Gene,Label,Score,Precision,Recall,False Positive Rate
YPL004C,0,90.82228642702103,1.0,0.0,0.0
YDR178W,-1,90.33431953191757,0.0,0.0,0.00021172983273343214
YDR513W,-1,89.95509308576584,0.0,0.0,0.0004234596654668643
YGR254W,-1,89.74702316522598,0.0,0.0,0.0006351894982002964
YKL150W,0,89.7393166422844,0.0,0.0,0.0006351894982002964
YBR149W,-1,89.15658712387085,0.0,0.0,0.0008469193309337286
YBL038W,0,88.99394965171814,0.0,0.0,0.0008469193309337286
YGL006W,-1,88.8598592877388,0.0,0.0,0.0010586491636671606
YOR136W,-1,88.8459609746933,0.0,0.0,0.0012703789964005929
YDL072C,0,88.5744361281395,0.0,0.0,0.0012703789964005929
YGR253C,-1,88.54079180955887,0.0,0.0,0.0014821088291340249
YDL124W,-1,88.20308583974838,0.0,0.0,0.0016938386618674571
YLL026W,-1,88.13489317893982,0.0,0.0,0.0019055684946008892
YPL203W,-1,87.94033461809158,0.0,0.0,0.002117298327334321
YNL156C,-1,87.68573319911957,0.0,0.0,0.0023290281600677537
YDR129C,0,87.65597307682037,0.0,0.0,0.0023290281600677537
YDR276C,-1,87.58770835399628,0.0,0.0,0.0025407579928011857
YDR516C,-1,87.55872684717178,0.0,0.0,0.0027524878255346177
YLR258W,-1,87.54212909936905,0.0,0.0,0.0029642176582680498
YDL046W,-1,87.45836400985718,0.0,0.0,0.0031759474910014822
YCL035C,-1,87.4434802532196,0.0,0.0,0.0033876773237349143
YHR008C,-1,87.3901572227478,0.0,0.0,0.0035994071564683463
YMR105C,-1,87.31520634889603,0.0,0.0,0.0038111369892017783
YGL198W,-1,87.27779453992844,0.0,0.0,0.004022866821935211
YDR148C,0,87.25208419561386,0.0,0.0,0.004022866821935211
YFR049W,0,87.24816459417343,0.0,0.0,0.004022866821935211
YDR041W,0,87.24395072460175,0.0,0.0,0.004022866821935211
YKL016C,0,87.24331432580948,0.0,0.0,0.004022866821935211
YFR053C,-1,87.04796874523163,0.0,0.0,0.004234596654668642
YOR158W,0,86.95373845100403,0.0,0.0,0.004234596654668642
YDL134C,-1,86.85034662485123,0.0,0.0,0.004446326487402075
YPR100W,0,86.75969159603119,0.0,0.0,0.004446326487402075
YJR104C,-1,86.74234694242477,0.0,0.0,0.004658056320135507
YJL166W,-1,86.73140305280685,0.0,0.0,0.004869786152868939
YJL001W,-1,86.71205544471741,0.0,0.0,0.005081515985602371
YDR204W,-1,86.55490291118622,0.0,0.0,0.005293245818335804
YDR175C,0,86.53225487470627,0.0,0.0,0.005293245818335804
YJR096W,-1,86.52835017442703,0.0,0.0,0.0055049756510692355
YML100W,-1,86.47552034258842,0.0,0.0,0.005716705483802668
YHL021C,0,86.46106767654419,0.0,0.0,0.005716705483802668
YPL087W,0,86.35942453145981,0.0,0.0,0.005716705483802668
YDR100W,-1,86.32769984006882,0.0,0.0,0.0059284353165360995
YNL081C,0,86.28914695978165,0.0,0.0,0.0059284353165360995
YDR435C,-1,86.26785546541214,0.0,0.0,0.006140165149269532
YML004C,-1,86.25643926858902,0.0,0.0,0.0063518949820029645
YFR050C,-1,86.17416501045227,0.0,0.0,0.006563624814736396
YIL062C,1,86.15345513820648,0.03125,0.009523809523809525,0.006563624814736396
YER177W,-1,86.13656318187714,0.030303030303030304,0.009523809523809525,0.0067753546474698285
