Batch,Training Loss,Validation Loss
0,66.842782497406,67.14229583740234
100,49.38960276544094,21.08600154519081
200,14.483785085380077,12.279312089085579
300,11.681413561105728,11.465587317943573
400,11.099363289773464,9.308648705482483
500,10.69905998557806,9.876104146242142
600,10.738995105028152,9.033860117197037
700,10.711688786745071,10.116831585764885
800,10.37211987376213,9.974831268191338
900,10.15050894767046,10.07614552974701
1000,10.260317869484425,9.024349451065063
1100,10.35623325407505,9.781455248594284
1200,10.65854462981224,9.532932117581367
1300,10.237390138208866,9.38739761710167
1400,10.265593215823174,9.131043776869774
1500,10.141271077096462,8.96268181502819
1600,10.005999743938446,11.312723830342293
1700,9.946555338799953,10.317540913820267
1800,10.044385693967342,8.869612365961075
1900,9.887320294976234,10.262762755155563
2000,9.90066684037447,10.253980532288551
2100,10.006054796278477,10.299672484397888
2200,9.582934595644474,9.735137671232224
2300,9.773575834929943,9.968661591410637
2400,9.502360925078392,9.695814847946167
2500,9.504476226866245,8.726491332054138
2600,9.635323457419872,10.478881299495697
2700,9.434559062123299,9.769231900572777
2800,9.418513521552086,9.139075875282288
2900,9.453866422176361,10.564874410629272
3000,9.348292760550976,9.573345929384232
3100,9.521779984235764,10.843471363186836
3200,9.295179605484009,10.08208654820919
3300,9.407061383128166,8.42030756175518
3400,9.081142887473106,9.813173860311508
3500,9.443374000489712,9.721135795116425
3600,9.383857011795044,10.058392435312271
3700,9.370999328792095,10.074444338679314
3800,8.891429245471954,8.774414882063866
3900,9.098544269800186,10.081787109375
4000,9.325693130493164,9.283948093652725
4100,9.130513586103916,9.508396461606026
4200,8.87806661427021,10.219703912734985
4300,9.118965119123459,8.825678005814552
4400,9.044313691556454,8.25844630599022
4500,8.90382008254528,8.16065713763237
4600,8.99901320040226,9.355600029230118
4700,8.99289657920599,10.03810629248619
4800,8.825023591518402,9.837309941649437
4900,8.904474131762981,9.96068686246872
5000,8.666039433330297,9.017790332436562
5100,8.709950260818005,10.139564424753189
5200,8.688222490251064,10.003877729177475
5300,8.739809110760689,8.64195242524147
5400,8.493126779794693,8.502413108944893
5500,8.70415224134922,8.8883575797081
5600,8.702816136181355,10.193657949566841
5700,8.798298977315426,10.316571146249771
5800,8.623822942376137,10.126321241259575
5900,8.580307021737099,9.38170425593853
6000,8.532877929508686,8.615718930959702
6100,8.550803013145924,9.93668720126152
6200,8.493839889764786,10.538172870874405
6300,8.659115880727768,10.378051474690437
6400,8.582825176417828,10.222128257155418
6500,8.652663558721542,10.624686554074287
6600,8.500899337232113,9.709820076823235
6700,8.554048299789429,9.854104593396187
6800,8.423351913690567,8.983528017997742
6900,8.475986286997795,9.629730433225632
7000,8.4111313149333,9.980884566903114
7100,8.382945574820042,8.741569891571999
7200,8.363159246742725,8.918837010860443
7300,8.269751694053411,10.338745936751366
7400,8.467502795159817,9.683754071593285
7500,8.292400505393744,10.099123269319534
7600,8.344400580972433,9.968977868556976
7700,8.300050988793373,9.20051820576191
7800,8.201337486505508,10.128914192318916
7900,8.207530699670315,9.280036315321922
8000,8.131830528378487,10.16662672162056
8100,8.16016560792923,9.041798636317253
8200,8.23753172904253,9.52235534787178
8300,8.098681405186653,9.702878594398499
8400,8.125023253262043,9.33126024901867
8500,8.030950658023357,8.595243468880653
8600,8.03539914637804,8.666344285011292
8700,8.18295381963253,9.478328227996826
8800,8.290313109755516,9.035557806491852
8900,8.037582039833069,9.093426838517189
9000,8.079685676842928,9.926565289497375
9100,7.986803688108921,10.592592433094978
9200,8.076767142862082,10.736714452505112
9300,8.141164898872375,9.297783747315407
9400,7.944667678326368,9.814024642109871
9500,8.186253875494003,9.671477898955345
9600,7.977523572742939,9.489186406135559
9700,8.095863543450832,10.06555661559105
9800,7.919864155352116,10.742303654551506
9900,7.947807051241398,9.813491553068161
10000,7.945377215743065,9.100418388843536
10100,7.955635920166969,9.569095522165298
10200,7.903780736029148,9.877519458532333
10300,7.940626006573439,8.977611064910889
10400,7.874697148799896,10.230207219719887
10500,7.910855457186699,9.323485791683197
10600,7.928026497364044,9.331597313284874
10700,7.904956873506308,9.965944960713387
10800,7.774483505636454,9.726870581507683
10900,7.848735477775335,9.319838434457779
11000,7.822362013161182,9.016681537032127
11100,7.921135529875755,9.772178679704666
11200,7.935307338833809,8.882035985589027
11300,7.870860543102026,9.279628247022629
11400,7.738702319562435,9.216089770197868
11500,7.80324562638998,10.986174792051315
11600,7.828193731606007,9.733712300658226
11700,7.731581419706345,9.745919704437256
11800,7.700472425669432,11.024313122034073
11900,7.862398557364941,9.754740446805954
12000,7.735737465322018,9.23890508711338
12100,7.810280613601208,9.193550571799278
12200,7.631454985588789,8.887957632541656
12300,7.822890929877758,10.033766105771065
12400,7.793261926621199,8.947041928768158
12500,7.846211560070515,10.616796836256981
12600,7.7701475918293,9.81110230088234
12700,7.548246838152409,8.814196214079857
12800,7.702299505472183,9.728354811668396
12900,7.749781176447868,8.889196515083313
13000,7.612033598124981,9.683997854590416
13100,7.769049484282732,9.122063294053078
13200,7.820043437182903,8.920220881700516
13300,7.61218123883009,10.345761105418205
13400,7.717962387949228,8.540637120604515
13500,7.5691167041659355,9.383458346128464
13600,7.713471814990044,8.75841237604618
13700,7.630143113434315,10.709003284573555
13800,7.749744214117527,9.482944086194038
13900,7.759093169122934,9.553157389163971
14000,7.636576622724533,9.80811782181263
14100,7.673395100980997,9.317586794495583
14200,7.666565220803022,9.35188002884388
14300,7.856053035706282,10.979969054460526
14400,7.731793560087681,8.926208764314651
14500,7.598611257970333,9.532187581062317
14600,7.562019117176533,10.825031772255898
14700,7.654654901474714,8.95037442445755
14800,7.556200545281172,9.916950538754463
14900,7.620710846036673,10.067246854305267
15000,7.584112372249365,9.308766722679138
15100,7.617554694414139,9.85539324581623
15200,7.5708598382771015,10.320829302072525
15300,7.561412680894136,9.648721292614937
15400,7.499002695083618,9.712378904223442
15500,7.5210482478141785,10.833933874964714
15600,7.6233576610684395,10.735145434737206
15700,7.56173013150692,10.463763400912285
15800,7.518947921693325,10.258530080318451
15900,7.62514877691865,10.002017095685005
16000,7.576890103518963,10.26652880012989
16100,7.581997480243444,8.724617883563042
16200,7.492562476545572,10.03450132906437
16300,7.300866045057774,10.085749328136444
16400,7.436938803642988,10.313247367739677
16500,7.487048733979464,10.443737804889679
16600,7.51743197068572,9.147244244813919
16700,7.407181207090616,10.569599866867065
16800,7.526648797094822,9.659653156995773
16900,7.464111302047968,10.485316216945648
17000,7.435941882431507,9.9424447119236
17100,7.479307275265455,10.80537736415863
17200,7.460982341319323,9.08629097044468
17300,7.3075459487736225,10.08178099989891
17400,7.48561916872859,10.466631725430489
17500,7.442036271095276,10.05619429051876
17600,7.414582330733538,12.863664478063583
17700,7.431753296405077,10.1361795514822
17800,7.389490023255348,9.76533755660057
17900,7.4494892209768295,9.753630235791206
18000,7.322730738669634,10.34799374639988
18100,7.361856985837221,10.290824621915817
18200,7.373090755194426,9.717124924063683
18300,7.375549118965864,9.263712912797928
18400,7.398908384144306,10.033413916826248
18500,7.441819597035646,8.923575058579445
18600,7.442245006561279,11.077344715595245
18700,7.419729430228472,10.607204511761665
18800,7.294608980417252,10.257718414068222
18900,7.441502835601568,9.886354953050613
19000,7.357205379754305,10.51426999270916
19100,7.24423123896122,10.402589067816734
19200,7.312205038964748,9.486886411905289
19300,7.444659370929003,8.908199742436409
19400,7.418080780655146,10.133138373494148
19500,7.3920716270804405,9.698068872094154
19600,7.313215095549822,10.588265284895897
19700,7.368504960089922,9.56960216164589
19800,7.300847087055445,9.887962266802788
19900,7.293499555438757,9.859488233923912
20000,7.393707476556301,9.953344017267227
20100,7.472738601267338,10.875461176037788
20200,7.3763124123215675,10.65878376364708
20300,7.331465359777212,9.836451411247253
20400,7.319008868187666,10.156544670462608
20500,7.457355130463839,9.944046139717102
20600,7.40673041716218,10.781348198652267
20700,7.262770839035511,10.124407857656479
20800,7.329048171639442,10.76822355389595
20900,7.362350527197123,10.483874753117561
21000,7.3581138998270035,9.730003774166107
21100,7.302803456783295,9.507279172539711
21200,7.261390000581741,11.127225086092949
21300,7.280969608575106,9.804512113332748
21400,7.3084280751645565,9.898662939667702
21500,7.294201485812664,9.880152642726898
21600,7.294133707880974,9.691438749432564
21700,7.232854727655649,10.370661914348602
21800,7.28208926320076,9.079578518867493
21900,7.379599325358868,9.695368632674217
22000,7.252673152834177,8.940353617072105
22100,7.327350687235594,9.94610421359539
22200,7.234957031905651,10.575975626707077
22300,7.328646153211594,9.445304870605469
22400,7.282504133880138,10.645333081483841
22500,7.364262331277132,9.997854456305504
22600,7.2911551259458065,10.513366013765335
22700,7.222311079502106,11.193446293473244
22800,7.205279130488634,9.178012534976006
22900,7.40998549759388,10.482811853289604
23000,7.2572561874985695,10.389413088560104
23100,7.154188387095928,8.9119353890419
23200,7.225429344922304,11.28835253417492
23300,7.262307073920965,9.4287621229887
23400,7.275979056954384,9.676835760474205
23500,7.294392932206392,11.115530729293823
23600,7.247168909758329,10.580891743302345
23700,7.197561249136925,10.187606364488602
23800,7.247073419392109,11.211753860116005
23900,7.242886062711477,9.853819608688354
24000,7.259657368063927,12.075242921710014
24100,7.325210750102997,9.117819741368294
24200,7.224300522357225,9.980054646730423
24300,7.1531151831150055,11.052306741476059
24400,7.356632333248854,9.623931050300598
24500,7.226440589874983,9.317835867404938
24600,7.431027360260487,9.818184599280357
24700,7.171899992972612,10.25589682161808
24800,7.170028790831566,10.312131196260452
24900,7.21637399867177,9.746138900518417
25000,7.133594490587711,10.303568467497826
25100,7.298876728862524,10.34726969897747
25200,7.183212842792273,10.959629118442535
25300,7.159395694732666,9.175976887345314
25400,7.12321225553751,10.83274431526661
25500,7.236804287880659,10.024785548448563
25600,7.247455030679703,9.28569957613945
25700,7.457242637872696,9.853254705667496
25800,7.231456160545349,11.207296997308731
25900,7.109854340553284,11.022872775793076
26000,7.253426093608141,10.161709487438202
26100,7.317084968090057,9.926991313695908
26200,7.150099381804466,10.376226305961609
26300,7.193770173937082,10.541891157627106
26400,7.170523561537266,9.486460760235786
26500,7.197227261960506,10.818846747279167
26600,7.200221635401249,9.444375559687614
26700,7.148415457457304,10.547502264380455
26800,7.28423797339201,11.28173515200615
26900,7.1871455274522305,11.019277796149254
27000,7.171829767525196,8.974198997020721
27100,7.240838184952736,10.876505598425865
27200,7.151947386562824,8.764847815036774
27300,7.243042033165693,10.558490231633186
27400,7.051935367286205,10.015163868665695
27500,7.250979479402304,9.331834465265274
27600,7.130898125469685,9.552574381232262
27700,7.150715921074152,9.142762273550034
27800,7.156458742916584,10.048526376485825
27900,7.201019696891308,9.495053589344025
28000,7.182613372802734,10.90510606765747
28100,7.110665053129196,10.022140815854073
28200,7.162496332079172,10.079233199357986
28300,7.193832769989967,10.886521339416504
28400,7.153431281447411,10.173386111855507
28500,7.097772300243378,8.957334235310555
28600,7.136019021272659,10.549250990152359
28700,7.239821474999189,11.838222965598106
28800,7.10304718464613,11.079951524734497
28900,7.186451058834791,9.466668367385864
29000,7.186703447252512,11.124887019395828
29100,7.051724385470152,10.169926434755325
29200,7.144042354077101,9.952548667788506
29300,7.035771697759628,11.397024393081665
29400,7.176157519221306,9.86683763563633
29500,7.081592209637165,10.628103911876678
29600,7.239166732877493,10.695001855492592
29700,7.059990480542183,10.85892178118229
29800,7.163855634629726,10.494425594806671
29900,7.137495052069426,9.45841759443283
30000,7.119693029671907,10.866692513227463
30100,7.118712347000837,11.676321849226952
30200,7.197195466607809,9.018440023064613
30300,7.148736987262964,11.651104465126991
30400,6.830885857343674,10.238100364804268
30500,7.057526491582394,9.825992286205292
30600,7.1563983000814915,10.372968763113022
30700,7.162882279604673,9.908495470881462
30800,7.123029354959726,9.401002526283264
30900,7.111190170049667,10.301829352974892
31000,7.16447526216507,11.788980886340141
31100,7.066401019692421,9.458178356289864
31200,7.146834243088961,10.143708139657974
31300,7.141838353127241,9.32519719004631
31400,6.9458229802548885,9.809028506278992
31500,7.170762471854687,9.582768678665161
31600,6.965378146618605,9.128248319029808
31700,7.056905172765255,11.187197491526604
31800,6.9723660834133625,11.195570155978203
31900,6.984298899769783,9.844398722052574
32000,7.162800133228302,10.53617276251316
32100,7.061972804367542,10.313924476504326
