GO Term,AUC,Average Precision
GO:0000054,0.9192045452639913,0.29010785936948913
GO:0000278,0.790610900727397,0.21249711991846562
GO:0000747,0.8293552552949828,0.2413807970935648
GO:0001403,0.8449627642930718,0.25285112292251805
GO:0002181,0.9472727273675529,0.29389450753276997
GO:0003677,0.719507736553692,0.19209721062129195
GO:0003682,0.8571097096960293,0.25814320002902635
GO:0003700,0.8483899070654085,0.24599421633915466
GO:0003735,0.9506158241611398,0.3097352812398564
GO:0004386,0.8935403932905862,0.2777811235440048
GO:0004518,0.8681248980589127,0.2544010731787844
GO:0005085,0.8251173583295867,0.24143159204214548
GO:0005576,0.8865628719763217,0.26689305776899513
GO:0005618,0.8679526037851412,0.2699833650927652
GO:0005694,0.8102045881595483,0.2265928546698256
GO:0005730,0.9190405981619684,0.2955179085169326
GO:0005740,0.8281939794858811,0.23910872026939284
GO:0005773,0.8093499324878265,0.22613884933496065
GO:0005777,0.9128559989569053,0.2836019171340899
GO:0005783,0.7951258485125303,0.23182664021917365
GO:0005794,0.8373032951545161,0.23712736918980426
GO:0005840,0.9072102013257417,0.29418452225354585
GO:0005886,0.7507834110069088,0.19835777673396196
GO:0005933,0.8203778583118481,0.23142602684281088
GO:0005938,0.8236656987287252,0.2382498593851924
GO:0006260,0.8593651687229074,0.2549260068793188
GO:0006281,0.7938882331319724,0.21543823248351163
GO:0006310,0.8755942243970931,0.2562149499417706
GO:0006325,0.8241772314913212,0.23910451130365784
GO:0006352,0.8921821827683174,0.26810996450686997
GO:0006353,0.9170453084148217,0.2861220209600183
GO:0006360,0.9049805665798802,0.27814421813257717
GO:0006364,0.9309140154242684,0.2974329954670234
GO:0006366,0.7612980323871598,0.20227564003792675
GO:0006383,0.8897459089914549,0.2728709795928814
GO:0006397,0.8499607694108907,0.24567489722980695
GO:0006401,0.8568458541281924,0.252256912085143
GO:0006413,0.9183339994232784,0.29035288458656183
GO:0006414,0.9366610030040562,0.2963776379198461
GO:0006418,0.9507668728250218,0.3056853829024218
GO:0006457,0.8808810501482698,0.2668408680436286
GO:0006468,0.8328054535313488,0.23920064696737312
GO:0006470,0.89821554493544,0.27094848745038297
GO:0006486,0.8889020305797458,0.278318473239514
GO:0006629,0.7658706964884451,0.19895951950211416
GO:0006811,0.8245759646625004,0.23081166206977585
GO:0006865,0.8477062743151751,0.26153451019864193
GO:0006869,0.824134213775468,0.23968498446823644
GO:0006873,0.8309369246740613,0.23684694973379375
GO:0006887,0.8798429750993488,0.2712886427058415
GO:0006897,0.8364644349639473,0.24744672748243268
GO:0006970,0.8411422899922631,0.24267980909076603
GO:0006979,0.8821780130720528,0.2664232023121281
GO:0007005,0.8148352781133409,0.22727137659557842
GO:0007010,0.8168764467266473,0.22532272596589545
GO:0007031,0.9053036404458703,0.2819681812200818
GO:0007033,0.8240420914503682,0.24167931693453681
GO:0007059,0.853212357704824,0.24565678335861726
GO:0007124,0.8256779179923469,0.24029272664406082
GO:0008033,0.8741565081592205,0.26525031321495773
GO:0008168,0.8603828180845065,0.25667738953774627
GO:0008233,0.8589645718116292,0.25341237182644283
GO:0008289,0.8569193439784947,0.2554984607588161
GO:0008380,0.8406023547775642,0.24578919297727672
GO:0008643,0.9012506581415539,0.27955409540689496
GO:0009408,0.8978040440139277,0.28018607485249186
GO:0009451,0.9019613062363456,0.2740851649872281
GO:0016197,0.9000542333349332,0.2759279738486204
GO:0016301,0.7652223609173248,0.2027069526463747
GO:0016491,0.8466289701825167,0.23955710652944717
GO:0016757,0.8838078715093116,0.2667906912138516
GO:0016779,0.8461056545631304,0.248394581025297
GO:0016791,0.8778710995656545,0.25963508982753214
GO:0016798,0.8990065464514244,0.2750805275257338
GO:0016829,0.8668065019270236,0.25543373953076925
GO:0016853,0.8082423948219194,0.23933493991467086
GO:0016874,0.8438940328526078,0.24402344774861226
GO:0019843,0.9535389198716185,0.30762019400555285
GO:0022857,0.8174128590059911,0.2303102302381938
GO:0030427,0.8131078657670454,0.2248980334915898
GO:0030674,0.8247293574782935,0.2409295971996405
GO:0031410,0.7956111771588806,0.21760142271762545
GO:0032196,0.9187504749467321,0.28741796242445705
GO:0032543,0.9535885076263326,0.30867121108553625
GO:0042273,0.9524604370646094,0.3071397721333937
GO:0042274,0.9443526946368563,0.3029510478465395
GO:0042393,0.9238878441242767,0.2936131334279007
GO:0045333,0.8959153183058053,0.2787202766226097
GO:0051082,0.8823397108600687,0.2671529169814153
GO:0051321,0.8284785609550097,0.2383398261056705
GO:0051603,0.8498639507795769,0.24915477600896901
GO:0051726,0.8090717037929412,0.2264974919598211
