Scores,Label
0.286,+
-0.2126,+
1.2,+
0.3044,+
0.631,+
0.0627,+
0.643,+
1.297,+
1.002,+
1.123,+
0.4932,+
0.969,+
0.0801,+
1.094,+
2.135,+
1.266,+
1.951,+
1.566,+
0.4968,+
-0.2151,+
1.112,+
-0.52,+
1.613,+
1.035,+
0.4211,+
-0.12085,+
0.905,+
0.3555,+
0.0974,+
-0.277,+
2.129,+
1.041,+
0.5874,+
1.586,+
0.953,+
0.7446,+
-0.6567,+
1.376,+
0.508,+
0.2351,+
1.974,+
0.358,+
0.983,+
0.353,+
1.79,+
0.5674,+
1.076,+
1.994,+
0.8877,+
-1.054,+
1.196,+
0.9014,+
0.8477,+
0.4062,+
-0.0911,+
1.14,+
1.972,+
1.164,+
0.9556,+
0.656,+
0.3716,+
0.5835,+
0.02548,+
1.632,+
0.41,+
0.8154,+
1.643,+
0.3691,+
0.2834,+
0.507,+
0.5454,+
1.459,+
1.123,+
0.4956,+
0.9805,+
1.014,+
1.5,+
1.909,+
2.252,+
1.158,+
1.436,+
1.366,+
1.389,+
0.534,+
0.739,+
1.172,+
1.049,+
0.581,+
0.978,+
0.5366,+
-0.2002,+
0.694,+
1.819,+
1.022,+
1.201,+
1.305,+
0.8403,+
-1.614,+
0.0627,+
0.1693,+
0.09247,+
1.168,+
1.605,+
0.6406,+
1.721,+
1.526,+
-0.12335,+
1.274,+
0.1644,+
1.724,+
1.527,+
0.4944,+
1.437,+
1.135,+
1.782,+
0.04532,+
0.0949,+
0.3193,+
-1.054,+
2.156,+
-0.3938,+
0.6343,+
1.301,+
2.404,+
1.145,+
1.196,+
0.4497,+
1.007,+
1.372,+
0.591,+
-0.014206,+
1.561,+
0.721,+
1.541,+
-0.689,+
0.942,+
0.7983,+
1.492,+
2.133,+
1.054,+
-0.3242,+
1.003,+
1.556,+
1.438,+
0.766,+
1.1455,+
1.101,+
0.4385,+
1.154,+
0.9805,+
0.5103,+
1.6,+
0.4434,+
-0.3862,+
0.2462,+
2.527,+
2.281,+
0.4497,+
1.229,+
0.306,+
1.306,+
0.3865,+
1.231,+
0.534,+
0.895,+
0.5327,+
0.0354,+
0.0825,+
0.709,+
-0.001806,+
0.9927,+
0.967,+
1.051,+
0.08997,+
1.329,+
1.121,+
2.104,+
-1.126,+
0.4385,+
0.5254,+
1.318,+
1.838,+
2.0,+
0.8813,+
1.168,+
0.451,+
-0.4507,+
-0.0415,+
0.3765,+
0.10736,+
0.631,+
0.9434,+
1.312,+
-0.03406,+
0.7,+
1.068,+
1.542,+
1.013,+
0.9346,+
0.2202,+
-0.07623,+
0.99,+
0.783,+
0.6865,+
0.631,+
0.7744,+
0.622,+
0.4497,+
-0.101,+
2.102,+
0.5093,+
0.4385,+
0.772,+
0.5537,+
-0.3713,+
1.592,+
2.402,+
0.7124,+
1.516,+
-0.0861,+
0.6343,+
1.358,+
1.574,+
1.035,+
0.7847,+
1.648,+
1.105,+
0.4856,+
2.193,+
0.4421,+
0.0776,+
0.941,+
0.6147,+
0.987,+
1.695,+
1.645,+
0.782,+
0.5103,+
1.36,+
1.2,+
0.4856,+
0.0776,+
0.4707,+
1.118,+
0.4683,+
-0.1134,+
0.7695,+
1.004,+
0.3555,+
0.9844,+
1.799,+
0.8984,+
0.6567,+
0.783,+
0.4634,+
1.2,+
0.8687,+
0.3418,+
0.3008,+
1.072,+
1.026,+
-0.101,+
1.242,+
0.652,+
2.479,+
0.4248,+
1.527,+
0.0354,+
0.9023,+
-0.12085,+
1.016,+
0.005634,+
0.61,+
2.348,+
0.4595,+
1.14,+
2.578,+
1.503,+
1.416,+
0.72,+
-0.04398,+
-0.4656,+
0.04532,+
-0.3467,+
1.041,+
2.285,+
1.612,+
0.88,+
0.1768,+
0.2686,+
0.6655,+
1.442,+
1.356,+
2.95,+
1.141,+
2.008,+
1.289,+
0.7163,+
0.89,+
0.353,+
0.735,+
1.5625,+
0.3975,+
1.2,+
1.409,+
1.553,+
0.11975,+
-0.4285,+
1.165,+
0.4224,+
0.7856,+
1.334,+
2.27,+
1.656,+
0.1693,+
1.275,+
1.178,+
2.252,+
-0.2722,+
-0.4062,+
1.26,+
0.8813,+
0.9097,+
1.223,+
0.1693,+
1.478,+
0.2686,+
0.2847,+
0.9097,+
0.0776,+
-0.05887,+
1.798,+
2.148,+
0.586,+
0.3418,+
1.408,+
1.422,+
-0.4087,+
0.5713,+
-0.0986,+
0.0652,+
0.3542,+
1.757,+
0.813,+
1.366,+
-0.2002,+
1.266,+
2.248,+
1.5205,+
0.7446,+
1.366,+
1.685,+
0.845,+
1.66,+
1.161,+
0.679,+
0.5103,+
0.508,+
0.4385,+
0.9854,+
0.6133,+
0.4497,+
1.014,+
1.089,+
1.142,+
1.951,+
0.1743,+
1.571,+
0.751,+
-0.03653,+
0.601,+
0.879,+
1.275,+
1.275,+
-0.4756,+
0.9233,+
1.347,+
