Scores,Label
0.8784,+
0.535,+
0.5376,+
0.259,+
0.10834,+
1.461,+
0.83,+
1.032,+
0.594,+
0.367,+
0.0518,+
1.567,+
-0.379,+
0.36,+
0.892,+
-0.03705,+
0.9536,+
0.003326,+
0.07605,+
1.449,+
1.452,+
0.698,+
0.1164,+
0.7036,+
0.823,+
0.1864,+
0.02487,+
1.236,+
1.145,+
1.041,+
-0.5107,+
1.056,+
0.651,+
0.05988,+
0.4785,+
1.738,+
0.857,+
1.721,+
0.884,+
1.544,+
1.125,+
1.367,+
1.4,+
-0.344,+
0.259,+
0.4585,+
-0.1879,+
0.321,+
-1.052,+
0.7344,+
1.056,+
1.051,+
0.604,+
0.787,+
0.7437,+
-0.1313,+
1.283,+
0.2698,+
0.9644,+
0.2295,+
1.279,+
0.2201,+
1.041,+
-0.1986,+
0.958,+
0.09485,+
-0.134,+
0.2349,+
1.272,+
0.1191,+
1.307,+
-0.9365,+
-0.3118,+
0.9526,+
0.582,+
1.442,+
0.4785,+
1.242,+
-0.04514,+
0.8477,+
1.485,+
0.745,+
0.07336,+
-0.3845,+
-0.3845,+
1.041,+
-0.1636,+
-1.018,+
0.3062,+
1.251,+
1.05,+
1.386,+
0.7236,+
0.1998,+
2.268,+
-0.7856,+
1.371,+
-0.5107,+
0.768,+
0.679,+
0.3965,+
-0.4731,+
0.9766,+
0.7964,+
0.593,+
1.32,+
-0.01552,+
1.34,+
-0.1932,+
1.3,+
-0.05054,+
-0.643,+
0.418,+
0.7236,+
0.5312,+
0.2402,+
0.8447,+
1.123,+
0.1649,+
1.272,+
0.3386,+
1.275,+
0.4072,+
0.6494,+
0.6685,+
-0.3064,+
-0.3547,+
0.1164,+
0.48,+
-0.0236,+
1.264,+
0.3655,+
0.383,+
0.0006347,+
0.8203,+
0.9917,+
1.151,+
0.4639,+
1.2705,+
0.6807,+
1.627,+
0.2686,+
0.0841,+
0.3613,+
-0.04782,+
1.2705,+
0.1326,+
0.05988,+
1.295,+
0.939,+
1.61,+
-0.2471,+
-0.0882,+
0.1353,+
0.3643,+
0.679,+
0.942,+
0.5796,+
1.498,+
0.3762,+
1.361,+
0.866,+
0.4248,+
1.608,+
0.3547,+
0.09485,+
0.803,+
-0.0209,+
0.644,+
1.165,+
0.8164,+
0.352,+
0.928,+
1.288,+
0.1164,+
0.4153,+
0.7427,+
-0.915,+
-0.1879,+
0.04642,+
-0.4463,+
-0.5674,+
-0.0236,+
0.6255,+
0.3923,+
0.1649,+
-0.966,+
-0.4167,+
0.4612,+
1.24,+
0.608,+
0.5796,+
0.5366,+
-0.7827,+
0.383,+
-0.3037,+
1.128,+
0.5244,+
0.608,+
0.6763,+
0.1595,+
0.608,+
0.635,+
0.1487,+
0.09485,+
1.279,+
0.651,+
0.6807,+
1.112,+
0.62,+
1.1,+
1.086,+
0.10565,+
1.34,+
0.7534,+
1.242,+
0.9106,+
0.4624,+
0.1003,+
-0.01014,+
1.544,+
1.008,+
0.3452,+
0.0141,+
0.748,+
-0.01014,+
0.621,+
0.526,+
0.818,+
1.283,+
0.846,+
0.6685,+
0.1487,+
0.36,+
0.7236,+
1.626,+
1.599,+
0.4275,+
0.0437,+
0.0976,+
0.0976,+
-0.1582,+
0.2996,+
-0.1825,+
0.7236,+
0.5703,+
1.372,+
0.1406,+
1.307,+
0.2255,+
1.121,+
0.8823,+
0.555,+
0.8096,+
0.931,+
0.4785,+
-0.716,+
0.0814,+
-0.4624,+
1.282,+
1.472,+
1.026,+
0.9136,+
-0.3145,+
-0.5,+
0.6064,+
0.2375,+
0.8354,+
1.658,+
-0.4329,+
0.4382,+
-0.02629,+
0.05988,+
1.02,+
-0.336,+
0.1299,+
0.768,+
0.251,+
0.9053,+
0.7344,+
0.313,+
0.4827,+
-0.06665,+
1.279,+
0.554,+
0.0437,+
-0.3818,+
0.593,+
0.7236,+
0.0518,+
0.892,+
1.357,+
0.748,+
0.87,+
0.7344,+
0.736,+
1.018,+
-1.052,+
1.192,+
1.002,+
1.509,+
0.807,+
-0.4248,+
0.709,+
0.87,+
0.542,+
0.741,+
0.03296,+
0.756,+
-0.0721,+
0.866,+
0.1676,+
0.7534,+
1.112,+
0.344,+
0.02756,+
0.9536,+
0.011406,+
0.9443,+
0.834,+
0.647,+
-0.4275,+
0.07336,+
-0.2578,+
1.126,+
0.5513,+
0.726,+
1.158,+
0.904,+
0.29,+
0.503,+
0.3386,+
0.776,+
-0.53,+
-0.406,+
0.904,+
0.1406,+
0.631,+
0.4019,+
-0.1421,+
1.221,+
1.847,+
0.512,+
0.48,+
0.7383,+
-0.441,+
0.07336,+
0.3022,+
0.8906,+
-0.2632,+
0.2942,+
0.5205,+
0.2874,+
0.7856,+
0.1326,+
1.68,+
0.679,+
0.01678,+
0.3762,+
1.439,+
1.24,+
0.989,+
0.512,+
1.277,+
0.138,+
0.8203,+
0.8477,+
-0.1959,+
-0.02629,+
-0.10974,+
0.2201,+
0.2996,+
0.1191,+
0.1569,+
0.4946,+
0.6064,+
0.212,+
-0.379,+
1.471,+
0.752,+
0.02217,+
0.815,+
0.741,+
