Scores,Label
4.297,+
1.475,+
2.064,+
3.33,+
0.8306,+
3.453,+
1.21,+
2.24,+
3.438,+
1.593,+
2.75,+
0.2751,+
2.678,+
2.02,+
2.51,+
3.475,+
0.9175,+
0.747,+
1.795,+
4.418,+
0.627,+
3.22,+
3.678,+
3.803,+
2.898,+
1.505,+
4.027,+
2.65,+
1.919,+
2.855,+
3.18,+
2.81,+
2.129,+
1.481,+
2.053,+
2.574,+
3.07,+
1.188,+
4.418,+
2.06,+
3.58,+
2.967,+
2.867,+
3.21,+
1.964,+
3.346,+
3.37,+
1.001,+
2.121,+
2.014,+
2.143,+
4.426,+
0.8315,+
4.492,+
3.564,+
1.229,+
0.621,+
2.037,+
1.228,+
2.523,+
1.34,+
2.836,+
3.37,+
1.855,+
1.517,+
1.349,+
1.939,+
2.398,+
2.219,+
4.164,+
0.2454,+
3.54,+
1.724,+
2.516,+
3.59,+
3.14,+
0.838,+
3.88,+
4.15,+
1.265,+
2.973,+
3.383,+
3.133,+
3.63,+
1.777,+
1.495,+
1.7295,+
2.9,+
1.269,+
2.916,+
1.947,+
2.934,+
2.562,+
2.387,+
0.333,+
2.469,+
-0.5693,+
1.345,+
4.1,+
1.71,+
2.463,+
3.129,+
0.4385,+
1.554,+
0.635,+
3.709,+
1.511,+
0.597,+
2.408,+
-0.00217,+
0.735,+
1.936,+
2.793,+
0.87,+
0.6597,+
1.006,+
2.838,+
3.525,+
3.121,+
2.33,+
0.9185,+
2.611,+
1.007,+
1.426,+
1.195,+
1.281,+
3.148,+
2.527,+
3.025,+
0.6953,+
1.003,+
2.725,+
3.643,+
3.176,+
2.201,+
2.45,+
2.916,+
1.188,+
1.035,+
1.0205,+
0.3435,+
0.7754,+
2.02,+
0.5366,+
2.803,+
0.783,+
1.507,+
3.229,+
1.321,+
1.329,+
3.098,+
2.91,+
3.365,+
2.438,+
0.5903,+
2.742,+
2.604,+
2.477,+
0.2998,+
2.354,+
3.418,+
0.4033,+
3.19,+
2.48,+
3.83,+
2.615,+
3.58,+
2.283,+
1.931,+
3.48,+
-0.0636,+
2.117,+
0.3892,+
1.56,+
2.871,+
2.771,+
0.75,+
1.354,+
1.654,+
1.813,+
1.173,+
3.25,+
1.888,+
2.781,+
1.581,+
2.943,+
1.294,+
2.283,+
2.438,+
1.3,+
1.813,+
0.4033,+
2.643,+
1.452,+
0.565,+
2.6,+
4.5,+
3.207,+
3.035,+
2.646,+
1.391,+
0.2207,+
1.778,+
1.634,+
2.389,+
1.726,+
2.764,+
2.074,+
3.02,+
2.223,+
1.204,+
1.951,+
2.719,+
0.684,+
2.867,+
0.871,+
2.934,+
2.736,+
1.246,+
1.88,+
3.428,+
3.436,+
3.633,+
2.541,+
3.29,+
2.734,+
3.238,+
0.9976,+
1.034,+
2.16,+
0.4436,+
1.676,+
1.565,+
2.23,+
