Scores,Label
1.64,+
0.2605,+
2.062,+
0.4724,+
1.7705,+
2.395,+
1.611,+
0.4148,+
1.057,+
1.409,+
-0.2969,+
0.922,+
-0.1902,+
-0.05426,+
-0.533,+
1.357,+
1.825,+
3.021,+
-0.042,+
1.708,+
0.873,+
1.348,+
2.572,+
1.133,+
-2.348,+
0.8286,+
1.527,+
0.981,+
1.715,+
2.09,+
0.0217,+
0.967,+
1.342,+
1.105,+
0.459,+
0.961,+
-0.178,+
0.2042,+
1.762,+
1.156,+
-0.211,+
1.664,+
1.845,+
0.901,+
0.7812,+
-0.3862,+
0.2788,+
1.002,+
1.192,+
-0.222,+
-0.04935,+
2.043,+
-1.214,+
0.969,+
0.2605,+
0.6587,+
1.355,+
1.569,+
0.9453,+
0.2471,+
0.515,+
2.318,+
-0.06036,+
1.227,+
0.312,+
0.5474,+
0.977,+
0.0903,+
2.271,+
0.579,+
0.764,+
0.979,+
2.352,+
1.437,+
1.754,+
1.476,+
0.796,+
0.7896,+
1.557,+
0.1332,+
-0.10077,+
1.667,+
0.4246,+
0.572,+
1.427,+
1.181,+
0.4492,+
0.692,+
0.714,+
1.219,+
0.861,+
0.6895,+
1.281,+
0.856,+
0.2164,+
0.7026,+
0.5474,+
-0.717,+
0.08295,+
2.314,+
-0.538,+
-0.952,+
1.781,+
-0.2734,+
0.09644,+
1.468,+
2.213,+
1.422,+
2.11,+
1.1,+
0.388,+
0.916,+
1.426,+
1.138,+
1.113,+
1.834,+
1.78,+
1.561,+
-0.2147,+
-0.0518,+
0.2201,+
1.8545,+
1.552,+
1.369,+
0.709,+
1.736,+
1.468,+
1.605,+
1.841,+
2.984,+
-0.1707,+
1.462,+
1.308,+
0.4773,+
0.0413,+
0.07806,+
0.7163,+
-0.2306,+
-0.3984,+
1.416,+
2.014,+
1.804,+
0.96,+
1.501,+
0.2495,+
-0.211,+
2.107,+
1.677,+
1.69,+
1.299,+
0.2727,+
1.452,+
0.3855,+
0.5093,+
1.009,+
0.5215,+
0.965,+
1.881,+
0.2593,+
1.897,+
-2.312,+
0.0989,+
0.7334,+
1.951,+
0.801,+
0.9185,+
1.331,+
1.86,+
0.7017,+
2.041,+
1.65,+
-0.1804,+
0.4333,+
1.261,+
0.9595,+
1.563,+
0.4062,+
1.959,+
-0.1768,+
1.297,+
-0.2208,+
0.709,+
0.9585,+
2.564,+
-0.3838,+
2.035,+
1.628,+
0.481,+
1.877,+
1.147,+
2.133,+
0.1576,+
0.5044,+
0.2177,+
1.746,+
0.992,+
0.78,+
0.502,+
2.514,+
0.825,+
0.269,+
0.02904,+
1.506,+
1.262,+
0.5913,+
0.5547,+
1.469,+
1.053,+
3.146,+
1.076,+
1.157,+
0.797,+
1.024,+
0.00332,+
2.562,+
0.519,+
1.163,+
2.057,+
0.8486,+
-0.3347,+
0.04495,+
0.09644,+
1.143,+
0.0915,+
0.383,+
1.085,+
0.07434,+
0.165,+
-0.4866,+
-0.2917,+
1.299,+
1.547,+
1.787,+
1.318,+
1.462,+
1.07,+
1.894,+
2.156,+
-0.2062,+
2.348,+
0.481,+
1.505,+
0.671,+
1.072,+
-0.0273,+
1.168,+
0.3965,+
-0.9375,+
1.857,+
-0.511,+
1.547,+
0.454,+
0.6514,+
0.8486,+
0.8643,+
1.976,+
0.2385,+
0.05844,+
0.9307,+
0.5396,+
0.5435,+
0.8066,+
1.084,+
0.2751,+
1.595,+
1.594,+
0.774,+
-0.4646,+
1.46,+
1.8955,+
-0.05426,+
0.645,+
0.3425,+
0.312,+
1.999,+
-0.091,+
0.678,+
1.908,+
0.532,+
1.735,+
0.7188,+
0.4858,+
0.0731,+
1.044,+
3.574,+
1.366,+
1.838,+
1.061,+
1.979,+
0.684,+
1.168,+
1.385,+
0.8496,+
0.687,+
0.7124,+
0.835,+
1.362,+
0.9556,+
-0.064,+
2.145,+
0.427,+
1.748,+
0.965,+
0.7773,+
0.9478,+
-0.798,+
0.2888,+
0.6304,+
0.693,+
1.545,+
2.39,+
1.552,+
0.263,+
-0.8467,+
-1.317,+
1.093,+
1.874,+
1.969,+
1.644,+
0.7773,+
1.111,+
1.076,+
1.113,+
0.1821,+
0.567,+
0.4185,+
-0.4253,+
1.363,+
0.4026,+
2.133,+
0.03885,+
2.371,+
0.558,+
0.3425,+
-0.9546,+
0.6816,+
0.6636,+
1.745,+
1.35,+
1.583,+
1.522,+
0.525,+
0.02904,+
1.565,+
0.3916,+
1.38,+
2.266,+
0.8105,+
1.819,+
2.344,+
0.0413,+
1.066,+
-0.32,+
0.7393,+
2.729,+
0.633,+
2.602,+
2.73,+
0.779,+
0.8545,+
1.625,+
0.5947,+
2.457,+
0.3218,+
1.849,+
-0.4622,+
1.815,+
1.972,+
0.8105,+
1.034,+
2.207,+
1.296,+
-1.222,+
1.479,+
1.007,+
0.4907,+
0.563,+
0.4504,+
0.2495,+
0.809,+
0.633,+
0.721,+
1.236,+
1.648,+
1.485,+
2.338,+
-1.652,+
0.52,+
0.47,+
0.1895,+
2.232,+
1.863,+
1.67,+
0.8984,+
0.7627,+
1.104,+
0.7617,+
0.8535,+
0.5825,+
-1.927,+
1.833,+
0.9023,+
1.824,+
1.546,+
0.579,+
0.9136,+
0.03394,+
2.832,+
0.8657,+
1.213,+
1.686,+
0.3083,+
0.985,+
0.323,+
-0.945,+
1.509,+
0.929,+
0.672,+
0.835,+
0.602,+
1.057,+
0.9985,+
0.59,+
1.007,+
0.5874,+
1.263,+
1.365,+
0.4382,+
0.7026,+
1.272,+
1.697,+
1.441,+
-0.04077,+
0.4233,+
-0.4033,+
0.7026,+
1.376,+
1.534,+
1.331,+
0.492,+
0.2986,+
2.04,+
2.09,+
1.883,+
1.258,+
1.116,+
1.983,+
0.1711,+
2.252,+
-0.1656,+
2.3,+
1.686,+
0.6206,+
2.564,+
0.1405,+
1.067,+
1.105,+
1.189,+
1.356,+
1.214,+
1.253,+
2.006,+
0.78,+
1.356,+
0.721,+
0.011894,+
1.295,+
0.667,+
1.832,+
0.0768,+
1.914,+
0.684,+
1.723,+
0.7837,+
-0.984,+
1.094,+
2.52,+
0.1736,+
1.716,+
0.5103,+
0.666,+
0.917,+
0.7026,+
2.506,+
0.2385,+
1.671,+
0.791,+
0.4346,+
1.662,+
0.07556,+
1.822,+
0.8364,+
0.1638,+
1.236,+
0.5825,+
0.704,+
-0.3176,+
1.352,+
0.926,+
-0.533,+
2.094,+
0.6475,+
1.746,+
0.41,+
0.7593,+
0.732,+
1.034,+
0.8105,+
1.221,+
0.6895,+
1.56,+
1.742,+
1.2295,+
0.9497,+
1.9,+
0.5605,+
0.8975,+
1.617,+
1.318,+
0.377,+
0.2349,+
0.4346,+
0.7163,+
0.774,+
1.513,+
1.493,+
1.021,+
1.387,+
2.104,+
1.777,+
2.125,+
1.733,+
0.7124,+
0.917,+
2.615,+
1.208,+
1.774,+
2.129,+
1.402,+
2.227,+
0.1356,+
2.307,+
0.834,+
-0.0983,+
0.6377,+
0.3523,+
1.169,+
0.55,+
1.661,+
0.5117,+
0.4307,+
1.826,+
1.472,+
0.002096,+
0.7407,+
0.977,+
-0.091,+
0.2349,+
0.5986,+
0.0327,+
-0.1682,+
1.835,+
0.986,+
0.901,+
1.451,+
0.1576,+
1.078,+
0.9595,+
1.32,+
0.7,+
2.041,+
1.082,+
0.47,+
1.764,+
0.34,+
0.9414,+
2.371,+
0.5938,+
0.1957,+
1.383,+
1.061,+
0.9033,+
1.49,+
-0.695,+
0.2961,+
1.372,+
0.6733,+
0.8105,+
0.59,+
1.962,+
1.481,+
1.601,+
0.4382,+
1.485,+
1.308,+
0.3782,+
0.0793,+
1.38,+
0.6147,+
1.918,+
0.8535,+
0.9453,+
1.379,+
2.803,+
0.929,+
0.704,+
2.662,+
0.5693,+
0.5435,+
0.927,+
0.929,+
1.046,+
0.5605,+
0.2103,+
0.5044,+
1.229,+
0.5767,+
1.082,+
0.6304,+
0.7236,+
0.03516,+
1.669,+
0.6426,+
1.909,+
1.294,+
1.451,+
-0.189,+
-0.849,+
1.939,+
0.7285,+
0.847,+
1.179,+
0.4785,+
1.677,+
1.311,+
1.117,+
-0.1877,+
2.133,+
-0.02975,+
0.803,+
1.238,+
0.4834,+
0.2373,+
1.151,+
1.299,+
1.678,+
1.571,+
-0.604,+
0.868,+
0.11847,+
1.422,+
0.09766,+
-0.011375,+
1.069,+
-0.1216,+
-0.189,+
0.722,+
0.9844,+
1.14,+
1.625,+
1.726,+
1.706,+
-0.4524,+
0.5054,+
0.5044,+
2.275,+
0.975,+
0.9746,+
0.6465,+
1.812,+
1.376,+
0.9355,+
0.7593,+
0.2925,+
0.4172,+
0.383,+
0.8276,+
1.455,+
0.856,+
1.155,+
-0.658,+
0.2776,+
0.715,+
-0.1804,+
-0.2673,+
-0.656,+
0.9487,+
0.6206,+
0.678,+
0.3782,+
1.241,+
1.214,+
0.9062,+
1.241,+
1.106,+
-0.756,+
0.7344,+
1.007,+
1.186,+
0.58,+
1.513,+
0.705,+
0.187,+
1.516,+
0.498,+
1.804,+
-0.6484,+
-0.9424,+
0.9604,+
1.181,+
2.695,+
0.8584,+
1.149,+
1.289,+
0.2483,+
1.048,+
1.379,+
0.7456,+
2.826,+
0.8115,+
2.201,+
0.9507,+
0.965,+
-0.0432,+
1.426,+
0.769,+
1.288,+
1.477,+
1.977,+
0.9478,+
0.9575,+
0.5947,+
0.8765,+
-0.3127,+
0.8877,+
1.268,+
1.414,+
0.878,+
1.375,+
0.5273,+
0.3892,+
1.174,+
2.645,+
0.3855,+
0.2568,+
1.244,+
0.3672,+
1.112,+
0.6943,+
0.2715,+
2.256,+
1.434,+
0.5522,+
0.8438,+
2.412,+
1.259,+
0.09644,+
1.677,+
1.366,+
0.7344,+
1.272,+
0.9697,+
0.8364,+
0.7466,+
0.618,+
-0.1987,+
0.5215,+
0.722,+
2.938,+
1.944,+
0.1307,+
1.477,+
1.097,+
0.7344,+
0.0008717,+
0.274,+
1.797,+
0.6978,+
2.342,+
-0.2135,+
0.55,+
-0.8003,+
0.952,+
0.3523,+
0.3928,+
-0.0775,+
1.658,+
0.03638,+
1.238,+
1.596,+
0.878,+
0.3904,+
1.597,+
2.36,+
1.454,+
0.901,+
0.241,+
0.791,+
1.34,+
1.133,+
1.222,+
1.234,+
1.7295,+
1.065,+
0.056,+
1.027,+
2.688,+
0.819,+
0.1772,+
0.596,+
-0.7046,+
1.453,+
0.4883,+
1.22,+
0.2568,+
0.3696,+
1.536,+
0.1931,+
0.41,+
0.927,+
0.1393,+
1.39,+
0.4075,+
0.726,+
0.1454,+
2.791,+
0.928,+
1.313,+
2.08,+
-0.2637,+
1.607,+
-0.521,+
1.135,+
0.7466,+
0.09766,+
0.6084,+
-0.6826,+
0.08905,+
0.2079,+
1.94,+
0.6304,+
1.106,+
2.467,+
0.1638,+
0.011894,+
1.421,+
-0.4229,+
-0.4033,+
-0.001578,+
0.02782,+
0.873,+
1.572,+
0.4307,+
0.3696,+
2.219,+
-0.1118,+
-0.1534,+
0.416,+
1.287,+
0.4333,+
1.393,+
2.096,+
-0.4082,+
-0.6265,+
0.2152,+
-0.1841,+
1.277,+
0.3047,+
0.9478,+
2.65,+
2.055,+
1.219,+
1.953,+
1.263,+
1.157,+
0.7173,+
0.58,+
0.3328,+
-0.8125,+
0.1271,+
0.5913,+
1.359,+
1.149,+
0.678,+
1.873,+
0.2998,+
0.2861,+
1.83,+
0.7295,+
2.178,+
1.529,+
1.783,+
2.025,+
0.847,+
0.3965,+
1.056,+
1.021,+
0.351,+
-0.12036,+
0.8364,+
-0.3716,+
0.7124,+
0.6416,+
0.3965,+
-0.254,+
0.5557,+
1.584,+
0.8447,+
0.2961,+
0.3486,+
2.564,+
1.59,+
1.105,+
0.422,+
0.4294,+
0.9316,+
0.399,+
1.498,+
0.285,+
-0.668,+
1.2,+
1.283,+
1.764,+
0.6147,+
0.657,+
2.305,+
1.596,+
0.5337,+
0.934,+
0.9824,+
2.264,+
1.294,+
0.7285,+
1.172,+
1.457,+
0.1209,+
-0.3936,+
2.406,+
1.28,+
-0.1252,+
0.8276,+
1.223,+
1.535,+
0.519,+
0.06335,+
-0.02118,+
1.214,+
-0.5723,+
2.117,+
1.176,+
0.786,+
1.387,+
0.0646,+
1.407,+
0.4639,+
0.6157,+
0.241,+
1.375,+
1.392,+
2.268,+
1.246,+
1.036,+
0.4553,+
1.066,+
0.6206,+
0.525,+
0.7554,+
1.416,+
0.6245,+
1.902,+
0.809,+
0.7124,+
0.421,+
-0.303,+
1.793,+
-0.893,+
1.468,+
0.765,+
0.2385,+
1.172,+
-0.0775,+
0.2115,+
1.332,+
-0.10815,+
0.7026,+
1.097,+
1.33,+
-0.1865,+
2.26,+
0.3953,+
0.5386,+
0.8325,+
2.06,+
2.15,+
0.52,+
1.65,+
0.8115,+
1.931,+
1.903,+
1.202,+
2.244,+
2.19,+
1.015,+
1.711,+
1.091,+
0.9604,+
0.01802,+
0.5103,+
0.825,+
0.678,+
1.004,+
0.2286,+
1.287,+
1.391,+
1.099,+
1.056,+
1.9,+
1.511,+
1.325,+
0.9,+
-0.5015,+
0.7886,+
0.01557,+
2.545,+
0.6426,+
1.116,+
2.002,+
1.862,+
-0.303,+
0.0266,+
1.146,+
1.866,+
0.0315,+
1.522,+
1.225,+
1.854,+
1.589,+
0.982,+
-0.577,+
1.752,+
1.265,+
0.775,+
1.063,+
1.46,+
1.297,+
0.1368,+
-0.4744,+
1.875,+
-0.1987,+
0.4124,+
1.62,+
-0.0371,+
1.115,+
1.207,+
0.3623,+
1.304,+
0.9463,+
0.5425,+
0.5093,+
2.635,+
2.088,+
0.421,+
0.562,+
1.597,+
2.076,+
0.9414,+
1.938,+
1.267,+
1.553,+
0.787,+
1.429,+
0.7173,+
1.074,+
0.3757,+
0.422,+
0.9062,+
1.276,+
0.9644,+
1.701,+
0.839,+
0.753,+
0.787,+
1.756,+
-0.4082,+
1.788,+
1.38,+
1.173,+
0.731,+
1.705,+
-0.543,+
0.4956,+
0.3623,+
2.137,+
0.764,+
-0.03464,+
0.639,+
1.477,+
1.838,+
0.8447,+
1.077,+
1.954,+
0.563,+
1.256,+
1.373,+
2.127,+
0.09393,+
1.671,+
1.089,+
2.395,+
2.875,+
1.612,+
0.3623,+
-1.691,+
0.9355,+
1.003,+
0.9355,+
0.8105,+
1.662,+
1.556,+
0.6377,+
1.545,+
0.5386,+
1.086,+
2.328,+
1.726,+
1.745,+
1.562,+
-0.2942,+
0.4321,+
0.7344,+
1.201,+
1.27,+
-0.2722,+
0.77,+
1.089,+
0.1907,+
1.593,+
1.686,+
1.696,+
0.7,+
0.5864,+
0.454,+
1.58,+
1.445,+
1.081,+
0.721,+
0.2617,+
-1.349,+
1.139,+
0.9824,+
0.0903,+
1.677,+
0.3733,+
1.587,+
0.187,+
1.014,+
0.3035,+
-0.624,+
2.135,+
0.9883,+
1.281,+
0.6587,+
1.354,+
