Scores,Label
-0.722,+
0.2915,+
0.511,+
0.535,+
0.1898,+
-0.645,+
-0.2057,+
-0.4607,+
-0.008766,+
-0.4705,+
0.2269,+
0.2028,+
-0.7866,+
-0.1364,+
-0.561,+
-0.1525,+
-0.548,+
0.007378,+
-0.2445,+
0.3804,+
-0.01845,+
0.2786,+
-0.393,+
0.6206,+
0.05582,+
-1.268,+
0.3384,+
0.516,+
-0.4253,+
-0.2283,+
-0.8516,+
-0.1945,+
0.00899,+
0.2189,+
0.0816,+
0.1091,+
-0.7354,+
0.566,+
-0.08466,+
0.1188,+
0.05902,+
-0.512,+
-0.0717,+
-1.365,+
-0.10077,+
-0.5317,+
0.4885,+
-0.0588,+
-1.332,+
-0.2703,+
0.1543,+
0.01222,+
0.02191,+
0.3513,+
-0.4414,+
-0.1427,+
0.2236,+
0.0752,+
-0.4187,+
-0.638,+
-0.02814,+
0.02351,+
-0.1427,+
0.4932,+
0.0913,+
-1.094,+
0.01706,+
-0.1735,+
0.010605,+
-0.554,+
0.3948,+
-0.309,+
0.0639,+
0.05902,+
-0.3801,+
0.007378,+
0.0703,+
0.4546,+
0.2059,+
0.2898,+
-0.335,+
0.164,+
-0.464,+
-0.716,+
0.4368,+
0.222,+
0.02675,+
0.356,+
0.6787,+
0.0445,+
-0.4026,+
0.07196,+
0.797,+
0.0461,+
-0.23,+
-0.272,+
-0.2202,+
-1.268,+
-0.0669,+
-0.364,+
-0.932,+
0.858,+
0.0203,+
0.004147,+
-0.2976,+
0.05096,+
0.3303,+
-0.6094,+
-0.0992,+
-0.6514,+
-0.1088,+
-0.3284,+
-0.8447,+
-0.0006948,+
-0.577,+
-0.0701,+
0.3884,+
0.477,+
0.3867,+
-0.0879,+
0.09296,+
0.356,+
-0.4768,+
-0.1492,+
0.3496,+
-0.6157,+
0.356,+
-0.2783,+
0.3108,+
-0.3801,+
0.03967,+
0.1624,+
0.2463,+
-0.2316,+
-1.0,+
-0.564,+
-0.1686,+
0.1979,+
-0.3865,+
-0.2153,+
0.1655,+
-0.3962,+
0.377,+
0.3738,+
-0.7773,+
0.0962,+
-0.1735,+
0.414,+
-0.5933,+
-0.8867,+
-0.1153,+
-1.794,+
-0.2412,+
0.6626,+
0.18,+
-0.945,+
-0.3252,+
-0.8804,+
0.1188,+
0.3625,+
0.0703,+
0.2382,+
-0.422,+
0.12036,+
0.393,+
-0.2025,+
0.1914,+
0.5015,+
0.4336,+
0.151,+
-0.288,+
-0.03137,+
-1.232,+
0.00092,+
0.09296,+
0.3755,+
-0.3025,+
0.2399,+
-1.287,+
-0.2783,+
0.3755,+
0.2173,+
-0.264,+
-0.3704,+
-0.1153,+
-0.4155,+
-0.2445,+
-1.132,+
0.529,+
0.6904,+
-0.2445,+
-0.3186,+
-0.07654,+
0.369,+
-0.2783,+
0.1171,+
0.010605,+
0.587,+
-0.1766,+
-0.0669,+
-0.1427,+
0.1672,+
0.7417,+
0.676,+
0.9,+
0.13,+
-0.2815,+
-0.2769,+
-0.4092,+
0.356,+
-0.2316,+
0.4385,+
-0.2751,+
-0.7866,+
0.007378,+
-0.1912,+
-0.987,+
-0.0233,+
-0.5317,+
0.004147,+
-0.5674,+
-0.503,+
-0.08624,+
0.01222,+
-0.535,+
-0.7515,+
0.1963,+
-0.79,+
0.02998,+
0.1414,+
0.08325,+
0.1979,+
-0.0685,+
-0.69,+
0.007378,+
0.2512,+
-0.2477,+
-0.4897,+
0.18,+
0.18,+
0.1914,+
0.1091,+
-0.4543,+
-0.322,+
0.09937,+
-0.1411,+
0.393,+
-0.11206,+
0.49,+
-0.2008,+
-0.2944,+
-0.8706,+
-0.5513,+
-0.4575,+
-0.7544,+
0.12036,+
0.08484,+
0.6597,+
-0.2944,+
-0.722,+
0.2544,+
0.414,+
0.1123,+
-0.0895,+
0.5806,+
0.1704,+
-0.5156,+
-0.0685,+
-0.8,+
-0.645,+
-0.7285,+
0.3384,+
-0.1686,+
0.214,+
-0.28,+
0.1478,+
-0.02814,+
-0.758,+
-1.346,+
-0.706,+
-0.0701,+
-0.04752,+
-1.2295,+
0.3108,+
-0.6416,+
0.448,+
0.0655,+
-0.04752,+
-0.4705,+
0.2979,+
0.01222,+
0.2366,+
-0.5156,+
0.09296,+
0.8564,+
-0.4446,+
0.03806,+
-0.2769,+
-0.2025,+
-1.148,+
-0.322,+
0.7725,+
0.3367,+
-0.519,+
0.09296,+
-0.4512,+
-0.703,+
0.3188,+
0.1608,+
0.3174,+
0.6465,+
-0.7446,+
0.4368,+
-0.007153,+
-0.664,+
0.1026,+
-0.0927,+
0.4207,+
0.1655,+
-0.4316,+
0.3416,+
-0.07336,+
-0.6772,+
-0.11694,+
-0.05234,+
0.485,+
-0.1572,+
-0.1589,+
0.2269,+
-0.4124,+
-0.6934,+
-0.6514,+
0.1414,+
0.2059,+
0.661,+
-0.104,+
0.05582,+
-1.316,+
0.2512,+
-0.3896,+
0.222,+
-1.119,+
-0.7095,+
0.8228,+
-0.6934,+
0.2301,+
0.2269,+
0.0542,+
-0.703,+
0.1995,+
-0.89,+
0.2656,+
0.1818,+
-0.5576,+
0.6787,+
-0.3186,+
0.03806,+
0.8677,+
-0.5703,+
0.5625,+
0.682,+
-0.506,+
-0.00554,+
-1.045,+
0.0542,+
-0.1718,+
-0.1088,+
0.2236,+
0.0784,+
-0.3154,+
-0.1686,+
0.2527,+
0.49,+
0.002533,+
0.0203,+
-1.452,+
0.0784,+
-0.301,+
0.0445,+
-0.606,+
-0.1912,+
0.03644,+
-1.323,+
-0.732,+
-0.638,+
0.01222,+
0.1995,+
-0.622,+
-0.3413,+
-0.007153,+
-0.1654,+
0.1769,+
-0.6772,+
0.561,+
-0.7124,+
0.07196,+
-0.11694,+
0.05743,+
-0.07654,+
0.2817,+
-0.512,+
-0.351,+
-0.6836,+
-0.3413,+
-0.522,+
-0.6836,+
0.1979,+
-0.761,+
-0.1782,+
0.3206,+
0.1914,+
-0.2542,+
-0.69,+
-0.5415,+
0.7856,+
0.1284,+
-0.5996,+
-0.6123,+
-0.1299,+
-0.3477,+
0.164,+
-0.606,+
-0.0701,+
-0.01845,+
-0.07495,+
-0.0588,+
-0.01845,+
-0.2524,+
-0.4253,+
-0.2605,+
-0.3413,+
0.03644,+
0.0962,+
-0.1105,+
0.1898,+
0.05743,+
0.1268,+
-0.133,+
0.7207,+
-0.4673,+
-0.3284,+
0.1608,+
-0.1185,+
0.2834,+
0.6836,+
0.0784,+
0.432,+
0.76,+
0.2173,+
-0.8965,+
-0.4897,+
0.1833,+
-0.6514,+
-0.1718,+
-0.272,+
0.4368,+
0.1527,+
-0.007153,+
0.1753,+
0.3398,+
0.1139,+
0.2173,+
-1.197,+
0.02191,+
-0.2073,+
-0.3381,+
-0.06042,+
0.0962,+
-0.1782,+
0.2576,+
-0.522,+
0.529,+
-0.816,+
-0.2137,+
-0.01199,+
-0.2734,+
-0.596,+
0.364,+
0.427,+
-0.2218,+
0.10583,+
0.1091,+
-0.4802,+
0.2236,+
0.03967,+
-1.213,+
-0.4058,+
0.5806,+
-0.5317,+
-0.4768,+
-0.5674,+
0.2722,+
-0.4253,+
-0.335,+
0.05902,+
0.356,+
-0.0006948,+
1.027,+
-1.181,+
-0.3154,+
-1.245,+
-0.4802,+
-0.8447,+
-1.394,+
-0.00554,+
-0.8,+
0.529,+
-0.10565,+
-0.6543,+
0.96,+
-1.084,+
0.4077,+
0.461,+
-0.5996,+
-0.8,+
0.2189,+
0.201,+
-0.007153,+
0.164,+
-0.7285,+
-0.05557,+
-0.3477,+
0.0687,+
0.1139,+
-0.196,+
-0.2832,+
0.4045,+
-0.07495,+
0.07355,+
-0.04752,+
0.5625,+
-0.0669,+
-0.209,+
-0.5254,+
0.02998,+
-0.716,+
-0.4348,+
-0.4736,+
0.2527,+
-0.04266,+
-0.858,+
-0.2654,+
-0.2993,+
-0.3445,+
-0.4155,+
-0.4802,+
0.2544,+
-0.3074,+
-0.3896,+
0.3206,+
-0.2025,+
-0.8286,+
0.4626,+
-0.008766,+
-0.522,+
-1.01,+
-0.5254,+
0.0639,+
0.2059,+
-0.4092,+
0.432,+
0.0639,+
0.11554,+
-0.1444,+
-0.4705,+
0.3206,+
0.1737,+
-0.9707,+
-0.3445,+
0.3594,+
0.1833,+
0.524,+
-0.209,+
-0.4058,+
-0.167,+
-0.335,+
-0.522,+
0.1123,+
-0.2493,+
-0.89,+
-0.4316,+
0.1737,+
-0.8677,+
-1.064,+
0.808,+
0.13,+
-0.264,+
0.3254,+
0.2527,+
0.0316,+
-0.4316,+
-0.309,+
0.0784,+
-0.12177,+
-0.5415,+
0.1494,+
-0.393,+
-0.7446,+
-0.1202,+
0.1882,+
-0.07654,+
-0.6157,+
0.4836,+
0.2996,+
-0.00392,+
-0.7515,+
-0.645,+
-0.10565,+
-0.816,+
-0.9707,+
-0.2347,+
-0.0249,+
0.6724,+
0.08325,+
0.4998,+
-0.987,+
0.8823,+
0.2285,+
-0.3381,+
-1.058,+
0.1995,+
0.2737,+
-0.548,+
-0.264,+
0.0897,+
-0.0782,+
-0.1525,+
0.511,+
-0.0685,+
-0.10077,+
-0.4575,+
-0.1992,+
-0.6836,+
-0.28,+
0.892,+
-0.322,+
-0.6543,+
-0.4285,+
0.10583,+
0.06064,+
-0.1945,+
0.2366,+
1.194,+
-0.3962,+
-0.4575,+
-0.3315,+
-0.7515,+
-0.1364,+
-0.503,+
-0.1202,+
-0.1427,+
-0.03137,+
-0.1299,+
-0.9707,+
-0.4348,+
0.007378,+
0.00092,+
-0.7515,+
0.243,+
-0.6514,+
-0.3896,+
0.6113,+
0.5093,+
-0.89,+
0.816,+
-0.00392,+
-0.4673,+
-0.3025,+
0.07196,+
0.4932,+
0.2512,+
-1.039,+
0.4546,+
-0.06042,+
-0.7866,+
-0.04913,+
-0.632,+
-0.716,+
-1.109,+
-0.7676,+
0.1624,+
-0.4543,+
-0.6514,+
-0.1927,+
-0.2783,+
0.1284,+
-0.6416,+
-0.2445,+
0.0203,+
-0.364,+
-0.3735,+
0.7485,+
0.6484,+
0.08325,+
0.05582,+
0.1608,+
0.3188,+
0.1995,+
-0.2218,+
-0.3186,+
-0.538,+
-0.5283,+
-0.1202,+
-0.3413,+
0.08,+
-0.3445,+
0.327,+
-0.1782,+
0.2091,+
-0.05234,+
-0.272,+
0.432,+
0.10583,+
-0.6157,+
1.194,+
-0.1686,+
-0.3606,+
0.427,+
0.5547,+
-0.535,+
-0.322,+
-0.6416,+
0.5576,+
0.963,+
-0.01199,+
-0.1088,+
0.1995,+
-0.564,+
0.08,+
-0.4478,+
-0.6543,+
-0.4026,+
0.1769,+
0.2866,+
0.0816,+
0.1704,+
-1.794,+
0.2028,+
-0.3477,+
-0.05557,+
0.1737,+
-1.109,+
-0.28,+
-0.732,+
-0.2542,+
-0.3042,+
0.05096,+
0.01383,+
-0.2477,+
-0.7124,+
0.3625,+
-0.6416,+
0.3594,+
-0.3315,+
0.1188,+
-0.309,+
0.5303,+
-0.05075,+
0.0655,+
-0.9385,+
0.5806,+
-0.5996,+
-0.1525,+
-0.9805,+
0.0203,+
