Scores,Label
-0.78,+
-0.2676,+
-0.3933,+
0.5034,+
-0.7676,+
0.2798,+
-0.2783,+
-0.02695,+
0.5986,+
-0.4456,+
-0.507,+
-0.4456,+
0.2737,+
-0.2109,+
-0.1282,+
-0.332,+
-0.4792,+
0.2996,+
0.2092,+
-0.4333,+
-0.418,+
1.082,+
0.648,+
0.12024,+
-0.2493,+
-0.3198,+
0.002188,+
0.2751,+
-0.1312,+
-0.5806,+
0.11566,+
-1.442,+
0.3625,+
0.9634,+
0.864,+
0.4683,+
-0.03308,+
1.129,+
0.5205,+
0.111,+
0.511,+
-1.338,+
0.2798,+
0.09875,+
0.6094,+
-0.5776,+
2.146,+
0.6157,+
-0.332,+
0.3057,+
0.5405,+
-0.076,+
-0.574,+
0.111,+
-0.507,+
-0.792,+
0.994,+
-0.4854,+
0.3042,+
0.3164,+
-0.513,+
-0.3782,+
0.714,+
0.6216,+
-0.522,+
-0.04074,+
-0.2324,+
0.203,+
0.1433,+
-0.4854,+
1.366,+
0.4023,+
-0.82,+
0.89,+
0.09265,+
-0.9424,+
0.568,+
0.0819,+
0.2935,+
-0.4854,+
0.364,+
-0.4854,+
-0.1925,+
-1.145,+
-1.442,+
0.557,+
-0.10364,+
-0.5806,+
0.646,+
-0.5806,+
0.4224,+
-0.1296,+
-0.8013,+
0.3733,+
0.5664,+
-0.3596,+
0.4116,+
0.493,+
0.2966,+
-0.3228,+
-0.507,+
-0.513,+
0.03745,+
-0.461,+
-0.697,+
-0.4302,+
0.7227,+
-0.7,+
-0.6143,+
0.6675,+
-0.4854,+
0.9727,+
-1.24,+
-0.0637,+
-0.7246,+
0.1985,+
1.051,+
-1.068,+
0.5034,+
-0.4854,+
-0.2922,+
-0.2217,+
-0.3843,+
0.387,+
-0.05914,+
-0.0914,+
-0.10364,+
0.1555,+
0.1923,+
0.2905,+
0.519,+
0.0942,+
-0.3933,+
-0.7217,+
0.3916,+
0.8423,+
0.378,+
-0.513,+
0.03287,+
-0.7217,+
0.778,+
0.0881,+
0.318,+
-1.074,+
0.1494,+
-0.574,+
-1.491,+
-0.424,+
-0.1373,+
0.0743,+
-1.031,+
0.6797,+
-0.0653,+
-0.3933,+
-1.031,+
-0.07446,+
1.324,+
0.6924,+
-0.2432,+
0.01752,+
0.64,+
0.631,+
0.2383,+
0.4102,+
0.6353,+
0.3655,+
-0.00701,+
1.35,+
-1.2,+
-0.145,+
-0.513,+
0.769,+
0.697,+
0.908,+
0.05893,+
-0.507,+
-0.418,+
-0.507,+
0.2153,+
0.2153,+
-0.1542,+
0.7993,+
-0.1757,+
0.4146,+
-0.6265,+
-0.89,+
-1.016,+
-0.1359,+
-0.375,+
0.0896,+
-0.893,+
0.174,+
1.16,+
0.1095,+
0.3887,+
0.502,+
-0.3782,+
0.3257,+
-0.4915,+
0.3318,+
0.4958,+
-0.605,+
-0.507,+
-0.749,+
0.4468,+
-0.4854,+
-0.008545,+
1.05,+
0.9697,+
-0.4854,+
0.4163,+
-0.4456,+
1.0,+
-0.6724,+
-1.037,+
0.7227,+
0.223,+
-0.3535,+
0.2673,+
-0.04535,+
-0.3933,+
1.25,+
0.341,+
0.764,+
0.5986,+
0.407,+
-0.9146,+
0.10034,+
0.2338,+
0.04666,+
0.6797,+
0.617,+
0.6353,+
-1.016,+
0.6416,+
-0.4456,+
-0.10974,+
-0.05762,+
-0.2783,+
1.307,+
0.663,+
1.457,+
0.01752,+
-0.418,+
0.4607,+
-1.12,+
-0.3015,+
-0.1619,+
-0.792,+
-0.1848,+
0.1478,+
0.7856,+
-0.418,+
-0.4854,+
0.5083,+
-0.3352,+
0.04358,+
0.4038,+
1.112,+
1.236,+
-0.04074,+
0.3533,+
0.07733,+
-0.5713,+
0.4146,+
0.2445,+
-0.2769,+
-0.6143,+
-0.1803,+
0.131,+
-0.574,+
-0.3015,+
-1.24,+
0.384,+
-0.2769,+
-0.2002,+
0.1126,+
0.4314,+
0.608,+
0.3901,+
-0.513,+
-0.507,+
1.134,+
-0.2908,+
0.3901,+
-0.731,+
1.389,+
-0.1757,+
0.2505,+
1.214,+
-1.368,+
-0.418,+
-0.5806,+
0.263,+
1.214,+
-0.168,+
0.1985,+
-0.0775,+
-0.1925,+
-0.3997,+
1.395,+
-0.4456,+
0.2905,+
-0.4456,+
-0.1251,+
0.7305,+
0.3533,+
1.192,+
0.637,+
-0.507,+
-0.4456,+
0.4607,+
1.013,+
1.072,+
0.9546,+
0.2537,+
0.1677,+
-0.04074,+
-0.5806,+
-0.2416,+
0.3271,+
0.08496,+
-0.418,+
0.1571,+
-0.633,+
-0.3137,+
-0.746,+
0.2952,+
-0.2585,+
0.571,+
0.4023,+
-0.513,+
2.213,+
-0.1925,+
1.163,+
0.721,+
-0.501,+
-0.418,+
-0.0561,+
1.373,+
1.063,+
-0.6235,+
-1.368,+
-0.1588,+
-0.2722,+
0.6216,+
-0.513,+
0.3655,+
0.709,+
-0.513,+
-0.02234,+
0.605,+
0.476,+
0.1709,+
-0.4456,+
-0.8657,+
-0.418,+
0.565,+
-0.3198,+
-0.9824,+
0.815,+
-0.6416,+
0.548,+
0.12024,+
0.7104,+
-0.418,+
-0.3015,+
-0.2754,+
-0.5776,+
-0.507,+
0.66,+
-1.197,+
2.047,+
1.356,+
-0.1665,+
0.4912,+
-0.2217,+
-0.418,+
-0.513,+
-0.2278,+
-0.02388,+
-0.688,+
0.505,+
-0.513,+
-0.4456,+
0.6157,+
0.942,+
0.798,+
0.9097,+
0.4976,+
-0.418,+
-0.7827,+
0.1938,+
0.0942,+
0.6523,+
-0.1373,+
-0.2233,+
0.732,+
-0.2844,+
-0.01161,+
-0.4363,+
-0.418,+
-0.2462,+
1.171,+
1.289,+
0.8086,+
