Scores,Label
-0.7617,+
-0.7725,+
-0.2866,+
1.135,+
1.199,+
1.194,+
2.008,+
0.2445,+
-0.03577,+
1.091,+
1.127,+
0.709,+
0.681,+
0.1498,+
0.071,+
0.5864,+
1.753,+
1.921,+
-0.794,+
0.8545,+
0.5728,+
0.3513,+
0.3247,+
1.231,+
0.701,+
0.8613,+
1.721,+
0.8223,+
-0.2812,+
0.629,+
0.582,+
1.31,+
0.521,+
0.9307,+
0.8413,+
0.3726,+
0.4954,+
0.6597,+
0.4167,+
1.219,+
1.037,+
0.111,+
-0.04514,+
-0.1719,+
1.321,+
0.2925,+
0.7505,+
-0.0905,+
0.1725,+
0.41,+
0.055,+
0.8145,+
0.8984,+
0.274,+
-0.3801,+
-0.00241,+
0.561,+
1.287,+
0.3914,+
0.9546,+
0.7383,+
0.3872,+
0.7676,+
-0.6177,+
0.952,+
-0.05447,+
0.3113,+
1.633,+
0.294,+
-0.10785,+
-0.216,+
0.01227,+
1.092,+
0.8423,+
0.1617,+
0.9146,+
0.5703,+
0.9067,+
0.3525,+
0.8853,+
0.6636,+
-0.0812,+
-0.00508,+
0.3872,+
1.165,+
0.9546,+
0.733,+
0.658,+
1.375,+
0.1284,+
0.418,+
-0.188,+
0.4915,+
0.7476,+
0.2018,+
1.291,+
0.6704,+
1.236,+
1.234,+
-0.3481,+
-0.1145,+
0.09503,+
-0.007748,+
-0.2788,+
0.8013,+
-0.6685,+
1.123,+
1.243,+
2.34,+
-0.2494,+
0.585,+
0.294,+
0.5566,+
0.4595,+
0.3872,+
1.368,+
0.3179,+
0.02695,+
1.758,+
-0.3,+
1.756,+
-0.1318,+
1.5625,+
1.44,+
1.441,+
0.88,+
0.658,+
0.629,+
1.194,+
2.277,+
0.836,+
0.287,+
0.7476,+
-0.1572,+
0.8667,+
0.4207,+
0.6704,+
0.929,+
-0.0705,+
1.015,+
1.123,+
1.205,+
0.7104,+
-0.2761,+
0.7036,+
0.3206,+
0.2365,+
0.0964,+
-0.001076,+
0.5728,+
0.8545,+
1.173,+
0.2072,+
0.3247,+
-0.04514,+
-0.07184,+
-0.551,+
0.5464,+
0.111,+
0.913,+
0.2112,+
-0.1399,+
0.1818,+
0.4473,+
1.253,+
0.762,+
0.4194,+
1.154,+
0.7476,+
0.762,+
1.763,+
1.029,+
1.534,+
0.2245,+
0.7666,+
0.1057,+
0.009605,+
0.338,+
0.1257,+
1.12,+
0.825,+
0.5356,+
0.1644,+
0.8223,+
1.446,+
0.7744,+
0.2072,+
0.549,+
0.009605,+
0.1991,+
0.394,+
-1.632,+
0.4795,+
-1.066,+
1.372,+
0.7114,+
-0.0211,+
0.8706,+
-0.0785,+
0.4368,+
0.501,+
-1.282,+
0.3071,+
0.4714,+
0.3047,+
-0.4922,+
0.7866,+
0.382,+
2.277,+
0.952,+
0.9854,+
0.797,+
-0.5137,+
0.3713,+
0.294,+
1.033,+
0.394,+
0.3032,+
0.1725,+
1.405,+
0.0937,+
1.911,+
-0.3428,+
-0.03044,+
1.223,+
1.05,+
0.406,+
0.7744,+
1.228,+
0.5874,+
1.02,+
-0.0705,+
0.833,+
0.059,+
0.793,+
0.3499,+
0.4834,+
1.05,+
0.274,+
-0.1065,+
0.6875,+
0.2793,+
0.7266,+
0.2847,+
-0.3882,+
1.311,+
0.3647,+
0.924,+
0.561,+
