Scores,Label
1.675,+
0.1293,+
2.123,+
0.7036,+
0.6406,+
-0.051,+
0.2722,+
-0.1873,+
0.01978,+
0.9204,+
1.633,+
1.554,+
0.4512,+
0.994,+
1.783,+
0.7583,+
-0.1271,+
2.488,+
1.835,+
1.419,+
1.723,+
-0.2993,+
1.068,+
0.8945,+
-0.09375,+
0.5327,+
1.664,+
0.757,+
1.534,+
2.236,+
0.5244,+
0.5327,+
1.41,+
-0.3743,+
0.0959,+
-0.0657,+
0.2041,+
-0.214,+
0.9624,+
0.5474,+
-1.123,+
0.578,+
2.19,+
1.128,+
0.4243,+
0.7383,+
1.81,+
1.438,+
1.749,+
1.077,+
0.7637,+
0.5405,+
2.117,+
1.026,+
0.3723,+
-0.01762,+
-0.955,+
-0.6772,+
2.107,+
2.3,+
0.0692,+
0.14,+
-0.08575,+
0.549,+
-0.528,+
2.895,+
0.188,+
-0.8135,+
0.8657,+
-0.3247,+
1.852,+
0.4778,+
0.5806,+
0.673,+
1.923,+
1.031,+
-1.243,+
1.33,+
1.603,+
0.9326,+
-1.358,+
1.107,+
0.906,+
0.61,+
-0.10846,+
1.634,+
1.492,+
-1.246,+
1.1,+
0.7407,+
-0.0203,+
0.4966,+
1.921,+
-0.401,+
1.818,+
1.962,+
1.147,+
0.582,+
-0.01762,+
1.539,+
1.419,+
0.3616,+
0.003748,+
0.263,+
0.2455,+
1.737,+
1.284,+
1.155,+
0.686,+
2.412,+
2.975,+
1.324,+
2.41,+
1.838,+
0.582,+
-0.21,+
1.418,+
0.4685,+
1.488,+
1.164,+
1.813,+
0.04114,+
0.685,+
0.5444,+
0.3923,+
0.1614,+
1.949,+
0.59,+
2.068,+
1.88,+
1.176,+
0.6313,+
0.0585,+
0.569,+
1.784,+
1.06,+
0.172,+
1.334,+
2.143,+
0.835,+
1.865,+
-0.5547,+
1.883,+
0.011765,+
0.8433,+
-0.6855,+
1.494,+
0.8945,+
0.594,+
0.8203,+
1.237,+
1.866,+
-0.1686,+
1.29,+
1.256,+
-0.7573,+
1.655,+
0.4004,+
-0.768,+
2.13,+
1.057,+
-0.0897,+
0.10126,+
0.7236,+
0.4324,+
0.7876,+
1.561,+
0.5874,+
-0.274,+
-0.461,+
-0.688,+
2.045,+
0.4365,+
1.113,+
1.31,+
0.836,+
1.186,+
0.5767,+
-0.592,+
0.673,+
0.0772,+
0.4512,+
1.354,+
0.1641,+
0.971,+
1.157,+
2.133,+
1.214,+
1.522,+
-1.1875,+
1.673,+
0.595,+
0.3643,+
0.9634,+
2.658,+
2.51,+
1.076,+
1.765,+
0.51,+
-0.1498,+
2.256,+
0.5967,+
1.303,+
0.4578,+
-0.2993,+
0.04382,+
0.8716,+
0.9146,+
0.2428,+
-0.02162,+
-0.691,+
1.577,+
0.1787,+
0.831,+
1.295,+
1.415,+
0.3335,+
2.262,+
0.7007,+
-0.4329,+
0.973,+
1.763,+
0.502,+
1.046,+
1.786,+
0.4897,+
-1.532,+
1.148,+
0.011765,+
2.424,+
0.555,+
1.237,+
1.18,+
-0.2593,+
0.4966,+
-1.206,+
2.262,+
0.1414,+
0.9185,+
0.542,+
0.629,+
1.776,+
2.95,+
1.282,+
1.286,+
-0.651,+
0.6167,+
2.32,+
2.814,+
0.2842,+
1.563,+
1.119,+
0.9746,+
0.9595,+
1.877,+
1.815,+
-0.1231,+
0.515,+
-0.298,+
1.834,+
1.244,+
1.661,+
0.3604,+
0.638,+
-0.001594,+
1.101,+
0.4443,+
2.152,+
2.3,+
0.2107,+
0.6797,+
0.3616,+
0.737,+
-0.009605,+
0.0665,+
0.6396,+
-0.0724,+
1.447,+
0.327,+
0.8643,+
3.021,+
-0.043,+
0.8833,+
1.857,+
1.2295,+
3.033,+
0.8516,+
1.598,+
2.39,+
1.8125,+
0.1106,+
-1.054,+
0.367,+
1.973,+
-0.752,+
0.263,+
1.699,+
0.7207,+
-0.1378,+
0.3176,+
-0.4155,+
0.5205,+
1.17,+
-0.27,+
2.479,+
0.0999,+
0.6997,+
2.564,+
1.004,+
0.2668,+
1.865,+
1.275,+
1.317,+
1.456,+
-0.246,+
-0.10175,+
1.097,+
-0.2512,+
-0.2527,+
0.7437,+
2.346,+
1.732,+
-0.1004,+
1.938,+
-0.5703,+
-0.5156,+
0.1947,+
3.074,+
2.041,+
0.6475,+
0.6914,+
0.579,+
-0.2712,+
0.288,+
2.326,+
0.255,+
-1.562,+
-1.072,+
0.1279,+
1.778,+
-0.1913,+
-0.9204,+
0.989,+
0.3015,+
-0.995,+
1.355,+
0.3389,+
1.263,+
2.87,+
0.192,+
0.3684,+
0.427,+
1.418,+
0.8696,+
1.432,+
-0.08307,+
-0.3315,+
0.964,+
1.246,+
0.01043,+
1.53,+
0.63,+
0.854,+
0.9224,+
-0.12177,+
0.978,+
1.228,+
-0.9204,+
-0.3462,+
1.214,+
-2.018,+
-0.465,+
1.711,+
1.766,+
1.22,+
-0.5864,+
-0.1672,+
1.079,+
0.2961,+
-0.548,+
0.9165,+
0.982,+
2.1,+
0.7197,+
-0.0844,+
-0.701,+
0.3242,+
1.057,+
0.1466,+
-0.1284,+
0.2134,+
0.02512,+
-0.1498,+
0.05984,+
0.2241,+
2.014,+
1.859,+
1.432,+
2.184,+
1.604,+
0.303,+
-1.438,+
-0.6772,+
-0.489,+
0.8564,+
0.955,+
1.78,+
1.781,+
0.2856,+
1.523,+
1.261,+
0.932,+
0.9707,+
0.8677,+
0.05585,+
2.242,+
0.6514,+
-0.958,+
1.243,+
1.927,+
1.286,+
1.458,+
2.473,+
0.3376,+
3.059,+
1.002,+
1.604,+
0.2228,+
1.079,+
0.9014,+
1.093,+
0.5244,+
1.204,+
0.3657,+
0.4177,+
-0.4355,+
1.094,+
2.055,+
2.223,+
0.6543,+
-0.2754,+
0.8096,+
0.65,+
0.6943,+
-0.09106,+
1.458,+
1.953,+
0.9224,+
0.669,+
0.862,+
0.602,+
0.05182,+
0.8525,+
3.164,+
-0.302,+
0.1226,+
2.451,+
1.458,+
-0.6694,+
0.5034,+
-1.143,+
0.2401,+
2.32,+
-0.7173,+
1.285,+
1.791,+
0.288,+
-0.9844,+
0.5205,+
0.749,+
0.3416,+
