Scores,Label
2.434,+
1.183,+
-0.1313,+
0.881,+
0.4028,+
0.825,+
0.1594,+
1.506,+
-0.601,+
-0.4502,+
1.029,+
1.885,+
1.291,+
1.633,+
-1.792,+
0.112,+
-0.4802,+
1.646,+
2.1,+
0.67,+
1.107,+
-0.685,+
0.8145,+
0.7993,+
2.232,+
-0.03015,+
1.166,+
1.111,+
1.353,+
0.755,+
0.1874,+
-0.7065,+
-0.1594,+
0.8413,+
1.281,+
2.326,+
1.123,+
0.2316,+
1.381,+
1.2705,+
0.392,+
1.404,+
0.8486,+
2.299,+
0.7666,+
0.741,+
0.53,+
1.395,+
0.7817,+
-0.4739,+
1.07,+
0.7485,+
1.271,+
0.1293,+
-0.4631,+
2.773,+
-0.1874,+
1.502,+
0.02478,+
0.5913,+
0.923,+
-0.8184,+
1.784,+
0.448,+
0.6,+
1.35,+
0.7666,+
-0.4783,+
1.374,+
0.688,+
1.109,+
0.9824,+
1.298,+
1.362,+
1.066,+
1.4,+
0.576,+
0.4739,+
-0.01292,+
0.809,+
1.419,+
1.461,+
0.6807,+
1.287,+
0.6807,+
1.177,+
1.347,+
0.895,+
1.265,+
0.9756,+
0.653,+
0.571,+
0.00647,+
-0.209,+
0.4104,+
1.256,+
0.3608,+
0.1497,+
0.5645,+
1.806,+
0.02263,+
1.414,+
2.416,+
1.364,+
1.228,+
0.5894,+
1.177,+
0.7905,+
0.1583,+
2.238,+
-1.385,+
1.569,+
0.6904,+
1.024,+
3.344,+
1.082,+
0.8755,+
1.697,+
-0.3704,+
1.406,+
0.4255,+
0.909,+
1.393,+
1.517,+
1.797,+
-1.086,+
-0.2542,+
0.932,+
0.5503,+
2.39,+
0.8584,+
0.4146,+
1.075,+
0.002163,+
0.584,+
0.4114,+
0.07434,+
0.619,+
0.2756,+
-0.1981,+
0.7725,+
1.268,+
0.501,+
1.562,+
0.4329,+
0.909,+
0.2715,+
-0.881,+
0.719,+
0.1368,+
-0.668,+
0.7153,+
-0.8506,+
1.067,+
0.954,+
1.462,+
1.849,+
-1.252,+
2.13,+
0.347,+
0.4922,+
0.6514,+
0.8433,+
0.3706,+
-0.4783,+
0.2316,+
1.053,+
1.813,+
1.779,+
-0.267,+
1.75,+
-1.312,+
0.9014,+
1.166,+
-0.04306,+
-0.5103,+
1.058,+
0.2974,+
0.821,+
0.3394,+
1.798,+
1.205,+
1.09,+
1.649,+
1.898,+
1.275,+
0.8076,+
-0.4092,+
1.052,+
1.125,+
0.7246,+
0.973,+
0.8047,+
1.276,+
1.006,+
0.3855,+
0.7886,+
0.7896,+
0.0776,+
0.1863,+
0.2036,+
1.291,+
1.285,+
1.488,+
1.003,+
1.169,+
1.128,+
1.412,+
1.052,+
0.7397,+
-0.543,+
0.6094,+
0.646,+
1.219,+
-0.435,+
-0.3792,+
1.909,+
1.334,+
-0.7925,+
0.6504,+
0.962,+
0.6387,+
1.654,+
0.982,+
-0.616,+
1.35,+
1.27,+
1.945,+
0.9995,+
0.4329,+
1.488,+
0.9023,+
0.5215,+
0.3748,+
0.9844,+
-0.351,+
0.711,+
2.521,+
0.9316,+
0.912,+
1.081,+
-0.05814,+
0.4631,+
1.534,+
0.0883,+
0.04956,+
2.02,+
2.014,+
1.03,+
-0.586,+
-0.53,+
1.431,+
1.256,+
1.567,+
1.46,+
0.09265,+
1.012,+
1.304,+
2.7,+
1.449,+
1.457,+
0.3877,+
1.298,+
0.868,+
1.092,+
0.294,+
-0.7153,+
0.517,+
0.6772,+
0.7817,+
0.5557,+
0.04416,+
1.114,+
-0.838,+
-1.127,+
0.2983,+
1.899,+
1.304,+
2.51,+
2.713,+
0.7993,+
1.488,+
-0.03445,+
0.473,+
-0.2327,+
1.064,+
0.71,+
1.15,+
-0.4114,+
0.11633,+
0.6343,+
-0.4502,+
0.01831,+
1.383,+
-0.0377,+
0.1992,+
1.794,+
0.653,+
1.253,+
2.03,+
-0.211,+
1.185,+
1.803,+
1.399,+
-0.321,+
0.112,+
0.642,+
0.8853,+
0.4255,+
-0.618,+
1.357,+
1.155,+
0.9326,+
0.126,+
-0.28,+
0.1228,+
1.287,+
2.57,+
-0.4092,+
0.2542,+
1.482,+
1.37,+
1.951,+
0.761,+
0.713,+
0.4653,+
1.346,+
1.624,+
0.6343,+
-0.3962,+
0.878,+
1.773,+
0.546,+
0.803,+
0.0797,+
1.552,+
0.645,+
1.33,+
0.153,+
0.01831,+
1.548,+
0.845,+
2.219,+
0.6787,+
0.672,+
0.5825,+
0.1605,+
1.595,+
1.428,+
-0.754,+
1.421,+
0.1304,+
0.2477,+
1.418,+
1.968,+
1.568,+
0.78,+
0.7505,+
-0.07,+
0.6743,+
1.101,+
1.432,+
0.2822,+
1.343,+
0.6763,+
0.4631,+
0.962,+
0.728,+
1.677,+
-0.3274,+
0.602,+
0.826,+
1.119,+
1.433,+
1.481,+
0.519,+
2.154,+
1.713,+
1.726,+
1.18,+
0.3962,+
0.8833,+
0.821,+
1.417,+
1.362,+
0.7334,+
-1.051,+
1.105,+
1.662,+
1.433,+
-0.2133,+
1.539,+
-0.224,+
1.168,+
0.2477,+
2.064,+
1.898,+
1.21,+
0.10016,+
0.3726,+
0.645,+
1.765,+
0.7744,+
-0.265,+
-0.4006,+
-0.1766,+
0.854,+
1.037,+
1.793,+
0.49,+
0.871,+
0.993,+
0.822,+
2.248,+
1.157,+
0.87,+
2.107,+
0.955,+
0.9575,+
1.106,+
1.552,+
0.8022,+
-0.3577,+
1.326,+
0.9644,+
0.4136,+
-0.4243,+
2.14,+
0.518,+
0.6787,+
1.436,+
0.602,+
2.28,+
0.1744,+
0.03662,+
-0.418,+
-0.3467,+
1.273,+
1.575,+
0.11957,+
0.267,+
0.8306,+
1.343,+
0.796,+
2.195,+
1.587,+
0.335,+
-0.4675,+
-0.2864,+
1.83,+
-1.81,+
0.585,+
1.163,+
0.1842,+
1.207,+
0.803,+
0.1487,+
0.3726,+
0.1691,+
0.8853,+
1.555,+
0.2046,+
0.7744,+
0.5635,+
-0.1744,+
1.54,+
0.9478,+
1.112,+
0.711,+
1.521,+
0.6377,+
0.6504,+
1.595,+
0.2197,+
1.06,+
1.872,+
1.303,+
1.343,+
1.708,+
0.9004,+
0.961,+
1.375,+
0.4265,+
1.254,+
0.8145,+
-0.8057,+
1.041,+
1.258,+
0.838,+
1.018,+
1.043,+
1.405,+
-1.113,+
-0.1917,+
1.126,+
0.9873,+
-0.422,+
0.05386,+
1.363,+
0.084,+
0.8066,+
1.284,+
1.011,+
2.643,+
1.384,+
1.137,+
0.3845,+
1.715,+
0.1357,+
0.569,+
0.7485,+
-0.3145,+
1.859,+
1.077,+
-0.3145,+
1.25,+
-0.407,+
-0.603,+
0.785,+
-0.0689,+
2.854,+
0.745,+
2.908,+
-0.713,+
-0.3962,+
0.4072,+
0.1735,+
0.4836,+
1.529,+
2.467,+
-0.2886,+
1.567,+
-0.7344,+
0.671,+
0.2273,+
1.487,+
1.601,+
1.083,+
0.862,+
0.1346,+
1.731,+
0.2854,+
1.465,+
0.1798,+
2.068,+
0.5537,+
0.9897,+
1.225,+
1.249,+
-0.754,+
-0.0689,+
0.2079,+
0.8657,+
1.207,+
1.802,+
0.004314,+
