Scores,Label
0.159,+
1.737,+
0.614,+
-0.1508,+
-1.025,+
0.3574,+
1.8,+
-0.375,+
1.35,+
0.2537,+
-0.4927,+
0.513,+
0.3438,+
1.103,+
-0.3308,+
0.9795,+
-0.2668,+
0.095,+
0.692,+
0.4749,+
0.0461,+
-0.2042,+
-1.1045,+
-0.589,+
1.528,+
-0.7886,+
-0.192,+
0.095,+
0.2339,+
0.8716,+
0.1483,+
0.4812,+
0.7705,+
0.2308,+
0.69,+
1.468,+
-2.258,+
-0.12024,+
0.638,+
1.909,+
0.4597,+
1.237,+
0.7954,+
1.307,+
0.568,+
-1.218,+
0.1957,+
0.5894,+
-1.739,+
0.504,+
0.713,+
1.545,+
0.08887,+
1.2,+
0.33,+
0.449,+
0.3574,+
-0.4866,+
0.365,+
0.6167,+
1.765,+
0.524,+
1.497,+
-0.1843,+
0.2917,+
0.6963,+
0.4094,+
0.4597,+
0.501,+
-2.621,+
0.06903,+
0.1957,+
-0.1615,+
0.646,+
0.643,+
0.7344,+
1.576,+
0.2705,+
-0.04852,+
0.2461,+
0.8384,+
-0.427,+
0.2064,+
0.1453,+
-0.2698,+
-0.192,+
1.286,+
0.4016,+
0.8145,+
-0.369,+
1.218,+
-0.1493,+
0.5283,+
1.775,+
-0.601,+
-0.839,+
1.154,+
0.722,+
0.478,+
-0.07904,+
0.6367,+
0.3438,+
-0.2576,+
0.588,+
1.103,+
-0.4834,+
-0.2073,+
1.085,+
0.8413,+
0.837,+
0.185,+
1.135,+
0.923,+
0.3208,+
0.7437,+
0.608,+
0.6016,+
0.692,+
1.567,+
-1.703,+
0.6504,+
-0.998,+
1.067,+
-0.4927,+
1.337,+
0.4705,+
0.2935,+
0.3162,+
0.9277,+
-0.2698,+
-0.555,+
-2.29,+
0.411,+
-0.6865,+
0.2048,+
0.3132,+
-0.01493,+
-1.358,+
0.6733,+
-0.01646,+
0.1713,+
0.3484,+
0.1713,+
-1.645,+
-0.0882,+
-0.0302,+
0.813,+
0.875,+
0.4658,+
-0.10956,+
0.356,+
0.4827,+
0.2551,+
0.608,+
0.388,+
-1.047,+
-1.135,+
1.371,+
-0.372,+
1.622,+
-0.12177,+
0.8823,+
-0.00425,+
-0.5474,+
-0.0317,+
-0.5107,+
1.412,+
-0.1538,+
0.0446,+
-0.2256,+
-0.2927,+
-0.9854,+
0.2079,+
0.6797,+
1.361,+
-1.639,+
-0.3354,+
0.411,+
0.356,+
0.379,+
0.2935,+
1.54,+
0.2888,+
-0.2393,+
-2.402,+
1.136,+
0.2751,+
1.676,+
1.113,+
1.135,+
0.0904,+
-0.1233,+
0.5405,+
0.4856,+
0.8228,+
0.449,+
0.7915,+
0.7207,+
0.9443,+
0.9346,+
-0.5903,+
0.631,+
-0.1843,+
0.8604,+
0.7705,+
0.8115,+
-0.9487,+
-0.1248,+
-0.375,+
1.698,+
1.08,+
0.695,+
0.843,+
0.11633,+
0.5454,+
0.08276,+
1.098,+
0.3315,+
0.391,+
-0.0653,+
1.658,+
-0.0317,+
0.05832,+
-0.848,+
-0.418,+
-0.10956,+
0.9497,+
0.1453,+
-0.3933,+
0.11176,+
0.836,+
0.1544,+
0.5635,+
-0.3782,+
0.3635,+
0.8184,+
-1.352,+
0.3362,+
0.278,+
0.6504,+
1.208,+
1.208,+
0.4749,+
1.138,+
0.4414,+
-1.611,+
-2.104,+
0.868,+
