Scores,Label
0.2401,+
1.855,+
3.3,+
0.4143,+
-0.6514,+
2.414,+
0.6943,+
1.112,+
0.9517,+
1.622,+
-0.5825,+
0.551,+
1.251,+
2.03,+
-0.1569,+
0.4363,+
2.148,+
0.474,+
0.6255,+
1.091,+
1.347,+
-0.361,+
1.415,+
0.412,+
-0.0536,+
2.623,+
0.356,+
2.098,+
0.1196,+
1.892,+
0.1964,+
2.203,+
0.8354,+
0.1219,+
1.097,+
2.164,+
1.0,+
0.0806,+
0.4143,+
1.607,+
-0.362,+
1.287,+
0.754,+
1.259,+
0.685,+
1.364,+
1.094,+
1.266,+
1.192,+
0.1356,+
1.858,+
1.221,+
1.077,+
1.035,+
0.7954,+
2.686,+
1.507,+
0.7856,+
0.7056,+
-0.3506,+
-0.8047,+
1.505,+
-0.1901,+
1.187,+
0.497,+
2.104,+
1.88,+
0.373,+
1.57,+
0.676,+
1.488,+
1.568,+
0.878,+
2.059,+
0.975,+
2.15,+
2.09,+
0.06573,+
-0.6284,+
1.917,+
0.6084,+
1.226,+
2.152,+
-0.5894,+
0.35,+
0.653,+
0.2825,+
0.0003214,+
0.9233,+
1.752,+
0.762,+
1.76,+
1.266,+
0.9043,+
1.358,+
1.299,+
1.038,+
1.044,+
0.5312,+
0.809,+
0.287,+
0.5923,+
2.049,+
0.85,+
-1.085,+
1.169,+
0.10126,+
0.395,+
0.3823,+
0.566,+
0.1036,+
1.262,+
-0.4563,+
1.187,+
3.309,+
0.888,+
1.331,+
1.3125,+
1.898,+
0.3525,+
0.4937,+
-0.5938,+
0.6953,+
-0.2451,+
0.395,+
1.265,+
1.476,+
-0.9814,+
0.1437,+
0.3628,+
0.286,+
1.177,+
1.088,+
2.78,+
0.8125,+
0.572,+
0.812,+
1.106,+
2.68,+
2.031,+
1.683,+
0.6406,+
1.746,+
0.8623,+
1.007,+
-0.2314,+
0.9473,+
1.023,+
1.284,+
1.579,+
0.781,+
1.471,+
0.933,+
2.123,+
0.2493,+
0.02556,+
1.597,+
-0.1316,+
2.174,+
0.6084,+
0.554,+
1.97,+
0.285,+
2.309,+
2.521,+
1.329,+
0.4248,+
-0.4492,+
1.5625,+
1.118,+
2.48,+
1.539,+
0.78,+
0.3572,+
0.92,+
2.121,+
0.515,+
-0.1144,+
-0.1259,+
0.82,+
0.697,+
1.388,+
2.143,+
-0.1305,+
1.379,+
2.508,+
-0.6147,+
2.354,+
2.361,+
2.451,+
0.0634,+
0.528,+
0.7266,+
2.734,+
1.868,+
0.2229,+
1.32,+
0.9795,+
1.144,+
1.566,+
0.572,+
1.716,+
0.553,+
1.847,+
0.8257,+
0.6094,+
0.897,+
0.4958,+
0.9775,+
-0.695,+
-0.1798,+
0.953,+
1.316,+
2.812,+
0.318,+
1.52,+
-0.1683,+
0.56,+
1.393,+
-0.4722,+
-0.12354,+
0.3823,+
-0.158,+
0.7495,+
0.0886,+
-0.2554,+
1.323,+
0.2355,+
1.859,+
0.1437,+
1.74,+
0.69,+
1.756,+
-0.8438,+
0.82,+
1.883,+
1.331,+
1.163,+
-0.1442,+
1.346,+
1.031,+
2.004,+
-0.6787,+
0.498,+
1.032,+
1.429,+
-0.2417,+
0.9727,+
1.086,+
0.4304,+
1.163,+
0.146,+
1.596,+
1.1045,+
0.779,+
1.232,+
0.1586,+
2.754,+
0.5854,+
-0.571,+
0.883,+
1.288,+
1.159,+
0.5967,+
-0.1362,+
1.538,+
1.3545,+
1.707,+
1.636,+
1.367,+
0.968,+
