Scores,Label
0.002478,+
-0.2898,+
0.476,+
-0.449,+
0.07556,+
0.317,+
-1.013,+
0.3953,+
0.509,+
1.072,+
1.1875,+
0.09906,+
0.2491,+
1.033,+
0.4382,+
-0.1202,+
0.6265,+
-0.2637,+
1.179,+
0.3862,+
0.6187,+
0.09906,+
0.313,+
0.6235,+
-0.010574,+
1.245,+
0.5337,+
0.1956,+
0.04947,+
0.574,+
0.544,+
1.322,+
1.39,+
0.5166,+
-0.4204,+
-0.06015,+
0.0599,+
1.153,+
-0.02101,+
0.3352,+
0.65,+
1.002,+
0.2256,+
0.5454,+
0.6235,+
-0.582,+
1.231,+
-0.1489,+
-0.7856,+
1.122,+
0.9146,+
1.2295,+
0.4097,+
0.05728,+
0.5415,+
0.1656,+
-0.4412,+
1.202,+
0.937,+
1.315,+
0.1617,+
0.1852,+
0.2622,+
0.873,+
0.4226,+
0.274,+
0.1735,+
0.02336,+
1.185,+
-0.3447,+
0.3508,+
0.0599,+
0.09644,+
0.65,+
0.05728,+
0.877,+
0.711,+
0.753,+
-0.03668,+
0.163,+
-0.287,+
1.018,+
0.59,+
-0.4307,+
1.109,+
0.5884,+
0.703,+
1.449,+
0.4697,+
0.1212,+
0.2883,+
-0.553,+
-0.0758,+
0.9277,+
-0.564,+
1.002,+
0.724,+
-0.3132,+
0.5806,+
0.2465,+
0.1786,+
1.273,+
-0.3682,+
0.5664,+
0.728,+
0.6704,+
0.5073,+
0.4514,+
0.1669,+
0.403,+
0.9316,+
0.9214,+
1.165,+
0.5884,+
0.2517,+
0.6953,+
0.963,+
0.792,+
0.5845,+
0.4514,+
0.643,+
0.617,+
0.3953,+
0.8022,+
0.04684,+
0.646,+
0.3105,+
0.6445,+
0.6367,+
-0.02623,+
0.844,+
0.1604,+
1.45,+
1.652,+
-0.0784,+
1.075,+
-0.01318,+
0.5947,+
-0.856,+
0.4214,+
0.651,+
0.08075,+
0.6953,+
0.2021,+
0.4683,+
0.7944,+
0.5986,+
-0.1489,+
-0.4883,+
0.6704,+
1.44,+
0.774,+
0.59,+
-0.916,+
1.472,+
0.9707,+
-4.543,+
0.4749,+
-0.945,+
0.7764,+
0.2374,+
0.7295,+
0.4514,+
0.7334,+
0.578,+
0.2908,+
0.4019,+
0.3145,+
1.324,+
0.6953,+
0.753,+
0.7515,+
1.418,+
0.5664,+
1.076,+
0.1891,+
0.428,+
0.6797,+
0.488,+
-0.9214,+
-0.4307,+
1.98,+
1.311,+
0.411,+
0.4148,+
-0.2612,+
0.664,+
0.3325,+
0.1382,+
1.414,+
-1.052,+
-0.282,+
0.7124,+
-0.2299,+
0.6616,+
0.3,+
0.2727,+
0.6406,+
0.146,+
0.591,+
0.7725,+
0.1956,+
0.72,+
-0.2664,+
0.775,+
1.646,+
1.21,+
0.394,+
0.763,+
-0.908,+
0.0782,+
1.44,+
0.2517,+
0.04684,+
1.263,+
1.35,+
1.416,+
0.492,+
0.5977,+
0.514,+
0.753,+
0.643,+
0.724,+
0.2544,+
-0.916,+
1.014,+
0.437,+
0.1799,+
-0.3499,+
-0.8276,+
-0.08887,+
1.332,+
1.267,+
0.822,+
0.1996,+
0.1904,+
-0.1489,+
1.049,+
0.48,+
1.68,+
0.5884,+
0.5127,+
-0.6006,+
0.4893,+
0.3105,+
0.1356,+
0.937,+
1.104,+
1.039,+
-0.05756,+
0.1278,+
0.7046,+
0.874,+
0.9355,+
