Scores,Label
1.387,+
1.528,+
-1.708,+
1.897,+
-0.3665,+
1.292,+
0.5566,+
-0.321,+
0.7637,+
0.1478,+
0.05194,+
0.8237,+
0.901,+
0.846,+
2.797,+
1.243,+
1.365,+
0.5327,+
1.688,+
2.152,+
1.258,+
0.3972,+
1.567,+
1.068,+
1.45,+
3.0,+
1.741,+
-1.48,+
1.886,+
0.6562,+
0.6646,+
-0.977,+
1.003,+
0.794,+
1.375,+
0.6704,+
2.377,+
0.2856,+
1.812,+
0.849,+
0.9805,+
-0.02,+
-0.3809,+
-0.768,+
0.6455,+
1.624,+
1.215,+
0.57,+
1.226,+
0.8105,+
0.2988,+
0.6885,+
0.6,+
1.671,+
0.8066,+
0.6143,+
-0.627,+
-0.1663,+
1.238,+
0.6636,+
-0.1135,+
1.284,+
0.8643,+
0.233,+
0.396,+
0.6553,+
-0.7656,+
1.124,+
0.4895,+
0.012375,+
0.854,+
0.3625,+
0.9043,+
1.104,+
-0.9746,+
1.133,+
1.359,+
1.512,+
-1.749,+
2.33,+
0.9004,+
-0.201,+
0.2426,+
1.802,+
0.937,+
0.644,+
0.312,+
1.752,+
0.792,+
1.855,+
0.4116,+
1.529,+
1.308,+
1.233,+
1.568,+
0.7188,+
0.02556,+
0.51,+
0.987,+
1.1045,+
0.691,+
2.0,+
0.5845,+
0.835,+
1.845,+
2.1,+
1.15,+
0.1395,+
1.1455,+
0.5723,+
1.828,+
2.984,+
0.1167,+
-0.3318,+
1.576,+
0.791,+
1.044,+
1.23,+
1.206,+
0.872,+
1.403,+
2.688,+
0.873,+
2.725,+
1.037,+
2.201,+
0.83,+
-0.814,+
0.9253,+
2.102,+
2.959,+
-0.502,+
0.461,+
0.3218,+
2.75,+
1.086,+
0.0783,+
-2.406,+
0.6504,+
-0.6123,+
0.752,+
0.6,+
0.3948,+
1.683,+
1.727,+
0.8203,+
2.086,+
0.6504,+
0.968,+
-0.1986,+
-0.8447,+
0.203,+
0.1334,+
0.528,+
1.094,+
2.28,+
-0.6816,+
1.667,+
0.7485,+
0.05554,+
0.1719,+
0.854,+
0.2281,+
1.213,+
1.209,+
2.01,+
-1.02,+
1.124,+
-2.63,+
1.016,+
1.003,+
1.182,+
0.498,+
-1.948,+
1.683,+
1.875,+
1.061,+
2.357,+
0.85,+
0.783,+
-0.2898,+
1.315,+
0.99,+
1.928,+
0.8535,+
1.229,+
1.382,+
3.035,+
0.745,+
0.7593,+
0.606,+
1.292,+
0.251,+
1.591,+
2.086,+
0.527,+
-0.754,+
0.938,+
-1.963,+
-0.0955,+
0.7754,+
0.01837,+
0.2834,+
0.5757,+
2.719,+
2.2,+
0.631,+
1.289,+
1.305,+
0.6396,+
1.522,+
0.04474,+
1.049,+
0.806,+
1.493,+
0.8716,+
0.928,+
0.814,+
1.819,+
-0.07996,+
2.16,+
1.331,+
0.596,+
0.4487,+
2.656,+
-0.576,+
1.999,+
0.4717,+
2.459,+
1.13,+
1.128,+
1.69,+
1.524,+
1.386,+
0.2078,+
2.385,+
1.286,+
1.189,+
0.4585,+
2.854,+
2.248,+
-0.2527,+
0.699,+
1.09,+
0.7515,+
0.6875,+
0.2534,+
0.8647,+
2.658,+
-1.456,+
0.401,+
0.9624,+
-0.3665,+
-0.0212,+
-0.1195,+
2.12,+
0.1311,+
1.176,+
0.733,+
1.28,+
4.63,+
1.455,+
0.09753,+
1.93,+
0.85,+
2.455,+
0.6216,+
0.6265,+
-0.0284,+
1.496,+
-0.6914,+
1.481,+
1.61,+
1.764,+
1.5205,+
-0.164,+
-0.1879,+
0.3098,+
1.83,+
-0.3713,+
0.7017,+
0.5903,+
1.856,+
0.851,+
0.6465,+
-0.3354,+
0.7974,+
0.854,+
-1.147,+
-0.3713,+
0.992,+
1.023,+
-0.1831,+
-0.6675,+
1.022,+
0.3625,+
0.167,+
0.89,+
0.866,+
1.187,+
1.455,+
1.247,+
0.8853,+
1.657,+
0.4573,+
-0.9673,+
1.275,+
1.215,+
0.5293,+
1.763,+
1.925,+
0.914,+
0.991,+
1.832,+
-0.2742,+
1.27,+
1.694,+
0.2246,+
2.004,+
0.735,+
0.33,+
1.45,+
0.8774,+
1.88,+
-0.1436,+
0.565,+
0.0951,+
2.152,+
0.686,+
0.746,+
1.671,+
1.407,+
0.7964,+
1.106,+
1.719,+
0.245,+
0.5054,+
0.419,+
1.186,+
1.488,+
0.4573,+
0.258,+
1.271,+
1.022,+
2.46,+
0.2162,+
0.0807,+
0.9346,+
0.7197,+
0.0927,+
0.6143,+
1.82,+
1.074,+
0.735,+
2.57,+
0.2534,+
2.06,+
-0.7896,+
0.002779,+
0.3074,+
0.3206,+
0.7764,+
0.4285,+
1.096,+
0.04596,+
-1.073,+
0.8657,+
0.9146,+
-0.1998,+
-0.622,+
0.5913,+
1.305,+
2.547,+
1.078,+
0.709,+
-0.629,+
0.7456,+
1.432,+
1.029,+
0.5303,+
1.8545,+
1.287,+
1.13,+
1.498,+
2.352,+
0.8037,+
0.372,+
0.625,+
1.593,+
1.042,+
-1.065,+
2.0,+
0.7856,+
0.866,+
3.309,+
-1.485,+
0.473,+
1.571,+
-0.08954,+
1.479,+
-0.1508,+
0.7534,+
-0.2142,+
1.279,+
0.773,+
1.255,+
2.158,+
0.3145,+
0.03275,+
-0.068,+
0.6323,+
2.121,+
1.672,+
0.8765,+
0.974,+
0.4272,+
-0.1339,+
1.218,+
1.018,+
0.00398,+
0.9795,+
0.1886,+
0.1466,+
0.12146,+
1.102,+
2.0,+
1.029,+
0.0651,+
1.306,+
-1.265,+
-0.08716,+
-0.598,+
1.537,+
1.145,+
0.957,+
0.1754,+
2.96,+
2.084,+
1.216,+
1.61,+
1.217,+
1.1875,+
0.7983,+
1.081,+
1.503,+
0.5625,+
-0.05597,+
-0.6577,+
1.187,+
1.592,+
1.154,+
-0.3713,+
1.537,+
0.462,+
-0.0164,+
2.154,+
1.968,+
0.8877,+
0.2725,+
-0.2214,+
0.08673,+
0.7905,+
0.6875,+
-0.3079,+
2.324,+
1.791,+
-0.9746,+
1.284,+
1.451,+
0.4487,+
0.3804,+
0.5327,+
1.419,+
0.92,+
0.657,+
0.5806,+
1.071,+
1.279,+
0.3997,+
0.4705,+
-0.37,+
-0.01281,+
1.564,+
1.049,+
-0.394,+
1.019,+
0.03397,+
1.734,+
1.245,+
0.679,+
2.281,+
0.7017,+
0.03995,+
0.9277,+
-0.1267,+
-0.0536,+
2.195,+
-0.02,+
0.607,+
0.892,+
0.7793,+
1.618,+
0.2413,+
2.043,+
1.148,+
1.578,+
1.324,+
1.725,+
2.799,+
1.486,+
0.9355,+
-0.7104,+
0.858,+
-0.4792,+
0.5425,+
2.023,+
0.6094,+
0.756,+
-1.135,+
-0.735,+
0.911,+
2.928,+
1.405,+
0.582,+
1.043,+
1.226,+
-0.4565,+
1.539,+
0.9204,+
1.405,+
1.562,+
0.7056,+
2.33,+
-1.713,+
-0.567,+
0.389,+
0.9517,+
-0.01761,+
2.13,+
0.596,+
0.686,+
0.708,+
2.572,+
1.531,+
-0.4216,+
0.7983,+
1.851,+
0.9043,+
0.7617,+
1.09,+
