Scores,Label
0.2576,+
1.042,+
0.841,+
1.086,+
1.239,+
0.2385,+
2.15,+
0.667,+
1.9,+
1.266,+
1.155,+
0.3137,+
-0.04767,+
0.6167,+
1.22,+
1.053,+
0.2251,+
1.352,+
0.0612,+
1.236,+
0.4775,+
0.638,+
0.4866,+
1.491,+
0.712,+
1.131,+
0.6436,+
1.333,+
1.761,+
0.1835,+
0.7476,+
1.767,+
0.4011,+
-0.1913,+
2.213,+
-0.521,+
1.084,+
0.905,+
0.8267,+
1.399,+
1.768,+
2.482,+
1.417,+
-0.932,+
-0.2194,+
2.033,+
0.595,+
0.3372,+
0.512,+
0.4607,+
2.24,+
1.633,+
1.405,+
0.02641,+
0.4956,+
1.316,+
1.391,+
0.686,+
1.309,+
-0.6064,+
0.702,+
0.4685,+
1.573,+
1.42,+
0.75,+
-0.2216,+
1.234,+
0.84,+
0.621,+
1.364,+
0.892,+
0.7114,+
0.6445,+
-0.2283,+
0.8022,+
-0.51,+
1.378,+
1.044,+
1.037,+
1.549,+
0.8984,+
1.176,+
0.8306,+
0.9165,+
2.271,+
1.021,+
2.086,+
0.619,+
2.033,+
0.08704,+
1.329,+
1.051,+
0.0859,+
0.789,+
-1.206,+
0.5684,+
0.845,+
0.584,+
1.141,+
1.143,+
1.399,+
2.838,+
1.742,+
1.516,+
1.059,+
0.619,+
1.6,+
0.835,+
1.085,+
1.262,+
-0.1711,+
0.8335,+
1.214,+
-1.547,+
0.05447,+
-0.8604,+
0.6416,+
0.2869,+
1.005,+
0.7554,+
1.449,+
1.16,+
1.594,+
1.178,+
-0.3696,+
0.417,+
1.205,+
-0.03305,+
0.509,+
1.291,+
0.9966,+
1.814,+
0.917,+
0.002846,+
2.084,+
0.08923,+
1.4375,+
-0.0735,+
-0.03644,+
1.541,+
2.168,+
1.372,+
1.231,+
-1.531,+
-1.507,+
0.842,+
2.086,+
-0.3865,+
1.103,+
0.7417,+
0.3384,+
0.7524,+
0.939,+
-0.309,+
-0.6714,+
2.234,+
1.499,+
-0.1509,+
0.426,+
0.4214,+
0.766,+
1.869,+
2.56,+
-0.885,+
1.086,+
0.1117,+
1.388,+
0.744,+
1.708,+
-0.29,+
-0.0095,+
0.8438,+
0.4204,+
1.223,+
0.864,+
-1.239,+
0.683,+
-0.6963,+
1.084,+
1.619,+
1.338,+
0.5034,+
2.068,+
0.5605,+
0.876,+
1.528,+
0.9673,+
1.637,+
-0.1868,+
-0.3306,+
1.527,+
1.461,+
1.63,+
0.01295,+
2.002,+
0.5527,+
1.592,+
0.4697,+
0.8496,+
-0.557,+
0.9565,+
0.736,+
-0.2228,+
0.5103,+
-0.1902,+
-0.325,+
1.156,+
2.29,+
1.334,+
1.361,+
0.7456,+
1.27,+
1.019,+
0.5977,+
0.2048,+
1.984,+
-0.02296,+
1.019,+
0.427,+
-0.472,+
1.299,+
0.306,+
0.734,+
0.954,+
0.4944,+
1.155,+
1.003,+
0.7153,+
1.663,+
1.02,+
2.139,+
0.8833,+
1.76,+
0.261,+
1.234,+
2.426,+
-0.05103,+
-0.822,+
1.152,+
1.52,+
0.3652,+
0.6704,+
-0.7256,+
0.2206,+
-0.887,+
0.2441,+
0.5503,+
1.325,+
0.0702,+
0.528,+
1.06,+
0.5,+
1.936,+
0.799,+
0.565,+
0.8154,+
-1.056,+
0.576,+
1.221,+
1.658,+
2.527,+
-0.6064,+
0.3215,+
-0.1251,+
1.089,+
0.426,+
1.593,+
0.9053,+
-1.094,+
0.8394,+
0.5024,+
0.1443,+
0.1263,+
1.142,+
1.096,+
0.3372,+
1.817,+
0.937,+
0.8506,+
-0.6426,+
0.964,+
1.59,+
1.065,+
-0.1509,+
0.1038,+
0.6426,+
1.24,+
-0.408,+
-1.664,+
2.129,+
0.2969,+
0.9453,+
0.846,+
1.582,+
1.044,+
0.904,+
1.433,+
0.4563,+
0.653,+
0.872,+
1.672,+
-0.1812,+
0.2452,+
1.886,+
-0.2732,+
0.5,+
1.269,+
0.774,+
1.5,+
0.7197,+
1.214,+
0.804,+
0.815,+
0.003967,+
1.507,+
2.02,+
0.5,+
1.564,+
-0.318,+
0.4888,+
0.17,+
1.156,+
0.7407,+
1.182,+
0.639,+
1.218,+
-0.3608,+
-1.235,+
0.6626,+
0.845,+
2.043,+
1.214,+
1.597,+
0.628,+
0.2217,+
1.142,+
2.52,+
0.4036,+
1.268,+
0.7705,+
0.2598,+
2.633,+
-0.8535,+
1.183,+
1.055,+
-0.703,+
0.4675,+
1.44,+
0.4292,+
0.729,+
1.075,+
-0.638,+
1.571,+
0.8804,+
0.659,+
-0.03195,+
1.032,+
-0.9453,+
0.7134,+
1.159,+
2.412,+
0.0971,+
1.452,+
1.876,+
0.4707,+
1.601,+
2.193,+
2.156,+
0.1162,+
1.927,+
0.907,+
1.001,+
0.6772,+
1.11,+
-1.125,+
0.685,+
0.1117,+
-1.123,+
1.169,+
1.776,+
-0.595,+
1.923,+
1.445,+
-0.1565,+
1.713,+
2.186,+
1.185,+
0.315,+
0.527,+
0.463,+
1.509,+
1.137,+
0.629,+
0.09375,+
0.398,+
1.024,+
2.6,+
1.577,+
0.527,+
0.1936,+
0.2576,+
1.478,+
0.3125,+
1.194,+
0.738,+
0.6963,+
0.3418,+
1.704,+
1.691,+
0.4539,+
0.674,+
2.191,+
1.682,+
1.916,+
1.571,+
2.51,+
0.4731,+
0.775,+
-1.192,+
-0.02858,+
0.6323,+
1.039,+
1.905,+
1.597,+
1.505,+
0.5312,+
-0.649,+
-0.5166,+
1.221,+
-0.2283,+
-0.9365,+
1.138,+
2.064,+
0.5493,+
0.8076,+
1.6045,+
0.3733,+
0.993,+
1.505,+
0.6045,+
2.248,+
0.52,+
2.346,+
0.05222,+
1.158,+
-0.3271,+
0.4563,+
1.994,+
0.389,+
1.322,+
1.991,+
0.608,+
0.537,+
0.3574,+
1.339,+
1.617,+
0.998,+
-1.604,+
3.61,+
0.666,+
0.971,+
2.02,+
0.2295,+
0.6157,+
1.848,+
0.2115,+
0.594,+
0.895,+
0.3552,+
0.5503,+
0.5044,+
-0.01959,+
-0.5596,+
1.017,+
2.45,+
1.419,+
-1.305,+
1.284,+
0.4788,+
0.5293,+
-0.28,+
0.917,+
0.576,+
0.589,+
-1.024,+
0.3362,+
1.029,+
-0.4517,+
1.011,+
0.755,+
0.326,+
1.434,+
1.217,+
0.921,+
0.9146,+
0.2463,+
0.801,+
0.8433,+
0.538,+
0.318,+
0.169,+
0.252,+
1.069,+
0.9673,+
0.1824,+
0.1353,+
-0.317,+
0.839,+
1.546,+
0.9785,+
1.173,+
0.757,+
0.732,+
0.538,+
2.11,+
0.2139,+
-0.4673,+
0.813,+
1.5,+
-0.04092,+
2.672,+
1.111,+
0.334,+
-0.0925,+
0.5786,+
-0.02858,+
0.5664,+
0.8823,+
0.966,+
1.373,+
-0.665,+
0.608,+
1.396,+
0.4922,+
-0.4158,+
1.973,+
0.2822,+
1.119,+
0.4395,+
0.9893,+
0.9478,+
-0.2328,+
-0.1329,+
0.835,+
1.3545,+
0.2026,+
1.287,+
1.301,+
0.589,+
2.512,+
1.497,+
0.2644,+
0.4988,+
-0.06,+
0.05222,+
0.7183,+
1.768,+
1.482,+
1.597,+
1.0625,+
1.566,+
0.91,+
0.2498,+
0.1543,+
2.9,+
0.426,+
1.042,+
0.4148,+
1.508,+
0.4697,+
1.395,+
-0.3496,+
2.004,+
1.187,+
0.8057,+
1.122,+
0.3306,+
0.9277,+
0.656,+
1.198,+
0.9907,+
-0.325,+
1.808,+
3.2,+
-0.0005207,+
0.1925,+
0.6245,+
1.745,+
-2.346,+
0.1903,+
0.9805,+
-0.1351,+
0.743,+
0.3708,+
0.592,+
0.993,+
-0.465,+
1.22,+
0.5137,+
0.771,+
1.019,+
0.563,+
1.483,+
0.8677,+
2.04,+
-1.064,+
0.2037,+
1.402,+
-1.702,+
0.4045,+
-0.1576,+
1.91,+
0.1296,+
0.875,+
0.894,+
1.064,+
0.398,+
0.949,+
1.736,+
0.4058,+
0.75,+
1.508,+
-0.4832,+
-0.51,+
0.83,+
1.259,+
0.6987,+
1.249,+
-0.0454,+
-0.05664,+
0.6416,+
2.234,+
1.25,+
1.034,+
0.003967,+
1.838,+
-0.7256,+
0.7607,+
-0.3035,+
1.002,+
1.108,+
-0.1498,+
1.146,+
0.418,+
1.707,+
1.611,+
0.785,+
2.297,+
1.712,+
0.04773,+
0.07465,+
2.115,+
0.7827,+
1.355,+
-0.1251,+
0.9204,+
1.431,+
0.00845,+
-0.01735,+
1.247,+
0.1588,+
1.35,+
0.871,+
2.15,+
1.113,+
1.077,+
1.6455,+
-0.134,+
1.344,+
0.557,+
1.92,+
0.9224,+
0.94,+
-0.1284,+
1.248,+
2.076,+
0.3708,+
0.785,+
0.692,+
-0.7637,+
0.6885,+
2.191,+
0.6323,+
0.985,+
3.258,+
0.3406,+
1.353,+
1.292,+
-1.013,+
1.32,+
-0.878,+
1.388,+
-0.2351,+
0.914,+
1.872,+
-0.1295,+
1.61,+
0.9478,+
0.512,+
1.255,+
0.3708,+
0.693,+
-0.4897,+
-0.1139,+
1.488,+
1.28,+
-0.4763,+
0.9185,+
0.6323,+
1.925,+
-0.2935,+
1.006,+
-0.1543,+
-0.2014,+
1.884,+
0.2869,+
-0.1947,+
0.3237,+
-0.6157,+
0.947,+
0.4192,+
0.842,+
0.7085,+
0.5967,+
1.688,+
1.317,+
0.4067,+
0.8735,+
1.191,+
0.08704,+
0.7974,+
0.674,+
1.159,+
0.738,+
1.36,+
-0.737,+
0.12067,+
-0.4336,+
0.8228,+
0.4675,+
0.9453,+
1.205,+
-0.4058,+
1.176,+
-0.4988,+
0.9917,+
-0.207,+
0.975,+
0.1476,+
1.072,+
1.084,+
0.686,+
0.4978,+
0.8535,+
1.15,+
0.6895,+
1.167,+
0.905,+
0.4507,+
0.4429,+
1.309,+
1.349,+
1.148,+
0.4517,+
1.166,+
0.3596,+
1.253,+
2.178,+
0.892,+
0.8774,+
0.3608,+
1.144,+
0.9297,+
0.4292,+
0.8823,+
2.773,+
0.5293,+
0.4875,+
0.9224,+
-1.053,+
1.646,+
2.035,+
-0.519,+
2.947,+
0.10834,+
0.983,+
0.4067,+
0.6113,+
1.261,+
-0.2339,+
-0.9834,+
-0.188,+
1.224,+
0.654,+
1.5205,+
1.189,+
0.3743,+
0.7153,+
1.373,+
3.332,+
0.465,+
1.283,+
0.2452,+
0.1061,+
-0.1139,+
-0.4248,+
0.526,+
0.7964,+
0.2307,+
2.041,+
1.071,+
0.1779,+
0.3755,+
-0.07794,+
2.148,+
1.524,+
0.9116,+
-1.12,+
0.4888,+
1.832,+
0.4966,+
0.04773,+
0.711,+
1.413,+
0.544,+
1.4375,+
0.7153,+
0.4956,+
0.3103,+
2.332,+
0.06683,+
0.747,+
2.146,+
0.491,+
0.793,+
-0.1385,+
-0.6763,+
1.861,+
0.9443,+
0.4888,+
0.5054,+
0.08813,+
1.072,+
0.482,+
-0.741,+
0.595,+
0.984,+
0.8726,+
0.609,+
2.031,+
1.241,+
0.733,+
1.056,+
1.205,+
-0.822,+
0.525,+
0.3699,+
1.365,+
1.2705,+
0.93,+
-0.373,+
1.366,+
0.427,+
0.6753,+
0.474,+
1.153,+
0.8247,+
0.8833,+
0.8384,+
-0.11725,+
1.2,+
1.329,+
1.078,+
0.8984,+
1.27,+
0.207,+
1.27,+
0.9478,+
-0.5347,+
2.244,+
0.5615,+
0.8755,+
-0.5234,+
0.941,+
0.2262,+
1.806,+
-0.3518,+
0.891,+
0.4585,+
1.844,+
1.273,+
0.6357,+
0.2195,+
2.016,+
0.2487,+
2.393,+
1.195,+
1.918,+
0.4092,+
0.4114,+
1.458,+
0.702,+
1.463,+
0.3708,+
-0.1251,+
1.319,+
1.059,+
-0.705,+
1.72,+
0.1364,+
0.9565,+
1.714,+
-0.2632,+
1.037,+
2.295,+
1.437,+
2.158,+
0.555,+
-1.103,+
0.3384,+
0.7065,+
0.9614,+
1.018,+
2.164,+
-1.002,+
0.1947,+
-0.566,+
1.752,+
1.136,+
1.782,+
0.2878,+
1.214,+
0.77,+
0.8936,+
1.89,+
0.3552,+
-0.9834,+
1.153,+
0.3215,+
1.293,+
1.278,+
0.995,+
0.656,+
1.145,+
0.09265,+
0.807,+
0.936,+
0.879,+
0.782,+
1.144,+
0.7188,+
1.889,+
0.8696,+
-0.0993,+
0.835,+
0.658,+
0.436,+
0.789,+
1.68,+
1.876,+
-1.325,+
-0.2272,+
-0.0813,+
0.0455,+
0.685,+
0.12067,+
1.2295,+
-0.3618,+
2.148,+
0.572,+
2.174,+
-1.21,+
1.937,+
0.8286,+
1.277,+
-0.3337,+
1.501,+
0.0848,+
1.045,+
2.37,+
0.7607,+
0.959,+
1.782,+
1.726,+
1.072,+
-0.0735,+
1.991,+
0.4236,+
0.509,+
1.107,+
1.451,+
1.015,+
2.691,+
1.428,+
0.7285,+
0.748,+
0.9023,+
0.5293,+
1.032,+
1.579,+
1.974,+
0.2262,+
1.111,+
1.579,+
-0.4248,+
2.816,+
0.9556,+
1.82,+
0.702,+
0.59,+
1.748,+
0.4775,+
1.457,+
2.223,+
1.719,+
1.44,+
1.19,+
0.799,+
0.5527,+
0.653,+
0.003967,+
0.556,+
-0.4944,+
0.821,+
1.23,+
0.779,+
0.4507,+
-1.312,+
1.929,+
1.31,+
2.416,+
0.61,+
0.3933,+
2.812,+
1.426,+
1.326,+
-0.831,+
1.217,+
0.9507,+
2.32,+
1.376,+
0.5137,+
1.916,+
-0.03195,+
2.057,+
0.3372,+
0.2104,+
0.759,+
-0.00838,+
1.75,+
-0.1318,+
2.129,+
0.511,+
1.027,+
-0.9834,+
0.418,+
0.1711,+
0.821,+
2.006,+
0.3315,+
1.992,+
-0.3665,+
0.1342,+
0.923,+
1.206,+
0.501,+
1.301,+
0.5215,+
-0.03867,+
2.16,+
0.7075,+
-0.04205,+
1.96,+
2.086,+
1.012,+
0.584,+
0.638,+
-0.99,+
1.3,+
0.981,+
1.805,+
0.2688,+
0.2139,+
2.344,+
0.821,+
0.3003,+
0.2498,+
0.518,+
1.274,+
2.61,+
1.107,+
1.45,+
-0.326,+
1.559,+
-0.03082,+
1.598,+
1.455,+
-0.7144,+
-0.11273,+
1.062,+
0.4539,+
2.01,+
1.091,+
1.503,+
1.345,+
0.464,+
0.9644,+
0.2418,+
0.6895,+
0.02193,+
1.022,+
-0.4988,+
1.062,+
0.7104,+
0.6997,+
0.8813,+
0.1555,+
0.00509,+
1.226,+
0.01744,+
0.2487,+
1.096,+
0.2756,+
0.2318,+
0.29,+
0.989,+
1.441,+
1.052,+
-1.289,+
1.87,+
-0.9814,+
1.455,+
0.326,+
0.39,+
1.248,+
1.641,+
-0.9927,+
-0.0959,+
1.255,+
1.435,+
0.3237,+
0.2217,+
1.194,+
2.068,+
-0.508,+
-1.837,+
0.1611,+
0.7227,+
0.3699,+
0.7197,+
1.276,+
1.551,+
1.743,+
1.471,+
0.4685,+
0.1711,+
0.6626,+
-0.5054,+
0.751,+
1.376,+
1.273,+
1.422,+
-0.71,+
0.789,+
0.945,+
0.555,+
