Scores,Label
1.052,+
0.662,+
0.649,+
0.0965,+
-0.0377,+
0.2568,+
0.816,+
0.954,+
-0.0008636,+
1.053,+
-1.185,+
0.662,+
-0.214,+
0.10834,+
0.0307,+
0.4897,+
-0.064,+
-0.911,+
0.9346,+
0.2043,+
0.47,+
0.00703,+
-0.064,+
0.611,+
0.774,+
0.853,+
-0.2218,+
0.6294,+
0.2004,+
0.02281,+
-0.4534,+
0.2634,+
0.5083,+
0.707,+
0.374,+
0.06757,+
-0.1272,+
1.475,+
-0.064,+
0.774,+
0.2135,+
1.459,+
-0.1771,+
0.324,+
-0.2534,+
0.2399,+
0.08466,+
-0.1061,+
0.003082,+
0.9263,+
-0.1509,+
-0.2087,+
-0.0008636,+
-0.0877,+
-0.7847,+
1.509,+
-0.3455,+
-0.007442,+
1.05,+
0.1306,+
-0.3296,+
0.8687,+
0.795,+
0.5938,+
-0.748,+
-0.5166,+
-0.4612,+
0.8066,+
-0.2954,+
0.05176,+
0.3162,+
-0.1692,+
0.3818,+
-0.185,+
0.03464,+
0.00703,+
-0.2166,+
0.854,+
-0.256,+
0.8237,+
0.4136,+
0.3516,+
-0.4507,+
1.01,+
0.5396,+
0.32,+
0.77,+
0.3162,+
0.5054,+
0.02676,+
0.10834,+
-0.364,+
-0.519,+
0.5596,+
-0.10345,+
-0.05875,+
0.203,+
-0.3745,+
1.038,+
0.3833,+
-0.406,+
-0.01927,+
-0.285,+
-0.798,+
-0.01007,+
-0.01927,+
0.1991,+
0.203,+
1.083,+
-0.493,+
-0.5034,+
0.0978,+
0.8726,+
0.587,+
-0.09033,+
-0.00481,+
-0.619,+
-0.2008,+
-0.04163,+
0.3425,+
1.603,+
0.3333,+
0.1228,+
-0.4797,+
0.5146,+
-0.493,+
1.306,+
0.2583,+
-0.685,+
0.03992,+
-0.003494,+
0.01492,+
-0.635,+
-0.3877,+
-0.007442,+
0.2148,+
0.378,+
1.3955,+
0.641,+
-0.7637,+
1.255,+
1.145,+
0.4753,+
1.664,+
0.1202,+
-0.2876,+
0.02676,+
-0.214,+
1.231,+
0.1609,+
0.544,+
-0.11664,+
-0.1561,+
-0.6323,+
-0.4138,+
0.04385,+
-0.0456,+
0.6807,+
-0.564,+
0.395,+
0.3096,+
-0.3245,+
0.6567,+
0.0741,+
0.708,+
0.4016,+
0.711,+
0.1294,+
0.4016,+
0.2898,+
-0.1692,+
0.3254,+
-0.2218,+
0.3398,+
-0.6743,+
0.3872,+
0.6606,+
0.1254,+
0.499,+
0.9595,+
0.0215,+
0.157,+
0.85,+
0.9805,+
0.732,+
0.07935,+
0.1768,+
-0.4138,+
0.8447,+
0.2399,+
0.8315,+
1.145,+
0.6753,+
0.2175,+
-1.458,+
0.933,+
0.9067,+
0.06757,+
0.9346,+
0.995,+
-0.256,+
-0.0956,+
0.0899,+
-0.619,+
-0.164,+
-0.1614,+
-0.6084,+
0.2913,+
-0.511,+
1.102,+
-0.1272,+
0.5566,+
0.4136,+
-0.1561,+
0.06885,+
-0.064,+
0.524,+
0.5596,+
-0.6743,+
1.213,+
-0.2693,+
0.6777,+
-0.0956,+
0.3728,+
1.387,+
0.2228,+
0.3767,+
0.662,+
0.1202,+
-0.11664,+
1.169,+
0.0373,+
-0.285,+
0.1768,+
1.332,+
0.00835,+
0.433,+
-0.1666,+
0.1543,+
-0.1824,+
-0.78,+
-0.2087,+
1.092,+
-0.964,+
-0.1245,+
-0.7007,+
-0.06137,+
-0.4507,+
-0.364,+
-0.1981,+
-0.1482,+
0.861,+
-0.2087,+
0.979,+
-0.1245,+
-0.2166,+
-0.03111,+
0.4307,+
1.294,+
0.3108,+
0.986,+
0.3965,+
-0.0877,+
0.728,+
0.4412,+
0.966,+
-0.06665,+
-0.4692,+
0.6816,+
-0.3745,+
0.745,+
0.5093,+
-0.3113,+
0.1057,+
-0.0745,+
-0.006126,+
-1.242,+
1.052,+
-0.1561,+
0.1649,+
-1.185,+
0.3713,+
-0.1482,+
0.6855,+
0.08594,+
1.143,+
-0.656,+
0.282,+
0.6123,+
-0.2588,+
-0.69,+
0.8237,+
0.7476,+
0.6426,+
1.738,+
-0.06137,+
0.4568,+
0.315,+
-0.01139,+
-0.214,+
0.0741,+
-0.551,+
-0.448,+
0.02281,+
0.595,+
-0.0693,+
0.512,+
0.753,+
0.736,+
-0.6426,+
-0.1981,+
0.5293,+
0.632,+
0.157,+
0.0662,+
-0.998,+
0.7935,+
0.9004,+
0.512,+
0.6436,+
-0.1824,+
0.9565,+
0.1543,+
0.3425,+
1.045,+
0.9307,+
-0.03244,+
0.909,+
0.04385,+
0.599,+
1.228,+
1.413,+
-0.3745,+
0.3818,+
0.149,+
0.77,+
0.3477,+
0.2083,+
0.4739,+
