Scores,Label
1.306,+
2.04,+
-0.2151,+
0.3867,+
0.6997,+
1.058,+
0.603,+
2.793,+
0.4587,+
-0.347,+
0.8813,+
2.477,+
-0.0286,+
1.477,+
1.212,+
1.448,+
1.377,+
0.7124,+
-0.762,+
1.5,+
0.4165,+
-0.578,+
0.4016,+
0.004967,+
-0.08575,+
-0.1094,+
0.7607,+
2.094,+
-0.10443,+
0.306,+
2.143,+
0.9214,+
0.4563,+
1.398,+
-0.0945,+
1.192,+
0.296,+
1.318,+
1.16,+
0.3293,+
1.032,+
0.5493,+
0.6064,+
0.603,+
0.512,+
1.761,+
1.285,+
1.216,+
0.5083,+
1.564,+
1.354,+
1.456,+
0.853,+
0.2151,+
1.192,+
-0.1815,+
0.4749,+
0.6577,+
1.989,+
1.487,+
0.3767,+
0.8306,+
1.943,+
1.677,+
2.02,+
1.292,+
1.121,+
1.741,+
1.23,+
1.053,+
1.432,+
-0.10815,+
0.476,+
1.148,+
0.1902,+
-0.1019,+
1.216,+
0.767,+
1.248,+
-0.02611,+
1.06,+
1.215,+
-0.1516,+
1.25,+
0.3394,+
1.461,+
2.006,+
0.7954,+
-0.1417,+
-0.4387,+
1.186,+
0.859,+
1.222,+
0.291,+
0.87,+
1.368,+
-0.0609,+
-0.03232,+
0.4387,+
1.399,+
-0.255,+
1.787,+
0.801,+
2.1,+
0.4797,+
1.201,+
0.2213,+
0.8154,+
2.354,+
0.516,+
0.8516,+
0.5234,+
0.5146,+
0.7793,+
0.2213,+
1.308,+
0.2113,+
1.703,+
0.574,+
0.863,+
2.295,+
1.661,+
1.847,+
0.592,+
1.205,+
1.208,+
2.377,+
-0.1604,+
0.4973,+
0.4226,+
0.537,+
1.617,+
1.295,+
0.06216,+
0.9214,+
0.793,+
-0.0945,+
0.612,+
0.0348,+
0.2424,+
1.341,+
1.283,+
-0.4065,+
0.9087,+
0.3293,+
-0.4487,+
1.215,+
1.455,+
1.681,+
0.4402,+
1.023,+
0.4636,+
0.404,+
0.9634,+
0.1641,+
0.3032,+
-0.02113,+
0.777,+
0.7188,+
1.214,+
0.66,+
0.6143,+
0.3743,+
2.125,+
0.9834,+
1.474,+
-0.3892,+
-0.822,+
1.766,+
0.6514,+
-0.4016,+
0.3655,+
2.021,+
0.491,+
-1.302,+
1.176,+
1.634,+
-0.24,+
1.202,+
0.686,+
1.36,+
1.037,+
1.224,+
0.353,+
0.3606,+
0.5967,+
0.7295,+
0.998,+
0.2698,+
-0.854,+
1.9795,+
0.8926,+
1.274,+
1.073,+
1.079,+
0.4949,+
1.478,+
1.212,+
-0.7896,+
0.736,+
0.2201,+
-0.012436,+
1.162,+
-0.864,+
0.4949,+
1.86,+
0.9897,+
1.172,+
0.4688,+
0.0808,+
0.11066,+
0.506,+
0.747,+
0.5396,+
0.3916,+
-0.747,+
0.8965,+
0.2113,+
0.932,+
2.158,+
1.236,+
1.605,+
0.6416,+
1.088,+
-0.1032,+
1.912,+
0.05096,+
1.324,+
1.522,+
1.92,+
0.7954,+
1.618,+
-0.7495,+
-0.2175,+
0.5967,+
1.052,+
1.582,+
-0.9087,+
0.8804,+
0.2996,+
2.678,+
1.807,+
0.01243,+
1.668,+
1.408,+
1.32,+
0.1094,+
0.4885,+
-0.0833,+
0.579,+
0.905,+
0.593,+
0.915,+
0.3916,+
1.232,+
1.858,+
1.047,+
1.27,+
0.808,+
1.241,+
0.235,+
1.475,+
1.776,+
2.025,+
-0.138,+
0.731,+
-0.804,+
1.544,+
-0.2449,+
1.679,+
-0.04477,+
0.542,+
-0.3916,+
1.308,+
2.143,+
1.6875,+
1.276,+
1.579,+
0.001239,+
0.384,+
-0.4065,+
0.905,+
-0.1467,+
2.068,+
2.389,+
0.553,+
1.462,+
0.567,+
-0.322,+
2.148,+
-0.265,+
0.612,+
0.8477,+
0.7188,+
1.317,+
1.702,+
1.51,+
0.46,+
0.02611,+
-0.10443,+
2.084,+
1.196,+
2.47,+
0.822,+
0.6675,+
0.404,+
1.231,+
1.233,+
1.172,+
1.423,+
-0.1119,+
0.3853,+
-0.03232,+
0.4563,+
1.602,+
1.9375,+
0.153,+
-0.5234,+
0.1442,+
0.1119,+
0.76,+
2.285,+
0.2673,+
1.37,+
1.076,+
-0.598,+
0.802,+
0.573,+
0.4648,+
1.201,+
-0.1442,+
-0.665,+
1.085,+
0.8975,+
0.579,+
1.236,+
0.8403,+
1.619,+
-0.2773,+
0.9497,+
0.6367,+
-0.1865,+
1.617,+
0.571,+
0.2238,+
1.437,+
0.6504,+
1.369,+
1.067,+
0.9595,+
1.52,+
0.8354,+
1.278,+
0.286,+
2.156,+
0.792,+
1.574,+
0.4724,+
0.08704,+
1.062,+
2.043,+
0.4512,+
0.4575,+
0.757,+
0.619,+
1.377,+
0.3977,+
0.838,+
0.746,+
0.8154,+
0.5693,+
0.5903,+
1.402,+
1.174,+
0.935,+
1.668,+
0.7324,+
1.175,+
1.56,+
1.263,+
-0.2747,+
1.094,+
1.273,+
1.982,+
1.408,+
0.4897,+
1.182,+
-0.0945,+
2.195,+
0.4004,+
0.317,+
0.265,+
1.534,+
0.623,+
1.431,+
1.647,+
1.52,+
0.4612,+
1.484,+
0.05594,+
0.3381,+
1.517,+
-0.235,+
1.83,+
1.228,+
0.531,+
0.3418,+
2.332,+
0.3008,+
1.346,+
1.215,+
2.143,+
0.582,+
1.155,+
-0.608,+
0.587,+
1.846,+
-0.5034,+
0.746,+
0.4226,+
0.1592,+
0.3184,+
0.2424,+
1.352,+
1.415,+
0.2424,+
0.8057,+
1.217,+
0.2275,+
0.011185,+
2.297,+
0.0572,+
0.1516,+
1.237,+
0.5405,+
-0.1007,+
0.9126,+
1.294,+
1.93,+
0.4414,+
0.6143,+
0.4065,+
0.5107,+
0.8716,+
1.397,+
1.335,+
0.235,+
1.391,+
0.5903,+
0.0833,+
1.93,+
0.66,+
-0.8516,+
0.6006,+
0.3357,+
1.425,+
0.046,+
0.2512,+
-0.0783,+
2.057,+
0.1715,+
-0.225,+
0.4414,+
1.237,+
0.2524,+
1.927,+
0.1865,+
1.064,+
0.5024,+
0.5483,+
2.004,+
0.8354,+
0.716,+
-0.4785,+
0.911,+
0.1405,+
-0.1243,+
0.476,+
1.053,+
2.053,+
-0.3418,+
0.562,+
1.651,+
1.958,+
0.08704,+
1.07,+
0.2734,+
1.294,+
0.5146,+
1.475,+
0.4836,+
0.527,+
0.731,+
0.7793,+
0.3257,+
1.417,+
1.664,+
1.013,+
-0.3293,+
0.993,+
-0.1691,+
-0.1865,+
0.306,+
0.2983,+
0.9185,+
1.075,+
1.697,+
0.8477,+
1.241,+
0.2175,+
1.335,+
0.801,+
1.517,+
1.429,+
2.537,+
0.4688,+
1.271,+
-0.2573,+
1.427,+
0.9844,+
0.9634,+
0.4165,+
0.6763,+
0.781,+
-0.4016,+
1.373,+
0.2935,+
1.445,+
1.199,+
-0.02736,+
0.5483,+
1.378,+
1.709,+
-0.23,+
1.524,+
0.312,+
0.3357,+
1.49,+
1.07,+
0.491,+
0.7856,+
-0.956,+
0.8193,+
-0.2051,+
0.768,+
1.6875,+
1.328,+
-0.5806,+
0.804,+
2.172,+
1.194,+
1.542,+
0.1492,+
0.6714,+
1.085,+
1.573,+
-0.10565,+
0.5347,+
0.594,+
1.87,+
0.2585,+
0.8467,+
0.9546,+
0.5146,+
0.0771,+
2.01,+
0.563,+
0.5547,+
-0.3047,+
0.1815,+
0.781,+
0.5483,+
1.319,+
0.2089,+
1.583,+
2.23,+
0.783,+
0.419,+
0.0721,+
0.7036,+
0.7334,+
1.5,+
-0.03604,+
2.484,+
1.186,+
0.8564,+
1.361,+
0.1542,+
0.4438,+
-0.06216,+
0.6143,+
0.4797,+
0.4985,+
0.4648,+
0.2524,+
0.716,+
0.8228,+
1.459,+
1.007,+
0.7295,+
0.01243,+
0.7734,+
0.2935,+
-1.262,+
1.311,+
1.092,+
0.1852,+
0.6304,+
0.4624,+
-0.588,+
1.57,+
0.6826,+
0.5894,+
0.265,+
1.652,+
2.223,+
0.2512,+
-0.526,+
0.7285,+
0.281,+
-0.1952,+
1.892,+
0.4587,+
0.317,+
2.23,+
1.617,+
1.258,+
-0.804,+
-0.4688,+
0.6914,+
0.12305,+
0.757,+
0.4934,+
2.05,+
-0.3691,+
0.6426,+
1.149,+
1.6455,+
0.2996,+
0.685,+
1.337,+
-0.302,+
0.1355,+
-0.1305,+
1.895,+
1.223,+
0.1628,+
1.589,+
1.552,+
2.414,+
1.038,+
0.4077,+
0.751,+
1.57,+
1.148,+
1.413,+
1.164,+
1.477,+
0.8057,+
1.677,+
0.5234,+
1.638,+
1.199,+
0.633,+
0.8965,+
1.596,+
-0.4314,+
1.673,+
0.9473,+
-0.6104,+
0.8193,+
1.256,+
0.337,+
0.9385,+
1.001,+
-0.2922,+
-0.265,+
1.101,+
1.69,+
0.4773,+
0.695,+
0.2622,+
0.3357,+
0.7397,+
1.345,+
1.163,+
1.317,+
0.1827,+
0.838,+
0.869,+
0.5493,+
0.8306,+
0.4985,+
1.239,+
0.833,+
0.7124,+
0.788,+
1.357,+
1.465,+
1.552,+
0.11066,+
1.639,+
0.373,+
0.9336,+
1.862,+
-0.899,+
1.3125,+
2.016,+
1.867,+
0.09076,+
0.9897,+
-0.01119,+
0.4824,+
-0.1927,+
0.838,+
0.10815,+
1.053,+
0.4314,+
0.608,+
1.703,+
1.396,+
2.023,+
-0.1641,+
2.39,+
1.595,+
1.56,+
1.456,+
1.413,+
1.136,+
1.565,+
1.508,+
1.07,+
1.111,+
0.4414,+
1.427,+
-0.302,+
0.533,+
0.612,+
-0.1293,+
0.538,+
0.358,+
1.28,+
-0.1691,+
0.7495,+
1.682,+
-0.541,+
0.966,+
0.538,+
-0.3418,+
1.117,+
1.518,+
1.627,+
0.91,+
0.9683,+
0.9224,+
0.1417,+
1.128,+
-0.287,+
1.602,+
2.625,+
0.4773,+
2.36,+
0.51,+
0.608,+
0.5547,+
1.043,+
0.7407,+
1.0205,+
0.5283,+
0.3418,+
1.115,+
1.046,+
1.15,+
0.2399,+
0.7246,+
0.4636,+
0.4934,+
-0.0721,+
0.854,+
0.4214,+
-0.1405,+
1.28,+
0.4114,+
-1.294,+
0.2922,+
0.4487,+
0.8145,+
-0.1343,+
1.131,+
-0.6475,+
0.8813,+
0.2673,+
0.5547,+
1.016,+
0.9136,+
1.151,+
0.619,+
0.809,+
-0.10815,+
0.04724,+
2.436,+
0.863,+
-0.00498,+
2.45,+
0.01988,+
1.396,+
0.1442,+
0.6587,+
0.552,+
0.02113,+
-0.3643,+
0.9697,+
0.02983,+
0.06714,+
1.175,+
1.271,+
-0.1815,+
1.556,+
1.095,+
1.086,+
0.4314,+
0.3394,+
-0.6304,+
0.2437,+
0.8677,+
0.8066,+
0.5435,+
-0.0485,+
2.926,+
0.9746,+
-0.7495,+
-0.0659,+
0.9175,+
0.4773,+
1.557,+
1.171,+
2.504,+
0.842,+
0.619,+
-0.844,+
0.624,+
0.7783,+
1.128,+
-0.3667,+
1.144,+
1.091,+
0.9883,+
1.326,+
1.215,+
0.378,+
0.347,+
0.5083,+
1.263,+
0.4238,+
0.9634,+
2.074,+
1.374,+
0.306,+
1.917,+
-0.3992,+
-0.08704,+
0.2288,+
2.008,+
0.817,+
0.358,+
1.995,+
0.03854,+
1.302,+
0.588,+
0.368,+
0.8403,+
1.488,+
0.6987,+
1.459,+
1.141,+
1.438,+
0.1405,+
1.6,+
0.3108,+
1.131,+
0.2064,+
0.727,+
0.5024,+
-0.4663,+
0.9375,+
1.55,+
1.095,+
0.9336,+
0.781,+
-1.098,+
0.726,+
1.499,+
0.8975,+
