Scores,Label
1.952,+
1.33,+
0.6997,+
-0.0291,+
0.5156,+
1.237,+
0.764,+
0.4314,+
0.6167,+
-1.5205,+
1.369,+
0.1531,+
0.1967,+
0.2323,+
0.1937,+
0.7354,+
1.094,+
0.769,+
-0.653,+
0.3838,+
1.58,+
1.19,+
0.2065,+
0.9307,+
2.906,+
1.479,+
0.1294,+
1.411,+
0.567,+
1.038,+
1.652,+
0.8896,+
-0.015236,+
1.25,+
0.6265,+
0.66,+
0.2234,+
0.8643,+
2.01,+
0.877,+
1.057,+
0.4045,+
0.6226,+
2.076,+
1.771,+
0.1808,+
0.854,+
-0.1321,+
1.392,+
1.175,+
1.355,+
1.987,+
1.866,+
0.8906,+
0.3442,+
1.239,+
2.223,+
1.17,+
0.2551,+
0.7197,+
0.6304,+
-0.5796,+
-0.3638,+
1.083,+
0.8066,+
0.0818,+
1.693,+
2.037,+
1.407,+
0.364,+
0.3462,+
2.045,+
0.08777,+
0.849,+
0.746,+
0.662,+
0.469,+
0.747,+
1.251,+
0.74,+
0.3403,+
-0.982,+
0.8335,+
1.553,+
0.8247,+
0.9683,+
0.988,+
1.17,+
0.555,+
0.8604,+
0.565,+
0.69,+
1.123,+
1.311,+
0.03032,+
1.379,+
1.6875,+
1.336,+
0.3174,+
0.764,+
0.578,+
1.085,+
0.363,+
0.01447,+
0.6074,+
1.005,+
1.462,+
2.45,+
2.17,+
1.146,+
1.222,+
0.8604,+
0.2502,+
1.667,+
1.221,+
1.063,+
1.0205,+
0.2056,+
0.553,+
1.32,+
1.267,+
1.598,+
0.3909,+
0.4214,+
1.395,+
1.868,+
0.0224,+
0.457,+
-0.03702,+
0.04617,+
0.364,+
0.7266,+
0.532,+
0.4949,+
1.23,+
1.719,+
0.6055,+
1.164,+
-0.5894,+
1.052,+
-0.334,+
1.566,+
-0.4727,+
0.3352,+
1.746,+
0.378,+
0.765,+
-0.3362,+
0.4353,+
2.02,+
1.521,+
1.239,+
1.23,+
0.2214,+
0.2927,+
0.4275,+
1.364,+
0.961,+
1.017,+
1.369,+
1.042,+
2.305,+
1.23,+
1.04,+
-1.85,+
1.262,+
1.316,+
1.821,+
1.829,+
0.173,+
0.986,+
0.794,+
2.264,+
0.7266,+
-0.726,+
2.13,+
1.155,+
1.28,+
0.5107,+
1.004,+
-0.0291,+
0.5986,+
1.023,+
0.874,+
0.1829,+
0.7373,+
0.588,+
1.1875,+
0.2096,+
1.802,+
1.056,+
0.2065,+
0.3472,+
1.211,+
1.759,+
0.2214,+
1.281,+
1.678,+
0.5166,+
0.789,+
1.48,+
1.159,+
1.633,+
1.412,+
0.4949,+
1.757,+
1.334,+
0.4233,+
0.79,+
0.6514,+
0.4512,+
0.1908,+
0.2402,+
1.133,+
0.677,+
0.781,+
0.4087,+
1.868,+
1.949,+
1.979,+
-0.3103,+
0.06995,+
0.479,+
0.4006,+
0.773,+
1.179,+
-0.344,+
0.586,+
1.395,+
0.262,+
1.234,+
0.572,+
0.589,+
0.767,+
0.9453,+
0.6147,+
0.4333,+
0.7593,+
1.958,+
0.7134,+
0.894,+
0.9414,+
0.643,+
1.117,+
1.122,+
2.29,+
0.06396,+
0.9336,+
-0.776,+
0.4255,+
-0.4668,+
0.458,+
1.073,+
1.745,+
-0.2034,+
0.6055,+
0.781,+
1.554,+
0.79,+
0.985,+
1.198,+
0.9355,+
2.633,+
1.305,+
-1.025,+
1.3545,+
0.3215,+
0.582,+
0.7314,+
1.335,+
0.1234,+
0.877,+
0.9253,+
-0.651,+
1.235,+
0.08777,+
1.267,+
0.4275,+
0.639,+
0.5454,+
0.6084,+
0.787,+
0.3333,+
0.7373,+
0.695,+
0.2522,+
0.5405,+
0.8184,+
-0.1875,+
-0.449,+
1.838,+
0.2007,+
1.378,+
0.9404,+
0.6196,+
-1.73,+
-0.938,+
0.961,+
1.038,+
0.588,+
0.659,+
0.4968,+
1.335,+
0.7036,+
2.158,+
-1.265,+
1.559,+
0.894,+
1.198,+
-0.039,+
1.109,+
1.109,+
1.086,+
1.335,+
0.0957,+
1.565,+
0.3708,+
0.663,+
1.137,+
0.883,+
0.6304,+
1.36,+
1.064,+
0.691,+
0.904,+
0.7246,+
-0.237,+
1.271,+
0.457,+
0.561,+
-0.4846,+
0.9917,+
0.06995,+
1.133,+
1.815,+
0.904,+
0.4185,+
-0.833,+
0.8315,+
0.35,+
1.559,+
-0.459,+
0.4622,+
0.6147,+
0.8125,+
0.03824,+
1.14,+
-0.1004,+
0.4631,+
1.404,+
0.744,+
0.718,+
1.348,+
1.072,+
1.441,+
0.3342,+
0.4255,+
0.4165,+
-0.8013,+
0.693,+
0.568,+
0.02635,+
1.117,+
1.072,+
0.163,+
2.09,+
0.69,+
0.259,+
0.0897,+
0.2827,+
0.904,+
-1.047,+
0.2522,+
2.018,+
0.3452,+
0.553,+
-0.14,+
1.307,+
1.219,+
0.636,+
-0.251,+
0.7036,+
0.10754,+
0.5996,+
-0.03108,+
0.2036,+
0.6353,+
1.577,+
1.436,+
0.4175,+
0.3552,+
0.7383,+
1.318,+
1.434,+
0.59,+
-0.1974,+
-1.216,+
0.985,+
0.8105,+
1.307,+
1.732,+
1.039,+
1.056,+
1.619,+
0.876,+
0.8857,+
1.205,+
1.245,+
1.128,+
1.48,+
1.035,+
0.8906,+
0.4531,+
0.58,+
2.156,+
-0.3738,+
0.571,+
1.159,+
0.2957,+
0.975,+
0.2075,+
0.5405,+
0.581,+
1.15,+
2.107,+
1.105,+
1.281,+
1.673,+
0.7266,+
1.149,+
0.8057,+
1.313,+
0.4363,+
0.01249,+
0.696,+
0.675,+
0.822,+
0.682,+
1.559,+
1.038,+
0.3562,+
0.677,+
-0.2152,+
-0.03305,+
1.058,+
1.071,+
0.677,+
-1.22,+
0.363,+
0.668,+
0.589,+
0.5444,+
-0.005333,+
0.9067,+
-0.007313,+
1.482,+
1.081,+
0.0422,+
0.165,+
1.139,+
0.5146,+
0.8203,+
0.04813,+
0.4473,+
0.561,+
-0.08655,+
0.744,+
0.1967,+
1.304,+
0.8066,+
0.467,+
1.413,+
0.0719,+
0.1709,+
1.147,+
2.29,+
1.712,+
0.7134,+
-0.1559,+
1.49,+
1.869,+
1.333,+
-0.02711,+
1.804,+
0.464,+
0.948,+
0.5312,+
0.718,+
0.8257,+
0.4888,+
1.095,+
0.769,+
1.388,+
0.906,+
1.956,+
0.799,+
-0.877,+
1.237,+
1.559,+
0.9663,+
-0.1855,+
1.145,+
1.352,+
0.03824,+
0.6016,+
0.579,+
-0.4946,+
1.114,+
-0.0905,+
-0.2133,+
1.035,+
-0.1063,+
1.0205,+
0.264,+
0.3342,+
1.331,+
0.03824,+
1.171,+
0.9287,+
0.66,+
-0.5537,+
0.741,+
-0.5083,+
1.436,+
0.6196,+
1.362,+
0.868,+
0.7188,+
1.799,+
1.711,+
0.8325,+
0.9214,+
0.4917,+
1.064,+
1.004,+
0.906,+
1.076,+
1.136,+
0.587,+
1.082,+
0.5283,+
0.4868,+
-0.568,+
0.853,+
0.3582,+
0.4888,+
0.4958,+
-0.001372,+
2.262,+
0.851,+
0.06003,+
1.253,+
1.912,+
0.6523,+
0.4255,+
-0.3025,+
1.574,+
0.69,+
1.851,+
1.602,+
0.09174,+
1.161,+
0.7285,+
1.536,+
1.324,+
1.43,+
1.577,+
1.109,+
0.66,+
1.189,+
0.8564,+
0.3867,+
0.482,+
1.574,+
0.5996,+
0.2343,+
0.6304,+
1.852,+
1.276,+
0.845,+
0.48,+
1.563,+
0.611,+
1.626,+
0.507,+
0.865,+
1.472,+
2.033,+
0.8184,+
-0.4768,+
0.565,+
0.1393,+
1.395,+
1.296,+
-11.92,+
1.132,+
0.2412,+
0.3909,+
-0.01325,+
1.001,+
0.792,+
1.289,+
1.6875,+
0.3877,+
0.1531,+
1.51,+
-1.952,+
0.976,+
0.3264,+
1.472,+
0.0937,+
1.132,+
0.7275,+
-0.2053,+
1.464,+
1.066,+
1.611,+
1.218,+
1.13,+
0.3948,+
0.613,+
1.787,+
1.008,+
1.825,+
1.273,+
0.894,+
0.893,+
0.766,+
1.084,+
1.516,+
0.848,+
1.114,+
0.4067,+
-0.2905,+
1.33,+
-0.1202,+
-0.3657,+
0.2808,+
0.1234,+
0.2354,+
0.9336,+
0.585,+
1.486,+
0.9404,+
0.902,+
0.9336,+
-0.1915,+
0.849,+
0.1016,+
1.479,+
0.0996,+
1.465,+
0.10754,+
0.5415,+
1.886,+
0.901,+
0.7354,+
-0.05286,+
0.2917,+
1.347,+
0.5156,+
1.117,+
1.292,+
1.353,+
0.51,+
1.392,+
0.4512,+
0.2007,+
2.205,+
0.2135,+
1.507,+
0.3186,+
1.708,+
0.5107,+
-0.02711,+
0.6064,+
0.677,+
2.027,+
1.746,+
0.372,+
1.072,+
0.948,+
-0.3718,+
0.05408,+
0.473,+
0.69,+
1.448,+
1.195,+
2.283,+
0.9185,+
0.822,+
0.585,+
1.681,+
0.985,+
0.6533,+
0.7583,+
-0.354,+
0.8574,+
0.02635,+
0.4978,+
0.7295,+
1.19,+
1.192,+
1.151,+
0.7197,+
1.574,+
1.204,+
0.3384,+
0.8887,+
0.0778,+
