Scores,Label
1.11,+
0.594,+
-1.04,+
0.8696,+
1.529,+
0.2546,+
1.51,+
1.547,+
0.322,+
0.9395,+
0.8857,+
1.441,+
0.8325,+
1.151,+
0.7964,+
-0.1584,+
1.551,+
1.337,+
0.938,+
1.458,+
-1.149,+
-0.015076,+
0.1427,+
0.3018,+
-0.451,+
0.2144,+
0.8896,+
0.557,+
1.334,+
0.4253,+
-0.223,+
1.507,+
1.151,+
-0.6904,+
1.063,+
-0.7075,+
0.7837,+
0.375,+
0.11115,+
0.798,+
-0.0997,+
0.09106,+
0.918,+
-0.5845,+
-0.005035,+
2.201,+
0.705,+
-0.1384,+
0.7954,+
1.172,+
1.227,+
0.11975,+
-0.3235,+
0.9746,+
-0.01938,+
0.19,+
1.551,+
0.9365,+
1.133,+
1.97,+
1.027,+
1.199,+
0.7363,+
-0.1686,+
-0.3105,+
0.814,+
0.1943,+
1.562,+
-0.1614,+
0.10254,+
0.4683,+
1.404,+
0.4036,+
0.1729,+
0.6133,+
0.7925,+
0.04517,+
1.533,+
-0.4812,+
2.076,+
1.655,+
0.8325,+
1.013,+
1.811,+
1.286,+
0.04947,+
-1.192,+
1.324,+
0.3376,+
0.2488,+
0.5874,+
0.0509,+
0.5513,+
1.063,+
-0.6846,+
-0.3062,+
0.6304,+
0.854,+
0.1154,+
0.914,+
-0.6675,+
1.503,+
-0.0839,+
0.941,+
0.907,+
-0.127,+
0.883,+
-0.84,+
-0.6416,+
0.8184,+
0.732,+
1.311,+
0.4353,+
1.328,+
0.6304,+
0.1183,+
-0.3276,+
0.845,+
-0.788,+
1.022,+
0.1484,+
1.491,+
-1.855,+
1.656,+
-0.00647,+
-0.127,+
0.02365,+
1.698,+
0.6807,+
-0.08246,+
1.092,+
0.4353,+
0.943,+
0.382,+
0.2961,+
-0.05524,+
0.1542,+
-0.5054,+
-0.2316,+
0.9883,+
-1.906,+
-0.1814,+
2.027,+
0.7866,+
0.952,+
-0.4683,+
0.973,+
0.0982,+
0.2776,+
1.193,+
0.972,+
-0.1584,+
2.016,+
0.335,+
-1.081,+
1.722,+
0.2559,+
-0.9087,+
0.2488,+
1.826,+
0.3894,+
1.464,+
1.668,+
