Scores,Label
-0.004242,+
0.06384,+
-0.9126,+
0.1334,+
0.596,+
-0.6587,+
0.8345,+
0.9707,+
0.2465,+
-0.1698,+
0.2727,+
-0.001149,+
0.1412,+
0.1459,+
0.166,+
0.562,+
0.5913,+
1.073,+
-0.4111,+
0.935,+
-0.05685,+
0.6997,+
0.3347,+
0.2047,+
0.319,+
0.3997,+
0.4507,+
0.2773,+
1.203,+
-0.733,+
0.635,+
0.726,+
-0.5723,+
-0.3308,+
0.6704,+
-0.7607,+
0.4414,+
0.2898,+
0.3843,+
-0.1714,+
-0.628,+
0.6704,+
-0.0847,+
-0.12494,+
0.6226,+
0.10406,+
0.2712,+
0.7554,+
-0.3865,+
0.0561,+
-0.1682,+
1.092,+
0.6826,+
-1.229,+
0.05765,+
0.3455,+
0.4321,+
-0.3184,+
0.8594,+
-0.925,+
0.2883,+
-1.012,+
0.268,+
-0.718,+
0.3223,+
-0.758,+
0.8203,+
0.638,+
-0.436,+
-0.1884,+
0.528,+
1.2295,+
0.9043,+
-0.2039,+
-0.758,+
0.7617,+
0.737,+
-0.03674,+
0.6426,+
-0.3184,+
0.5093,+
-0.5537,+
0.08704,+
1.021,+
0.926,+
-0.1667,+
-0.4917,+
0.412,+
-0.06616,+
0.7153,+
0.8916,+
-0.278,+
-0.3508,+
-0.1962,+
0.3145,+
-0.1404,+
0.3533,+
0.09326,+
1.135,+
-0.2488,+
0.508,+
-0.0847,+
-0.374,+
0.251,+
0.7075,+
-0.1528,+
1.085,+
1.242,+
0.624,+
0.118,+
-0.1823,+
-1.006,+
0.8486,+
0.04373,+
0.627,+
0.1273,+
-1.033,+
0.3733,+
1.05,+
0.08704,+
0.6533,+
0.2666,+
-0.2426,+
-0.36,+
-0.323,+
-0.3926,+
0.2263,+
0.3145,+
0.6084,+
0.6304,+
0.635,+
-0.7886,+
0.582,+
-0.4204,+
-0.11414,+
0.3516,+
-1.658,+
-0.07697,+
0.677,+
0.701,+
0.2852,+
0.8237,+
-0.2162,+
1.607,+
-0.4763,+
-1.08,+
0.861,+
0.4988,+
0.8096,+
1.577,+
0.788,+
-0.04138,+
1.11,+
-0.07544,+
-0.2766,+
0.8765,+
-0.02127,+
0.6304,+
0.183,+
0.4011,+
-0.0723,+
1.226,+
-0.317,+
-0.8877,+
-0.0971,+
-0.01044,+
0.4739,+
1.758,+
-0.05994,+
-1.266,+
0.6797,+
-0.3926,+
-0.3865,+
1.5,+
0.276,+
1.337,+
-0.513,+
0.3843,+
0.06076,+
0.4136,+
0.4539,+
-0.0816,+
0.07465,+
0.2217,+
1.236,+
0.3765,+
0.429,+
0.3098,+
0.265,+
-0.03363,+
0.07623,+
-0.05066,+
0.93,+
0.05765,+
-0.4792,+
-0.3804,+
0.2727,+
0.1799,+
0.723,+
-0.337,+
0.5405,+
0.333,+
-1.949,+
-0.2844,+
0.3533,+
-0.1327,+
0.02516,+
0.655,+
0.666,+
-0.5474,+
-1.08,+
0.9414,+
0.737,+
-0.2998,+
-0.575,+
0.3145,+
0.4878,+
-0.04758,+
-0.755,+
0.2001,+
-0.1528,+
-0.2039,+
0.251,+
-0.252,+
-0.702,+
0.554,+
0.4785,+
-0.2705,+
0.717,+
-0.8105,+
0.689,+
0.0623,+
0.11334,+
0.2913,+
1.135,+
0.802,+
0.3162,+
0.4011,+
0.003494,+
-0.4204,+
-0.1512,+
-0.3198,+
-0.6343,+
-0.05994,+
0.93,+
0.3843,+
1.019,+
0.0623,+
-0.1915,+
0.1211,+
0.977,+
0.1489,+
-0.8755,+
1.577,+
0.811,+
0.3098,+
0.771,+
0.2124,+
-0.1234,+
-0.6343,+
-0.3198,+
0.2372,+
1.443,+
0.02206,+
-0.6865,+
0.7246,+
0.5435,+
0.132,+
0.375,+
0.3162,+
0.319,+
-0.3184,+
0.0886,+
0.5654,+
0.893,+
1.019,+
0.579,+
-0.10016,+
-0.1636,+
0.7773,+
0.7524,+
-0.2983,+
0.01897,+
0.1273,+
0.0003986,+
-0.08936,+
0.001946,+
0.502,+
1.572,+
0.1598,+
0.313,+
0.0592,+
-0.4019,+
0.1985,+
-0.04446,+
-0.2147,+
-0.5444,+
0.845,+
-0.4917,+
0.791,+
-0.1172,+
0.2634,+
0.4849,+
-0.1869,+
-0.2131,+
0.652,+
0.2094,+
0.3005,+
0.0453,+
0.1118,+
-0.2966,+
0.502,+
0.2186,+
0.5513,+
0.5635,+
0.409,+
0.02826,+
0.8096,+
-0.1962,+
-0.755,+
-0.628,+
0.268,+
0.3857,+
-0.501,+
0.00813,+
0.4707,+
-0.6187,+
-0.3958,+
0.05765,+
0.4136,+
-1.052,+
0.3347,+
-0.03363,+
-0.1652,+
-0.4204,+
-0.2317,+
0.2062,+
0.08704,+
0.8467,+
0.333,+
-0.08936,+
-0.4978,+
-0.1543,+
-0.47,+
0.378,+
-0.8135,+
0.319,+
0.1521,+
0.8223,+
0.638,+
0.649,+
0.4197,+
0.759,+
0.1118,+
0.4028,+
-0.4578,+
-0.11414,+
0.4214,+
0.3176,+
0.6475,+
1.246,+
-0.9653,+
0.0561,+
1.039,+
0.2062,+
0.00968,+
1.117,+
0.1288,+
0.02516,+
0.2263,+
0.04218,+
0.06537,+
0.6284,+
0.697,+
-0.4978,+
0.09326,+
-0.05685,+
0.6226,+
0.811,+
2.0,+
1.043,+
-0.11566,+
-0.01044,+
-0.792,+
1.185,+
0.514,+
0.7974,+
1.143,+
1.809,+
0.02826,+
0.2124,+
0.4707,+
0.10254,+
-0.6,+
0.596,+
0.2402,+
-0.4514,+
0.4446,+
-1.099,+
-0.1188,+
-0.4111,+
-0.255,+
-0.286,+
-0.1992,+
0.1428,+
