Scores,Label
0.4827,+
0.2391,+
1.453,+
0.486,+
0.6514,+
1.288,+
-0.379,+
0.2751,+
0.3306,+
0.4712,+
0.8916,+
-0.04706,+
0.574,+
0.4844,+
-0.09607,+
-1.334,+
1.596,+
-0.2808,+
0.1721,+
-0.4673,+
1.197,+
-0.968,+
0.7393,+
1.518,+
1.268,+
0.1998,+
1.398,+
1.055,+
-0.4966,+
-0.3381,+
-0.405,+
0.4468,+
0.5186,+
-0.4395,+
0.4565,+
0.63,+
0.391,+
0.154,+
0.2424,+
0.9863,+
0.10504,+
0.7593,+
-0.428,+
0.3242,+
0.9272,+
0.1671,+
1.658,+
0.0527,+
1.034,+
0.561,+
0.038,+
0.303,+
-0.428,+
1.628,+
0.8784,+
-0.647,+
-0.8076,+
0.2277,+
1.62,+
0.486,+
-0.1141,+
0.5234,+
0.2783,+
0.257,+
-0.3545,+
1.39,+
-1.023,+
0.934,+
1.76,+
0.1606,+
-0.02905,+
0.0887,+
0.9766,+
0.6987,+
1.485,+
0.164,+
0.8296,+
0.522,+
-0.2957,+
1.004,+
0.05762,+
0.7573,+
-0.585,+
1.11,+
0.8604,+
1.093,+
-1.213,+
0.0396,+
0.4631,+
0.1295,+
-0.1713,+
0.841,+
0.6855,+
0.0478,+
1.006,+
0.5957,+
1.456,+
-0.9023,+
1.448,+
1.05,+
-0.2957,+
0.4207,+
0.9927,+
-0.01271,+
-0.02252,+
0.2603,+
-0.263,+
1.194,+
0.285,+
-0.01271,+
0.6084,+
0.666,+
0.46,+
-1.589,+
0.2244,+
-0.768,+
0.1934,+
1.181,+
-0.2252,+
0.437,+
0.882,+
0.4058,+
2.639,+
-0.04706,+
0.437,+
1.611,+
0.45,+
0.1589,+
0.561,+
0.1852,+
1.859,+
0.545,+
-1.085,+
-0.3364,+
1.06,+
1.747,+
-0.04706,+
0.1835,+
0.5156,+
0.01345,+
1.171,+
-0.9087,+
-0.1321,+
0.195,+
-0.05032,+
0.9766,+
0.0298,+
-0.2957,+
1.204,+
-0.6733,+
1.665,+
1.076,+
-0.6406,+
1.168,+
0.357,+
0.5254,+
1.576,+
-1.406,+
0.2505,+
0.1901,+
-0.09937,+
0.3176,+
0.2343,+
0.2668,+
0.8345,+
0.865,+
0.2113,+
0.63,+
0.826,+
-0.08954,+
0.8784,+
0.682,+
1.183,+
-0.9644,+
1.637,+
0.365,+
0.2473,+
-0.1321,+
1.905,+
1.091,+
1.411,+
0.682,+
0.8623,+
1.235,+
0.10504,+
-0.1092,+
1.616,+
0.2047,+
-0.2612,+
1.533,+
0.8,+
0.895,+
0.4124,+
-0.631,+
-0.5947,+
-0.7974,+
-0.7354,+
1.001,+
-0.4412,+
0.1066,+
1.481,+
0.1786,+
2.598,+
-0.5913,+
-1.147,+
1.552,+
0.2637,+
0.612,+
1.008,+
1.078,+
0.357,+
1.323,+
1.36,+
0.4517,+
0.02327,+
0.8247,+
-0.03723,+
-0.3235,+
0.1262,+
0.7656,+
-0.7847,+
-0.8564,+
-0.3904,+
1.423,+
0.0347,+
0.074,+
0.1459,+
0.841,+
0.985,+
1.6045,+
1.257,+
-0.297,+
0.365,+
0.5303,+
-0.4133,+
0.5776,+
-0.2252,+
