Scores,Label
0.4019,+
0.9897,+
0.6724,+
0.1268,+
1.066,+
0.7334,+
1.257,+
1.257,+
1.096,+
1.399,+
-0.3647,+
1.069,+
1.028,+
0.9497,+
1.216,+
0.6587,+
0.6475,+
1.125,+
0.94,+
0.1919,+
0.8813,+
1.626,+
0.5566,+
0.1117,+
0.4495,+
1.336,+
1.46,+
-0.06586,+
1.159,+
0.8276,+
1.207,+
1.133,+
1.088,+
0.8633,+
-0.2434,+
0.443,+
0.482,+
1.057,+
1.183,+
0.4084,+
0.4885,+
1.873,+
-0.2109,+
0.4106,+
1.072,+
1.476,+
0.2091,+
0.9756,+
0.4604,+
1.38,+
1.414,+
0.2764,+
1.399,+
0.3022,+
0.2308,+
1.682,+
1.018,+
0.883,+
1.382,+
0.9863,+
0.77,+
1.046,+
0.4832,+
1.14,+
1.823,+
0.682,+
1.725,+
0.5396,+
0.9326,+
0.2805,+
1.455,+
-0.1676,+
0.825,+
1.371,+
0.2308,+
1.291,+
0.469,+
1.065,+
0.6216,+
1.643,+
-0.867,+
1.053,+
-0.1654,+
1.442,+
0.953,+
1.262,+
0.3284,+
0.9,+
1.89,+
-0.07886,+
0.3955,+
1.087,+
-0.1113,+
0.4236,+
1.694,+
1.135,+
0.1659,+
1.271,+
0.3975,+
0.826,+
1.592,+
-0.1438,+
1.383,+
0.10956,+
0.2764,+
0.9683,+
1.111,+
-0.3582,+
0.7397,+
0.339,+
0.602,+
0.2937,+
1.383,+
1.056,+
1.03,+
1.3955,+
0.559,+
1.217,+
1.072,+
0.9355,+
1.996,+
0.82,+
0.6196,+
0.9585,+
-0.04636,+
2.22,+
0.8555,+
0.6216,+
0.1139,+
0.6973,+
0.835,+
1.121,+
1.682,+
1.366,+
1.603,+
1.32,+
0.6553,+
0.6533,+
1.11,+
1.149,+
1.287,+
0.3628,+
0.456,+
0.1312,+
1.568,+
-0.302,+
0.9844,+
0.8135,+
1.738,+
1.386,+
0.3435,+
1.189,+
0.9023,+
0.7734,+
1.057,+
1.149,+
1.133,+
0.0511,+
1.074,+
1.34,+
1.871,+
0.2698,+
1.842,+
1.056,+
0.443,+
0.2915,+
-0.473,+
1.265,+
0.616,+
0.4604,+
-0.1936,+
0.1052,+
0.8945,+
1.102,+
0.259,+
0.601,+
0.272,+
1.301,+
-0.2737,+
0.1377,+
1.568,+
1.07,+
1.083,+
1.573,+
0.4495,+
0.704,+
1.057,+
0.755,+
-0.4275,+
0.9346,+
0.9854,+
0.6216,+
0.779,+
1.064,+
1.742,+
0.2827,+
1.123,+
0.78,+
-0.003056,+
1.189,+
0.3845,+
0.7114,+
0.4495,+
0.535,+
0.744,+
0.769,+
1.3125,+
0.05325,+
1.443,+
1.2,+
1.382,+
0.7124,+
1.305,+
1.393,+
0.883,+
0.3262,+
0.7114,+
1.273,+
0.481,+
1.155,+
0.259,+
0.4841,+
1.362,+
0.3867,+
-0.081,+
-0.7305,+
0.3174,+
-0.0507,+
1.347,+
0.324,+
1.305,+
1.291,+
1.793,+
1.432,+
1.013,+
1.058,+
1.133,+
1.969,+
-0.2888,+
1.3,+
0.2698,+
1.236,+
-0.1482,+
1.261,+
0.7495,+
0.756,+
1.414,+
0.6045,+
1.334,+
1.3125,+
0.9194,+
0.1659,+
-0.7305,+
0.10956,+
1.03,+
1.2705,+
-0.02904,+
1.414,+
0.4019,+
0.8164,+
1.067,+
1.206,+
1.3,+
0.6714,+
0.664,+
-0.5425,+
1.761,+
1.74,+
0.481,+
1.818,+
0.3542,+
1.664,+
0.6436,+
1.34,+
0.823,+
1.066,+
0.577,+
0.9453,+
1.311,+
1.156,+
0.837,+
0.0814,+
0.8047,+
0.6943,+
1.681,+
1.501,+
1.62,+
0.2805,+
1.281,+
-0.1113,+
0.5005,+
0.771,+
0.7334,+
1.326,+
0.635,+
1.631,+
