Scores,Label
1.509,+
1.321,+
0.908,+
1.556,+
0.2146,+
2.402,+
1.721,+
2.229,+
1.501,+
1.203,+
0.87,+
1.571,+
2.17,+
1.879,+
3.148,+
1.623,+
1.405,+
0.824,+
2.092,+
0.4077,+
2.002,+
1.411,+
2.633,+
0.8223,+
2.082,+
0.7183,+
1.003,+
1.39,+
1.36,+
0.87,+
2.13,+
1.768,+
1.884,+
2.674,+
2.365,+
1.328,+
2.516,+
1.983,+
0.3677,+
1.424,+
1.003,+
0.1746,+
0.2593,+
2.818,+
2.127,+
2.143,+
1.867,+
1.732,+
1.183,+
1.424,+
0.694,+
1.681,+
0.921,+
2.828,+
0.7705,+
3.24,+
0.5723,+
2.092,+
2.555,+
-0.2422,+
0.5396,+
0.6147,+
1.363,+
2.191,+
2.508,+
1.36,+
2.514,+
2.5,+
1.816,+
2.059,+
1.392,+
2.35,+
1.645,+
1.035,+
0.549,+
1.938,+
1.834,+
0.78,+
1.509,+
1.469,+
2.2,+
0.9917,+
1.505,+
1.488,+
2.762,+
1.438,+
1.173,+
0.7407,+
0.1487,+
3.14,+
2.26,+
1.299,+
1.472,+
2.252,+
1.924,+
1.311,+
0.5986,+
1.715,+
0.2852,+
0.708,+
1.995,+
1.532,+
1.076,+
1.577,+
1.334,+
2.059,+
1.093,+
0.3606,+
2.586,+
1.392,+
1.497,+
1.037,+
0.7705,+
1.488,+
1.7,+
1.572,+
2.92,+
1.189,+
-0.3198,+
0.3652,+
1.541,+
1.935,+
2.182,+
1.811,+
1.487,+
2.229,+
0.1746,+
0.94,+
2.092,+
1.994,+
1.732,+
1.267,+
1.505,+
0.703,+
1.982,+
-0.1174,+
2.357,+
1.598,+
2.605,+
1.847,+
1.816,+
1.691,+
1.533,+
2.26,+
0.7173,+
0.8774,+
1.653,+
2.762,+
1.552,+
2.45,+
0.482,+
2.64,+
0.91,+
3.105,+
0.549,+
2.215,+
2.508,+
2.688,+
0.8022,+
1.604,+
1.784,+
1.3545,+
2.855,+
1.125,+
2.164,+
2.494,+
1.96,+
1.186,+
0.1958,+
2.943,+
1.374,+
2.943,+
1.676,+
2.205,+
0.3394,+
0.4607,+
2.596,+
0.1345,+
2.965,+
-0.0585,+
0.914,+
0.703,+
2.281,+
2.357,+
2.693,+
1.663,+
0.482,+
0.87,+
1.487,+
0.921,+
1.856,+
1.633,+
1.678,+
0.1958,+
1.155,+
0.2993,+
0.502,+
1.202,+
0.7407,+
1.608,+
1.168,+
1.604,+
2.377,+
1.489,+
0.663,+
2.162,+
0.608,+
1.784,+
2.861,+
0.483,+
-0.2656,+
1.301,+
1.48,+
2.035,+
3.14,+
1.873,+
2.135,+
2.63,+
2.12,+
1.598,+
1.276,+
0.743,+
2.486,+
1.801,+
1.371,+
2.543,+
1.811,+
1.431,+
1.799,+
1.664,+
0.7773,+
1.321,+
2.93,+
1.94,+
1.149,+
0.568,+
0.914,+
1.898,+
-0.02791,+
1.784,+
2.488,+
1.994,+
0.0239,+
2.465,+
2.307,+
2.008,+
1.847,+
0.318,+
1.568,+
1.783,+
2.191,+
3.148,+
1.114,+
2.47,+
0.649,+
1.396,+
1.688,+
0.7915,+
0.2993,+
1.497,+
2.488,+
0.789,+
2.102,+
0.694,+
2.5,+
0.3394,+
1.775,+
1.778,+
2.258,+
-0.2986,+
1.839,+
0.583,+
1.129,+
1.208,+
1.9795,+
2.143,+
-0.05615,+
0.8022,+
1.304,+
-0.3035,+
1.383,+
2.393,+
0.921,+
0.663,+
1.573,+
1.052,+
1.879,+
3.014,+
1.234,+
2.26,+
0.0498,+
0.908,+
1.469,+
2.56,+
2.443,+
1.334,+
1.715,+
3.402,+
1.16,+
1.906,+
2.033,+
0.93,+
-0.52,+
1.06,+
1.681,+
1.38,+
0.356,+
1.059,+
1.379,+
2.254,+
2.867,+
2.84,+
1.891,+
1.532,+
1.167,+
1.371,+
1.5,+
0.5903,+
1.413,+
2.84,+
2.377,+
2.105,+
0.87,+
0.94,+
0.743,+
1.319,+
1.847,+
0.5396,+
1.433,+
0.9233,+
1.186,+
1.656,+
2.484,+
2.01,+
0.3464,+
2.834,+
1.675,+
2.182,+
2.266,+
0.914,+
0.7925,+
1.475,+
2.45,+
0.5405,+
1.775,+
1.953,+
2.578,+
1.818,+
2.102,+
0.1958,+
1.245,+
1.035,+
1.12,+
2.139,+
2.127,+
1.6045,+
1.047,+
2.45,+
1.983,+
0.8315,+
2.762,+
1.347,+
2.162,+
1.36,+
0.655,+
0.568,+
2.19,+
0.789,+
0.8643,+
1.982,+
2.387,+
1.139,+
2.645,+
-1.7705,+
2.457,+
1.978,+
-0.1786,+
0.6255,+
1.959,+
1.353,+
1.399,+
2.49,+
0.9834,+
1.501,+
2.215,+
1.507,+
1.664,+
0.5986,+
0.45,+
2.514,+
1.371,+
2.494,+
0.742,+
1.7,+
2.85,+
0.91,+
1.014,+
0.276,+
1.716,+
2.045,+
2.205,+
1.688,+
2.2,+
0.921,+
0.5986,+
0.02153,+
1.405,+
2.098,+
1.684,+
1.144,+
1.331,+
0.78,+
1.953,+
2.186,+
0.742,+
1.595,+
1.595,+
2.766,+
1.505,+
2.645,+
0.9683,+
0.7065,+
0.356,+
0.695,+
1.938,+
2.186,+
1.645,+
1.844,+
1.819,+
1.003,+
1.386,+
2.691,+
2.488,+
2.285,+
2.645,+
1.924,+
2.64,+
1.433,+
1.541,+
2.578,+
0.5723,+
1.144,+
2.531,+
1.777,+
1.287,+
0.4666,+
1.75,+
1.94,+
-0.00907,+
0.3535,+
1.6045,+
0.4453,+
2.17,+
0.834,+
2.354,+
1.89,+
-0.02791,+
1.675,+
1.317,+
1.51,+
2.465,+
1.453,+
0.7925,+
0.9976,+
1.1455,+
0.87,+
1.799,+
1.326,+
1.174,+
0.1887,+
1.281,+
1.466,+
1.504,+
-0.3293,+
2.965,+
0.663,+
2.21,+
1.114,+
1.719,+
2.285,+
2.215,+
1.823,+
2.105,+
1.218,+
1.604,+
1.64,+
2.344,+
2.535,+
-1.005,+
2.307,+
2.49,+
1.119,+
1.319,+
1.125,+
2.002,+
0.7705,+
1.119,+
1.568,+
2.611,+
0.4995,+
1.365,+
2.451,+
0.5405,+
2.855,+
1.719,+
1.003,+
2.752,+
2.49,+
2.754,+
0.87,+
0.7915,+
1.393,+
1.818,+
2.127,+
2.225,+
2.033,+
0.708,+
0.663,+
1.234,+
1.052,+
-0.1174,+
1.784,+
2.809,+
0.986,+
0.7324,+
0.742,+
2.285,+
1.507,+
1.054,+
2.01,+
1.503,+
0.698,+
0.961,+
2.354,+
0.649,+
1.623,+
1.532,+
0.801,+
2.367,+
1.174,+
2.748,+
1.577,+
2.496,+
2.426,+
2.365,+
0.3464,+
0.4053,+
1.03,+
0.795,+
0.9927,+
2.508,+
1.129,+
1.819,+
0.2546,+
1.937,+
2.125,+
1.431,+
1.573,+
1.894,+
0.823,+
0.7407,+
1.782,+
1.653,+
1.068,+
1.395,+
0.87,+
0.7007,+
2.725,+
0.87,+
0.6255,+
-1.28,+
0.801,+
0.8315,+
2.586,+
2.488,+
1.201,+
1.824,+
0.6763,+
2.145,+
0.596,+
2.13,+
0.6147,+
1.393,+
0.9927,+
0.93,+
1.251,+
2.164,+
2.137,+
2.867,+
0.3606,+
2.654,+
1.069,+
0.7773,+
1.867,+
2.01,+
2.84,+
1.202,+
0.11334,+
1.252,+
1.998,+
0.02153,+
1.287,+
1.234,+
1.178,+
1.58,+
2.627,+
0.503,+
1.069,+
2.828,+
-0.268,+
0.1699,+
2.451,+
0.789,+
0.4053,+
2.596,+
1.676,+
2.84,+
2.654,+
2.018,+
1.827,+
1.688,+
0.2546,+
1.975,+
2.357,+
1.234,+
2.348,+
2.88,+
1.575,+
2.586,+
0.914,+
1.725,+
1.621,+
1.998,+
2.055,+
1.145,+
-0.05615,+
0.92,+
1.203,+
1.049,+
2.078,+
1.347,+
2.018,+
0.5786,+
2.357,+
1.675,+
2.73,+
0.2852,+
1.488,+
0.7007,+
2.822,+
1.884,+
1.701,+
1.6875,+
1.335,+
2.246,+
2.543,+
1.003,+
0.8057,+
1.675,+
0.7705,+
2.266,+
2.535,+
2.463,+
0.4453,+
0.502,+
0.1299,+
2.287,+
1.621,+
0.4453,+
2.123,+
2.691,+
2.348,+
2.861,+
0.5986,+
2.451,+
1.839,+
2.633,+
0.9834,+
2.762,+
1.627,+
1.789,+
2.486,+
2.752,+
0.9834,+
1.281,+
1.703,+
1.155,+
1.174,+
0.8457,+
2.63,+
0.5913,+
1.703,+
1.48,+
0.568,+
1.732,+
1.438,+
1.245,+
0.2688,+
0.523,+
1.805,+
1.504,+
1.541,+
0.2688,+
1.361,+
1.151,+
2.209,+
1.275,+
1.975,+
-0.0491,+
2.055,+
2.057,+
2.12,+
1.619,+
1.89,+
0.4995,+
1.093,+
2.816,+
1.834,+
0.9976,+
2.336,+
-0.52,+
2.393,+
1.935,+
0.4995,+
0.37,+
0.568,+
-0.3198,+
1.334,+
2.688,+
2.252,+
0.1299,+
2.225,+
2.494,+
0.4524,+
0.1487,+
1.145,+
0.5923,+
2.91,+
0.636,+
0.608,+
1.684,+
2.508,+
2.645,+
2.1,+
0.3464,+
2.225,+
-0.254,+
1.059,+
2.838,+
1.665,+
1.74,+
1.485,+
1.691,+
1.932,+
2.215,+
1.978,+
1.898,+
2.027,+
1.604,+
0.45,+
2.771,+
2.73,+
2.852,+
2.305,+
0.6064,+
2.92,+
2.84,+
1.1455,+
1.226,+
2.125,+
2.027,+
1.466,+
2.357,+
0.995,+
1.768,+
0.5903,+
0.87,+
0.742,+
2.361,+
0.7065,+
1.411,+
1.617,+
2.496,+
0.4783,+
2.045,+
1.306,+
0.99,+
1.51,+
1.42,+
-0.4895,+
1.494,+
1.997,+
2.627,+
1.251,+
2.367,+
0.8623,+
2.654,+
1.725,+
2.443,+
1.608,+
1.847,+
0.921,+
1.173,+
0.7173,+
2.21,+
1.74,+
1.386,+
0.9985,+
2.01,+
2.137,+
2.85,+
2.734,+
-0.2422,+
1.627,+
2.262,+
1.371,+
0.9727,+
1.413,+
1.633,+
1.949,+
0.0663,+
1.047,+
0.3677,+
3.24,+
1.592,+
-0.4612,+
0.276,+
1.823,+
2.979,+
0.5405,+
2.258,+
