Scores,Label
-0.0658,+
1.957,+
0.4456,+
0.427,+
0.7656,+
1.858,+
0.8643,+
0.0881,+
-0.003761,+
0.3188,+
0.1936,+
1.199,+
2.25,+
0.3438,+
1.459,+
-0.1726,+
-3.025,+
0.7456,+
0.402,+
-0.1862,+
0.8687,+
-1.591,+
0.751,+
0.1254,+
0.2333,+
1.665,+
1.961,+
0.835,+
0.278,+
0.3647,+
-0.3662,+
1.64,+
1.643,+
0.5645,+
1.958,+
0.2903,+
0.2482,+
0.643,+
0.941,+
1.197,+
-0.6084,+
-0.1167,+
0.716,+
1.175,+
0.747,+
0.2532,+
0.8804,+
1.339,+
0.768,+
1.265,+
-0.2817,+
0.3115,+
1.415,+
1.479,+
-0.2358,+
0.582,+
1.6875,+
0.7134,+
-0.10803,+
0.2122,+
-0.3748,+
0.757,+
-0.9604,+
2.486,+
1.614,+
0.643,+
0.551,+
1.025,+
1.07,+
-1.199,+
1.558,+
0.961,+
0.546,+
2.402,+
1.456,+
1.621,+
1.009,+
1.271,+
-0.2507,+
0.545,+
0.968,+
-0.0832,+
1.849,+
1.216,+
2.69,+
0.6963,+
0.7036,+
0.8096,+
1.749,+
1.153,+
1.116,+
0.55,+
2.285,+
-0.511,+
1.518,+
1.6875,+
-0.916,+
0.6836,+
-0.1105,+
1.216,+
0.17,+
1.423,+
0.09924,+
0.4404,+
0.7485,+
0.2507,+
0.607,+
0.8633,+
1.463,+
-1.507,+
0.401,+
0.4194,+
1.565,+
0.2915,+
0.5435,+
-0.05466,+
0.3823,+
0.3586,+
1.388,+
1.32,+
-0.4355,+
1.009,+
0.5127,+
1.3125,+
1.151,+
1.209,+
0.3647,+
1.402,+
0.4753,+
1.248,+
0.685,+
0.962,+
1.836,+
-0.792,+
1.8955,+
0.808,+
1.3,+
1.762,+
1.406,+
1.458,+
0.2805,+
0.896,+
-0.777,+
1.624,+
-0.3313,+
1.112,+
-0.3103,+
0.772,+
1.416,+
0.551,+
-0.926,+
0.8667,+
0.2617,+
1.161,+
0.906,+
0.1427,+
0.664,+
1.815,+
1.316,+
0.8477,+
1.968,+
2.508,+
1.264,+
1.2295,+
1.635,+
0.912,+
-0.4246,+
0.7373,+
-0.3625,+
0.1403,+
0.8413,+
0.7334,+
1.402,+
0.7583,+
-0.7246,+
0.6104,+
0.9985,+
-0.134,+
1.479,+
0.853,+
-0.134,+
0.587,+
0.52,+
0.4963,+
0.1824,+
1.532,+
0.3425,+
0.5586,+
1.089,+
0.5386,+
0.1042,+
0.7456,+
-0.7573,+
2.203,+
0.4766,+
0.807,+
0.4133,+
1.555,+
0.2593,+
0.3997,+
1.063,+
2.275,+
0.2903,+
0.1576,+
1.681,+
0.0645,+
1.025,+
1.364,+
1.589,+
-0.6924,+
0.67,+
1.659,+
1.015,+
1.063,+
-0.2272,+
2.283,+
0.2432,+
0.7285,+
-0.6353,+
0.8022,+
-1.224,+
1.378,+
1.288,+
-0.8765,+
0.736,+
1.097,+
0.432,+
0.6562,+
0.9775,+
0.3115,+
0.9277,+
0.392,+
1.12,+
0.511,+
0.5967,+
0.941,+
0.573,+
1.089,+
0.783,+
1.303,+
0.6055,+
1.181,+
1.79,+
-0.2954,+
1.666,+
1.618,+
1.489,+
1.383,+
1.749,+
1.114,+
0.458,+
-1.097,+
0.7495,+
1.27,+
-0.509,+
-1.003,+
1.028,+
1.234,+
3.488,+
0.9624,+
0.71,+
1.515,+
-0.6406,+
1.58,+
1.092,+
0.6455,+
0.87,+
0.2432,+
-1.032,+
1.449,+
2.557,+
1.081,+
2.018,+
-1.8,+
-0.371,+
1.324,+
0.8286,+
0.906,+
0.02106,+
1.295,+
-1.072,+
1.301,+
1.1,+
0.9907,+
-0.0844,+
1.614,+
1.743,+
0.556,+
1.326,+
-0.2893,+
0.386,+
1.492,+
0.69,+
1.815,+
1.695,+
2.115,+
-0.7695,+
0.798,+
1.637,+
1.162,+
0.976,+
0.781,+
0.665,+
0.777,+
0.9526,+
1.366,+
-0.5063,+
0.1588,+
0.8667,+
0.386,+
0.4653,+
-0.529,+
0.5757,+
1.217,+
1.567,+
2.578,+
0.9355,+
-0.1204,+
1.697,+
-0.411,+
1.37,+
2.04,+
0.1576,+
-1.077,+
1.639,+
1.107,+
0.505,+
1.044,+
0.3213,+
-0.2358,+
0.309,+
0.7197,+
1.734,+
0.2059,+
1.621,+
1.321,+
2.197,+
1.428,+
1.445,+
1.404,+
-0.2308,+
2.314,+
-3.79e-05,+
-0.2296,+
0.903,+
-0.006245,+
1.397,+
0.643,+
1.014,+
0.852,+
1.383,+
1.0205,+
-0.1539,+
1.41,+
1.96,+
0.4568,+
0.603,+
-0.804,+
1.258,+
0.03099,+
1.071,+
1.252,+
0.79,+
1.612,+
0.7754,+
1.755,+
0.3027,+
1.175,+
1.908,+
-0.3328,+
1.468,+
0.4778,+
1.477,+
0.8843,+
0.54,+
1.939,+
-0.866,+
1.039,+
-0.0708,+
0.134,+
