Scores,Label
1.485,+
0.8696,+
1.845,+
0.2534,+
0.752,+
-0.2605,+
-0.1544,+
1.564,+
0.1284,+
-0.1746,+
0.7686,+
1.188,+
0.7217,+
0.09937,+
0.1272,+
1.998,+
1.278,+
0.9883,+
0.9224,+
0.93,+
0.3884,+
1.701,+
-0.6465,+
0.631,+
0.9805,+
0.3303,+
0.642,+
0.0868,+
1.665,+
0.848,+
0.09686,+
-0.1039,+
0.6763,+
-0.801,+
0.415,+
-0.316,+
1.058,+
0.2913,+
-0.004128,+
-0.0622,+
-0.0811,+
-0.1039,+
0.4768,+
0.931,+
0.843,+
0.0893,+
0.8643,+
1.113,+
1.843,+
1.166,+
0.07416,+
0.4856,+
1.093,+
1.479,+
1.331,+
1.284,+
-0.0622,+
0.7344,+
-0.1947,+
0.6357,+
2.01,+
0.6714,+
0.189,+
0.3633,+
0.4946,+
0.9893,+
0.6914,+
0.4048,+
0.1802,+
1.231,+
1.289,+
0.876,+
0.891,+
0.2446,+
1.823,+
0.5137,+
1.122,+
0.7456,+
1.062,+
1.321,+
0.713,+
1.465,+
1.072,+
0.2952,+
1.581,+
1.331,+
0.3848,+
0.9556,+
1.751,+
1.066,+
0.3,+
1.485,+
1.2705,+
1.37,+
1.328,+
0.569,+
0.4465,+
0.4126,+
1.093,+
1.132,+
1.19,+
-0.4119,+
0.723,+
0.2244,+
0.646,+
1.823,+
0.2054,+
0.6484,+
-0.1013,+
0.6284,+
-0.215,+
1.407,+
0.3582,+
0.468,+
0.10443,+
0.3318,+
0.3318,+
1.042,+
0.56,+
1.61,+
1.554,+
1.845,+
0.386,+
0.0388,+
0.1461,+
-0.7046,+
-0.4675,+
0.901,+
-0.3386,+
1.088,+
0.8125,+
-1.108,+
1.035,+
0.8696,+
0.2812,+
-0.1897,+
1.042,+
1.281,+
0.386,+
0.1259,+
1.088,+
1.422,+
0.2395,+
0.3455,+
1.85,+
-0.3362,+
-0.3083,+
-0.4473,+
-0.5103,+
-0.5483,+
-0.01802,+
0.526,+
1.994,+
0.10443,+
0.4895,+
-0.1026,+
0.00976,+
1.296,+
-0.1215,+
1.985,+
1.549,+
-0.0319,+
0.04132,+
1.115,+
1.336,+
0.939,+
-0.1165,+
1.169,+
1.287,+
0.8467,+
0.8984,+
0.6396,+
0.03375,+
1.513,+
0.5967,+
-0.01549,+
0.4238,+
-0.263,+
1.311,+
-0.4321,+
1.753,+
2.764,+
1.222,+
1.317,+
-0.2832,+
-0.8384,+
1.334,+
0.03754,+
0.7534,+
0.3772,+
1.194,+
0.517,+
1.251,+
1.891,+
-0.6543,+
1.024,+
1.46,+
0.03247,+
1.312,+
0.919,+
1.29,+
1.658,+
0.3923,+
1.373,+
1.083,+
0.555,+
1.053,+
0.4314,+
0.535,+
1.492,+
0.396,+
0.07416,+
0.535,+
0.372,+
0.1865,+
0.213,+
0.6143,+
1.491,+
0.555,+
0.131,+
1.41,+
1.661,+
0.9087,+
1.354,+
0.861,+
-1.586,+
0.5527,+
-0.2124,+
0.8125,+
0.6787,+
0.857,+
-0.1923,+
-0.0357,+
1.231,+
0.4414,+
1.173,+
0.1814,+
1.256,+
1.01,+
0.1499,+
0.529,+
1.842,+
2.03,+
1.361,+
0.2383,+
1.743,+
1.73,+
1.542,+
0.818,+
-0.09503,+
1.01,+
1.726,+
1.739,+
0.4302,+
0.165,+
0.771,+
0.4807,+
0.3633,+
0.8125,+
0.3506,+
0.314,+
1.913,+
0.266,+
1.05,+
1.34,+
0.9946,+
0.532,+
1.29,+
0.916,+
0.1903,+
0.7407,+
0.6587,+
0.915,+
1.17,+
0.2812,+
0.8823,+
-0.1417,+
-0.05716,+
1.262,+
0.2952,+
1.642,+
0.07916,+
0.969,+
-0.1342,+
1.4795,+
-0.321,+
-0.917,+
0.568,+
1.108,+
1.363,+
1.096,+
0.5806,+
1.572,+
0.733,+
0.362,+
1.078,+
0.4504,+
2.154,+
0.1764,+
0.622,+
-0.1947,+
0.776,+
1.288,+
0.603,+
-0.3538,+
0.876,+
0.4565,+
-0.2124,+
0.02995,+
2.107,+
2.084,+
-0.738,+
0.1613,+
0.959,+
0.1133,+
0.2168,+
0.3557,+
0.712,+
-0.09375,+
1.237,+
0.4036,+
0.8984,+
0.954,+
-1.352,+
1.302,+
1.288,+
0.6475,+
0.727,+
1.528,+
0.987,+
0.1284,+
0.5083,+
0.728,+
0.7876,+
1.741,+
0.5376,+
-0.47,+
