Scores,Label
2.207,+
0.791,+
1.164,+
2.184,+
2.549,+
2.445,+
1.613,+
1.81,+
1.392,+
1.452,+
2.191,+
2.418,+
2.791,+
0.7817,+
2.133,+
2.1,+
1.747,+
2.506,+
1.703,+
0.6733,+
2.432,+
0.987,+
2.15,+
1.786,+
2.107,+
1.706,+
-0.4697,+
0.918,+
1.217,+
2.264,+
1.444,+
2.365,+
2.34,+
1.263,+
1.219,+
2.906,+
2.297,+
1.929,+
2.037,+
1.982,+
1.951,+
1.861,+
2.152,+
2.67,+
2.057,+
1.07,+
2.695,+
1.466,+
1.241,+
2.732,+
2.16,+
1.895,+
2.775,+
1.994,+
1.517,+
1.593,+
2.008,+
2.123,+
1.448,+
0.136,+
2.459,+
1.169,+
1.726,+
1.413,+
1.951,+
1.614,+
1.536,+
1.336,+
2.02,+
1.769,+
2.219,+
2.26,+
-0.76,+
2.387,+
1.97,+
0.7163,+
3.158,+
0.2094,+
2.324,+
1.9795,+
1.119,+
1.964,+
2.186,+
2.662,+
2.701,+
1.519,+
2.096,+
0.4243,+
1.71,+
1.891,+
1.552,+
1.584,+
1.413,+
2.38,+
3.129,+
1.548,+
0.6753,+
2.045,+
1.955,+
1.731,+
0.3652,+
1.743,+
2.086,+
1.746,+
2.473,+
2.15,+
2.533,+
2.17,+
1.905,+
2.05,+
1.686,+
-0.03964,+
2.467,+
2.205,+
2.68,+
1.948,+
0.2917,+
0.471,+
1.665,+
2.447,+
-0.2421,+
0.7925,+
2.941,+
1.045,+
1.937,+
3.006,+
1.892,+
1.653,+
1.755,+
2.613,+
1.435,+
2.045,+
0.611,+
2.012,+
2.428,+
2.041,+
1.824,+
2.484,+
2.229,+
2.182,+
2.193,+
2.445,+
0.598,+
2.621,+
1.106,+
1.638,+
1.091,+
2.373,+
-0.06116,+
3.3,+
1.073,+
2.877,+
2.27,+
1.139,+
2.777,+
1.401,+
2.436,+
1.765,+
0.2883,+
1.463,+
0.5894,+
0.1198,+
0.694,+
2.05,+
2.152,+
1.83,+
0.936,+
1.291,+
1.138,+
2.176,+
0.6807,+
1.857,+
0.743,+
1.892,+
1.83,+
1.767,+
0.702,+
1.295,+
0.7324,+
2.385,+
1.444,+
1.305,+
1.904,+
2.033,+
1.592,+
1.642,+
1.501,+
2.14,+
1.678,+
0.5176,+
2.13,+
-1.462,+
1.122,+
2.846,+
1.795,+
0.487,+
2.367,+
2.264,+
2.705,+
1.912,+
2.46,+
2.418,+
2.008,+
2.541,+
2.053,+
2.676,+
1.379,+
0.696,+
2.412,+
-0.8564,+
2.523,+
1.151,+
1.672,+
1.967,+
1.882,+
1.382,+
0.7495,+
0.2345,+
1.237,+
1.495,+
0.695,+
2.338,+
0.553,+
1.797,+
2.113,+
0.07324,+
1.6875,+
2.09,+
2.36,+
1.824,+
1.97,+
2.729,+
1.573,+
2.209,+
2.324,+
1.213,+
2.375,+
2.424,+
1.275,+
0.921,+
2.656,+
1.189,+
1.685,+
2.088,+
1.37,+
2.607,+
2.146,+
1.8955,+
2.324,+
2.105,+
2.232,+
0.1073,+
1.964,+
0.885,+
2.23,+
1.93,+
2.307,+
2.76,+
2.125,+
1.394,+
