Scores,Label
1.957,+
-0.3088,+
0.903,+
0.8467,+
2.03,+
1.465,+
-0.348,+
1.042,+
-0.3406,+
-0.07605,+
2.287,+
0.0519,+
1.351,+
0.8076,+
0.2189,+
1.752,+
0.971,+
0.5615,+
0.7734,+
-0.614,+
0.4724,+
1.513,+
0.63,+
1.566,+
0.11285,+
0.7725,+
0.07385,+
0.403,+
0.298,+
1.285,+
-0.6284,+
1.012,+
0.3982,+
-0.5234,+
-0.387,+
-0.5063,+
1.955,+
0.7114,+
0.9517,+
1.352,+
1.003,+
0.9946,+
0.1031,+
0.5845,+
0.4736,+
1.217,+
1.103,+
0.798,+
0.726,+
2.277,+
0.7725,+
1.4,+
0.3604,+
0.3909,+
1.557,+
-0.1041,+
-1.315,+
0.9517,+
0.02632,+
2.205,+
1.264,+
1.979,+
0.1641,+
0.781,+
1.518,+
-1.079,+
1.363,+
0.3384,+
1.638,+
0.543,+
1.123,+
-0.3552,+
1.2295,+
2.477,+
1.778,+
-0.638,+
0.781,+
0.1567,+
2.557,+
1.437,+
1.148,+
0.2737,+
0.6406,+
1.108,+
-0.9966,+
2.58,+
-0.2795,+
0.749,+
1.726,+
0.709,+
0.4956,+
1.395,+
0.4773,+
0.614,+
-0.0968,+
-0.526,+
-0.7036,+
0.7114,+
0.753,+
-0.577,+
-0.2722,+
0.8955,+
-0.9307,+
0.1445,+
-0.3308,+
-0.2517,+
0.0885,+
0.11285,+
0.4822,+
-0.343,+
0.7515,+
1.131,+
0.7114,+
0.3872,+
2.984,+
0.758,+
2.188,+
1.199,+
-0.3357,+
2.838,+
0.4092,+
1.091,+
-0.838,+
-0.2394,+
0.4248,+
1.376,+
1.969,+
2.729,+
0.7725,+
0.625,+
0.1555,+
0.465,+
0.2542,+
1.68,+
0.11285,+
1.141,+
0.994,+
0.809,+
-0.943,+
0.776,+
1.417,+
-0.577,+
1.42,+
0.4602,+
-0.521,+
2.309,+
0.1202,+
0.971,+
2.219,+
1.421,+
1.003,+
1.828,+
0.5127,+
2.871,+
-0.326,+
1.034,+
1.414,+
-0.3357,+
0.516,+
1.356,+
3.207,+
1.338,+
0.2031,+
1.558,+
0.683,+
0.692,+
1.427,+
0.766,+
0.9478,+
1.064,+
0.4407,+
2.207,+
-0.00294,+
