Scores,Label
-0.002928,+
1.3125,+
-0.1774,+
-0.06033,+
-0.1843,+
0.222,+
-0.09247,+
0.5273,+
1.05,+
-0.2279,+
0.1509,+
-0.1774,+
0.603,+
1.32,+
1.621,+
0.547,+
0.16,+
1.424,+
0.02003,+
0.4805,+
0.407,+
0.0912,+
1.312,+
-0.04425,+
0.3506,+
0.677,+
0.4746,+
0.6387,+
1.183,+
1.083,+
-0.1682,+
-0.5884,+
0.8486,+
-0.00981,+
1.153,+
0.1761,+
0.0889,+
-0.3152,+
0.4941,+
0.704,+
0.277,+
0.4229,+
1.712,+
-0.306,+
1.218,+
0.8857,+
1.135,+
1.165,+
1.205,+
0.523,+
-0.8315,+
-0.4988,+
-0.2876,+
0.05905,+
0.4724,+
1.2,+
1.041,+
0.547,+
-0.1476,+
0.518,+
0.04987,+
0.269,+
-0.3564,+
0.903,+
1.351,+
-0.3887,+
0.617,+
1.369,+
1.35,+
-0.0259,+
-0.1912,+
0.9707,+
0.507,+
1.241,+
0.1785,+
1.308,+
0.2622,+
1.009,+
1.398,+
0.6226,+
0.562,+
0.647,+
0.7593,+
1.092,+
1.727,+
0.828,+
-1.325,+
0.12335,+
1.893,+
0.5366,+
-0.2876,+
0.2106,+
-0.03735,+
0.6523,+
1.391,+
1.11,+
0.619,+
1.673,+
0.4724,+
0.609,+
1.899,+
1.037,+
-0.1752,+
0.804,+
0.7764,+
0.12103,+
-1.833,+
0.455,+
1.641,+
1.189,+
0.7397,+
0.7134,+
0.07745,+
0.693,+
1.03,+
0.5723,+
1.581,+
0.904,+
-0.2119,+
1.413,+
1.32,+
0.3506,+
0.03152,+
1.1,+
0.4988,+
0.5977,+
0.806,+
1.037,+
1.257,+
-0.492,+
0.2175,+
-0.2969,+
-0.01671,+
0.75,+
0.9375,+
1.006,+
0.4666,+
-0.368,+
0.26,+
0.794,+
0.01085,+
1.026,+
0.0912,+
0.686,+
0.5425,+
0.3013,+
0.5356,+
-0.03735,+
-0.03047,+
0.02463,+
0.966,+
-0.8706,+
-0.1752,+
0.3574,+
2.178,+
0.1349,+
0.4575,+
0.3208,+
1.797,+
0.1785,+
1.096,+
1.956,+
0.625,+
0.6904,+
-1.519,+
0.5425,+
0.9683,+
0.2817,+
1.076,+
0.3025,+
0.3633,+
0.897,+
1.487,+
0.703,+
0.6294,+
0.8467,+
-0.0213,+
0.3335,+
0.05447,+
0.2152,+
-0.1338,+
-0.1843,+
0.399,+
1.6,+
1.036,+
0.408,+
0.0981,+
1.078,+
-1.507,+
1.272,+
0.9004,+
-0.03278,+
0.2876,+
0.9937,+
-0.02359,+
0.9785,+
0.9375,+
0.1831,+
0.608,+
0.9443,+
2.146,+
0.773,+
-0.359,+
0.868,+
1.487,+
1.35,+
-0.5884,+
-0.0006313,+
0.2532,+
0.9463,+
-0.3198,+
-0.159,+
0.006256,+
0.866,+
-0.251,+
-0.4392,+
0.928,+
1.402,+
-0.2969,+
1.264,+
1.085,+
1.287,+
0.795,+
-0.538,+
-0.3542,+
1.028,+
-1.594,+
0.3828,+
0.677,+
0.5093,+
0.1326,+
-0.3496,+
0.1371,+
-0.4048,+
1.774,+
1.287,+
0.5093,+
-0.368,+
-0.2854,+
1.168,+
0.595,+
1.461,+
0.93,+
0.9614,+
0.4768,+
-0.4622,+
0.7974,+
-0.0672,+
0.376,+
-0.506,+
0.6274,+
-0.2969,+
-0.8203,+
0.9165,+
0.02463,+
0.8237,+
0.663,+
-0.0741,+
0.3127,+
-0.602,+
-0.0259,+
-0.03278,+
1.531,+
1.252,+
-0.2302,+
0.1991,+
-0.2922,+
-2.863,+
1.357,+
-0.1866,+
1.213,+
1.252,+
0.0843,+
0.603,+
0.8647,+
0.718,+
1.017,+
0.7764,+
-1.819,+
0.5767,+
0.864,+
0.2805,+
-0.6777,+
1.268,+
1.115,+
-0.2969,+
-0.5493,+
1.111,+
0.8984,+
0.71,+
0.3816,+
0.377,+
1.3955,+
-0.7695,+
-0.4392,+
0.9004,+
1.24,+
-0.545,+
0.8086,+
0.08203,+
1.238,+
0.252,+
1.745,+
0.4653,+
0.665,+
0.5195,+
0.3599,+
1.221,+
0.8247,+
0.895,+
1.797,+
0.805,+
0.7065,+
-0.0718,+
1.108,+
1.189,+
1.407,+
1.844,+
0.1509,+
-0.4644,+
0.68,+
-0.676,+
-0.2944,+
1.035,+
1.794,+
0.0981,+
-0.885,+
1.159,+
0.2761,+
1.068,+
-1.638,+
0.5356,+
0.8755,+
1.235,+
-0.3174,+
0.1073,+
0.0522,+
0.05905,+
-0.3313,+
-0.398,+
-0.0259,+
1.709,+
0.9087,+
0.783,+
0.518,+
-0.1499,+
-0.3794,+
0.866,+
-0.05344,+
1.14,+
0.492,+
0.828,+
0.5713,+
0.3552,+
0.8257,+
0.438,+
0.01085,+
0.9717,+
0.727,+
0.3586,+
-0.2164,+
0.795,+
0.2106,+
0.7524,+
1.006,+
0.5264,+
0.72,+
0.8027,+
1.725,+
0.3093,+
-0.7285,+
1.354,+
-0.4597,+
0.4287,+
0.0981,+
1.276,+
0.2014,+
0.7593,+
0.6777,+
0.2014,+
0.438,+
-1.112,+
0.965,+
-0.0695,+
-0.531,+
0.3748,+
0.07513,+
1.587,+
-0.5103,+
0.4653,+
0.9233,+
0.5195,+
0.802,+
0.642,+
0.7407,+
0.0889,+
0.12335,+
0.3208,+
0.4265,+
0.5195,+
0.783,+
-0.733,+
-0.5195,+
0.12335,+
0.564,+
0.4814,+
1.26,+
-1.75,+
0.6274,+
0.657,+
0.4436,+
0.1647,+
-0.9326,+
0.6504,+
-0.9927,+
-0.6777,+
-0.568,+
0.658,+
-0.3909,+
0.997,+
0.2727,+
0.1349,+
-0.793,+
1.004,+
-1.395,+
0.1394,+
-0.7856,+
1.186,+
0.144,+
1.507,+
0.872,+
1.049,+
1.653,+
1.089,+
0.943,+
1.148,+
1.559,+
1.08,+
-0.2279,+
0.7363,+
0.47,+
-0.4094,+
0.6226,+
2.033,+
1.299,+
1.391,+
1.318,+
-0.09247,+
0.6685,+
-0.8823,+
0.6436,+
1.499,+
0.982,+
0.9224,+
0.02922,+
0.2783,+
0.625,+
0.866,+
0.84,+
0.00855,+
0.4,+
0.3564,+
1.115,+
0.3828,+
0.105,+
0.245,+
0.4539,+
0.4988,+
2.148,+
0.867,+
-0.1315,+
0.10956,+
1.058,+
0.9614,+
0.2507,+
0.4805,+
0.4138,+
1.143,+
1.198,+
0.7236,+
1.932,+
2.16,+
0.2554,+
1.457,+
1.299,+
1.1045,+
0.9053,+
-0.0856,+
0.5103,+
-0.625,+
0.3438,+
0.3438,+
0.1326,+
0.013145,+
0.4907,+
1.108,+
0.992,+
-0.8228,+
0.4138,+
-1.189,+
0.749,+
-0.9604,+
-0.1705,+
0.7407,+
0.469,+
0.3633,+
0.6274,+
0.4907,+
0.1486,+
-0.9673,+
1.39,+
-0.1912,+
1.089,+
1.349,+
0.1808,+
-0.2463,+
0.5195,+
0.2014,+
0.8306,+
-0.485,+
1.097,+
0.1738,+
-0.3037,+
0.959,+
0.3875,+
-0.2302,+
0.7583,+
0.3794,+
0.7124,+
1.097,+
0.562,+
0.469,+
1.082,+
0.9717,+
1.28,+
-0.398,+
-0.05115,+
0.3828,+
0.3242,+
0.698,+
0.4734,+
0.3977,+
1.343,+
-0.019,+
1.0625,+
0.9326,+
0.779,+
0.2532,+
-1.091,+
-0.09705,+
0.818,+
-0.09247,+
-0.43,+
0.2014,+
-0.657,+
0.291,+
1.398,+
-0.4575,+
1.351,+
0.9717,+
0.974,+
-0.04425,+
0.8257,+
0.7515,+
0.308,+
1.709,+
1.391,+
-0.515,+
-0.3313,+
0.1119,+
1.202,+
0.4414,+
1.006,+
0.9453,+
1.264,+
-2.469,+
0.261,+
0.9453,+
0.5527,+
0.3506,+
1.828,+
1.26,+
1.358,+
0.2197,+
1.05,+
0.1693,+
-0.5815,+
0.02922,+
0.4253,+
-0.0672,+
0.4333,+
1.053,+
1.773,+
0.7446,+
1.293,+
0.998,+
0.8857,+
1.3955,+
1.088,+
1.016,+
0.935,+
0.6846,+
1.182,+
0.6353,+
0.1761,+
0.1624,+
-2.09,+
1.266,+
0.9775,+
1.672,+
0.2106,+
0.734,+
0.47,+
0.868,+
-1.013,+
1.438,+
0.8545,+
0.06366,+
-0.919,+
-0.0856,+
0.12335,+
-1.027,+
-2.1,+
0.8257,+
-0.2279,+
0.12103,+
1.391,+
-0.1774,+
-1.174,+
0.492,+
0.5273,+
0.16,+
-0.8066,+
0.3242,+
1.235,+
-0.2417,+
1.527,+
0.5537,+
-0.3152,+
0.2668,+
1.621,+
0.4265,+
0.9937,+
0.275,+
-0.005222,+
-1.959,+
-0.2693,+
-1.415,+
0.856,+
1.142,+
0.734,+
-0.4827,+
0.585,+
0.655,+
-0.283,+
1.23,+
-0.4988,+
0.237,+
-0.1016,+
0.4275,+
0.1853,+
0.1119,+
0.222,+
-0.3152,+
0.5483,+
0.9478,+
1.157,+
1.299,+
-0.423,+
0.58,+
0.5825,+
-0.1476,+
-0.9165,+
1.002,+
0.709,+
1.143,+
1.05,+
-0.71,+
0.842,+
-0.019,+
0.3496,+
1.336,+
1.532,+
-0.00752,+
-1.312,+
0.772,+
0.043,+
-0.09247,+
0.9683,+
0.2576,+
0.805,+
0.913,+
1.412,+
-0.3887,+
0.4482,+
0.424,+
0.9487,+
0.5903,+
0.2335,+
-0.3542,+
0.3472,+
0.8867,+
0.6055,+
0.782,+
1.035,+
-0.4597,+
1.281,+
1.14,+
0.523,+
0.4653,+
0.6997,+
-0.3198,+
0.6367,+
0.4355,+
1.05,+
1.14,+
-0.731,+
0.517,+
1.168,+
0.6685,+
0.5723,+
0.2312,+
1.593,+
-0.081,+
0.3794,+
0.02003,+
0.3162,+
0.369,+
0.331,+
0.695,+
0.0728,+
0.345,+
1.308,+
-0.5493,+
0.842,+
-0.7124,+
0.695,+
0.2761,+
1.342,+
0.4563,+
1.354,+
0.492,+
0.06366,+
0.6206,+
0.6206,+
-0.09937,+
0.2152,+
0.8247,+
0.4092,+
1.624,+
0.013145,+
0.2737,+
0.2037,+
0.3013,+
0.06137,+
-0.4622,+
0.4219,+
-0.2394,+
0.9453,+
1.05,+
0.26,+
0.2944,+
1.016,+
0.1808,+
0.345,+
0.5137,+
1.18,+
-1.174,+
0.1946,+
0.9443,+
-0.648,+
0.6895,+
-1.551,+
-0.1544,+
-0.06494,+
0.0338,+
-0.9146,+
2.318,+
0.2805,+
0.4666,+
0.953,+
-0.002928,+
1.172,+
-0.09015,+
-0.3198,+
1.638,+
1.633,+
0.2532,+
1.28,+
0.671,+
0.502,+
0.11646,+
-0.09937,+
-0.2256,+
1.018,+
0.4758,+
1.507,+
-0.306,+
0.02003,+
0.0384,+
-1.568,+
1.026,+
-0.0787,+
0.739,+
-1.369,+
1.378,+
1.431,+
0.4885,+
0.8857,+
1.747,+
0.299,+
0.2886,+
0.783,+
-0.6206,+
0.33,+
0.01544,+
0.2727,+
0.4355,+
-0.127,+
0.631,+
0.8076,+
1.641,+
0.4011,+
0.796,+
0.229,+
0.531,+
0.953,+
0.1417,+
-0.398,+
0.672,+
0.3162,+
0.827,+
0.8647,+
0.4207,+
0.5527,+
0.867,+
0.105,+
-0.01671,+
-1.706,+
0.3403,+
0.8076,+
-1.144,+
1.12,+
1.365,+
-0.841,+
0.7295,+
0.864,+
-0.05344,+
0.564,+
-0.02818,+
0.4746,+
-0.8433,+
0.833,+
0.727,+
1.186,+
-0.3474,+
-0.2922,+
-0.04425,+
-0.591,+
1.422,+
0.655,+
0.1417,+
0.9717,+
0.2175,+
2.148,+
0.3828,+
0.6353,+
1.502,+
0.3552,+
-0.11084,+
-0.4597,+
1.155,+
-1.107,+
0.1808,+
0.8613,+
0.8296,+
0.8984,+
1.266,+
1.578,+
0.3267,+
0.1715,+
1.177,+
-0.1705,+
1.369,+
1.175,+
1.493,+
-0.3564,+
-0.1774,+
-0.8135,+
0.772,+
0.818,+
0.3335,+
0.9463,+
-0.563,+
-0.3015,+
1.37,+
-0.7446,+
1.258,+
0.703,+
-0.3772,+
0.943,+
0.507,+
-0.00752,+
-1.082,+
1.777,+
0.3667,+
0.5586,+
1.018,+
1.57,+
-1.016,+
-0.3542,+
0.4023,+
0.1349,+
0.851,+
0.1738,+
0.6914,+
1.097,+
0.384,+
0.3115,+
0.493,+
0.144,+
0.2944,+
-1.105,+
0.5264,+
-0.02818,+
1.577,+
0.6753,+
0.603,+
-0.469,+
0.3552,+
0.19,+
-0.8457,+
0.1808,+
1.116,+
0.976,+
0.5815,+
0.794,+
-1.268,+
0.3633,+
-0.4805,+
-0.6157,+
1.12,+
-0.4438,+
1.973,+
0.105,+
0.6753,+
-0.469,+
0.10956,+
0.4092,+
-0.522,+
1.266,+
-0.0259,+
-0.127,+
0.4907,+
-1.016,+
-0.602,+
1.071,+
0.2439,+
-0.1338,+
-0.857,+
0.5713,+
-0.492,+
0.4597,+
0.4954,+
0.2106,+
0.997,+
-0.6733,+
1.081,+
0.3794,+
0.3127,+
1.167,+
0.8237,+
1.274,+
-0.09705,+
-0.1384,+
0.066,+
0.5273,+
0.4333,+
0.5903,+
0.6685,+
0.9053,+
0.4436,+
0.8257,+
0.013145,+
1.071,+
0.362,+
-0.974,+
1.072,+
-0.313,+
-0.2761,+
0.438,+
0.642,+
0.663,+
-1.151,+
-0.4253,+
1.89,+
-0.12,+
1.591,+
0.3289,+
-0.522,+
1.33,+
-0.29,+
1.378,+
1.084,+
0.8823,+
-0.01671,+
-0.3862,+
0.3506,+
1.203,+
0.5825,+
-0.4438,+
0.4746,+
-0.05804,+
0.2152,+
-0.7285,+
0.01085,+
1.215,+
-2.1,+
-0.4553,+
-0.299,+
0.9673,+
1.202,+
0.2656,+
0.7847,+
-0.4116,+
1.854,+
0.2037,+
0.3713,+
1.364,+
-0.554,+
-1.828,+
-1.383,+
1.33,+
0.3645,+
-0.182,+
1.097,+
0.308,+
0.2656,+
0.322,+
0.93,+
0.5444,+
0.206,+
1.037,+
1.774,+
1.421,+
-0.7217,+
-0.4597,+
1.562,+
-0.492,+
0.3506,+
-1.475,+
0.1509,+
0.672,+
0.3162,+
0.006256,+
-0.4253,+
1.457,+
0.2462,+
0.1073,+
1.015,+
0.6353,+
-0.2325,+
0.6294,+
0.4539,+
0.534,+
0.3955,+
-0.2922,+
0.795,+
1.03,+
-0.4873,+
1.181,+
0.9097,+
0.988,+
0.292,+
1.342,+
0.6504,+
1.738,+
0.845,+
0.4792,+
1.806,+
-1.646,+
1.155,+
0.4333,+
-0.545,+
0.1417,+
-0.7627,+
0.614,+
0.6504,+
0.354,+
-0.4368,+
-0.251,+
0.4575,+
-0.1154,+
0.5903,+
-0.9624,+
-0.4116,+
0.353,+
0.8257,+
1.228,+
0.01544,+
0.19,+
0.2622,+
0.626,+
1.702,+
-2.432,+
0.531,+
-0.3657,+
1.245,+
-0.7856,+
0.531,+
0.03152,+
-0.1752,+
0.732,+
0.6504,+
0.5425,+
-0.04196,+
0.1761,+
0.626,+
0.4873,+
0.593,+
0.252,+
1.211,+
0.716,+
0.7593,+
0.3496,+
-1.137,+
-0.1637,+
-1.038,+
-1.415,+
0.8867,+
0.16,+
-0.5884,+
0.0981,+
0.1968,+
1.02,+
-0.6987,+
1.01,+
0.81,+
0.2197,+
0.907,+
0.02922,+
0.261,+
0.3381,+
0.992,+
-0.538,+
0.586,+
0.569,+
-0.3381,+
1.293,+
-0.1154,+
0.7134,+
-0.1154,+
0.9717,+
1.148,+
1.241,+
0.557,+
1.304,+
-0.3083,+
0.573,+
0.314,+
-0.4438,+
0.222,+
-0.06494,+
0.105,+
0.4482,+
-0.593,+
0.362,+
0.717,+
0.4954,+
0.399,+
1.389,+
0.541,+
-1.475,+
0.818,+
-0.2922,+
1.111,+
1.016,+
0.8545,+
0.619,+
0.642,+
0.00855,+
0.818,+
2.318,+
-0.7056,+
-0.8457,+
