Scores,Label
1.016,+
1.1875,+
-0.55,+
0.4028,+
0.519,+
0.647,+
-0.10065,+
0.2556,+
-0.04904,+
-0.00514,+
0.0736,+
0.6313,+
1.1875,+
1.111,+
-0.142,+
1.268,+
-0.679,+
0.674,+
-0.4827,+
0.337,+
0.7153,+
0.8325,+
0.9165,+
-0.3098,+
1.015,+
0.1433,+
0.701,+
0.7524,+
-0.0826,+
-0.1471,+
-0.222,+
0.816,+
0.2285,+
0.9565,+
0.596,+
-0.2737,+
1.09,+
0.523,+
-0.509,+
0.2866,+
0.7373,+
-1.286,+
-0.9966,+
0.3562,+
0.596,+
0.191,+
0.7656,+
0.6353,+
-0.3848,+
1.235,+
0.6675,+
0.8906,+
0.0697,+
0.546,+
0.3215,+
0.2181,+
1.172,+
0.324,+
1.397,+
-0.1497,+
0.1665,+
0.448,+
0.639,+
0.692,+
0.4001,+
0.701,+
0.842,+
-0.511,+
0.696,+
0.9165,+
1.377,+
0.2285,+
0.7837,+
0.4363,+
0.1007,+
-0.2866,+
0.8457,+
0.4634,+
-0.2686,+
0.945,+
0.3254,+
-0.8027,+
0.593,+
0.524,+
0.936,+
1.395,+
0.7554,+
0.6973,+
0.926,+
0.7485,+
0.621,+
-0.55,+
0.808,+
0.2595,+
0.3345,+
0.3381,+
0.448,+
0.593,+
-0.2969,+
0.5977,+
0.9487,+
0.629,+
0.5176,+
0.3215,+
0.945,+
0.533,+
0.559,+
0.674,+
0.5513,+
0.556,+
0.488,+
0.8677,+
0.2788,+
0.8765,+
0.6973,+
0.7334,+
0.555,+
0.87,+
0.541,+
0.698,+
0.608,+
1.008,+
0.422,+
0.7075,+
-0.2917,+
0.9346,+
-1.591,+
0.2491,+
0.6895,+
0.8867,+
0.79,+
1.015,+
1.166,+
0.839,+
0.2595,+
-0.08777,+
1.299,+
1.0625,+
0.8506,+
-0.2761,+
0.991,+
0.3538,+
-0.04904,+
0.696,+
0.3472,+
0.936,+
0.0736,+
0.4763,+
1.336,+
0.0723,+
0.959,+
0.6016,+
1.517,+
0.661,+
0.1059,+
0.09424,+
-0.2349,+
0.421,+
0.2427,+
0.919,+
0.555,+
0.5654,+
0.3691,+
-0.1704,+
0.4104,+
0.2854,+
0.3176,+
1.449,+
-1.02,+
1.514,+
1.268,+
1.573,+
0.866,+
0.408,+
-0.795,+
0.6016,+
-0.1755,+
0.1278,+
0.918,+
0.3345,+
0.639,+
0.5874,+
0.399,+
0.692,+
0.02843,+
1.246,+
1.61,+
-0.6274,+
0.6543,+
1.131,+
0.461,+
1.074,+
0.724,+
-0.5137,+
0.519,+
0.64,+
0.2001,+
-0.10065,+
0.599,+
-0.07745,+
1.16,+
1.199,+
-0.4724,+
0.11365,+
1.247,+
0.8535,+
0.593,+
0.7085,+
-0.395,+
1.023,+
-0.01031,+
0.8364,+
0.2389,+
1.019,+
1.007,+
1.431,+
1.188,+
1.124,+
0.541,+
-0.2761,+
0.2091,+
0.8906,+
-0.72,+
-0.3743,+
0.1059,+
-0.55,+
1.172,+
1.025,+
0.1175,+
0.3691,+
0.3396,+
1.574,+
-0.573,+
0.643,+
0.4053,+
0.226,+
0.72,+
0.91,+
-0.2761,+
-0.0929,+
0.502,+
1.646,+
0.1072,+
0.5034,+
0.555,+
0.915,+
0.91,+
0.3652,+
0.492,+
0.0723,+
0.665,+
-0.1832,+
-0.2969,+
1.453,+
0.1123,+
0.816,+
1.102,+
-0.813,+
0.7783,+
-0.0413,+
0.0181,+
0.79,+
0.151,+
0.2878,+
0.492,+
0.2725,+
-0.012886,+
-0.3667,+
0.328,+
1.1,+
0.6597,+
-1.319,+
0.888,+
0.8906,+
0.5347,+
0.05682,+
0.861,+
1.172,+
0.5127,+
1.056,+
-0.04385,+
-0.1859,+
0.5513,+
-0.0748,+
-0.7227,+
0.611,+
-0.07227,+
0.031,+
0.492,+
-0.10583,+
0.5127,+
-0.08777,+
0.1149,+
-0.1394,+
0.718,+
-0.0981,+
1.019,+
0.311,+
-0.772,+
1.147,+
0.1304,+
1.227,+
0.4092,+
0.7515,+
0.05295,+
1.076,+
0.213,+
0.324,+
0.6055,+
0.2556,+
-0.1187,+
0.1227,+
0.0839,+
0.271,+
1.637,+
0.7783,+
0.373,+
0.6636,+
1.459,+
0.007767,+
-0.537,+
0.142,+
0.736,+
-0.2117,+
0.7783,+
0.3691,+
0.337,+
0.3977,+
0.0478,+
0.3652,+
1.074,+
0.3691,+
-0.2091,+
0.005188,+
-0.7563,+
-0.821,+
0.02325,+
-0.4465,+
0.0646,+
0.647,+
1.65,+
0.0684,+
-0.10583,+
0.578,+
1.08,+
0.4802,+
1.3545,+
0.523,+
0.71,+
0.3962,+
0.99,+
0.102,+
0.528,+
-0.302,+
-0.5703,+
-0.1885,+
0.622,+
1.297,+
0.5166,+
0.8677,+
0.531,+
0.951,+
0.6636,+
0.2104,+
0.3254,+
1.079,+
0.4402,+
0.3176,+
0.6094,+
0.4841,+
0.2673,+
0.82,+
0.02843,+
-0.7563,+
1.043,+
0.951,+
0.6,+
1.475,+
-0.02321,+
-0.821,+
0.8804,+
-0.2737,+
0.6455,+
-1.082,+
0.5537,+
1.65,+
-0.03354,+
-0.07227,+
0.173,+
-0.6094,+
0.1859,+
0.556,+
-0.0542,+
-0.679,+
0.4685,+
0.0336,+
0.556,+
0.7114,+
2.068,+
0.2944,+
0.897,+
0.5166,+
0.4248,+
-0.7876,+
0.5757,+
0.3652,+
0.0762,+
0.8364,+
-0.47,+
-0.2866,+
0.82,+
0.3137,+
0.4685,+
0.8066,+
0.4272,+
2.33e-05,+
0.692,+
0.3833,+
-0.2065,+
