Scores,Label
2.365,+
-2.428,+
1.504,+
-0.1555,+
0.096,+
0.2319,+
0.619,+
-0.05557,+
0.7866,+
0.46,+
1.681,+
2.086,+
0.943,+
0.5254,+
-0.682,+
0.7476,+
0.533,+
1.062,+
1.02,+
-0.0884,+
-0.2805,+
-0.5054,+
1.07,+
1.373,+
1.036,+
1.564,+
1.108,+
0.121,+
-0.12427,+
1.601,+
0.471,+
-0.5166,+
-1.488,+
-0.3508,+
1.33,+
-1.841,+
0.2069,+
2.48,+
1.377,+
1.801,+
-0.5337,+
0.3616,+
-0.8853,+
1.798,+
1.004,+
-0.638,+
1.1455,+
1.713,+
0.1866,+
0.805,+
2.135,+
0.4788,+
-0.5303,+
-0.8228,+
-0.7603,+
1.408,+
1.381,+
0.8506,+
0.4568,+
0.3992,+
-0.0868,+
2.025,+
0.3318,+
1.169,+
1.075,+
0.01942,+
1.919,+
1.304,+
1.512,+
0.985,+
0.3647,+
1.26,+
-0.4258,+
2.13,+
-0.9287,+
-1.979,+
0.3804,+
1.005,+
-1.332,+
0.7427,+
0.1522,+
0.3115,+
2.11,+
0.06476,+
-1.51,+
1.13,+
1.012,+
1.092,+
0.9067,+
1.671,+
0.1412,+
0.83,+
0.10846,+
-0.5195,+
0.9365,+
1.142,+
0.7334,+
-1.438,+
-0.12274,+
1.367,+
-0.779,+
-1.157,+
-0.2008,+
0.8804,+
-0.8164,+
1.289,+
0.1881,+
1.287,+
0.1959,+
-0.1681,+
1.102,+
-1.226,+
-0.2024,+
1.395,+
0.59,+
0.658,+
0.26,+
-0.0868,+
0.832,+
-0.1805,+
-0.8228,+
0.9834,+
-0.1305,+
1.776,+
0.821,+
0.2476,+
0.071,+
-0.6978,+
0.0882,+
1.083,+
0.827,+
1.666,+
-0.12274,+
0.4382,+
0.551,+
1.207,+
0.021,+
0.543,+
1.169,+
-0.1274,+
0.6475,+
1.487,+
0.8086,+
-0.1852,+
1.965,+
2.707,+
1.808,+
0.1975,+
1.395,+
0.658,+
1.845,+
1.421,+
-0.332,+
0.12256,+
-0.2368,+
0.05066,+
2.021,+
1.375,+
-0.2072,+
0.271,+
1.299,+
0.2023,+
1.828,+
1.504,+
-0.651,+
0.2585,+
1.076,+
1.594,+
-0.1118,+
-0.0837,+
0.658,+
1.263,+
-0.382,+
0.68,+
1.124,+
-0.1665,+
1.086,+
