Scores,Label
0.3176,+
0.9727,+
0.3176,+
0.5264,+
-0.6763,+
-0.2776,+
-0.5703,+
0.7847,+
0.354,+
-1.85,+
-0.314,+
0.449,+
1.8,+
1.145,+
0.4126,+
0.2605,+
1.303,+
-1.333,+
0.536,+
-1.207,+
0.3381,+
0.8657,+
1.816,+
-0.0354,+
0.536,+
-0.10187,+
1.932,+
-1.146,+
1.333,+
0.09436,+
1.751,+
-0.708,+
2.129,+
0.4553,+
-0.2333,+
0.933,+
0.739,+
0.275,+
0.8413,+
1.079,+
-0.1288,+
-0.1779,+
0.8604,+
0.669,+
0.2795,+
-0.523,+
0.748,+
0.2844,+
1.54,+
1.16,+
-1.603,+
0.2764,+
1.285,+
-0.751,+
1.882,+
0.645,+
0.3127,+
-1.264,+
1.167,+
-0.648,+
0.175,+
-1.099,+
1.218,+
0.06903,+
1.355,+
0.1782,+
1.887,+
1.278,+
0.4363,+
-0.4072,+
0.6436,+
-0.659,+
0.2305,+
-0.0449,+
-1.624,+
0.3699,+
0.9287,+
0.1625,+
0.3523,+
1.093,+
2.32,+
0.3223,+
-0.634,+
0.4822,+
0.1704,+
0.7163,+
1.819,+
-0.5767,+
0.4773,+
1.582,+
-0.1588,+
0.153,+
-0.2015,+
-0.54,+
-0.9756,+
0.5737,+
-0.7065,+
0.5566,+
0.2448,+
-0.05756,+
0.8145,+
0.948,+
0.202,+
1.043,+
1.218,+
-0.5674,+
1.063,+
1.064,+
0.1213,+
3.264,+
0.5503,+
0.2559,+
2.0,+
0.4346,+
0.659,+
0.5884,+
-0.3708,+
0.3113,+
-0.8965,+
0.8906,+
0.3699,+
0.5186,+
0.1577,+
-0.7,+
0.1577,+
-1.07,+
-0.3948,+
0.6514,+
0.01999,+
-0.4722,+
0.8525,+
0.3967,+
0.4045,+
2.01,+
1.213,+
1.363,+
-0.0702,+
0.251,+
1.38,+
0.7007,+
0.3918,+
-3.1,+
-0.04172,+
0.6436,+
2.326,+
-0.969,+
1.238,+
1.693,+
0.2527,+
-0.523,+
-0.02748,+
-0.6875,+
0.5137,+
-1.45,+
1.79,+
1.521,+
0.12286,+
0.7764,+
0.1877,+
0.4158,+
-2.436,+
0.503,+
-0.656,+
0.661,+
0.612,+
-0.3916,+
0.9775,+
0.3762,+
0.221,+
-0.5576,+
1.324,+
0.2225,+
1.137,+
-0.05597,+
0.4963,+
-1.618,+
-0.05438,+
0.354,+
-0.7603,+
1.418,+
0.2068,+
0.5327,+
-0.4248,+
-0.4944,+
0.677,+
-1.134,+
-0.1636,+
2.305,+
0.1514,+
0.808,+
0.647,+
1.317,+
1.22,+
0.501,+
1.321,+
0.5376,+
-0.518,+
-0.257,+
1.099,+
0.9536,+
-0.583,+
0.734,+
0.8896,+
0.1641,+
1.089,+
1.218,+
-0.05597,+
1.345,+
0.791,+
0.1719,+
2.092,+
1.2,+
-0.5435,+
2.027,+
1.929,+
0.1466,+
0.1798,+
0.1355,+
-1.058,+
-0.2458,+
0.8066,+
0.6323,+
0.7114,+
0.71,+
-0.749,+
0.2559,+
0.3364,+
1.201,+
0.1118,+
-0.1335,+
0.4363,+
0.8765,+
0.5977,+
0.2812,+
1.547,+
0.8257,+
-0.1763,+
0.3428,+
0.6323,+
0.8115,+
0.5645,+
1.025,+
0.1609,+
-0.219,+
1.483,+
-1.649,+
1.412,+
1.15,+
0.745,+
0.786,+
0.5693,+
-0.1636,+
-0.621,+
-0.7695,+
0.1434,+
0.2732,+
0.998,+
0.4521,+
1.3125,+
0.4014,+
-0.303,+
-0.8364,+
1.401,+
0.1688,+
1.268,+
1.143,+
0.3967,+
1.89,+
0.1403,+
0.3604,+
0.8745,+
1.496,+
0.789,+
0.5093,+
-0.925,+
0.419,+
-1.042,+
0.3428,+
-1.608,+
0.9575,+
0.24,+
-0.03065,+
1.117,+
0.9287,+
0.536,+
-0.12244,+
-0.697,+
-0.02748,+
1.193,+
0.27,+
0.7544,+
0.2368,+
0.289,+
0.628,+
0.4014,+
1.591,+
0.2573,+
0.571,+
0.9517,+
0.726,+
0.877,+
1.056,+
-0.02907,+
0.821,+
0.8145,+
0.425,+
0.468,+
0.9697,+
-0.0718,+
0.5376,+
0.1688,+
-0.1415,+
0.3018,+
1.79,+
0.5093,+
1.078,+
-0.08923,+
0.3682,+
-0.811,+
0.9497,+
0.571,+
1.41,+
0.5186,+
1.062,+
0.3918,+
0.3936,+
0.2844,+
1.222,+
-0.5483,+
0.5884,+
-0.89,+
0.4395,+
-0.1082,+
0.2717,+
1.579,+
-1.906,+
0.2605,+
-0.0354,+
0.08966,+
0.1514,+
0.1355,+
1.8545,+
0.3018,+
-0.4834,+
0.4062,+
1.201,+
1.078,+
-0.0781,+
-0.3994,+
0.824,+
0.126,+
-0.4248,+
-0.814,+
-0.398,+
0.5645,+
0.06116,+
-0.8584,+
0.012085,+
1.8125,+
1.067,+
1.467,+
0.0675,+
0.3887,+
0.6133,+
0.422,+
1.686,+
-0.5054,+
0.813,+
0.7593,+
0.5454,+
-0.5625,+
1.723,+
0.7637,+
0.319,+
1.163,+
0.895,+
0.04056,+
0.864,+
1.27,+
1.288,+
0.78,+
0.8193,+
0.4553,+
0.8384,+
-1.312,+
1.137,+
0.6562,+
0.99,+
0.3604,+
0.04056,+
1.2295,+
-0.0829,+
-0.2603,+
1.442,+
0.6133,+
-1.646,+
1.372,+
1.573,+
-0.0845,+
1.247,+
0.0817,+
1.306,+
0.09753,+
0.2559,+
0.818,+
-0.963,+
0.3381,+
1.325,+
0.1688,+
0.726,+
0.395,+
0.3777,+
-0.3267,+
0.4854,+
-0.3772,+
1.395,+
1.8955,+
0.3699,+
0.2479,+
0.896,+
-1.045,+
1.511,+
0.9277,+
1.261,+
-0.9976,+
-0.6113,+
0.1672,+
1.412,+
1.459,+
0.5376,+
0.2622,+
0.2764,+
-0.0813,+
0.1925,+
0.4695,+
2.568,+
0.289,+
0.737,+
0.005753,+
0.3223,+
0.3682,+
1.743,+
0.737,+
0.693,+
-0.0813,+
-0.741,+
-0.7,+
-0.01799,+
0.1814,+
0.278,+
0.06274,+
0.897,+
1.255,+
1.242,+
0.6055,+
-0.0164,+
0.534,+
0.563,+
-0.569,+
1.147,+
0.1719,+
0.745,+
-0.1747,+
0.4045,+
1.109,+
-0.0702,+
1.716,+
0.8384,+
-0.10504,+
-1.583,+
-0.3457,+
0.2036,+
0.615,+
1.201,+
0.517,+
0.1973,+
0.989,+
0.995,+
0.07855,+
0.005753,+
1.459,+
-0.154,+
-0.1509,+
0.3381,+
-1.488,+
0.444,+
0.2225,+
1.607,+
-0.05438,+
0.2542,+
-0.4658,+
0.2241,+
1.48,+
0.001003,+
-0.3567,+
1.536,+
-0.893,+
0.5693,+
0.3572,+
0.1039,+
0.5737,+
1.575,+
0.2289,+
1.001,+
-0.5103,+
0.0675,+
1.168,+
0.9263,+
-0.972,+
0.1023,+
0.7036,+
0.9033,+
0.1023,+
-0.8364,+
-0.1636,+
-1.501,+
0.232,+
1.258,+
0.0659,+
0.1641,+
-0.3281,+
0.365,+
0.1973,+
0.623,+
0.5454,+
0.3333,+
-0.3376,+
-0.1731,+
0.2084,+
0.2147,+
0.3699,+
0.2844,+
0.3413,+
-1.323,+
-0.3267,+
0.1387,+
0.1403,+
-1.223,+
0.0849,+
1.769,+
-2.37,+
0.893,+
1.149,+
1.551,+
0.8306,+
-0.624,+
0.786,+
0.1925,+
0.4695,+
-0.3726,+
-1.295,+
1.137,+
-0.3362,+
2.0,+
-0.507,+
1.194,+
-1.435,+
1.388,+
-0.4658,+
1.108,+
1.86,+
0.1704,+
1.981,+
-0.4626,+
-0.04172,+
0.1181,+
0.571,+
-0.01166,+
-0.284,+
-1.32,+
1.267,+
0.3428,+
-0.507,+
2.027,+
-0.507,+
-0.0005794,+
0.599,+
1.029,+
0.3855,+
1.051,+
-0.1699,+
-0.6655,+
0.2194,+
1.002,+
-1.302,+
0.153,+
1.385,+
0.8335,+
0.012085,+
0.2654,+
-0.3567,+
0.1134,+
0.2844,+
-0.8364,+
1.421,+
0.2289,+
0.0817,+
-0.621,+
2.838,+
-0.2253,+
0.2844,+
0.3318,+
0.02791,+
-0.3757,+
1.5,+
1.355,+
1.786,+
1.056,+
1.209,+
0.49,+
1.333,+
1.231,+
0.618,+
0.669,+
-0.0164,+
0.4314,+
-0.1984,+
0.4663,+
2.012,+
-0.3567,+
0.7812,+
0.601,+
0.52,+
0.2479,+
-0.559,+
-0.713,+
0.183,+
-0.569,+
-0.3218,+
-0.249,+
-0.3093,+
-0.925,+
1.41,+
0.1276,+
0.0675,+
1.222,+
0.702,+
-1.669,+
-1.587,+
0.2764,+
0.183,+
0.929,+
0.957,+
0.4094,+
0.3223,+
0.5977,+
0.4062,+
1.007,+
-0.7334,+
0.221,+
-1.226,+
-0.1636,+
0.659,+
1.461,+
-0.1968,+
0.566,+
0.566,+
0.444,+
1.374,+
0.6895,+
1.788,+
1.517,+
0.27,+
-0.941,+
0.849,+
0.835,+
0.772,+
0.4126,+
0.1656,+
0.02791,+
0.972,+
-0.3645,+
0.2969,+
0.4521,+
-0.2617,+
0.78,+
0.693,+
1.271,+
0.883,+
-0.2301,+
0.4932,+
0.3176,+
0.221,+
0.4045,+
0.1418,+
-0.1937,+
0.0706,+
0.433,+
0.2812,+
-1.216,+
-0.003744,+
0.628,+
0.7827,+
-1.333,+
0.1909,+
0.1719,+
0.02791,+
0.923,+
1.804,+
0.4585,+
0.5596,+
-0.874,+
0.365,+
1.968,+
0.4885,+
1.53,+
-0.1462,+
1.754,+
0.9697,+
0.2844,+
0.571,+
1.049,+
-0.1731,+
0.00417,+
0.849,+
0.9014,+
1.305,+
1.46,+
0.6294,+
-0.2253,+
2.0,+
-0.8613,+
0.8765,+
-1.159,+
0.4268,+
-0.1779,+
1.146,+
-0.7476,+
0.9023,+
0.2495,+
1.38,+
0.1766,+
0.4458,+
-0.3376,+
0.659,+
-0.6196,+
0.1007,+
1.749,+
-0.0671,+
-0.2617,+
1.619,+
0.553,+
0.0295,+
0.1719,+
-1.381,+
0.0675,+
-0.154,+
0.002586,+
-0.5005,+
-0.7856,+
1.877,+
-0.3472,+
-0.2603,+
-0.06073,+
0.10706,+
-0.344,+
-1.608,+
0.5156,+
-0.1351,+
-0.6035,+
0.2336,+
0.7085,+
-0.249,+
0.21,+
-0.2935,+
0.5234,+
2.197,+
2.05,+
0.6025,+
-0.1256,+
0.58,+
-0.12244,+
-0.05914,+
-0.398,+
1.97,+
0.0706,+
-0.1604,+
-0.07336,+
0.5093,+
0.0548,+
-0.852,+
1.279,+
0.1782,+
-1.007,+
0.395,+
0.6436,+
0.9263,+
0.4395,+
0.8716,+
0.718,+
1.139,+
-0.4058,+
1.1045,+
0.948,+
0.647,+
0.615,+
0.7827,+
0.5327,+
0.7227,+
0.03108,+
0.637,+
1.184,+
-0.05914,+
0.957,+
0.6343,+
-0.5464,+
-0.5513,+
1.521,+
-0.58,+
0.1766,+
-1.764,+
1.651,+
0.24,+
0.232,+
-0.1937,+
-0.922,+
0.874,+
0.8335,+
0.2495,+
0.4836,+
0.623,+
-0.6797,+
0.849,+
1.021,+
0.2732,+
-0.39,+
0.2305,+
2.357,+
0.0105,+
1.472,+
-0.2617,+
-0.154,+
-0.616,+
0.555,+
0.6245,+
0.729,+
0.715,+
0.05164,+
-0.0639,+
0.6387,+
0.2812,+
-1.144,+
0.3699,+
-0.3599,+
0.0469,+
-0.2015,+
0.4727,+
0.7544,+
0.971,+
1.197,+
0.721,+
-0.2079,+
-0.4167,+
0.3982,+
-0.2917,+
1.207,+
0.5327,+
0.419,+
1.206,+
1.706,+
1.829,+
0.2559,+
0.3618,+
-0.314,+
-0.7363,+
0.1719,+
0.305,+
-0.05438,+
0.4045,+
-0.0908,+
0.2257,+
0.4917,+
-0.1906,+
0.2668,+
-0.5986,+
-0.1256,+
-0.2222,+
0.2622,+
0.6323,+
0.3271,+
0.6406,+
1.228,+
0.6514,+
0.0738,+
1.046,+
0.2463,+
0.3918,+
1.578,+
0.3604,+
0.58,+
0.4631,+
0.4,+
0.06903,+
0.647,+
-0.0829,+
-0.1636,+
-0.4058,+
1.666,+
-1.029,+
1.636,+
0.3904,+
0.4917,+
1.517,+
-0.3552,+
-0.1288,+
0.6846,+
0.9434,+
-0.124,+
0.9097,+
1.009,+
-0.2317,+
1.184,+
0.721,+
0.305,+
-0.1098,+
-1.935,+
-0.2063,+
0.07855,+
0.1704,+
0.5186,+
-0.528,+
0.753,+
1.877,+
-0.1478,+
-0.991,+
0.10864,+
1.13,+
0.2764,+
0.2922,+
0.77,+
-0.02115,+
0.08014,+
0.745,+
-0.2,+
0.2573,+
0.3271,+
1.421,+
1.303,+
0.2686,+
1.347,+
0.816,+
0.9023,+
1.486,+
2.102,+
0.5674,+
0.1925,+
1.305,+
0.4727,+
0.24,+
0.0485,+
0.3413,+
1.625,+
-0.3994,+
-0.1984,+
-0.2301,+
0.5977,+
-0.2617,+
0.8447,+
1.671,+
1.116,+
-0.0797,+
-0.515,+
1.136,+
0.2827,+
0.0833,+
0.756,+
-0.2458,+
0.5566,+
-0.586,+
-0.1447,+
0.4314,+
0.2004,+
0.373,+
0.02316,+
0.4458,+
0.3,+
1.479,+
0.7656,+
1.861,+
-0.594,+
1.869,+
0.7134,+
0.9116,+
0.5913,+
-1.21,+
0.4617,+
-0.3645,+
-0.3567,+
-0.07495,+
1.58,+
0.2432,+
-0.3425,+
1.13,+
-0.238,+
0.6655,+
0.2178,+
0.0817,+
-0.2142,+
1.531,+
0.4932,+
0.3145,+
0.4553,+
-0.759,+
-0.02748,+
-0.852,+
0.425,+
1.178,+
0.04373,+
0.3713,+
-0.3376,+
1.434,+
-0.722,+
-0.5845,+
0.2795,+
1.405,+
0.4314,+
0.6343,+
1.702,+
0.3064,+
1.37,+
0.5835,+
0.278,+
2.316,+
0.3477,+
0.7954,+
1.51,+
-0.333,+
0.699,+
1.468,+
0.7847,+
1.351,+
-0.9976,+
0.1909,+
0.7686,+
-0.6777,+
-0.586,+
0.278,+
1.26,+
-0.4976,+
-0.833,+
0.4426,+
0.9736,+
-0.1098,+
0.707,+
1.154,+
-0.2079,+
1.064,+
0.4077,+
-0.003744,+
0.949,+
1.53,+
0.9126,+
-1.241,+
-0.08606,+
-0.1937,+
1.764,+
-0.833,+
1.472,+
1.297,+
0.2384,+
1.659,+
0.4932,+
0.4395,+
0.1814,+
0.934,+
0.7607,+
0.153,+
-1.011,+
-0.02907,+
0.2874,+
-0.792,+
-0.0829,+
0.00892,+
0.4521,+
0.6514,+
0.8525,+
0.734,+
-0.1636,+
0.984,+
-0.1082,+
1.084,+
0.813,+
1.058,+
0.2922,+
0.5264,+
0.3318,+
1.43,+
-0.0718,+
0.3318,+
-0.6196,+
0.593,+
1.421,+
1.297,+
-0.0813,+
1.218,+
-0.249,+
0.2654,+
0.468,+
0.21,+
-0.5513,+
0.1545,+
0.12286,+
0.4426,+
0.628,+
0.00417,+
-0.583,+
0.4617,+
1.707,+
0.8384,+
-0.0718,+
0.4663,+
-0.1114,+
