Scores,Label
-0.8765,+
0.704,+
-0.2605,+
1.097,+
-0.2084,+
1.778,+
0.521,+
0.2487,+
-0.0974,+
0.883,+
0.95,+
1.431,+
0.814,+
0.5454,+
0.33,+
0.7764,+
0.691,+
1.593,+
1.71,+
0.1779,+
-2.06,+
0.02415,+
0.604,+
0.357,+
0.405,+
0.3916,+
0.00412,+
0.07495,+
0.62,+
0.317,+
0.3474,+
0.9614,+
1.393,+
0.12036,+
-0.01058,+
1.375,+
1.108,+
-1.328,+
0.497,+
0.3674,+
-0.6226,+
-1.042,+
-0.4487,+
0.413,+
0.3381,+
-0.2737,+
1.167,+
0.9126,+
0.6187,+
0.5654,+
0.7656,+
0.635,+
1.236,+
0.942,+
0.5815,+
1.091,+
0.04688,+
0.0549,+
0.8267,+
0.738,+
1.253,+
0.5264,+
1.462,+
1.598,+
1.18,+
0.5815,+
0.4812,+
0.815,+
-0.8174,+
0.2139,+
0.3447,+
1.832,+
0.4531,+
0.774,+
-0.4622,+
0.635,+
0.9,+
0.802,+
0.572,+
0.06824,+
1.094,+
0.878,+
0.008125,+
1.342,+
-0.4956,+
0.7285,+
0.996,+
0.4182,+
0.9995,+
-0.2844,+
1.664,+
0.8438,+
0.743,+
0.7695,+
1.191,+
0.668,+
0.318,+
0.2646,+
-0.788,+
0.922,+
-1.28,+
-0.1028,+
0.7524,+
0.2473,+
0.508,+
0.4155,+
-0.5957,+
0.822,+
1.013,+
-0.935,+
-1.518,+
0.5854,+
0.4639,+
-0.4956,+
0.52,+
1.02,+
1.118,+
-0.601,+
-0.1255,+
0.1965,+
0.01881,+
0.3462,+
0.5117,+
1.671,+
-0.652,+
0.3274,+
0.7617,+
0.3623,+
0.91,+
0.2915,+
0.2793,+
0.7695,+
-0.406,+
-0.3794,+
0.10034,+
0.637,+
0.2006,+
0.226,+
0.703,+
1.468,+
1.341,+
0.2808,+
0.242,+
1.238,+
-0.3325,+
0.4424,+
0.1284,+
0.4504,+
0.2673,+
0.577,+
0.58,+
1.806,+
1.329,+
-0.5396,+
0.3035,+
0.2325,+
1.25,+
0.0362,+
1.669,+
1.034,+
-0.1736,+
0.5815,+
1.02,+
0.2915,+
-0.04132,+
-0.7456,+
-0.02661,+
1.252,+
-0.9697,+
0.588,+
0.93,+
0.958,+
-0.09875,+
0.1565,+
0.5107,+
0.6133,+
0.5933,+
-0.4983,+
-0.537,+
1.443,+
0.607,+
1.421,+
0.10034,+
2.107,+
-0.2177,+
0.9775,+
0.803,+
1.429,+
-0.1482,+
-0.4714,+
0.588,+
-0.1655,+
1.014,+
0.0335,+
0.4543,+
-0.2966,+
-0.8657,+
1.044,+
0.485,+
0.531,+
0.52,+
0.3755,+
0.5254,+
1.531,+
1.117,+
1.287,+
0.8086,+
0.805,+
0.5664,+
-0.9644,+
1.21,+
-0.1428,+
1.13,+
0.1337,+
-0.481,+
1.093,+
0.1844,+
0.08966,+
0.723,+
1.771,+
0.2179,+
0.5894,+
0.5156,+
0.56,+
0.2085,+
0.1698,+
0.2993,+
1.451,+
-1.21,+
1.675,+
-0.7827,+
0.2966,+
-0.9595,+
1.114,+
0.3274,+
0.4397,+
1.613,+
1.2705,+
0.981,+
2.365,+
-0.3071,+
0.0736,+
0.322,+
1.051,+
-0.1616,+
1.1875,+
-0.6865,+
1.812,+
0.429,+
0.342,+
0.7163,+
0.4558,+
1.27,+
0.2754,+
0.06555,+
-1.347,+
-1.219,+
-0.6196,+
-0.251,+
-0.772,+
-0.1642,+
0.1711,+
0.1257,+
0.3528,+
-0.569,+
0.3047,+
0.294,+
0.5093,+
0.4531,+
0.1765,+
-0.2377,+
0.5615,+
1.383,+
1.376,+
1.352,+
-0.4329,+
1.14,+
0.8364,+
-0.1816,+
0.2032,+
0.763,+
0.3596,+
0.02016,+
0.06024,+
1.416,+
-0.10547,+
0.5815,+
0.845,+
-0.02394,+
0.4478,+
1.457,+
0.8647,+
0.5693,+
-0.4368,+
-0.3887,+
0.7417,+
0.06024,+
0.4624,+
-2.338,+
0.1017,+
-1.523,+
1.165,+
0.8633,+
1.849,+
0.5786,+
1.792,+
0.3047,+
-0.3433,+
0.09094,+
-0.3633,+
-0.4448,+
0.357,+
0.4531,+
0.9106,+
0.04822,+
0.517,+
-1.176,+
1.5205,+
0.825,+
0.949,+
1.476,+
1.006,+
1.522,+
0.5615,+
0.597,+
0.441,+
0.2593,+
0.552,+
1.807,+
1.236,+
2.07,+
0.7188,+
0.0923,+
1.413,+
-0.00924,+
0.8364,+
-0.3071,+
-0.9644,+
0.695,+
1.353,+
1.812,+
0.814,+
0.9155,+
0.6577,+
0.962,+
-0.2832,+
0.4705,+
1.323,+
0.3862,+
0.8633,+
0.7993,+
0.8164,+
0.62,+
1.71,+
0.668,+
-0.362,+
0.533,+
1.08,+
1.016,+
0.635,+
0.317,+
0.10297,+
-0.4048,+
0.881,+
0.636,+
0.1471,+
0.4304,+
1.494,+
0.5894,+
0.551,+
0.4316,+
0.9634,+
1.578,+
0.1992,+
1.441,+
0.4424,+
0.7256,+
1.731,+
-0.557,+
0.587,+
0.159,+
0.2686,+
0.923,+
-0.7134,+
0.484,+
0.115,+
0.9795,+
0.99,+
0.2646,+
-0.3967,+
0.04956,+
-1.825,+
1.274,+
-0.4863,+
-2.389,+
0.7686,+
0.485,+
-0.879,+
-0.6895,+
1.077,+
-0.04398,+
1.474,+
-0.01993,+
0.616,+
0.553,+
0.274,+
0.4998,+
-0.3914,+
-0.1121,+
0.421,+
0.9087,+
0.7563,+
1.789,+
1.285,+
0.9995,+
-1.95,+
0.9707,+
0.771,+
-1.734,+
0.3142,+
0.095,+
-0.0921,+
0.3716,+
0.4866,+
0.5454,+
0.06158,+
1.716,+
0.2139,+
0.3823,+
0.8433,+
1.385,+
0.9917,+
0.421,+
0.667,+
1.463,+
0.484,+
0.4639,+
0.5654,+
0.258,+
0.7134,+
0.357,+
0.9463,+
1.786,+
1.24,+
0.655,+
1.111,+
0.5933,+
1.788,+
1.081,+
-0.358,+
1.007,+
0.568,+
0.7563,+
0.4585,+
0.7134,+
1.13,+
1.458,+
-0.978,+
0.4705,+
0.1979,+
0.96,+
0.8994,+
1.105,+
0.489,+
1.421,+
-1.427,+
-0.66,+
-0.02394,+
-0.4983,+
1.352,+
2.146,+
0.242,+
0.731,+
1.555,+
1.316,+
0.7563,+
-0.4675,+
0.0696,+
0.715,+
0.501,+
0.4116,+
0.2487,+
0.4905,+
0.1444,+
1.348,+
0.5693,+
0.7456,+
0.1765,+
0.4436,+
0.8955,+
0.3447,+
0.795,+
0.3982,+
1.79,+
-0.721,+
0.66,+
1.152,+
1.109,+
0.718,+
2.896,+
0.3315,+
0.684,+
-0.2003,+
-0.314,+
-0.2737,+
1.14,+
0.5933,+
0.242,+
0.5156,+
0.983,+
0.2888,+
-0.617,+
-0.2017,+
-0.858,+
-0.1976,+
0.7217,+
0.1458,+
-0.3914,+
1.306,+
-0.655,+
-0.1375,+
1.517,+
0.3193,+
0.557,+
0.5815,+
-0.03998,+
0.4263,+
0.7256,+
1.888,+
0.9927,+
0.4958,+
1.01,+
0.691,+
0.9707,+
0.8867,+
0.922,+
-0.895,+
0.06555,+
0.4343,+
-0.1495,+
0.2085,+
0.9907,+
-0.251,+
0.5894,+
1.083,+
1.367,+
-0.1428,+
0.2634,+
-0.11884,+
1.182,+
1.289,+
-0.469,+
0.56,+
0.25,+
0.5117,+
0.576,+
1.796,+
0.4343,+
0.4785,+
0.831,+
0.564,+
1.231,+
0.8706,+
1.327,+
0.947,+
1.519,+
0.5986,+
0.4062,+
0.9775,+
0.29,+
1.447,+
0.5317,+
-1.405,+
0.711,+
0.979,+
1.264,+
0.5254,+
-0.2097,+
0.0709,+
0.5894,+
0.4744,+
-1.068,+
0.3354,+
1.075,+
0.914,+
0.989,+
-0.574,+
0.7324,+
1.015,+
0.8345,+
1.493,+
0.531,+
0.9395,+
0.4385,+
0.66,+
0.4023,+
0.3342,+
0.2686,+
1.5205,+
1.527,+
0.7085,+
0.898,+
0.743,+
1.25,+
0.07495,+
0.5093,+
0.576,+
0.4866,+
0.3262,+
0.9897,+
-0.7026,+
1.046,+
0.302,+
0.401,+
-0.617,+
-0.4822,+
0.611,+
-0.871,+
0.998,+
0.8667,+
-0.9487,+
1.452,+
-0.7026,+
0.2325,+
0.4143,+
0.226,+
0.3074,+
0.651,+
1.215,+
0.56,+
0.4985,+
0.2006,+
0.9614,+
1.134,+
-0.8496,+
1.008,+
0.6255,+
1.053,+
1.361,+
0.1765,+
0.5264,+
1.584,+
1.331,+
1.302,+
0.6426,+
1.319,+
0.5464,+
0.262,+
1.353,+
0.517,+
1.466,+
0.3662,+
1.571,+
-0.3914,+
0.3408,+
-0.1749,+
-0.3994,+
0.96,+
0.5947,+
1.312,+
0.1538,+
0.8906,+
0.524,+
0.3408,+
1.838,+
0.5264,+
0.607,+
0.909,+
1.573,+
-0.0226,+
0.591,+
0.477,+
0.764,+
0.3982,+
0.1885,+
1.284,+
0.2112,+
0.0883,+
-0.7827,+
0.7725,+
0.002783,+
1.3125,+
-0.279,+
0.6895,+
0.818,+
0.6333,+
1.173,+
0.3115,+
0.6562,+
-0.0774,+
0.54,+
-0.5957,+
0.7256,+
0.891,+
1.327,+
0.556,+
0.8667,+
0.425,+
0.10034,+
0.72,+
1.567,+
0.5894,+
-0.1628,+
-1.2295,+
0.4077,+
0.881,+
0.1831,+
0.607,+
0.10565,+
-0.6973,+
1.504,+
-0.374,+
-1.008,+
0.8286,+
0.7163,+
0.6694,+
0.5093,+
0.1711,+
-1.071,+
0.635,+
0.675,+
1.173,+
0.5854,+
0.4531,+
1.213,+
-0.9595,+
0.03754,+
0.675,+
0.3008,+
1.685,+
0.5225,+
-0.203,+
0.6025,+
1.137,+
0.7983,+
1.66,+
0.5547,+
1.756,+
0.7285,+
0.604,+
1.256,+
0.3289,+
0.9614,+
1.427,+
0.5054,+
2.078,+
0.7856,+
-0.9995,+
0.1685,+
0.8257,+
0.4785,+
0.691,+
0.891,+
0.9854,+
0.7124,+
1.393,+
0.9146,+
0.4263,+
-0.4583,+
1.476,+
0.818,+
0.3474,+
-0.6226,+
0.921,+
0.1511,+
1.556,+
0.159,+
0.961,+
-0.07874,+
1.38,+
-0.5933,+
1.887,+
0.457,+
0.4197,+
1.177,+
0.2286,+
0.904,+
1.319,+
0.1844,+
0.814,+
0.734,+
1.396,+
-0.7295,+
0.4944,+
0.5254,+
0.671,+
0.64,+
0.876,+
0.3716,+
1.397,+
1.61,+
0.66,+
-0.469,+
1.425,+
1.325,+
1.12,+
0.2246,+
0.7217,+
0.4236,+
-0.3833,+
0.2954,+
0.1831,+
-0.8364,+
-0.5986,+
0.4277,+
0.553,+
1.9,+
-0.02127,+
0.9062,+
-0.2886,+
-0.2136,+
-0.6357,+
1.026,+
0.08026,+
2.035,+
-0.4822,+
0.3743,+
0.8545,+
-0.207,+
1.132,+
0.758,+
0.1671,+
0.433,+
0.10834,+
-0.525,+
-18.1,+
0.2325,+
1.274,+
-0.802,+
-0.668,+
