Gene A,Gene B,Score
YHR005C-A,YNL149C,0.871815622
YHR005C-A,YNL121C,0.011806921
YHR005C-A,YCL044C,0.819784582
YHR005C-A,YDR150W,0.042655416
YHR005C-A,YCR028C-A,0.999685526
YHR005C-A,YMR241W,0.356613189
YHR005C-A,YHR120W,0.091646887
YHR005C-A,YNL055C,0.996823192
YHR005C-A,YHR083W,0.101938486
YHR005C-A,YBR212W,0.976869524
YHR005C-A,YKR085C,0.340946674
YHR005C-A,YLR370C,0.98025769
YHR005C-A,YGR101W,0.978392839
YHR005C-A,YKL053C-A,0.980455875
YHR005C-A,YKR042W,0.570388794
YHR005C-A,YLR368W,0.088556089
YHR005C-A,YPR125W,0.197131917
YHR005C-A,YNL310C,0.637919843
YHR005C-A,YPR083W,0.156376407
YHR005C-A,YPR024W,0.492614329
YHR005C-A,YGR181W,0.788501203
YHR005C-A,YJL054W,0.192537561
YHR005C-A,YOL027C,0.094926655
YHR005C-A,YNL026W,0.180991456
YHR005C-A,YMR012W,0.179711938
YHR005C-A,YDL142C,0.991860569
YHR005C-A,YMR275C,0.172058642
YHR005C-A,YNL066W,0.418241829
YHR005C-A,YML091C,0.804304361
YHR005C-A,YFL036W,0.712878287
YHR005C-A,YDL217C,0.375617653
YHR005C-A,YER154W,0.064291365
YHR005C-A,YJL116C,0.050985377
YHR005C-A,YGL219C,0.61723727
YHR005C-A,YOR060C,0.964032948
YHR005C-A,YOL076W,0.520160377
YHR005C-A,YIL138C,0.020440791
YHR005C-A,YPL098C,0.978661656
YHR005C-A,YMR060C,0.350145549
YHR005C-A,YJR118C,0.509416282
YHR005C-A,YDL029W,0.990487993
YHR005C-A,YML061C,0.043547619
YHR005C-A,YJR144W,0.184529096
YHR005C-A,YNL070W,0.041431449
YHR005C-A,YBR179C,0.505706072
YHR005C-A,YLL013C,0.090496264
YHR005C-A,YIL065C,0.994489074
YHR005C-A,YOR266W,0.755044401
YHR005C-A,YDL006W,0.18731904
YHR005C-A,YMR072W,0.980851829
YHR005C-A,YBR192W,0.243509665
YHR005C-A,YDR219C,0.842553437
YHR005C-A,YDR258C,0.999374211
YHR005C-A,YDR339C,0.618288875
YHR005C-A,YBR234C,0.914170146
YHR005C-A,YDR077W,0.446964473
YHR005C-A,YLR355C,0.725565553
YHR005C-A,YLR304C,0.998707771
YHR005C-A,YIL062C,0.99994421
YHR005C-A,YHR031C,0.868236005
YHR005C-A,YPR131C,0.011784582
YHR005C-A,YOL009C,0.110693648
YHR005C-A,YFL039C,0.91574192
YHR005C-A,YOL060C,0.048517965
YHR005C-A,YLR190W,0.020605493
YHR005C-A,YML104C,0.038347594
YHR005C-A,YML058W,0.348543137
YHR005C-A,YOR211C,0.676436484
YHR005C-A,YOR147W,0.574548781
YHR005C-A,YPR140W,0.305177599
YHR005C-A,YOR326W,0.634788632
YHR005C-A,YGR144W,0.407415956
YHR005C-A,YHR194W,0.799206555
YHR005C-A,YMR302C,0.998183787
YHR005C-A,YJL063C,0.998426557
YHR005C-A,YKR036C,0.404586285
YHR005C-A,YEL020W-A,0.999944687
YHR005C-A,YOR330C,0.02120313
YHR005C-A,YJR120W,0.013836126
YHR005C-A,YHR005C-A,1.0
YHR005C-A,YGL055W,0.029247474
YHR005C-A,YKL013C,0.942044318
YHR005C-A,YBL080C,0.449394733
YHR005C-A,YLL006W,0.877479672
YHR005C-A,YDR296W,0.716653526
YHR005C-A,YNL304W,0.421818912
YHR005C-A,YDR393W,0.011496964
YHR005C-A,YOR037W,0.524784029
YHR005C-A,YJL112W,0.60073179
YHR005C-A,YDR470C,0.039610706
YHR005C-A,YBR091C,0.375328004
YHR005C-A,YNL079C,0.976321042
YHR005C-A,YMR134W,0.036419295
YHR005C-A,YIL051C,0.993228018
YHR005C-A,YNL213C,0.04207902
YHR005C-A,YJR135W-A,0.633128464
YHR005C-A,YNR035C,0.366217464
YHR005C-A,YCR020C,0.012360508
YHR005C-A,YDL198C,0.116395853
YHR005C-A,YJR065C,0.946670473
YHR005C-A,YOL095C,0.501814246
YHR005C-A,YLL001W,0.123485863
YHR005C-A,YGL020C,0.085437231
YHR005C-A,YBR185C,0.949412048
YHR005C-A,YMR211W,0.002494296
YGL055W,YNL149C,0.011440665
YGL055W,YNL121C,0.832471848
YGL055W,YCL044C,0.000236471
YGL055W,YDR150W,0.002836217
YGL055W,YCR028C-A,0.331829607
YGL055W,YMR241W,0.16874364
YGL055W,YHR120W,0.091798276
YGL055W,YNL055C,0.238375813
YGL055W,YHR083W,0.001260887
YGL055W,YBR212W,0.000446392
YGL055W,YKR085C,0.001545125
YGL055W,YLR370C,0.012431814
YGL055W,YGR101W,0.010711509
YGL055W,YKL053C-A,0.002843995
YGL055W,YKR042W,0.14133887
YGL055W,YLR368W,0.672177076
YGL055W,YPR125W,0.761635303
YGL055W,YNL310C,6.63e-05
YGL055W,YPR083W,0.011004469
YGL055W,YPR024W,0.007446332
YGL055W,YGR181W,0.022752644
YGL055W,YJL054W,0.910154402
YGL055W,YOL027C,0.368482649
YGL055W,YNL026W,0.001681884
YGL055W,YMR012W,0.07936132
YGL055W,YDL142C,0.002935147
YGL055W,YMR275C,0.378843516
YGL055W,YNL066W,0.317923993
YGL055W,YML091C,0.051758781
YGL055W,YFL036W,0.268841654
YGL055W,YDL217C,0.389360875
YGL055W,YER154W,0.002262881
YGL055W,YJL116C,0.576029956
YGL055W,YGL219C,0.371906996
YGL055W,YOR060C,0.474692583
YGL055W,YOL076W,0.027607432
YGL055W,YIL138C,0.603462934
YGL055W,YPL098C,2.54e-05
YGL055W,YMR060C,0.001513247
YGL055W,YJR118C,0.477280349
YGL055W,YDL029W,0.814513683
YGL055W,YML061C,0.008230285
YGL055W,YJR144W,0.004609953
YGL055W,YNL070W,0.000119655
YGL055W,YBR179C,0.046389047
YGL055W,YLL013C,0.000433458
YGL055W,YIL065C,0.001421051
YGL055W,YOR266W,0.108714089
YGL055W,YDL006W,0.068867363
YGL055W,YMR072W,0.036671858
YGL055W,YBR192W,0.316688925
YGL055W,YDR219C,0.170572698
YGL055W,YDR258C,0.011299197
YGL055W,YDR339C,0.173074365
YGL055W,YBR234C,0.096081965
YGL055W,YDR077W,0.225212023
YGL055W,YLR355C,0.00106748
YGL055W,YLR304C,0.221435189
YGL055W,YIL062C,0.010328137
YGL055W,YHR031C,0.731756806
YGL055W,YPR131C,0.013266414
YGL055W,YOL009C,0.000342898
YGL055W,YFL039C,0.858795941
YGL055W,YOL060C,0.001147744
YGL055W,YLR190W,0.583922386
YGL055W,YML104C,0.000660891
YGL055W,YML058W,0.06042327
YGL055W,YOR211C,0.002804096
YGL055W,YOR147W,0.00494205
YGL055W,YPR140W,0.035463504
YGL055W,YOR326W,0.312812656
YGL055W,YGR144W,0.089226685
YGL055W,YHR194W,0.007248383
YGL055W,YMR302C,0.003132875
YGL055W,YJL063C,0.203318194
YGL055W,YKR036C,0.440007329
YGL055W,YEL020W-A,0.002895126
YGL055W,YOR330C,0.109670997
YGL055W,YJR120W,0.060350157
YGL055W,YHR005C-A,0.029247474
YGL055W,YGL055W,4.63e-24
YGL055W,YKL013C,0.039329402
YGL055W,YBL080C,0.001354278
YGL055W,YLL006W,0.000165541
YGL055W,YDR296W,0.472167224
YGL055W,YNL304W,0.097380973
YGL055W,YDR393W,0.000574769
YGL055W,YOR037W,0.000828105
YGL055W,YJL112W,0.005083981
YGL055W,YDR470C,0.637901247
YGL055W,YBR091C,0.002889306
YGL055W,YNL079C,0.657198608
YGL055W,YMR134W,8.22e-06
YGL055W,YIL051C,0.000813376
YGL055W,YNL213C,0.00808238
YGL055W,YJR135W-A,0.001163872
YGL055W,YNR035C,8.4e-05
YGL055W,YCR020C,0.000322145
YGL055W,YDL198C,5.07e-08
YGL055W,YJR065C,0.022284836
YGL055W,YOL095C,0.008651638
YGL055W,YLL001W,0.001138437
YGL055W,YGL020C,0.005449381
YGL055W,YBR185C,0.150627732
YGL055W,YMR211W,5.28e-06
YKL013C,YNL149C,0.908169091
YKL013C,YNL121C,0.999572933
YKL013C,YCL044C,0.368406922
YKL013C,YDR150W,0.998834908
YKL013C,YCR028C-A,0.825743616
YKL013C,YMR241W,0.900143385
YKL013C,YHR120W,0.027816685
YKL013C,YNL055C,0.996768951
YKL013C,YHR083W,0.981791615
YKL013C,YBR212W,0.887858808
YKL013C,YKR085C,0.71535182
YKL013C,YLR370C,0.906069875
YKL013C,YGR101W,0.671906233
YKL013C,YKL053C-A,0.895309806
YKL013C,YKR042W,0.69720757
