Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YKL053C-A,1,80.63248171050002,1,0,4655,104,0.9781512605042016,1.0,0.009523809523809525,0.0,1.0
YER048W-A,-1,80.078660104,1,1,4654,104,0.9779411764705882,0.5,0.009523809523809525,0.00021482277121374866,0.9997851772287862
YEL020W-A,1,77.16274402,2,1,4654,103,0.9781512605042016,0.6666666666666666,0.01904761904761905,0.00021482277121374866,0.9997851772287862
YKR035W-A,-1,75.75310269700002,2,2,4653,103,0.9779411764705882,0.5,0.01904761904761905,0.0004296455424274973,0.9995703544575725
YDR363W-A,-1,74.31716833600001,2,3,4652,103,0.9777310924369748,0.4,0.01904761904761905,0.0006444683136412459,0.9993555316863587
YPL098C,1,71.16314910050002,3,3,4652,102,0.9779411764705882,0.5,0.02857142857142857,0.0006444683136412459,0.9993555316863587
YBR185C,1,69.1666101835,4,3,4652,101,0.9781512605042016,0.5714285714285714,0.0380952380952381,0.0006444683136412459,0.9993555316863587
YDR296W,1,69.03493238800002,5,3,4652,100,0.9783613445378151,0.625,0.047619047619047616,0.0006444683136412459,0.9993555316863587
YCR020W-B,-1,68.51716134200001,5,4,4651,100,0.9781512605042016,0.5555555555555556,0.047619047619047616,0.0008592910848549946,0.9991407089151451
YJL063C,1,65.61768079500001,6,4,4651,99,0.9783613445378151,0.6,0.05714285714285714,0.0008592910848549946,0.9991407089151451
YML091C,1,65.20416655100003,7,4,4651,98,0.9785714285714285,0.6363636363636364,0.06666666666666667,0.0008592910848549946,0.9991407089151451
YKR085C,1,64.79818202250003,8,4,4651,97,0.978781512605042,0.6666666666666666,0.0761904761904762,0.0008592910848549946,0.9991407089151451
YMR060C,1,64.06807474400003,9,4,4651,96,0.9789915966386554,0.6923076923076923,0.08571428571428572,0.0008592910848549946,0.9991407089151451
YOR266W,1,63.6583723072,10,4,4651,95,0.9792016806722689,0.7142857142857143,0.09523809523809523,0.0008592910848549946,0.9991407089151451
YLR370C,1,63.43655410650001,11,4,4651,94,0.9794117647058823,0.7333333333333333,0.10476190476190476,0.0008592910848549946,0.9991407089151451
YJR135W-A,1,63.414942860499984,12,4,4651,93,0.9796218487394958,0.75,0.11428571428571428,0.0008592910848549946,0.9991407089151451
YLL001W,1,63.12126644700002,13,4,4651,92,0.9798319327731092,0.7647058823529411,0.12380952380952381,0.0008592910848549946,0.9991407089151451
YKL013C,1,62.90914878600003,14,4,4651,91,0.9800420168067226,0.7777777777777778,0.13333333333333333,0.0008592910848549946,0.9991407089151451
YGR181W,1,62.53536150300005,15,4,4651,90,0.9802521008403361,0.7894736842105263,0.14285714285714285,0.0008592910848549946,0.9991407089151451
YNL070W,1,62.43193731600001,16,4,4651,89,0.9804621848739495,0.8,0.1523809523809524,0.0008592910848549946,0.9991407089151451
YJR065C,1,61.201098571,17,4,4651,88,0.980672268907563,0.8095238095238095,0.1619047619047619,0.0008592910848549946,0.9991407089151451
YCR028C-A,1,61.17879923250002,18,4,4651,87,0.9808823529411764,0.8181818181818182,0.17142857142857143,0.0008592910848549946,0.9991407089151451
YLR262C-A,-1,61.17264556300001,18,5,4650,87,0.980672268907563,0.782608695652174,0.17142857142857143,0.0010741138560687433,0.9989258861439313
