Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPL215W,YGR174C,1,9.147924,1.0,1030.0,9969.0,0.0,0.9063636660575867,1.0,0.0009699321235530078,0.0,1.0
YIL098C,YDR493W,1,8.995083,2.0,1029.0,9969.0,0.0,0.9064545631408691,1.0,0.0019398642471060157,0.0,1.0
YKL195W,YDR493W,1,8.989558,3.0,1028.0,9969.0,0.0,0.9065454602241516,1.0,0.0029097963124513626,0.0,1.0
YJR080C,YGR231C,1,8.816802,4.0,1027.0,9969.0,0.0,0.9066363573074341,1.0,0.0038797284942120314,0.0,1.0
YNL315C,YCR079W,1,8.750621,5.0,1026.0,9969.0,0.0,0.9067272543907166,1.0,0.0048496606759727,0.0,1.0
YLR203C,YJR080C,1,8.548835,6.0,1025.0,9969.0,0.0,0.9068182110786438,1.0,0.005819592624902725,0.0,1.0
YOR187W,YDL091C,0,8.419624,6.0,1025.0,9968.0,1.0,0.9067272543907166,0.8571428656578064,0.005819592624902725,0.0001003109646262601,0.999899685382843
YJL036W,YNL315C,1,8.382236,7.0,1024.0,9968.0,1.0,0.9068182110786438,0.875,0.00678952457383275,0.0001003109646262601,0.999899685382843
YGR112W,YEL020W-A,1,8.018794,8.0,1023.0,9968.0,1.0,0.9069091081619263,0.8888888955116272,0.007759456988424063,0.0001003109646262601,0.999899685382843
YDR231C,YDR322W,1,7.9463425,9.0,1022.0,9968.0,1.0,0.9070000052452087,0.8999999761581421,0.008729388937354088,0.0001003109646262601,0.999899685382843
YEL050C,YDR258C,0,7.888616,9.0,1022.0,9967.0,2.0,0.9069091081619263,0.8181818127632141,0.008729388937354088,0.0002006219292525202,0.999799370765686
YPR030W,YMR024W,0,7.8209643,9.0,1022.0,9966.0,3.0,0.9068182110786438,0.75,0.008729388937354088,0.0003009328793268651,0.999699056148529
YBR037C,YDR493W,1,7.791983,10.0,1021.0,9966.0,3.0,0.9069091081619263,0.7692307829856873,0.0096993213519454,0.0003009328793268651,0.999699056148529
YKL035W,YPL097W,0,7.7431736,10.0,1021.0,9965.0,4.0,0.9068182110786438,0.7142857313156128,0.0096993213519454,0.0004012438585050404,0.9995987415313721
YDL149W,YIL157C,1,7.740639,11.0,1020.0,9965.0,4.0,0.9069091081619263,0.7333333492279053,0.010669252835214138,0.0004012438585050404,0.9995987415313721
YBR185C,YDR322W,1,7.703208,12.0,1019.0,9965.0,4.0,0.9070000052452087,0.75,0.01163918524980545,0.0004012438585050404,0.9995987415313721
YKL195W,YBL045C,1,7.6896305,13.0,1018.0,9965.0,4.0,0.9070909023284912,0.7647058963775635,0.012609117664396763,0.0004012438585050404,0.9995987415313721
YGR154C,YLL009C,0,7.68253,13.0,1018.0,9964.0,5.0,0.9070000052452087,0.7222222089767456,0.012609117664396763,0.0005015548085793853,0.9994984269142151
YOL023W,YFL030W,0,7.66519,13.0,1018.0,9963.0,6.0,0.9069091081619263,0.6842105388641357,0.012609117664396763,0.0006018657586537302,0.9993981122970581
