Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YKL195W,YBR262C,1,12.674822,1.0,1028.0,9971.0,0.0,0.9065454602241516,1.0,0.0009718172950670123,0.0,1.0
YLL026W,YKR085C,0,11.924425,1.0,1028.0,9970.0,1.0,0.9064545631408691,0.5,0.0009718172950670123,0.00010029084660345688,0.999899685382843
YJL063C,YLR178C,0,11.054559,1.0,1028.0,9969.0,2.0,0.9063636660575867,0.3333333432674408,0.0009718172950670123,0.00020058169320691377,0.9997994303703308
YDR079W,YLL009C,1,10.908159,2.0,1027.0,9969.0,2.0,0.9064545631408691,0.5,0.0019436345901340246,0.00020058169320691377,0.9997994303703308
YCR071C,YNL242W,0,10.69659,2.0,1027.0,9968.0,3.0,0.9063636660575867,0.4000000059604645,0.0019436345901340246,0.0003008725179824978,0.9996991157531738
YGR220C,YNR002C,0,10.605894,2.0,1027.0,9967.0,4.0,0.9062727093696594,0.3333333432674408,0.0019436345901340246,0.00040116338641382754,0.9995988607406616
YHR116W,YDR529C,1,10.466265,3.0,1026.0,9967.0,4.0,0.9063636660575867,0.4285714328289032,0.0029154520016163588,0.00040116338641382754,0.9995988607406616
YDR231C,YKL170W,0,10.370499,3.0,1026.0,9966.0,5.0,0.9062727093696594,0.375,0.0029154520016163588,0.0005014542257413268,0.9994985461235046
YGR132C,YGL187C,0,10.260154,3.0,1026.0,9965.0,6.0,0.906181812286377,0.3333333432674408,0.0029154520016163588,0.0006017450359649956,0.9993982315063477
YOR036W,YBL038W,0,10.202529,3.0,1026.0,9964.0,7.0,0.9060909152030945,0.30000001192092896,0.0029154520016163588,0.0007020359043963253,0.9992979764938354
YDR079W,YML128C,0,10.080529,3.0,1026.0,9963.0,8.0,0.906000018119812,0.27272728085517883,0.0029154520016163588,0.0008023267728276551,0.9991976618766785
YOR120W,YPR100W,0,9.93722,3.0,1026.0,9962.0,9.0,0.9059090614318848,0.25,0.0029154520016163588,0.0009026175830513239,0.9990974068641663
YPR100W,YGR028W,1,9.916187,4.0,1025.0,9962.0,9.0,0.906000018119812,0.3076923191547394,0.0038872691802680492,0.0009026175830513239,0.9990974068641663
YPR155C,YKL170W,0,9.861389,4.0,1025.0,9961.0,10.0,0.9059090614318848,0.2857142984867096,0.0038872691802680492,0.0010029084514826536,0.9989970922470093
YDR511W,YGR112W,1,9.858715,5.0,1024.0,9961.0,10.0,0.906000018119812,0.3333333432674408,0.004859086591750383,0.0010029084514826536,0.9989970922470093
YPR100W,YML129C,1,9.758036,6.0,1023.0,9961.0,10.0,0.9060909152030945,0.375,0.0058309040032327175,0.0010029084514826536,0.9989970922470093
YLR102C,YPL097W,0,9.74945,6.0,1023.0,9960.0,11.0,0.906000018119812,0.3529411852359772,0.0058309040032327175,0.0011031993199139833,0.9988967776298523
YLR312W-A,YPL006W,0,9.686636,6.0,1023.0,9959.0,12.0,0.9059090614318848,0.3333333432674408,0.0058309040032327175,0.0012034900719299912,0.9987965226173401
YFR004W,YLL009C,1,9.552073,7.0,1022.0,9959.0,12.0,0.906000018119812,0.3684210479259491,0.006802720949053764,0.0012034900719299912,0.9987965226173401
YKL195W,YBR120C,1,9.532557,8.0,1021.0,9959.0,12.0,0.9060909152030945,0.4000000059604645,0.0077745383605360985,0.0012034900719299912,0.9987965226173401
YDR296W,YBR230C,1,9.398388,9.0,1020.0,9959.0,12.0,0.906181812286377,0.4285714328289032,0.008746355772018433,0.0012034900719299912,0.9987965226173401
YBR126C,YKL167C,0,9.374403,9.0,1020.0,9958.0,13.0,0.9060909152030945,0.40909090638160706,0.008746355772018433,0.001303780940361321,0.9986962080001831
YGR112W,YJL003W,1,9.359787,10.0,1019.0,9958.0,13.0,0.906181812286377,0.43478259444236755,0.009718173183500767,0.001303780940361321,0.9986962080001831
YBR262C,YKR016W,1,9.352493,11.0,1018.0,9958.0,13.0,0.9062727093696594,0.4583333432674408,0.010689990594983101,0.001303780940361321,0.9986962080001831
YPR020W,YML129C,1,9.293233,12.0,1017.0,9958.0,13.0,0.9063636660575867,0.47999998927116394,0.011661808006465435,0.001303780940361321,0.9986962080001831
YDR513W,YBR120C,0,9.254145,12.0,1017.0,9957.0,14.0,0.9062727093696594,0.4615384638309479,0.011661808006465435,0.0014040718087926507,0.9985959529876709
YLR304C,YBL078C,1,9.215713,13.0,1016.0,9957.0,14.0,0.9063636660575867,0.48148149251937866,0.012633624486625195,0.0014040718087926507,0.9985959529876709
YGR112W,YMR002W,1,9.194072,14.0,1015.0,9957.0,14.0,0.9064545631408691,0.5,0.013605441898107529,0.0014040718087926507,0.9985959529876709
YBR251W,YDL110C,0,9.103894,14.0,1015.0,9956.0,15.0,0.9063636660575867,0.48275861144065857,0.013605441898107529,0.0015043626772239804,0.9984956383705139
YBR185C,YNL315C,1,9.093288,15.0,1014.0,9956.0,15.0,0.9064545631408691,0.5,0.014577259309589863,0.0015043626772239804,0.9984956383705139
YEL020W-A,YNL242W,1,9.01706,16.0,1013.0,9956.0,15.0,0.9065454602241516,0.5161290168762207,0.015549076721072197,0.0015043626772239804,0.9984956383705139
YDR237W,YHL024W,0,9.007486,16.0,1013.0,9955.0,16.0,0.9064545631408691,0.5,0.015549076721072197,0.0016046535456553102,0.9983953237533569
YNR037C,YGR256W,0,8.998383,16.0,1013.0,9954.0,17.0,0.9063636660575867,0.4848484992980957,0.015549076721072197,0.001704944297671318,0.9982950687408447
YDR258C,YNL070W,1,8.972925,17.0,1012.0,9954.0,17.0,0.9064545631408691,0.5,0.016520893201231956,0.001704944297671318,0.9982950687408447
YBL078C,YDR322C-A,1,8.947617,18.0,1011.0,9954.0,17.0,0.9065454602241516,0.5142857432365417,0.017492711544036865,0.001704944297671318,0.9982950687408447
YBR251W,YMR152W,0,8.945171,18.0,1011.0,9953.0,18.0,0.9064545631408691,0.5,0.017492711544036865,0.0018052351661026478,0.9981947541236877
YDR322W,YIL157C,1,8.8686,19.0,1010.0,9953.0,18.0,0.9065454602241516,0.5135135054588318,0.018464528024196625,0.0018052351661026478,0.9981947541236877
YLR203C,YDL110C,0,8.866802,19.0,1010.0,9952.0,19.0,0.9064545631408691,0.5,0.018464528024196625,0.0019055260345339775,0.9980944991111755
YDL126C,YBR185C,1,8.784221,20.0,1009.0,9952.0,19.0,0.9065454602241516,0.5128205418586731,0.019436346367001534,0.0019055260345339775,0.9980944991111755
YLR203C,YNR007C,1,8.756596,21.0,1008.0,9952.0,19.0,0.9066363573074341,0.5249999761581421,0.020408162847161293,0.0019055260345339775,0.9980944991111755
YDL107W,YMR002W,1,8.739383,22.0,1007.0,9952.0,19.0,0.9067272543907166,0.5365853905677795,0.021379981189966202,0.0019055260345339775,0.9980944991111755
YDR322C-A,YML129C,1,8.715333,23.0,1006.0,9952.0,19.0,0.9068182110786438,0.5476190447807312,0.02235179767012596,0.0019055260345339775,0.9980944991111755
YPL215W,YPR026W,0,8.676955,23.0,1006.0,9951.0,20.0,0.9067272543907166,0.5348837375640869,0.02235179767012596,0.0020058169029653072,0.9979941844940186
YNR007C,YJR034W,1,8.620243,24.0,1005.0,9951.0,20.0,0.9068182110786438,0.5454545617103577,0.02332361601293087,0.0020058169029653072,0.9979941844940186
YIL062C,YDR322W,1,8.606108,25.0,1004.0,9951.0,20.0,0.9069091081619263,0.5555555820465088,0.02429543249309063,0.0020058169029653072,0.9979941844940186
YKL195W,YDR322W,1,8.595781,26.0,1003.0,9951.0,20.0,0.9070000052452087,0.5652173757553101,0.02526724897325039,0.0020058169029653072,0.9979941844940186
YLR304C,YBR269C,1,8.528367,27.0,1002.0,9951.0,20.0,0.9070909023284912,0.5744680762290955,0.026239067316055298,0.0020058169029653072,0.9979941844940186
YDR493W,YLR423C,1,8.500634,28.0,1001.0,9951.0,20.0,0.9071817994117737,0.5833333134651184,0.027210883796215057,0.0020058169029653072,0.9979941844940186
YBR262C,YFL036W,1,8.489197,29.0,1000.0,9951.0,20.0,0.9072727560997009,0.5918367505073547,0.028182702139019966,0.0020058169029653072,0.9979941844940186
YLR312W-A,YBR212W,0,8.466806,29.0,1000.0,9950.0,21.0,0.9071817994117737,0.5799999833106995,0.028182702139019966,0.002106107771396637,0.9978938698768616
YER058W,YMR139W,0,8.444746,29.0,1000.0,9949.0,22.0,0.9070909023284912,0.5686274766921997,0.028182702139019966,0.0022063986398279667,0.9977936148643494
YBR185C,YKL141W,1,8.428164,30.0,999.0,9949.0,22.0,0.9071817994117737,0.5769230723381042,0.029154518619179726,0.0022063986398279667,0.9977936148643494
YAL008W,YJL180C,1,8.410177,31.0,998.0,9949.0,22.0,0.9072727560997009,0.5849056839942932,0.030126336961984634,0.0022063986398279667,0.9977936148643494
YDR405W,YHR087W,0,8.408421,31.0,998.0,9948.0,23.0,0.9071817994117737,0.5740740895271301,0.030126336961984634,0.0023066895082592964,0.9976933002471924
YDR322C-A,YJL112W,1,8.397794,32.0,997.0,9948.0,23.0,0.9072727560997009,0.581818163394928,0.031098153442144394,0.0023066895082592964,0.9976933002471924
YDR122W,YKR006C,0,8.392474,32.0,997.0,9947.0,24.0,0.9071817994117737,0.5714285969734192,0.031098153442144394,0.0024069801438599825,0.9975930452346802
YBR185C,YPL005W,0,8.384727,32.0,997.0,9946.0,25.0,0.9070909023284912,0.5614035129547119,0.031098153442144394,0.0025072710122913122,0.9974927306175232
YKL126W,YDR116C,0,8.371128,32.0,997.0,9945.0,26.0,0.9070000052452087,0.5517241358757019,0.031098153442144394,0.002607561880722642,0.9973924160003662
YLR168C,YIL065C,1,8.334602,33.0,996.0,9945.0,26.0,0.9070909023284912,0.5593220591545105,0.03206996992230415,0.002607561880722642,0.9973924160003662
YMR098C,YDR493W,1,8.333286,34.0,995.0,9945.0,26.0,0.9071817994117737,0.5666666626930237,0.03304178640246391,0.002607561880722642,0.9973924160003662
YLR168C,YGL180W,1,8.281775,35.0,994.0,9945.0,26.0,0.9072727560997009,0.5737704634666443,0.03401360660791397,0.002607561880722642,0.9973924160003662
YLR080W,YGL236C,0,8.256481,35.0,994.0,9944.0,27.0,0.9071817994117737,0.5645161271095276,0.03401360660791397,0.0027078527491539717,0.997292160987854
YBR262C,YAL005C,1,8.203705,36.0,993.0,9944.0,27.0,0.9072727560997009,0.5714285969734192,0.03498542308807373,0.0027078527491539717,0.997292160987854
YPR100W,YIL065C,1,8.18831,37.0,992.0,9944.0,27.0,0.9073636531829834,0.578125,0.03595723956823349,0.0027078527491539717,0.997292160987854
YDL107W,YIL042C,1,8.119635,38.0,991.0,9944.0,27.0,0.9074545502662659,0.5846154093742371,0.03692905604839325,0.0027078527491539717,0.997292160987854
YGL062W,YGL068W,0,8.1146965,38.0,991.0,9943.0,28.0,0.9073636531829834,0.5757575631141663,0.03692905604839325,0.0028081436175853014,0.997191846370697
YGR174C,YDR322W,1,8.099263,39.0,990.0,9943.0,28.0,0.9074545502662659,0.5820895433425903,0.03790087625384331,0.0028081436175853014,0.997191846370697
YIL098C,YNR007C,1,8.098103,40.0,989.0,9943.0,28.0,0.9075454473495483,0.5882353186607361,0.03887269273400307,0.0028081436175853014,0.997191846370697
YDR322W,YMR170C,0,8.053646,40.0,989.0,9942.0,29.0,0.9074545502662659,0.5797101259231567,0.03887269273400307,0.002908434486016631,0.9970915913581848
YLR168C,YDR425W,0,8.032067,40.0,989.0,9941.0,30.0,0.9073636531829834,0.5714285969734192,0.03887269273400307,0.003008725354447961,0.9969912767410278
YDR322C-A,YDR231C,1,8.026978,41.0,988.0,9941.0,30.0,0.9074545502662659,0.577464759349823,0.03984450921416283,0.003008725354447961,0.9969912767410278
YLL039C,YNL081C,0,8.018239,41.0,988.0,9940.0,31.0,0.9073636531829834,0.5694444179534912,0.03984450921416283,0.0031090162228792906,0.9968909621238708
YNR007C,YOR045W,1,7.9433503,42.0,987.0,9940.0,31.0,0.9074545502662659,0.5753424763679504,0.040816325694322586,0.0031090162228792906,0.9968909621238708
YMR002W,YPR067W,0,7.9412055,42.0,987.0,9939.0,32.0,0.9073636531829834,0.5675675868988037,0.040816325694322586,0.0032093070913106203,0.9967907071113586
YFL016C,YBR269C,1,7.9323597,43.0,986.0,9939.0,32.0,0.9074545502662659,0.5733333230018616,0.041788142174482346,0.0032093070913106203,0.9967907071113586
YGL219C,YLR203C,1,7.8968964,44.0,985.0,9939.0,32.0,0.9075454473495483,0.5789473652839661,0.042759962379932404,0.0032093070913106203,0.9967907071113586
YGR209C,YGR220C,0,7.882776,44.0,985.0,9938.0,33.0,0.9074545502662659,0.5714285969734192,0.042759962379932404,0.0033095977269113064,0.9966903924942017
YKR006C,YHR001W-A,0,7.8723655,44.0,985.0,9937.0,34.0,0.9073636531829834,0.5641025900840759,0.042759962379932404,0.003409888595342636,0.9965901374816895
YDR494W,YBR149W,0,7.8638854,44.0,985.0,9936.0,35.0,0.9072727560997009,0.5569620132446289,0.042759962379932404,0.003510179463773966,0.9964898228645325
YIL065C,YIL157C,1,7.8547482,45.0,984.0,9936.0,35.0,0.9073636531829834,0.5625,0.04373177886009216,0.003510179463773966,0.9964898228645325
YPR067W,YNL052W,0,7.8243356,45.0,984.0,9935.0,36.0,0.9072727560997009,0.5555555820465088,0.04373177886009216,0.0036104703322052956,0.9963895082473755
YNR037C,YDL045C,0,7.8243046,45.0,984.0,9934.0,37.0,0.9071817994117737,0.5487805008888245,0.04373177886009216,0.0037107612006366253,0.9962892532348633
YBL022C,YLL009C,1,7.7896132,46.0,983.0,9934.0,37.0,0.9072727560997009,0.5542168617248535,0.04470359534025192,0.0037107612006366253,0.9962892532348633
YPL173W,YMR323W,0,7.7773046,46.0,983.0,9933.0,38.0,0.9071817994117737,0.5476190447807312,0.04470359534025192,0.003811052069067955,0.9961889386177063
YBR269C,YGR062C,1,7.7768483,47.0,982.0,9933.0,38.0,0.9072727560997009,0.5529412031173706,0.04567541182041168,0.003811052069067955,0.9961889386177063
YER058W,YOL009C,1,7.7468724,48.0,981.0,9933.0,38.0,0.9073636531829834,0.5581395626068115,0.04664723202586174,0.003811052069067955,0.9961889386177063
YML129C,YGR101W,1,7.7308974,49.0,980.0,9933.0,38.0,0.9074545502662659,0.5632184147834778,0.0476190485060215,0.003811052069067955,0.9961889386177063
YML092C,YOR187W,0,7.718721,49.0,980.0,9932.0,39.0,0.9073636531829834,0.5568181872367859,0.0476190485060215,0.003911342937499285,0.9960886836051941
YDR494W,YDR322C-A,0,7.645306,49.0,980.0,9931.0,40.0,0.9072727560997009,0.550561785697937,0.0476190485060215,0.0040116338059306145,0.9959883689880371
YOR100C,YCR003W,0,7.6421523,49.0,980.0,9930.0,41.0,0.9071817994117737,0.5444444417953491,0.0476190485060215,0.004111924674361944,0.9958880543708801
YHR171W,YOL023W,0,7.631023,49.0,980.0,9929.0,42.0,0.9070909023284912,0.5384615659713745,0.0476190485060215,0.004212215542793274,0.9957877993583679
YBR120C,YOR211C,1,7.6275887,50.0,979.0,9929.0,42.0,0.9071817994117737,0.54347825050354,0.04859086498618126,0.004212215542793274,0.9957877993583679
YPL215W,YHL021C,1,7.6241193,51.0,978.0,9929.0,42.0,0.9072727560997009,0.5483871102333069,0.04956268146634102,0.004212215542793274,0.9957877993583679
YIR024C,YDR493W,1,7.605574,52.0,977.0,9929.0,42.0,0.9073636531829834,0.5531914830207825,0.05053449794650078,0.004212215542793274,0.9957877993583679
YJR048W,YHR001W,0,7.583349,52.0,977.0,9928.0,43.0,0.9072727560997009,0.5473684072494507,0.05053449794650078,0.004312506411224604,0.9956874847412109
YDR322W,YBL050W,0,7.5599265,52.0,977.0,9927.0,44.0,0.9071817994117737,0.5416666865348816,0.05053449794650078,0.004412797279655933,0.9955872297286987
YNL131W,YNL223W,1,7.556396,53.0,976.0,9927.0,44.0,0.9072727560997009,0.5463917255401611,0.051506318151950836,0.004412797279655933,0.9955872297286987
YBR044C,YBL078C,1,7.5543065,54.0,975.0,9927.0,44.0,0.9073636531829834,0.5510203838348389,0.052478134632110596,0.004412797279655933,0.9955872297286987
YGR101W,YDR079W,1,7.545588,55.0,974.0,9927.0,44.0,0.9074545502662659,0.5555555820465088,0.053449951112270355,0.004412797279655933,0.9955872297286987
