Scores,Label
0.538,+
-4.42,+
-4.414,+
-3.191,+
-0.5996,+
-4.88,+
-3.95,+
-8.16,+
-4.203,+
-2.22,+
-5.28,+
-5.08,+
-1.95,+
-3.203,+
-2.785,+
-4.63,+
-4.484,+
-8.125,+
-4.504,+
-5.566,+
-4.324,+
-5.055,+
-1.951,+
-3.328,+
-5.16,+
-3.533,+
-6.184,+
-4.32,+
-4.54,+
-1.289,+
-3.602,+
-4.48,+
-3.85,+
-3.168,+
-4.016,+
-7.395,+
-2.98,+
-4.19,+
-2.557,+
-3.934,+
-4.723,+
-5.586,+
-1.402,+
-2.266,+
-2.38,+
-7.047,+
-3.219,+
-6.496,+
-1.761,+
-4.047,+
-1.564,+
-4.69,+
-1.391,+
-3.45,+
-1.387,+
-2.646,+
-3.51,+
-1.732,+
-4.19,+
-3.453,+
-7.418,+
-2.105,+
-3.965,+
-4.375,+
-2.531,+
-1.841,+
-2.693,+
-1.81,+
-2.287,+
-2.385,+
-7.574,+
-3.715,+
-2.834,+
-4.375,+
-4.91,+
-3.273,+
-3.738,+
-5.023,+
-5.004,+
-4.812,+
-3.43,+
-3.564,+
-3.016,+
-2.613,+
-1.77,+
-1.111,+
-4.613,+
-2.777,+
-3.035,+
-3.504,+
-3.025,+
-4.273,+
-3.643,+
-3.64,+
-3.684,+
-1.652,+
-3.639,+
-5.43,+
-4.8,+
-4.523,+
-3.99,+
-3.975,+
-5.336,+
-5.215,+
-5.484,+
-3.271,+
-4.4,+
-5.07,+
-4.67,+
-1.06,+
-1.526,+
-3.166,+
-1.531,+
-5.633,+
-4.977,+
-4.43,+
-4.297,+
-2.562,+
-2.867,+
-5.99,+
-2.842,+
-5.06,+
-4.918,+
-2.139,+
-8.85,+
-3.547,+
-4.727,+
-3.607,+
-4.98,+
-4.363,+
-3.426,+
-5.25,+
-3.58,+
-3.072,+
-3.523,+
-4.79,+
-3.455,+
-4.477,+
-5.76,+
-4.1,+
-2.596,+
-5.266,+
-3.398,+
-6.97,+
-3.504,+
-7.418,+
-2.473,+
-2.16,+
-4.723,+
-3.594,+
-5.777,+
-1.09,+
-3.352,+
-3.215,+
-6.527,+
-1.743,+
-2.777,+
-4.332,+
-3.727,+
-2.564,+
-4.754,+
-5.5,+
-1.77,+
-1.349,+
-2.625,+
-3.219,+
-3.346,+
-4.797,+
-5.418,+
-4.008,+
-6.816,+
-4.285,+
-4.87,+
-4.69,+
-7.527,+
-2.504,+
-6.688,+
-4.2,+
-4.535,+
-2.111,+
-2.924,+
-6.418,+
-3.719,+
-3.975,+
-4.164,+
-5.086,+
-4.812,+
-6.414,+
-7.016,+
-5.758,+
-3.225,+
-3.95,+
-2.494,+
-2.467,+
-2.855,+
-5.727,+
-3.785,+
-6.32,+
-4.82,+
-5.42,+
-5.64,+
-5.004,+
-5.164,+
-5.855,+
-4.605,+
-2.842,+
-4.797,+
-3.951,+
-1.812,+
-4.633,+
-4.344,+
-4.56,+
-3.428,+
-2.63,+
-5.63,+
-5.58,+
-2.713,+
-2.268,+
-3.078,+
-2.904,+
-4.125,+
-4.676,+
-3.797,+
-3.037,+
-4.94,+
-2.793,+
-1.823,+
-4.535,+
-5.434,+
-3.086,+
-3.387,+
-2.525,+
-1.923,+
-3.078,+
-4.32,+
-3.676,+
-4.66,+
-2.803,+
-6.684,+
-5.113,+
-4.92,+
-3.555,+
-6.016,+
-3.336,+
-5.855,+
-1.509,+
-3.738,+
-2.807,+
-3.16,+
-5.637,+
-6.58,+
-3.816,+
-2.803,+
-4.156,+
-3.557,+
-2.258,+
-2.549,+
-4.69,+
-3.625,+
-4.926,+
-3.508,+
-3.283,+
-4.582,+
-6.0,+
-3.994,+
-5.42,+
-1.179,+
-4.418,+
-3.25,+
-2.295,+
-2.988,+
-4.33,+
-2.303,+
-2.994,+
-3.525,+
-3.828,+
-6.445,+
-5.914,+
-5.195,+
-3.91,+
-0.5166,+
-3.44,+
-4.47,+
-2.777,+
-3.69,+
-3.27,+
-7.582,+
-5.38,+
-4.383,+
-5.22,+
-4.23,+
-4.035,+
-4.38,+
-1.947,+
-6.906,+
-5.207,+
-3.96,+
-5.285,+
-3.758,+
-1.958,+
-6.098,+
-3.256,+
-2.809,+
-2.166,+
-5.066,+
-6.285,+
-3.094,+
-4.836,+
-5.297,+
-1.179,+
-3.902,+
-3.26,+
-5.004,+
-3.84,+
-2.52,+
-4.84,+
-5.566,+
-2.438,+
-3.836,+
-2.7,+
-3.078,+
-5.168,+
-2.855,+
-4.08,+
-3.29,+
-3.807,+
-5.145,+
-2.695,+
-4.28,+
-3.568,+
-3.037,+
-0.8774,+
-4.637,+
-3.764,+
-3.45,+
-5.754,+
-5.1,+
-5.484,+
-4.67,+
-4.93,+
-7.89,+
-3.188,+
-5.906,+
-4.27,+
-1.594,+
-1.493,+
-2.457,+
-3.172,+
-3.828,+
-1.364,+
-2.574,+
-2.676,+
-3.64,+
-7.406,+
-2.844,+
-4.312,+
-4.164,+
-4.688,+
-4.953,+
-5.05,+
-2.074,+
-3.174,+
-3.76,+
-6.453,+
-3.373,+
-3.527,+
-4.57,+
-5.625,+
-1.704,+
-3.777,+
-1.816,+
-3.812,+
-3.215,+
-5.047,+
-1.535,+
-4.76,+
-2.748,+
-5.266,+
-3.83,+
-2.783,+
-5.375,+
-4.87,+
-5.95,+
-4.34,+
-5.703,+
-4.55,+
-4.953,+
-3.875,+
-4.69,+
-3.443,+
-5.88,+
-2.852,+
-3.97,+
-3.498,+
-4.33,+
-6.16,+
-5.957,+
-6.383,+
-2.518,+
-5.848,+
-3.277,+
-2.652,+
-1.867,+
-3.748,+
-3.727,+
-2.121,+
-5.63,+
-3.588,+
-3.703,+
-5.152,+
-4.133,+
-3.287,+
-4.492,+
-3.59,+
-4.066,+
-2.896,+
-4.22,+
-2.932,+
-5.324,+
-3.855,+
-2.334,+
-1.613,+
-4.14,+
-4.656,+
-4.195,+
-2.756,+
-1.976,+
-5.9,+
-4.21,+
-3.174,+
-7.55,+
-2.443,+
-1.8125,+
-3.863,+
-6.176,+
-3.82,+
-4.957,+
-3.092,+
-3.328,+
-3.176,+
-5.016,+
-4.29,+
-2.143,+
-3.473,+
-5.527,+
-4.465,+
-3.516,+
-3.592,+
-3.943,+
-4.66,+
-2.656,+
-2.676,+
-3.738,+
-5.76,+
-3.316,+
-4.562,+
-3.453,+
-3.74,+
-3.838,+
-6.73,+
-4.027,+
-3.943,+
-6.67,+
-1.988,+
-4.023,+
-4.676,+
-2.586,+
-3.84,+
-3.57,+
-3.018,+
-6.246,+
-3.605,+
-3.541,+
-5.973,+
-2.346,+
-5.55,+
-6.316,+
-5.027,+
-3.623,+
-3.887,+
-3.01,+
-6.55,+
-4.33,+
-5.387,+
-5.965,+
-6.496,+
-5.227,+
-4.605,+
-4.55,+
-4.21,+
-3.447,+
-3.277,+
-1.318,+
-7.215,+
-4.848,+
-4.24,+
-5.203,+
-4.734,+
-3.68,+
-2.404,+
-2.0,+
-5.26,+
-5.72,+
-5.21,+
-6.117,+
-4.36,+
-4.68,+
-8.14,+
-5.44,+
-3.885,+
-4.94,+
-5.99,+
-1.94,+
-1.545,+
-5.145,+
-4.383,+
-2.123,+
-3.512,+
-3.084,+
-7.98,+
-1.602,+
-3.225,+
-3.773,+
-5.13,+
-4.61,+
-5.13,+
-0.6055,+
-5.707,+
-3.23,+
-5.83,+
-4.04,+
-0.251,+
-1.24,+
-3.283,+
-3.555,+
-3.064,+
-5.34,+
-3.77,+
-6.633,+
-3.547,+
-2.89,+
-5.207,+
-6.535,+
-4.23,+
-1.434,+
-4.14,+
-3.373,+
-5.312,+
-2.525,+
-1.853,+
-2.797,+
0.746,+
-1.965,+
-2.861,+
-4.344,+
-3.775,+
-6.566,+
-4.133,+
-4.355,+
-3.402,+
-2.357,+
-6.18,+
-3.752,+
-5.605,+
-7.883,+
-3.994,+
-4.14,+
-5.004,+
-5.76,+
-2.941,+
-5.55,+
-4.79,+
-4.324,+
-5.945,+
-2.605,+
-5.227,+
-2.701,+
-4.383,+
-2.62,+
-1.602,+
-4.773,+
-3.91,+
-2.59,+
-2.496,+
-5.453,+
-4.574,+
-2.945,+
-6.824,+
-2.053,+
-3.068,+
-5.164,+
-3.68,+
-4.086,+
-4.336,+
-3.613,+
-2.531,+
-2.645,+
-5.02,+
-6.082,+
-5.445,+
-4.773,+
-2.318,+
-4.92,+
-4.426,+
-0.902,+
-4.555,+
-3.332,+
-4.617,+
-5.39,+
-3.738,+
-3.615,+
-1.603,+
-5.258,+
-3.016,+
-1.88,+
-5.87,+
-3.25,+
-4.047,+
-3.963,+
-5.832,+
-3.48,+
-3.896,+
-3.264,+
-5.336,+
-6.14,+
-2.61,+
-3.592,+
-6.14,+
-5.504,+
-5.203,+
-4.625,+
-3.873,+
-3.086,+
-4.26,+
-5.977,+
-5.824,+
-3.984,+
-3.89,+
-3.076,+
-2.441,+
-2.754,+
-3.293,+
-1.899,+
-2.629,+
-4.04,+
-5.117,+
-2.727,+
-2.883,+
-2.02,+
-5.21,+
-4.73,+
-4.01,+
-5.145,+
-2.58,+
-6.023,+
-5.39,+
-7.074,+
-4.48,+
-5.176,+
-2.857,+
-4.965,+
-4.297,+
-2.77,+
-3.457,+
-5.594,+
-1.929,+
-4.734,+
-3.768,+
-3.29,+
-2.398,+
-6.414,+
-3.45,+
-5.848,+
-4.156,+
-4.285,+
-4.45,+
-4.207,+
-7.16,+
-3.01,+
-4.156,+
-3.723,+
-4.527,+
-4.316,+
-4.33,+
-3.562,+
-4.3,+
-2.928,+
-3.658,+
-2.428,+
-3.1,+
-5.645,+
-2.51,+
-2.729,+
-4.754,+
-5.215,+
-5.13,+
-2.965,+
-3.143,+
-2.451,+
-3.639,+
-5.03,+
-2.973,+
-6.21,+
-2.82,+
-1.743,+
-2.92,+
-4.195,+
-5.15,+
-5.637,+
-3.117,+
-4.332,+
-1.965,+
-3.732,+
-4.418,+
-1.157,+
-4.355,+
-1.501,+
-3.44,+
-3.488,+
-3.021,+
-1.746,+
-7.15,+
-4.305,+
-3.482,+
-2.625,+
-3.832,+
-5.656,+
-3.148,+
-4.56,+
-3.35,+
-2.637,+
-3.885,+
-6.04,+
-5.676,+
-5.93,+
-1.57,+
-4.59,+
-3.549,+
-4.19,+
-4.652,+
-4.668,+
-5.344,+
-3.04,+
-1.973,+
-3.404,+
-3.857,+
-4.74,+
-2.96,+
-2.521,+
-5.13,+
-4.582,+
-5.758,+
-2.812,+
-4.625,+
-4.844,+
-2.205,+
-4.043,+
-2.855,+
-4.25,+
-2.88,+
-6.2,+
-5.926,+
-5.645,+
-1.011,+
-2.766,+
-3.072,+
-7.406,+
-2.434,+
-5.816,+
-2.111,+
-5.973,+
-2.883,+
-5.164,+
-5.5,+
-3.02,+
-2.17,+
-2.271,+
-3.037,+
-3.89,+
-0.917,+
-3.0,+
-3.787,+
-6.73,+
-3.027,+
-5.168,+
-2.773,+
-5.8,+
-5.81,+
-4.14,+
-4.31,+
-2.748,+
-1.602,+
-3.338,+
-2.695,+
-4.117,+
-5.098,+
-4.348,+
-2.1,+
-2.736,+
-2.27,+
-5.242,+
-3.172,+
-4.47,+
-2.986,+
-4.586,+
-1.913,+
-1.863,+
-5.76,+
-5.55,+
-4.05,+
-1.911,+
-5.695,+
-7.473,+
-2.658,+
-4.58,+
-5.51,+
-1.853,+
-3.455,+
-2.809,+
-3.695,+
-3.256,+
-2.963,+
-4.55,+
-3.867,+
-3.713,+
-4.664,+
-2.719,+
-3.82,+
-4.188,+
-4.742,+
-1.776,+
-5.62,+
-2.742,+
-2.518,+
-2.635,+
-5.473,+
-3.094,+
-2.996,+
-2.87,+
-3.934,+
-4.05,+
-4.453,+
-4.027,+
-5.67,+
-3.176,+
-4.445,+
-4.223,+
-3.482,+
-5.387,+
-3.246,+
-5.254,+
-3.43,+
-4.113,+
-3.408,+
-3.334,+
-0.3662,+
-5.207,+
-5.844,+
-5.598,+
-3.84,+
-2.418,+
-6.26,+
0.1105,+
-3.422,+
-6.617,+
-1.523,+
-4.96,+
-3.209,+
-5.96,+
-6.074,+
-3.225,+
-2.215,+
-5.207,+
-2.86,+
-3.479,+
-1.339,+
-4.62,+
-7.816,+
-3.87,+
-3.033,+
-2.248,+
-2.54,+
-4.215,+
-3.74,+
-7.547,+
-3.285,+
-3.088,+
-4.652,+
-2.76,+
-3.387,+
-7.793,+
-5.703,+
-3.055,+
-2.91,+
-6.63,+
-3.885,+
-4.836,+
-4.234,+
-5.54,+
-1.466,+
-3.611,+
-4.473,+
-2.734,+
-3.479,+
-3.893,+
-4.895,+
-5.902,+
-5.938,+
-3.893,+
-4.02,+
-2.916,+
-6.035,+
-2.979,+
-4.39,+
-2.34,+
-6.863,+
-2.94,+
-3.256,+
-5.016,+
-6.016,+
-4.586,+
-4.457,+
-2.262,+
-3.498,+
-5.145,+
-4.047,+
-4.438,+
-3.596,+
-2.434,+
-4.01,+
-3.146,+
-1.722,+
-5.516,+
-3.453,+
-2.059,+
-4.68,+
-3.293,+
-5.336,+
-3.75,+
-4.023,+
-4.164,+
-3.248,+
-4.547,+
-1.275,+
-2.135,+
-2.58,+
-0.2607,+
-3.736,+
-5.88,+
-2.828,+
-2.77,+
-6.562,+
-3.922,+
-5.64,+
-3.957,+
-2.906,+
-6.6,+
-4.504,+
-5.73,+
-1.84,+
-3.105,+
