Scores,Label
-5.562,+
-5.914,+
-3.59,+
-3.914,+
-2.508,+
-2.615,+
-2.7,+
-4.723,+
-5.65,+
-5.14,+
-7.113,+
-3.795,+
-2.703,+
-5.27,+
-6.53,+
-3.908,+
-4.57,+
-6.4,+
-6.88,+
-1.986,+
-4.234,+
-5.207,+
-6.387,+
-6.312,+
-5.24,+
-7.383,+
-5.355,+
-4.016,+
-6.473,+
-3.99,+
-3.27,+
-4.566,+
-3.064,+
-5.742,+
-5.434,+
-5.535,+
-5.28,+
-2.26,+
-5.25,+
-2.514,+
-5.227,+
-5.59,+
-7.605,+
-6.67,+
-3.523,+
-7.29,+
-7.17,+
-3.785,+
-3.916,+
-4.6,+
-3.973,+
-3.209,+
-5.184,+
-5.176,+
-6.176,+
-5.37,+
-4.17,+
-6.31,+
-4.387,+
-6.46,+
-5.91,+
-4.574,+
-3.812,+
-6.715,+
-7.254,+
-5.746,+
-5.89,+
-4.266,+
-4.754,+
-6.594,+
-4.953,+
-5.6,+
-5.406,+
-5.887,+
-2.895,+
-3.58,+
-4.03,+
-4.848,+
-4.223,+
-6.598,+
-5.43,+
-4.273,+
-5.758,+
-6.156,+
-5.145,+
-7.316,+
-4.027,+
-6.027,+
-6.996,+
-2.008,+
-5.81,+
-3.568,+
-2.373,+
-3.582,+
-4.93,+
-4.176,+
-5.242,+
-4.93,+
-4.438,+
-5.67,+
-8.2,+
-6.72,+
-3.283,+
-5.4,+
-5.945,+
-3.65,+
-6.008,+
-6.805,+
-5.715,+
-2.129,+
-4.11,+
-5.6,+
-4.07,+
-6.574,+
-6.266,+
-6.9,+
-4.06,+
-4.973,+
-4.867,+
-4.7,+
-5.79,+
-4.645,+
-5.797,+
-6.793,+
-4.727,+
-5.184,+
-5.08,+
-6.816,+
-5.984,+
-8.266,+
-4.066,+
-4.71,+
-6.016,+
-6.38,+
-3.441,+
-3.828,+
-5.387,+
-5.824,+
-5.07,+
-7.47,+
-3.477,+
-5.0,+
-6.664,+
-7.707,+
-5.51,+
-4.406,+
-5.223,+
-3.477,+
-5.938,+
-6.6,+
-6.92,+
-5.125,+
-5.12,+
-3.396,+
-5.297,+
-4.664,+
-2.588,+
-2.986,+
-4.82,+
-3.357,+
-2.154,+
-6.84,+
-4.363,+
-3.402,+
-4.83,+
-7.316,+
-4.68,+
-5.594,+
-6.254,+
-2.756,+
-7.016,+
-5.418,+
-1.632,+
-6.69,+
-6.766,+
-3.027,+
-5.582,+
-5.613,+
-2.383,+
-3.607,+
-4.92,+
-3.459,+
-4.406,+
-4.32,+
-3.666,+
-3.484,+
-5.277,+
-3.91,+
-6.266,+
-3.537,+
-4.43,+
-3.56,+
-4.996,+
-3.611,+
-3.717,+
-6.17,+
-4.867,+
-4.46,+
-4.383,+
-7.387,+
-5.98,+
-5.582,+
-1.443,+
-7.035,+
-6.652,+
-5.23,+
-4.69,+
-6.984,+
-3.262,+
-6.746,+
-4.25,+
-4.47,+
-6.715,+
-6.12,+
-7.605,+
-4.848,+
-6.43,+
-5.445,+
-3.898,+
-5.953,+
-7.19,+
-4.977,+
-4.586,+
-4.555,+
-4.63,+
-5.85,+
-5.25,+
-7.426,+
-4.625,+
-9.72,+
-4.28,+
-7.758,+
-4.574,+
-9.04,+
-4.32,+
-2.643,+
-7.426,+
-3.07,+
-2.646,+
-5.65,+
-5.348,+
-3.957,+
-4.484,+
-4.805,+
-5.32,+
-6.137,+
-4.96,+
-5.297,+
-6.008,+
-3.227,+
-3.104,+
-6.24,+
-6.887,+
-3.998,+
-2.59,+
-5.6,+
-4.207,+
-3.287,+
-5.613,+
-8.69,+
-7.38,+
-2.145,+
-6.176,+
-4.56,+
-3.184,+
-3.984,+
-3.47,+
-2.28,+
-5.94,+
-4.76,+
-7.53,+
-7.13,+
-7.44,+
-6.297,+
-4.473,+
-8.19,+
-5.23,+
-5.97,+
-6.062,+
-3.348,+
-6.047,+
-6.074,+
-6.258,+
-4.332,+
-6.312,+
-6.688,+
-3.654,+
-8.79,+
-4.723,+
-4.723,+
-3.95,+
-8.34,+
-5.273,+
-7.465,+
-8.01,+
-3.818,+
-4.0,+
-5.984,+
-6.195,+
-4.33,+
-3.219,+
-5.043,+
-3.287,+
-7.75,+
-4.36,+
-6.695,+
-4.51,+
-6.08,+
-3.533,+
-6.188,+
-5.113,+
-2.992,+
-4.715,+
-3.174,+
-4.57,+
-8.72,+
-4.766,+
-4.137,+
-5.38,+
-6.332,+
-4.594,+
-2.764,+
-5.63,+
-4.605,+
-5.93,+
-2.736,+
-1.198,+
-5.977,+
-6.086,+
-4.637,+
-3.965,+
-4.984,+
-4.293,+
-6.203,+
-5.71,+
-5.54,+
-3.799,+
-5.223,+
-4.63,+
-2.967,+
-5.14,+
-3.713,+
-3.967,+
-5.117,+
-6.145,+
-3.855,+
-4.723,+
-5.5,+
-3.47,+
-6.91,+
-7.23,+
-4.19,+
-4.793,+
-4.984,+
-6.863,+
-4.24,+
-4.43,+
-4.58,+
-5.21,+
-7.75,+
-8.58,+
-3.63,+
-5.18,+
-6.03,+
-4.273,+
-6.83,+
-2.875,+
-4.773,+
-7.207,+
-5.387,+
-5.227,+
-6.08,+
-6.57,+
-5.312,+
-4.035,+
-5.56,+
-3.719,+
-2.936,+
-5.406,+
-3.752,+
-3.592,+
-5.51,+
-7.17,+
-5.402,+
-5.258,+
-5.867,+
-3.818,+
-5.734,+
-4.03,+
-5.844,+
-5.86,+
-6.336,+
-5.55,+
-4.06,+
-3.305,+
-7.293,+
-6.78,+
-3.771,+
-4.598,+
-3.45,+
-4.715,+
-4.902,+
-5.234,+
-5.84,+
-5.133,+
-5.906,+
-4.586,+
-5.574,+
-4.64,+
-7.223,+
-4.105,+
-7.336,+
-4.71,+
-3.56,+
-4.203,+
-4.336,+
-5.883,+
-2.965,+
-5.113,+
-4.92,+
-6.777,+
-4.7,+
-6.316,+
-4.21,+
-5.055,+
-3.389,+
-7.324,+
-4.434,+
-7.707,+
-9.04,+
-3.844,+
-5.668,+
-4.47,+
-6.363,+
-7.27,+
-4.242,+
-5.105,+
-3.361,+
-5.953,+
-4.457,+
-6.45,+
-5.2,+
-3.982,+
-4.035,+
-3.312,+
-7.305,+
-6.785,+
-5.598,+
-5.523,+
-3.902,+
-2.613,+
-4.98,+
-5.71,+
-3.615,+
-6.188,+
-5.812,+
-5.27,+
-6.05,+
-4.445,+
-3.549,+
-5.36,+
-2.355,+
-2.7,+
-4.895,+
-6.715,+
-6.594,+
-4.61,+
-4.79,+
-5.29,+
-4.37,+
-5.973,+
-3.582,+
-2.287,+
-4.625,+
-3.59,+
-5.11,+
-3.818,+
-4.133,+
-4.082,+
-2.744,+
-6.145,+
-4.92,+
-4.33,+
-5.684,+
-5.184,+
-6.934,+
-3.4,+
-5.9,+
-6.28,+
-6.527,+
-3.049,+
-6.137,+
-3.965,+
-5.91,+
-6.742,+
-4.934,+
-4.723,+
-2.58,+
-4.41,+
-5.527,+
-3.605,+
-4.27,+
-5.086,+
-4.266,+
-3.674,+
-4.87,+
-4.05,+
-3.22,+
-5.71,+
-10.28,+
-5.19,+
-6.84,+
-3.951,+
-3.82,+
-5.766,+
-5.527,+
-5.426,+
-5.543,+
-4.53,+
-4.816,+
-3.0,+
-5.57,+
-4.496,+
-3.85,+
-3.209,+
-6.844,+
-5.875,+
-4.137,+
-3.8,+
-6.605,+
-4.156,+
-5.152,+
-5.4,+
-2.445,+
-2.182,+
-6.906,+
-3.59,+
-4.82,+
