Scores,Label
-4.523,+
3.066,+
1.962,+
-3.537,+
-7.59,+
-4.598,+
-4.14,+
1.532,+
-2.959,+
-0.8325,+
2.693,+
1.881,+
1.2295,+
-2.584,+
4.273,+
-0.831,+
-0.012634,+
-8.19,+
-1.451,+
1.19,+
-1.125,+
2.568,+
1.681,+
2.428,+
2.139,+
-1.506,+
2.822,+
-2.59,+
-1.476,+
2.623,+
1.325,+
-0.1063,+
-3.42,+
0.2117,+
-8.234,+
-3.654,+
0.2279,+
-3.896,+
-0.214,+
5.27,+
3.357,+
-1.862,+
0.1489,+
1.737,+
0.3796,+
0.3833,+
-10.31,+
0.6846,+
2.94,+
-0.8716,+
2.695,+
2.19,+
1.885,+
-0.03275,+
6.91,+
-0.934,+
1.8545,+
-0.06775,+
1.614,+
-4.97,+
3.777,+
1.695,+
0.42,+
-3.125,+
-1.482,+
0.1112,+
-2.238,+
2.475,+
-6.76,+
0.681,+
3.125,+
2.225,+
1.889,+
4.676,+
2.588,+
0.1173,+
-0.3992,+
-0.1786,+
3.74,+
-1.132,+
1.894,+
0.552,+
2.709,+
-0.905,+
-2.238,+
-5.45,+
2.123,+
-1.893,+
0.084,+
0.4082,+
-6.51,+
-0.896,+
0.636,+
3.516,+
-3.545,+
1.625,+
-5.355,+
-0.519,+
3.467,+
2.658,+
2.465,+
0.3416,+
-3.283,+
-0.7866,+
0.717,+
0.4158,+
-6.78,+
0.2964,+
-6.2,+
0.5054,+
0.9326,+
-0.6655,+
3.848,+
-0.702,+
0.5186,+
1.766,+
-4.72,+
-0.622,+
-2.568,+
2.074,+
-3.186,+
-2.453,+
-8.445,+
-6.586,+
-1.86,+
-14.32,+
3.377,+
-0.4524,+
-0.765,+
0.2261,+
1.575,+
-1.253,+
0.628,+
4.957,+
-8.2,+
3.184,+
1.19,+
-1.737,+
1.385,+
-3.584,+
-1.97,+
2.738,+
1.201,+
-1.302,+
2.377,+
0.647,+
0.1731,+
-8.9,+
1.505,+
3.447,+
3.535,+
-3.527,+
1.712,+
-0.1847,+
0.154,+
1.384,+
-3.062,+
-11.805,+
2.637,+
-5.17,+
-0.456,+
-3.36,+
-1.257,+
-2.443,+
0.642,+
1.429,+
2.844,+
0.661,+
-1.28,+
1.676,+
3.215,+
-1.69,+
-3.814,+
-2.441,+
-1.973,+
-1.524,+
-2.764,+
-4.953,+
-1.984,+
-7.312,+
-4.25,+
0.437,+
-0.511,+
1.203,+
-5.227,+
-4.84,+
0.778,+
0.3857,+
2.982,+
1.157,+
-4.414,+
-2.06,+
-4.67,+
3.32,+
0.3582,+
3.8,+
0.02798,+
-1.296,+
2.043,+
2.246,+
-4.324,+
0.8657,+
-1.573,+
2.486,+
-3.225,+
-2.47,+
-3.414,+
0.904,+
1.778,+
-1.108,+
4.07,+
1.997,+
1.185,+
0.0938,+
4.023,+
3.516,+
-0.38,+
1.239,+
4.336,+
-1.438,+
2.258,+
2.092,+
-6.273,+
-1.122,+
-1.075,+
0.4392,+
-2.05,+
0.3535,+
0.04208,+
-6.89,+
-5.547,+
1.23,+
-0.777,+
0.757,+
0.5327,+
1.224,+
5.773,+
-1.671,+
1.2705,+
-2.062,+
4.22,+
-0.3086,+
2.96,+
-7.9,+
-2.703,+
0.975,+
3.176,+
-4.26,+
-2.32,+
2.756,+
2.186,+
0.6357,+
2.27,+
-1.461,+
0.342,+
0.308,+
-4.29,+
-3.035,+
-3.371,+
-4.52,+
0.2072,+
-1.148,+
0.724,+
0.04056,+
-1.329,+
-5.254,+
3.607,+
0.2384,+
-2.19,+
0.869,+
-2.438,+
1.595,+
0.3066,+
2.934,+
-1.984,+
-2.018,+
-4.535,+
-0.3518,+
4.59,+
-1.724,+
1.003,+
3.506,+
-2.01,+
1.1045,+
-0.895,+
-1.288,+
-5.23,+
1.247,+
2.516,+
-1.147,+
-0.313,+
1.288,+
2.121,+
4.883,+
-5.234,+
-0.1649,+
2.285,+
-1.481,+
1.702,+
-5.24,+
-2.19,+
-0.7095,+
2.162,+
3.277,+
-2.238,+
-7.227,+
1.939,+
-0.8115,+
0.1453,+
1.484,+
-3.203,+
2.8,+
-0.1757,+
0.1165,+
3.494,+
-3.055,+
0.4963,+
1.659,+
-8.24,+
-2.188,+
-5.133,+
2.254,+
-3.365,+
1.962,+
-0.965,+
-1.128,+
1.382,+
1.261,+
3.773,+
0.2123,+
-0.8286,+
1.567,+
-11.59,+
0.06067,+
1.525,+
2.992,+
0.864,+
2.008,+
1.084,+
2.334,+
3.39,+
2.771,+
-2.234,+
-4.08,+
-0.3977,+
-1.852,+
0.4229,+
-1.327,+
-0.8115,+
-0.43,+
2.195,+
3.736,+
0.5005,+
-1.095,+
1.579,+
2.963,+
0.857,+
0.772,+
-6.227,+
1.315,+
-4.176,+
-0.245,+
-0.8687,+
-0.2715,+
-1.277,+
-1.548,+
-0.1434,+
-0.2754,+
4.89,+
0.3347,+
1.919,+
3.836,+
-2.436,+
1.327,+
1.516,+
-3.076,+
2.201,+
0.02252,+
4.598,+
0.6826,+
-3.469,+
3.293,+
-2.707,+
-3.867,+
-0.03705,+
1.299,+
0.8267,+
-0.2069,+
3.074,+
-0.2366,+
3.168,+
-9.266,+
0.2979,+
1.535,+
-1.395,+
-0.2451,+
4.6,+
-2.771,+
-0.126,+
-0.44,+
1.108,+
0.4272,+
-4.984,+
-3.41,+
1.785,+
3.127,+
1.698,+
-9.555,+
3.033,+
0.298,+
2.855,+
-1.89,+
-2.596,+
-0.6797,+
-1.88,+
3.99,+
0.887,+
3.23,+
4.76,+
-1.063,+
-0.93,+
3.031,+
3.953,+
1.467,+
-3.025,+
2.86,+
-1.261,+
5.48,+
-0.3098,+
-0.01448,+
-1.748,+
0.4822,+
1.49,+
-3.549,+
1.421,+
0.6265,+
-0.362,+
1.901,+
-1.433,+
0.7295,+
-1.966,+
-1.778,+
4.93,+
2.22,+
-10.336,+
2.535,+
-3.518,+
0.004482,+
-0.623,+
-0.945,+
1.912,+
0.9453,+
-2.264,+
-1.631,+
-2.174,+
-3.16,+
-1.409,+
-1.97,+
1.434,+
-3.818,+
0.4258,+
2.713,+
4.62,+
-2.877,+
1.828,+
1.666,+
1.017,+
-1.251,+
-3.809,+
3.75,+
0.95,+
3.639,+
-6.098,+
1.517,+
2.352,+
0.643,+
0.524,+
-1.436,+
0.4329,+
-1.801,+
2.875,+
1.24,+
-6.27,+
2.44,+
1.369,+
1.213,+
2.936,+
-0.7563,+
-1.288,+
3.867,+
-1.57,+
1.572,+
-6.2,+
-1.095,+
1.664,+
0.42,+
0.1792,+
-5.203,+
1.036,+
-1.598,+
-0.3628,+
-2.357,+
-0.4658,+
1.512,+
-1.841,+
0.3533,+
2.912,+
3.607,+
1.209,+
-9.086,+
-0.3455,+
-1.645,+
1.185,+
