Scores,Label
-7.492,+
-5.316,+
-5.723,+
-7.348,+
-7.68,+
-4.87,+
-7.312,+
-6.99,+
-5.746,+
-6.254,+
-6.582,+
-7.09,+
-6.23,+
-5.07,+
-6.52,+
-7.387,+
-7.035,+
-9.56,+
-7.543,+
-6.28,+
-6.97,+
-8.02,+
-5.42,+
-7.293,+
-6.074,+
-6.293,+
-7.45,+
-5.496,+
-6.28,+
-4.855,+
-6.684,+
-5.418,+
-8.76,+
-5.043,+
-6.824,+
-6.52,+
-5.7,+
-5.402,+
-8.086,+
-8.164,+
-5.504,+
-5.715,+
-6.957,+
-7.3,+
-6.188,+
-5.957,+
-3.969,+
-7.387,+
-5.934,+
-5.754,+
-6.824,+
-7.31,+
-7.14,+
-6.293,+
-6.51,+
-5.195,+
-6.14,+
-4.082,+
-5.4,+
-4.723,+
-6.71,+
-6.254,+
-6.06,+
-6.977,+
-5.97,+
-5.344,+
-8.48,+
-5.61,+
-6.668,+
-5.92,+
-4.598,+
-11.66,+
-6.88,+
-6.164,+
-7.31,+
-5.83,+
-8.766,+
-5.152,+
-5.69,+
-5.793,+
-5.05,+
-7.508,+
-6.164,+
-7.145,+
-9.11,+
-6.715,+
-7.09,+
-4.957,+
-5.855,+
-5.664,+
-7.09,+
-5.863,+
-8.02,+
-7.547,+
-6.85,+
-5.453,+
-6.99,+
-7.29,+
-7.14,+
-7.188,+
-6.535,+
-5.492,+
-5.66,+
-7.492,+
-7.324,+
-7.484,+
-7.824,+
-8.086,+
-6.023,+
-5.31,+
-8.34,+
-5.195,+
-5.734,+
-5.48,+
-7.36,+
-6.977,+
-5.605,+
-4.992,+
-5.203,+
-7.902,+
-7.504,+
-7.312,+
-5.52,+
-7.39,+
-5.695,+
-6.23,+
-7.457,+
-6.562,+
-5.89,+
-9.37,+
-5.754,+
-4.395,+
-5.957,+
-6.97,+
-6.867,+
-4.637,+
-6.81,+
-6.06,+
-4.92,+
-6.152,+
-4.164,+
-4.12,+
-4.37,+
-7.203,+
-5.29,+
-5.46,+
-4.613,+
-7.586,+
-7.508,+
-5.426,+
-6.758,+
-7.383,+
-9.45,+
-6.23,+
-6.59,+
-6.16,+
-7.816,+
-6.68,+
-6.41,+
-8.03,+
-8.766,+
-5.02,+
-7.734,+
-5.96,+
-6.953,+
-6.766,+
-6.504,+
-4.555,+
-8.266,+
-4.598,+
-6.61,+
-6.516,+
-4.74,+
-6.68,+
-5.64,+
-7.48,+
-7.062,+
-6.75,+
-5.68,+
-5.54,+
-5.51,+
-6.293,+
-5.965,+
-5.52,+
-5.047,+
-5.496,+
-6.58,+
-5.117,+
-5.41,+
-5.133,+
-6.57,+
-8.38,+
-7.7,+
-5.38,+
-7.92,+
-5.57,+
-5.297,+
-7.195,+
-7.188,+
-9.13,+
-6.09,+
-5.36,+
-8.016,+
-6.246,+
-6.08,+
-8.64,+
-8.51,+
-7.84,+
-5.594,+
-5.63,+
-7.58,+
-5.203,+
-7.312,+
-7.082,+
-6.227,+
-7.195,+
-6.504,+
-6.03,+
-5.965,+
-6.23,+
-8.64,+
-5.734,+
-6.85,+
-6.85,+
-4.957,+
-4.98,+
-6.637,+
-6.043,+
-6.438,+
-4.945,+
-6.24,+
-5.707,+
-7.8,+
-5.586,+
-5.734,+
-6.18,+
-5.883,+
-5.94,+
-6.23,+
-4.12,+
-6.484,+
-4.754,+
-6.64,+
-6.105,+
-7.434,+
-7.4,+
-8.31,+
-7.867,+
-5.48,+
-8.58,+
-7.14,+
-7.035,+
-5.844,+
-6.844,+
-6.24,+
-6.64,+
-4.004,+
-6.395,+
-6.81,+
-9.13,+
-4.98,+
-6.594,+
-5.496,+
-4.91,+
-8.32,+
-5.723,+
-4.742,+
-5.93,+
-5.723,+
-7.207,+
-6.133,+
-5.098,+
-9.62,+
-6.844,+
-7.61,+
-5.207,+
-9.45,+
-3.838,+
-4.99,+
-7.04,+
-7.848,+
-5.438,+
-8.016,+
-6.016,+
-8.945,+
-7.47,+
-7.312,+
-6.027,+
-6.64,+
-6.44,+
-6.98,+
-9.31,+
-6.44,+
-5.137,+
-8.32,+
-7.598,+
-6.293,+
-5.965,+
-5.523,+
-7.434,+
-7.86,+
-7.434,+
-4.977,+
-7.31,+
-5.86,+
-7.496,+
-6.31,+
-6.465,+
-8.21,+
-6.914,+
-6.08,+
-9.02,+
-6.52,+
-4.492,+
-6.64,+
-6.383,+
-6.137,+
-6.887,+
-7.082,+
-5.523,+
-5.043,+
-6.91,+
-8.12,+
-6.832,+
-5.973,+
-6.887,+
-6.906,+
-5.164,+
-7.09,+
-5.99,+
-8.92,+
-8.38,+
-6.31,+
-6.867,+
-7.188,+
-4.5,+
-7.81,+
-5.004,+
-7.844,+
-5.414,+
-7.004,+
-7.082,+
-4.492,+
-8.58,+
-4.977,+
-7.023,+
-6.65,+
-6.008,+
-4.62,+
-4.484,+
-5.76,+
-6.758,+
-8.875,+
-6.684,+
-4.766,+
-6.996,+
-6.227,+
-7.105,+
-5.492,+
-9.66,+
-5.36,+
-6.695,+
-5.355,+
-6.65,+
-5.17,+
-6.145,+
-7.848,+
-5.957,+
-7.598,+
-6.25,+
-7.34,+
-6.395,+
-5.96,+
-7.31,+
-7.176,+
-5.344,+
-4.86,+
-7.195,+
-6.535,+
-9.74,+
-5.07,+
-7.4,+
-5.688,+
-8.01,+
-5.457,+
-6.137,+
-6.996,+
-5.043,+
-6.473,+
-6.914,+
-5.727,+
-10.71,+
