Scores,Label
-1.723,+
-6.527,+
-4.26,+
-6.95,+
-4.84,+
-2.934,+
-2.73,+
-5.652,+
-2.43,+
-3.824,+
-3.607,+
-5.84,+
-2.29,+
-1.921,+
-2.11,+
-4.15,+
-5.16,+
-2.275,+
-6.938,+
-2.893,+
-2.006,+
-2.861,+
-2.08,+
-2.26,+
-4.19,+
-2.092,+
-1.77,+
-5.176,+
-3.195,+
-2.12,+
-2.248,+
-2.352,+
-2.701,+
-7.21,+
-4.207,+
-6.637,+
-4.797,+
-6.61,+
-0.532,+
-2.248,+
-3.447,+
-2.102,+
-5.656,+
-4.793,+
-1.943,+
-1.988,+
-7.34,+
-6.336,+
-2.95,+
-1.599,+
-5.965,+
-2.322,+
-6.445,+
-7.984,+
-2.027,+
-5.496,+
-5.805,+
-2.244,+
-2.744,+
-2.31,+
-2.178,+
-4.133,+
-4.793,+
-2.695,+
-6.676,+
-4.46,+
-3.38,+
-1.613,+
-1.957,+
-3.049,+
-3.805,+
-7.406,+
-3.434,+
-1.609,+
-1.853,+
-7.53,+
-2.348,+
-2.06,+
-2.236,+
-2.275,+
-2.31,+
-3.03,+
-2.19,+
-3.326,+
-5.758,+
-2.197,+
-2.695,+
-4.66,+
-4.754,+
-2.912,+
-2.281,+
-3.697,+
-2.209,+
-0.2057,+
-2.332,+
-1.677,+
-3.54,+
-2.31,+
-2.28,+
-2.291,+
-2.709,+
-5.234,+
-2.12,+
-2.135,+
-1.879,+
-2.201,+
-2.232,+
-6.668,+
-4.895,+
-5.99,+
-2.146,+
-1.744,+
-2.72,+
-2.627,+
-3.943,+
-4.902,+
-3.172,+
-2.2,+
-3.45,+
-4.92,+
-3.143,+
-2.092,+
-0.4773,+
-3.85,+
-2.152,+
-2.172,+
-2.527,+
-4.5,+
-1.995,+
-5.71,+
-2.014,+
-5.28,+
-2.791,+
-2.15,+
-3.553,+
-1.757,+
-2.207,+
-1.334,+
-4.684,+
-1.741,+
-2.09,+
-5.008,+
-4.316,+
-3.836,+
-7.98,+
-2.686,+
-2.31,+
-3.682,+
-6.28,+
-1.99,+
-4.27,+
-1.981,+
-5.492,+
-2.053,+
-1.966,+
-2.193,+
-2.248,+
-6.113,+
-6.69,+
-3.064,+
-2.008,+
-2.223,+
-2.209,+
-8.76,+
-5.16,+
-2.01,+
-2.201,+
-4.973,+
-3.479,+
-5.047,+
-6.14,+
-7.82,+
-6.242,+
-1.7295,+
-6.87,+
-7.812,+
-2.256,+
-2.441,+
-4.895,+
-2.201,+
-6.242,+
-7.137,+
-2.16,+
-0.2262,+
-2.262,+
-4.465,+
-2.83,+
-5.19,+
-2.201,+
-3.562,+
-1.879,+
-7.73,+
-2.205,+
-2.725,+
-0.8945,+
-2.232,+
-2.158,+
-2.098,+
-1.593,+
-1.776,+
-1.914,+
-2.004,+
-1.911,+
-8.65,+
-2.197,+
-2.115,+
-1.438,+
-1.069,+
-3.645,+
-6.72,+
-6.285,+
-2.232,+
-7.156,+
-6.73,+
-4.402,+
-2.172,+
-4.855,+
-2.195,+
-2.545,+
-1.921,+
-0.0766,+
-2.164,+
-2.066,+
-4.91,+
-1.528,+
-4.973,+
-1.822,+
-5.395,+
-2.023,+
-1.548,+
-3.55,+
-2.7,+
-2.258,+
0.03119,+
-1.393,+
-2.242,+
-1.904,+
-1.459,+
-3.484,+
-0.2988,+
-2.822,+
-2.041,+
-6.38,+
-6.535,+
-4.082,+
-2.152,+
-1.477,+
-4.8,+
-4.477,+
-2.064,+
-1.811,+
-2.22,+
-2.15,+
-2.73,+
-1.072,+
-2.281,+
-2.086,+
-1.921,+
-2.27,+
-5.625,+
-2.271,+
-1.71,+
-2.123,+
-2.047,+
-1.609,+
-3.432,+
-0.1215,+
-2.152,+
-2.193,+
-2.201,+
-1.979,+
-5.12,+
-6.137,+
-1.762,+
-0.6963,+
-5.746,+
-4.754,+
-1.945,+
-6.055,+
-6.633,+
-2.156,+
-2.291,+
-1.665,+
-5.066,+
-2.582,+
-3.326,+
-3.8,+
-2.322,+
-8.28,+
-3.74,+
-6.035,+
-2.201,+
-5.707,+
-3.432,+
-2.172,+
-3.615,+
-5.74,+
-1.425,+
-2.283,+
-2.076,+
-2.057,+
-7.035,+
-2.252,+
-2.21,+
-7.42,+
-5.906,+
-3.865,+
-4.46,+
-5.28,+
-6.492,+
-0.9214,+
-2.223,+
-1.989,+
-7.04,+
-2.28,+
-1.497,+
-7.816,+
-4.86,+
-3.557,+
-4.906,+
-6.504,+
-7.76,+
-5.54,+
-0.951,+
-1.625,+
-6.277,+
-1.78,+
-4.68,+
-3.709,+
-4.156,+
-5.793,+
-1.818,+
-3.844,+
-2.139,+
-4.95,+
-6.004,+
-3.89,+
-6.117,+
-4.86,+
-7.027,+
-2.799,+
-7.16,+
-1.922,+
-0.8687,+
-1.374,+
-1.584,+
-5.086,+
-1.381,+
-2.414,+
-5.78,+
-2.146,+
-4.76,+
-1.709,+
-3.812,+
-5.594,+
-3.027,+
-2.758,+
-5.684,+
-4.125,+
-2.21,+
-5.754,+
-1.745,+
-1.932,+
-1.92,+
-2.24,+
-5.55,+
-4.047,+
-0.9014,+
-5.332,+
-4.43,+
-3.2,+
-1.862,+
-5.645,+
-1.813,+
-2.326,+
-2.164,+
-2.178,+
-2.17,+
-2.17,+
-2.682,+
-3.162,+
-5.684,+
-2.787,+
-2.219,+
-3.928,+
-1.265,+
-2.31,+
-4.387,+
-2.135,+
-4.625,+
-2.07,+
-2.086,+
-7.113,+
-2.605,+
-4.79,+
-2.09,+
-4.906,+
-3.754,+
-2.264,+
-1.857,+
-1.8125,+
-1.7705,+
-2.04,+
-1.333,+
-2.195,+
-5.7,+
-3.252,+
-2.281,+
-3.676,+
-2.686,+
-2.22,+
-6.43,+
-2.025,+
-6.914,+
-2.014,+
