Scores,Label
-4.87,+
-7.656,+
-7.973,+
-7.836,+
-11.12,+
-7.74,+
-7.145,+
-9.59,+
-5.965,+
-5.156,+
-6.3,+
-7.94,+
-8.6,+
-7.547,+
-8.31,+
-6.24,+
-8.484,+
-6.684,+
-5.844,+
-8.08,+
-8.41,+
-6.707,+
-7.547,+
-6.85,+
-4.117,+
-5.25,+
-6.957,+
-8.41,+
-8.234,+
-6.62,+
-5.43,+
-5.39,+
-7.914,+
-6.586,+
-5.16,+
-5.59,+
-4.195,+
-5.953,+
-5.258,+
-7.81,+
-7.508,+
-5.883,+
-6.4,+
-6.355,+
-7.258,+
-7.824,+
-2.15,+
-7.48,+
-9.164,+
-5.168,+
-5.223,+
-6.46,+
-7.72,+
-5.63,+
-6.77,+
-7.316,+
-4.797,+
-5.465,+
-6.758,+
-5.227,+
-6.13,+
-7.02,+
-4.17,+
-10.52,+
-3.453,+
-5.145,+
-8.21,+
-6.28,+
-6.805,+
-5.297,+
-5.98,+
-5.805,+
-7.434,+
-8.31,+
-7.562,+
-6.715,+
-8.19,+
-6.07,+
-7.477,+
-4.02,+
-2.77,+
-6.707,+
-7.56,+
-6.875,+
-7.297,+
-9.73,+
-7.402,+
-9.62,+
-6.38,+
-7.543,+
-7.582,+
-7.54,+
-7.387,+
-9.53,+
-5.246,+
-6.13,+
-6.855,+
-5.8,+
-7.234,+
-6.78,+
-7.336,+
-6.21,+
-3.865,+
-5.11,+
-5.965,+
-5.69,+
-7.51,+
-5.63,+
-8.65,+
-5.426,+
-7.28,+
-2.828,+
-9.75,+
-5.87,+
-6.094,+
-7.62,+
-6.285,+
-7.418,+
-5.047,+
-7.215,+
-6.34,+
-5.848,+
-4.19,+
-7.41,+
-5.516,+
-7.44,+
-6.707,+
-5.64,+
-6.566,+
-7.36,+
-6.176,+
-9.2,+
-7.37,+
-7.965,+
-6.016,+
-8.33,+
-7.87,+
-5.57,+
-8.67,+
-5.652,+
-5.164,+
-6.676,+
-7.145,+
-9.12,+
-3.549,+
-3.951,+
-6.285,+
-7.508,+
-5.457,+
-7.61,+
-6.36,+
-7.645,+
-7.9,+
-7.95,+
-4.72,+
-7.76,+
-8.34,+
-6.426,+
-7.29,+
-4.51,+
-7.527,+
-2.436,+
-6.258,+
-7.582,+
-5.81,+
-8.586,+
-8.44,+
-7.49,+
-6.05,+
-6.47,+
-6.367,+
-6.13,+
-5.48,+
-7.164,+
-5.8,+
-5.594,+
-5.84,+
-6.37,+
-6.49,+
-7.656,+
-5.574,+
-6.996,+
-3.74,+
-6.4,+
-6.836,+
-6.934,+
-5.76,+
-8.33,+
-6.41,+
-6.805,+
-8.43,+
-4.87,+
-4.637,+
-6.74,+
-5.793,+
-7.586,+
-7.074,+
-6.535,+
-6.434,+
-7.023,+
-5.78,+
-7.562,+
-6.605,+
-5.418,+
-7.152,+
-6.38,+
-6.215,+
-9.164,+
-7.36,+
-5.68,+
-5.684,+
-6.47,+
-7.273,+
-9.414,+
-6.29,+
-7.555,+
-6.094,+
-8.95,+
-6.53,+
-6.31,+
-7.582,+
-5.664,+
-7.305,+
-8.14,+
-7.598,+
-7.117,+
-6.004,+
-6.227,+
-6.98,+
-10.95,+
-6.516,+
-7.293,+
-5.53,+
-6.996,+
-8.336,+
-7.41,+
-8.78,+
-5.586,+
-7.16,+
-6.11,+
-7.28,+
-5.773,+
-8.65,+
-8.12,+
-7.09,+
-6.1,+
-5.363,+
-7.52,+
-6.438,+
-5.848,+
-7.277,+
-5.242,+
-6.6,+
-4.63,+
-5.926,+
-4.746,+
-4.926,+
-5.414,+
-3.936,+
-6.67,+
-2.59,+
-8.94,+
-5.06,+
-8.47,+
-3.984,+
-5.477,+
-5.562,+
-9.03,+
-6.344,+
-4.848,+
-7.434,+
-5.207,+
-5.883,+
-6.65,+
-7.19,+
-4.746,+
-5.23,+
-6.41,+
-5.777,+
-5.93,+
-5.645,+
-4.66,+
-6.78,+
-4.746,+
-5.98,+
-7.35,+
-7.234,+
-7.68,+
-7.023,+
-8.2,+
-7.402,+
-5.164,+
-9.24,+
-5.277,+
-9.586,+
-2.436,+
-7.266,+
-4.94,+
-7.473,+
-9.375,+
-6.004,+
-6.49,+
-6.125,+
-6.234,+
-3.61,+
-5.64,+
-6.914,+
-6.082,+
-6.355,+
-6.465,+
-5.69,+
-7.527,+
-7.02,+
-6.41,+
-6.26,+
-6.727,+
-5.81,+
-6.297,+
-5.81,+
-6.707,+
-3.865,+
-6.4,+
-6.414,+
-7.188,+
-5.918,+
-6.36,+
-6.652,+
-7.535,+
-6.836,+
-6.074,+
-9.41,+
-6.973,+
-7.594,+
-6.74,+
-5.824,+
-6.957,+
-5.69,+
-6.465,+
-5.945,+
-5.906,+
-7.55,+
-5.555,+
-3.61,+
-5.926,+
-8.18,+
-5.082,+
-6.438,+
-7.39,+
-6.586,+
-7.09,+
-4.57,+
-7.734,+
-4.195,+
-9.62,+
-5.79,+
-7.957,+
-6.68,+
-6.6,+
-7.684,+
-6.26,+
-7.434,+
-4.36,+
-7.234,+
-7.598,+
-5.227,+
-5.496,+
-6.766,+
-4.8,+
-5.16,+
-6.684,+
-7.527,+
-7.395,+
-6.5,+
-3.238,+
-3.275,+
-5.92,+
-7.055,+
-5.37,+
-2.732,+
-6.59,+
-4.797,+
-8.24,+
-5.88,+
-8.55,+
-9.266,+
-5.88,+
-8.41,+
-7.53,+
-6.28,+
-5.81,+
-7.367,+
-4.68,+
-7.836,+
-5.258,+
-8.24,+
-6.094,+
-8.19,+
-7.473,+
-8.914,+
-5.285,+
-6.758,+
-5.53,+
-5.965,+
-6.477,+
-7.645,+
-6.32,+
-6.43,+
-5.7,+
-7.516,+
-7.254,+
-3.94,+
-5.586,+
-7.402,+
-7.223,+
-6.445,+
-8.586,+
-6.234,+
-6.805,+
-9.266,+
-5.133,+
-6.633,+
-6.84,+
-6.01,+
-5.23,+
-4.523,+
-8.32,+
-8.19,+
-5.81,+
-6.93,+
-6.273,+
-5.203,+
-7.324,+
-5.61,+
-6.906,+
-5.812,+
-6.49,+
-7.02,+
-5.64,+
-6.797,+
-5.48,+
-6.426,+
-6.945,+
-7.938,+
-7.9,+
-6.996,+
-4.363,+
-8.41,+
-5.098,+
-5.625,+
-5.51,+
-4.605,+
-7.027,+
-8.06,+
-7.965,+
-6.66,+
-2.877,+
-4.94,+
-7.684,+
-7.44,+
-7.2,+
-7.383,+
-5.965,+
-6.79,+
-6.33,+
-6.12,+
-2.732,+
-7.793,+
-7.703,+
-7.973,+
-7.973,+
-6.168,+
-10.09,+
-6.703,+
-8.24,+
-7.94,+
-2.098,+
-5.97,+
-8.195,+
-6.297,+
-6.094,+
-9.19,+
-5.277,+
-6.484,+
-6.027,+
-7.72,+
-6.215,+
-7.137,+
-5.414,+
-7.652,+
-6.723,+
-5.957,+
-5.84,+
-3.334,+
-7.21,+
-7.02,+
-6.08,+
-4.98,+
-6.297,+
-4.332,+
-6.062,+
-6.793,+
-5.934,+
-5.016,+
-7.48,+
-5.086,+
-5.363,+
-7.44,+
-7.195,+
-5.41,+
-5.164,+
-5.06,+
-6.2,+
-7.02,+
-6.773,+
-8.47,+
-6.727,+
-7.812,+
-6.13,+
-2.098,+
-7.176,+
-5.76,+
-7.082,+
-7.254,+
-4.066,+
-7.582,+
-5.902,+
-7.207,+
-7.816,+
-5.52,+
-7.957,+
-6.184,+
-5.1,+
-7.414,+
-6.78,+
-4.19,+
-7.555,+
-7.207,+
-4.816,+
-5.83,+
-6.1,+
-5.336,+
-3.936,+
-6.3,+
-7.12,+
-8.5,+
-6.99,+
-7.477,+
-8.11,+
-8.79,+
-6.145,+
-6.49,+
-7.152,+
-8.11,+
-6.812,+
-4.63,+
-8.31,+
-8.31,+
-5.883,+
-5.484,+
-8.46,+
-6.723,+
-6.637,+
-8.19,+
-5.824,+
-6.21,+
-7.01,+
-10.414,+
-7.734,+
-5.76,+
-5.1,+
-8.12,+
-6.24,+
-5.336,+
-6.03,+
-7.203,+
-7.19,+
-7.117,+
-3.453,+
-5.76,+
-3.074,+
-6.918,+
-5.83,+
-7.613,+
-6.4,+
-7.56,+
-7.582,+
-9.4,+
-7.938,+
-5.156,+
-4.895,+
-6.32,+
-5.316,+
-8.93,+
-6.402,+
-5.133,+
-7.977,+
-6.56,+
-5.95,+
-7.273,+
-5.574,+
-7.234,+
-9.2,+
-8.19,+
-4.34,+
-8.27,+
-7.35,+
-5.223,+
-8.805,+
-6.5,+
-4.66,+
-5.324,+
-7.535,+
-5.69,+
-6.566,+
-6.777,+
-2.59,+
-8.99,+
-5.027,+
-5.76,+
-6.9,+
-7.027,+
-6.37,+
-6.293,+
-7.133,+
-8.45,+
-6.758,+
-7.71,+
-5.88,+
-6.21,+
-8.41,+
-5.88,+
-8.41,+
-5.8,+
-5.285,+
-7.98,+
-8.03,+
-6.082,+
-6.438,+
-5.867,+
-5.92,+
-6.473,+
-4.742,+
-6.96,+
-5.83,+
-6.293,+
-10.97,+
-6.28,+
-8.11,+
-4.117,+
-6.96,+
-7.0,+
-7.945,+
-9.445,+
-8.125,+
-5.1,+
-9.445,+
-8.18,+
-3.275,+
-4.56,+
-4.68,+
-5.68,+
-6.5,+
-8.375,+
-7.594,+
-7.76,+
-7.793,+
-5.246,+
-5.96,+
-6.707,+
-5.926,+
-5.805,+
-5.69,+
-6.07,+
-5.32,+
