Scores,Label
-7.41,+
-2.348,+
-2.992,+
-5.94,+
-5.984,+
-5.105,+
-3.668,+
-2.955,+
-1.036,+
-5.656,+
-3.44,+
-5.176,+
-2.584,+
-4.207,+
-4.04,+
-3.098,+
-2.865,+
-6.23,+
-2.8,+
-4.637,+
-5.02,+
-0.02177,+
-5.766,+
-3.273,+
-4.31,+
-6.645,+
-4.543,+
-2.463,+
-1.68,+
-2.111,+
-5.1,+
0.4888,+
-3.307,+
-4.727,+
-4.168,+
-3.596,+
0.802,+
-1.503,+
-6.246,+
-3.18,+
-6.793,+
-3.242,+
-3.74,+
-4.016,+
-8.9,+
-2.914,+
-5.35,+
-6.797,+
-4.215,+
-3.473,+
-3.584,+
-4.832,+
-4.0,+
-0.2632,+
-6.145,+
0.894,+
-2.988,+
-6.906,+
-2.707,+
-1.941,+
-6.016,+
-4.652,+
-0.4158,+
-3.967,+
-3.62,+
-4.742,+
-1.423,+
-0.6465,+
-3.889,+
-2.129,+
-2.621,+
-3.922,+
-1.42,+
-3.701,+
-6.766,+
-0.9414,+
-4.34,+
-4.508,+
-5.453,+
-5.285,+
-3.582,+
-4.215,+
-4.676,+
-6.51,+
-1.462,+
-2.635,+
-5.254,+
-4.637,+
-4.938,+
-4.1,+
-7.25,+
-0.1476,+
-5.25,+
-4.26,+
-5.77,+
-4.223,+
-6.84,+
-3.396,+
-4.71,+
-4.266,+
-2.984,+
-6.54,+
-6.668,+
-1.073,+
-5.555,+
-5.695,+
-4.79,+
-5.332,+
-4.598,+
-4.438,+
-4.36,+
-3.264,+
-3.102,+
-2.697,+
-5.25,+
-3.832,+
-3.512,+
-0.564,+
-4.44,+
-5.06,+
-3.82,+
-0.69,+
-2.754,+
-3.777,+
-2.71,+
-4.676,+
-5.145,+
-5.633,+
-1.361,+
-4.637,+
-2.61,+
-3.535,+
-6.902,+
-5.26,+
-1.293,+
-5.473,+
0.8525,+
-4.312,+
-6.2,+
-3.908,+
-6.105,+
-2.945,+
-3.373,+
-1.498,+
-4.664,+
-2.8,+
-1.985,+
-4.047,+
-4.598,+
-4.285,+
-2.93,+
-3.668,+
-4.688,+
-8.38,+
-4.13,+
-5.06,+
-0.3992,+
-6.562,+
-0.9243,+
-4.203,+
-6.637,+
-1.492,+
-2.443,+
-4.676,+
-4.066,+
-6.906,+
-6.277,+
-4.25,+
-3.707,+
-4.1,+
-3.998,+
-6.492,+
-1.857,+
-5.406,+
-3.74,+
-1.493,+
-5.68,+
-3.014,+
-1.04,+
-0.312,+
-1.946,+
-7.965,+
-3.838,+
-3.854,+
-6.3,+
-6.54,+
