Scores,Label
-10.31,+
-6.605,+
-3.361,+
-4.133,+
-6.285,+
-8.43,+
-6.066,+
-4.25,+
-5.523,+
-3.312,+
-7.66,+
-3.98,+
-6.684,+
-5.805,+
-7.49,+
-4.484,+
-6.28,+
-4.684,+
-6.22,+
-5.566,+
-8.6,+
-5.062,+
-6.63,+
-4.93,+
-5.13,+
-3.594,+
-6.297,+
-6.77,+
-5.047,+
-5.074,+
-6.02,+
-3.465,+
-4.473,+
-6.797,+
-8.46,+
-5.277,+
-6.78,+
-5.75,+
-4.34,+
-5.438,+
-4.867,+
-5.375,+
-5.17,+
-3.727,+
-6.79,+
-5.188,+
-4.55,+
-7.12,+
-6.68,+
-3.893,+
-6.473,+
-5.492,+
-7.566,+
-7.527,+
-3.674,+
-4.07,+
-3.326,+
-3.395,+
-5.027,+
-6.516,+
-3.283,+
-3.129,+
-3.723,+
-3.488,+
-6.676,+
-5.117,+
-5.52,+
-4.453,+
-10.13,+
-5.855,+
-3.422,+
-9.58,+
-5.375,+
-4.598,+
-8.34,+
-5.227,+
-7.137,+
-4.07,+
-5.836,+
-4.81,+
-3.633,+
-7.305,+
-6.08,+
-4.95,+
-5.92,+
-7.91,+
-3.488,+
-2.877,+
-5.973,+
-4.645,+
-9.22,+
-3.08,+
-3.74,+
-4.24,+
-5.18,+
-3.691,+
-6.145,+
-2.889,+
-5.49,+
-2.633,+
-5.82,+
-6.984,+
-6.297,+
-6.266,+
-4.516,+
-5.21,+
-5.406,+
-8.19,+
-4.438,+
-3.65,+
-6.242,+
-2.814,+
-7.598,+
-5.414,+
-4.96,+
-6.1,+
-4.23,+
-4.223,+
-9.32,+
-3.451,+
-3.62,+
-5.81,+
-5.375,+
-6.375,+
-2.863,+
-4.594,+
-7.984,+
-5.848,+
-3.932,+
-8.266,+
-4.117,+
-3.395,+
-4.637,+
-3.875,+
-6.754,+
-4.76,+
-4.51,+
-5.453,+
-4.566,+
-4.324,+
-5.51,+
-4.42,+
-5.996,+
-6.324,+
-5.664,+
-5.74,+
-5.06,+
-5.48,+
-4.543,+
-3.219,+
-4.51,+
-6.676,+
-5.914,+
-5.16,+
-6.13,+
-5.684,+
-4.598,+
-4.402,+
-3.215,+
-4.918,+
-4.39,+
-2.844,+
-9.11,+
-4.484,+
-3.686,+
-4.605,+
-5.08,+
-5.363,+
-6.17,+
-4.684,+
-6.285,+
-8.91,+
-4.35,+
-5.54,+
-3.676,+
-5.156,+
-5.477,+
-5.742,+
-6.137,+
-2.926,+
-5.395,+
-5.234,+
-6.69,+
-5.883,+
-2.94,+
-4.688,+
-7.645,+
-3.377,+
-5.426,+
-4.855,+
-6.066,+
-5.7,+
-4.234,+
-5.848,+
-7.27,+
-7.043,+
-7.645,+
-7.62,+
-6.156,+
-5.426,+
-8.36,+
-3.805,+
-4.945,+
-5.473,+
-2.887,+
-4.543,+
-4.78,+
-8.28,+
-3.314,+
-5.03,+
-5.324,+
-5.598,+
-4.246,+
-6.176,+
-8.64,+
-6.344,+
-4.617,+
-5.652,+
-6.785,+
-8.664,+
-4.53,+
-5.723,+
-5.883,+
-7.92,+
-4.805,+
-7.074,+
-6.06,+
-4.848,+
-4.68,+
-4.668,+
-4.832,+
-1.78,+
-5.484,+
-2.896,+
-6.34,+
-3.031,+
-4.305,+
-5.47,+
-4.29,+
-6.082,+
-6.43,+
-3.605,+
-6.59,+
-3.846,+
-2.59,+
-3.943,+
-6.355,+
-6.125,+
-2.78,+
-5.426,+
-5.242,+
-8.74,+
-3.076,+
-4.625,+
-4.438,+
-5.473,+
-11.01,+
-5.566,+
-5.203,+
-8.52,+
-4.535,+
-6.016,+
-7.324,+
-2.986,+
-5.324,+
-6.207,+
-5.05,+
-7.953,+
-7.41,+
-4.848,+
-7.336,+
-4.297,+
-4.203,+
-6.79,+
-7.184,+
-9.6,+
-6.047,+
-4.383,+
-6.633,+
-6.367,+
-6.703,+
-4.74,+
-4.48,+
-5.82,+
-5.793,+
-4.246,+
-4.168,+
-7.316,+
-3.887,+
-2.29,+
-2.889,+
-5.684,+
-6.31,+
-6.863,+
-4.703,+
-5.992,+
-4.44,+
-5.777,+
-2.896,+
-7.21,+
-5.684,+
-3.771,+
-5.836,+
-5.367,+
-4.477,+
-5.78,+
-3.078,+
-6.8,+
-5.56,+
-7.145,+
-6.43,+
-2.986,+
-5.71,+
-3.648,+
-5.883,+
-7.797,+
-6.95,+
-5.91,+
-5.348,+
-2.738,+
-8.52,+
-6.258,+
-5.656,+
-5.605,+
-3.713,+
-5.914,+
-5.758,+
-6.613,+
-5.188,+
-4.055,+
-6.777,+
-6.785,+
-3.098,+
-5.734,+
-6.02,+
-4.637,+
-5.688,+
-4.43,+
-7.996,+
-2.887,+
-6.887,+
-3.324,+
-5.96,+
-5.668,+
-6.0,+
-5.477,+
-7.66,+
-6.188,+
-5.69,+
-5.355,+
-4.94,+
-5.727,+
-5.54,+
-5.016,+
-6.574,+
-4.426,+
-4.75,+
-5.258,+
-6.723,+
-3.938,+
-3.664,+
-6.188,+
-2.857,+
-5.027,+
-4.89,+
-4.164,+
-4.7,+
-3.578,+
-5.934,+
-3.68,+
-4.45,+
-5.23,+
-4.93,+
-1.61,+
-4.125,+
-5.902,+
-6.574,+
-4.05,+
-6.27,+
-4.93,+
-4.523,+
-4.285,+
-7.215,+
-5.484,+
-4.895,+
-6.312,+
-4.688,+
-4.57,+
-6.2,+
-8.53,+
-5.496,+
-6.33,+
-5.6,+
-4.574,+
-5.83,+
-5.543,+
-6.297,+
-6.285,+
-4.594,+
-3.195,+
-7.793,+
-4.617,+
-3.568,+
-6.79,+
-5.023,+
-5.0,+
-4.742,+
-5.496,+
-5.06,+
-4.32,+
-6.395,+
-4.895,+
-5.438,+
-3.367,+
-2.855,+
-4.93,+
-4.594,+
-5.04,+
-3.438,+
-5.523,+
-4.805,+
-4.137,+
-5.023,+
-2.865,+
-2.826,+
-5.754,+
-4.04,+
-5.668,+
-5.688,+
-7.953,+
-4.535,+
-5.95,+
-6.406,+
-4.496,+
-3.31,+
-5.383,+
-5.926,+
-4.543,+
-4.2,+
-7.055,+
-5.223,+
-7.625,+
-2.787,+
-4.99,+
-7.47,+
-7.47,+
-4.203,+
-5.066,+
-6.547,+
-5.363,+
-3.027,+
-6.52,+
-6.973,+
-8.48,+
-5.105,+
-7.574,+
-4.895,+
-6.816,+
-6.45,+
-4.55,+
-8.92,+
-6.004,+
-3.043,+
-5.91,+
-4.742,+
-9.445,+
-5.176,+
-9.49,+
-3.398,+
-4.793,+
-7.6,+
-4.258,+
-5.215,+
-5.535,+
-6.97,+
-5.562,+
-2.125,+
-6.19,+
-5.88,+
-5.047,+
-6.863,+
-6.383,+
-5.242,+
-3.186,+
-3.303,+
-3.604,+
-7.082,+
-2.926,+
-3.977,+
-3.844,+
-4.023,+
-2.244,+
-3.914,+
-4.098,+
-5.09,+
-4.13,+
-4.867,+
-3.186,+
-5.617,+
-4.703,+
-5.13,+
-6.64,+
-5.805,+
-1.831,+
-4.46,+
-4.4,+
-6.066,+
-8.266,+
-5.06,+
-5.43,+
-5.09,+
-3.246,+
-4.32,+
-9.664,+
-3.246,+
-4.12,+
-3.225,+
-4.93,+
-4.227,+
-5.797,+
-5.324,+
-2.271,+
-4.65,+
-5.58,+
-7.08,+
-5.414,+
-4.03,+
-7.816,+
-4.66,+
-4.01,+
-3.844,+
-2.838,+
-7.523,+
-6.605,+
-5.113,+
-3.871,+
-9.53,+
-2.697,+
-5.934,+
-3.96,+
-4.21,+
-3.812,+
-6.242,+
-4.58,+
-4.66,+
-5.32,+
-6.668,+
-5.94,+
-5.613,+
-8.36,+
-4.992,+
-3.87,+
-5.71,+
-6.0,+
-3.812,+
-4.74,+
-5.457,+
-5.652,+
-4.746,+
-3.72,+
-6.25,+
-6.125,+
-4.28,+
-4.22,+
-5.855,+
-5.63,+
-5.37,+
-9.98,+
-5.594,+
-4.242,+
-7.49,+
-4.36,+
-5.83,+
-4.484,+
-4.004,+
-3.756,+
-5.43,+
-8.85,+
-5.984,+
-4.582,+
-3.246,+
-5.6,+
-5.77,+
-6.555,+
-4.76,+
-5.64,+
-4.625,+
-5.85,+
-4.703,+
-5.785,+
-5.934,+
-2.303,+
-5.664,+
-4.75,+
-10.41,+
-2.648,+
-4.684,+
-3.93,+
-6.305,+
-4.64,+
-5.336,+
-4.527,+
-4.66,+
-5.438,+
-5.594,+
-5.434,+
-7.96,+
-5.44,+
-8.836,+
-8.23,+
-2.88,+
-6.94,+
-5.41,+
-5.1,+
-7.73,+
-4.594,+
-5.895,+
-9.08,+
-8.05,+
-4.215,+
-4.117,+
-4.574,+
-5.43,+
-4.633,+
-5.43,+
-4.49,+
-3.283,+
-3.578,+
-3.428,+
-6.84,+
-5.812,+
-3.51,+
-5.67,+
-3.996,+
-4.344,+
-8.25,+
-4.387,+
-4.84,+
-6.59,+
-4.43,+
