Scores,Label
-5.652,+
-5.598,+
-7.305,+
-7.195,+
-7.0,+
-6.258,+
-7.78,+
-7.27,+
-7.23,+
-6.2,+
-7.29,+
-5.746,+
-6.8,+
-7.066,+
-8.79,+
-7.473,+
-5.414,+
-3.23,+
-6.44,+
-6.266,+
-7.35,+
-4.605,+
-7.492,+
-7.387,+
-5.176,+
-6.375,+
-5.043,+
-6.125,+
-7.3,+
-6.39,+
-4.863,+
-7.234,+
-6.28,+
-4.83,+
-6.934,+
-6.6,+
-6.547,+
-7.297,+
-6.28,+
-5.625,+
-6.86,+
-6.38,+
-8.72,+
-5.598,+
-6.844,+
-6.477,+
-6.75,+
-7.21,+
-6.14,+
-6.21,+
-5.37,+
-7.773,+
-6.316,+
-5.496,+
-6.215,+
-6.535,+
-6.773,+
-7.418,+
-6.63,+
-5.484,+
-6.09,+
-6.72,+
-7.16,+
-6.7,+
-6.996,+
-4.863,+
-8.34,+
-5.484,+
-4.164,+
-5.527,+
-5.863,+
-9.46,+
-4.97,+
-7.074,+
-6.316,+
-8.66,+
-8.664,+
-5.324,+
-8.37,+
-9.08,+
-7.25,+
-6.39,+
-4.707,+
-5.125,+
-6.57,+
-5.957,+
-6.598,+
-8.15,+
-6.984,+
-7.844,+
-7.37,+
-7.504,+
-7.258,+
-6.83,+
-6.844,+
-6.414,+
-6.52,+
-5.32,+
-8.48,+
-6.586,+
-6.223,+
-6.34,+
-7.336,+
-8.34,+
-7.01,+
-8.0,+
-7.19,+
-5.82,+
-5.145,+
-6.46,+
-7.0,+
-6.1,+
-6.82,+
-7.344,+
-6.875,+
-8.234,+
-7.21,+
-7.33,+
-5.617,+
-8.56,+
-6.914,+
-7.95,+
-5.992,+
-7.34,+
-6.53,+
-7.195,+
-6.582,+
-6.844,+
-9.1,+
-8.09,+
-7.258,+
-6.047,+
-9.23,+
-6.223,+
-6.426,+
-5.742,+
-6.016,+
-6.05,+
-4.83,+
-5.676,+
-7.61,+
-5.625,+
-7.22,+
-7.04,+
-7.96,+
-7.79,+
-6.83,+
-5.37,+
-7.09,+
-6.31,+
-6.516,+
-8.32,+
-5.688,+
-4.836,+
-8.14,+
-7.582,+
-7.137,+
-5.164,+
-7.29,+
-7.05,+
-5.938,+
-6.902,+
-9.016,+
-7.613,+
-7.418,+
-5.688,+
-9.44,+
-6.383,+
-7.535,+
-6.75,+
-7.582,+
-6.297,+
-7.11,+
-6.664,+
-4.918,+
-7.266,+
-8.66,+
-5.293,+
-8.195,+
-8.92,+
-6.93,+
-6.414,+
-5.098,+
-6.223,+
-5.51,+
-5.03,+
-5.953,+
-7.76,+
-6.14,+
-6.453,+
-5.426,+
-5.9,+
-6.902,+
-6.047,+
-5.8,+
-7.215,+
-6.453,+
-5.246,+
-5.723,+
-6.984,+
-6.797,+
-8.48,+
-7.11,+
-7.04,+
-7.117,+
-6.055,+
-7.125,+
-6.797,+
-6.188,+
-7.426,+
-7.848,+
-6.37,+
-8.47,+
-7.19,+
-5.816,+
-6.504,+
-4.31,+
-3.873,+
-6.664,+
-6.805,+
-5.902,+
-6.234,+
-4.8,+
-8.33,+
-6.844,+
-7.473,+
-6.61,+
-7.21,+
-6.324,+
-7.35,+
-7.242,+
-7.21,+
-7.492,+
-4.914,+
-6.324,+
-5.945,+
-8.11,+
-7.242,+
-7.152,+
-8.195,+
-7.2,+
-6.855,+
-6.25,+
-6.996,+
-6.266,+
-8.94,+
-8.31,+
-6.957,+
-6.664,+
-4.98,+
-6.742,+
-5.793,+
-5.574,+
-6.61,+
-6.926,+
-8.266,+
-7.746,+
-5.367,+
-7.613,+
-6.57,+
-7.527,+
-10.13,+
-5.6,+
-5.664,+
-7.254,+
-6.543,+
-8.625,+
-5.367,+
-5.734,+
-6.77,+
-8.38,+
-5.676,+
-7.598,+
-7.234,+
-5.36,+
-6.61,+
-8.34,+
-8.59,+
-5.992,+
-7.23,+
-6.844,+
-8.7,+
-5.695,+
-5.793,+
-7.676,+
-5.043,+
-9.44,+
-6.25,+
-5.52,+
-6.58,+
-6.863,+
-7.71,+
-6.516,+
-5.457,+
-7.055,+
-4.863,+
-5.36,+
-8.22,+
-6.125,+
-6.61,+
-6.08,+
-6.914,+
-5.766,+
-6.29,+
-5.977,+
-8.26,+
-6.87,+
-7.016,+
-4.844,+
-7.04,+
-7.137,+
-6.773,+
-6.234,+
-6.31,+
-7.574,+
-6.984,+
-5.996,+
-7.04,+
-5.402,+
-5.44,+
-7.875,+
-6.062,+
-7.977,+
-5.7,+
-7.2,+
-7.973,+
-8.76,+
-6.41,+
-6.53,+
-6.94,+
-7.35,+
-5.617,+
-7.977,+
-9.21,+
-5.305,+
-7.71,+
-8.266,+
-7.23,+
-5.824,+
-8.375,+
-6.285,+
-4.527,+
-8.14,+
-5.484,+
-6.066,+
-5.016,+
-6.805,+
-5.46,+
-5.316,+
-5.57,+
-6.855,+
-7.824,+
-5.86,+
-5.676,+
-6.047,+
-6.305,+
-7.79,+
-7.5,+
-8.57,+
-5.273,+
-7.195,+
-7.234,+
-7.25,+
-7.41,+
-5.13,+
-5.35,+
-6.844,+
-6.254,+
-5.61,+
-7.504,+
-6.297,+
-9.32,+
-11.02,+
-6.94,+
-6.773,+
-5.344,+
-6.164,+
-6.46,+
-6.125,+
-5.098,+
-5.664,+
-6.7,+
-7.703,+
-8.016,+
-6.684,+
-5.33,+
-7.926,+
-5.996,+
-6.89,+
-6.824,+
-5.465,+
-4.547,+
-5.688,+
-8.18,+
-4.875,+
-6.34,+
-6.082,+
-8.0,+
-5.207,+
-6.824,+
-6.74,+
-5.36,+
-6.94,+
-5.953,+
-7.1,+
-7.31,+
-5.336,+
-4.94,+
-6.543,+
-7.406,+
-5.004,+
-9.46,+
-5.457,+
-6.258,+
-6.01,+
-5.62,+
-7.03,+
-5.855,+
-6.664,+
-5.438,+
-5.656,+
-6.902,+
-5.945,+
-5.61,+
-5.348,+
-4.863,+
-6.33,+
-5.64,+
-8.59,+
-5.89,+
-6.98,+
-6.188,+
-4.312,+
-6.914,+
-6.01,+
-5.695,+
-6.977,+
-8.19,+
-8.07,+
-5.547,+
-6.34,+
-6.91,+
-8.72,+
-6.844,+
-8.0,+
-6.605,+
-5.996,+
-7.57,+
-5.844,+
-8.22,+
-8.94,+
-4.695,+
-6.664,+
-6.355,+
-5.688,+
-6.01,+
-7.45,+
-5.82,+
-7.23,+
-5.17,+
-7.67,+
-4.758,+
-7.406,+
-5.484,+
-7.52,+
-6.258,+
-7.902,+
-6.164,+
-5.945,+
-6.04,+
-6.953,+
-5.8,+
-7.26,+
-8.07,+
-7.348,+
-5.125,+
-7.867,+
-6.285,+
-8.086,+
-6.05,+
-9.7,+
-4.465,+
-5.42,+
-3.23,+
-6.402,+
-5.17,+
-6.293,+
-7.67,+
-4.438,+
-4.36,+
-7.57,+
-4.586,+
-7.15,+
-6.8,+
-6.023,+
-6.977,+
-6.477,+
-5.715,+
-7.16,+
-4.152,+
-7.566,+
-7.27,+
-5.86,+
-5.688,+
-8.15,+
-6.285,+
-8.79,+
-9.29,+
-6.254,+
-7.29,+
-7.82,+
-6.914,+
-5.395,+
-5.934,+
-4.586,+
-9.7,+
-4.273,+
-7.2,+
-7.195,+
-6.168,+
-4.504,+
-6.71,+
-7.332,+
-5.934,+
-8.055,+
-7.71,+
-7.598,+
-7.074,+
-5.598,+
-7.074,+
-8.04,+
-8.57,+
-7.195,+
-6.2,+
