Scores,Label
-5.61,+
-5.633,+
-6.715,+
-2.832,+
-5.875,+
-6.246,+
-4.992,+
-4.69,+
-2.418,+
-5.438,+
-4.88,+
-5.176,+
-4.63,+
-5.266,+
-2.945,+
-7.016,+
-6.062,+
-6.176,+
-5.668,+
-5.62,+
-3.607,+
-4.914,+
-7.18,+
-4.047,+
-2.17,+
-4.645,+
-4.88,+
-5.934,+
-5.184,+
-4.29,+
-5.58,+
-3.826,+
-3.75,+
-2.855,+
-5.715,+
-3.592,+
-4.637,+
-3.904,+
-5.97,+
-3.863,+
-2.984,+
-3.22,+
-3.064,+
-5.957,+
-5.05,+
-3.824,+
-4.83,+
-3.992,+
-7.633,+
-4.207,+
-6.4,+
-5.246,+
-5.56,+
-2.406,+
-2.146,+
-3.516,+
-3.188,+
-5.51,+
-4.656,+
-5.598,+
-3.678,+
-5.594,+
-5.11,+
-4.95,+
-3.525,+
-5.51,+
-3.314,+
-7.71,+
-6.734,+
-0.574,+
-3.361,+
-4.875,+
-5.383,+
-4.016,+
-5.06,+
-3.719,+
-5.61,+
-3.002,+
-5.195,+
-3.738,+
-6.047,+
-6.11,+
-5.227,+
-4.15,+
-2.867,+
-5.92,+
-4.97,+
-3.834,+
-7.375,+
-4.03,+
-6.402,+
-3.475,+
-5.09,+
-4.484,+
-4.152,+
-5.625,+
-3.39,+
-4.188,+
-7.027,+
-5.35,+
-5.59,+
-3.486,+
-5.84,+
-5.496,+
-4.473,+
-4.445,+
-4.074,+
-5.7,+
-5.637,+
-3.32,+
-4.527,+
-3.514,+
-4.223,+
-5.324,+
-6.1,+
-5.03,+
-5.27,+
-3.924,+
-3.309,+
-4.223,+
-6.227,+
-7.05,+
-4.87,+
-4.71,+
-5.71,+
-2.125,+
-5.14,+
-3.21,+
-5.953,+
-4.406,+
-3.994,+
-7.016,+
-5.094,+
-3.61,+
-5.715,+
-3.883,+
-5.406,+
-6.57,+
-4.766,+
-6.285,+
-4.918,+
-3.592,+
-5.234,+
-4.684,+
-3.91,+
-5.676,+
-6.65,+
-3.5,+
-1.876,+
-7.176,+
-3.723,+
-5.65,+
-4.402,+
-3.867,+
-5.375,+
-5.992,+
-6.477,+
-3.049,+
-4.195,+
-4.66,+
-2.613,+
-4.95,+
-4.387,+
-4.88,+
-4.78,+
-2.797,+
-3.188,+
-2.113,+
-4.285,+
-6.098,+
-5.414,+
-4.49,+
-4.547,+
-8.1,+
-4.363,+
-6.68,+
-4.855,+
-5.246,+
-5.0,+
-6.55,+
-6.11,+
-6.637,+
-5.74,+
-3.367,+
-4.73,+
-3.643,+
-3.836,+
-5.363,+
-3.943,+
-4.41,+
-6.324,+
-4.684,+
-3.47,+
-5.953,+
-3.342,+
-3.604,+
-5.73,+
-3.838,+
-6.633,+
-3.398,+
-5.695,+
-2.328,+
-3.498,+
-4.984,+
-5.453,+
-5.855,+
-5.234,+
-4.703,+
-5.957,+
-5.22,+
-5.473,+
-5.266,+
-3.291,+
-5.523,+
-5.105,+
-6.023,+
-6.426,+
-6.4,+
-0.55,+
-1.196,+
-4.246,+
-3.758,+
-5.11,+
-6.094,+
-5.324,+
-6.508,+
-5.94,+
-3.047,+
-4.348,+
-4.65,+
-4.54,+
-4.836,+
-3.123,+
-3.943,+
-5.188,+
-3.066,+
-3.959,+
-4.215,+
-5.914,+
-3.805,+
-4.117,+
-5.914,+
-5.742,+
-2.766,+
-5.887,+
-3.713,+
-3.592,+
-4.38,+
-6.492,+
-3.463,+
-4.848,+
-4.59,+
-3.91,+
-5.46,+
-6.11,+
-5.254,+
-3.156,+
-1.778,+
-5.188,+
-5.84,+
-2.234,+
-5.434,+
-5.695,+
-5.29,+
-5.92,+
-2.896,+
-3.135,+
-6.21,+
-5.02,+
-5.58,+
-6.895,+
-3.664,+
-4.457,+
-7.45,+
-5.035,+
-5.246,+
-3.133,+
-5.38,+
-0.5054,+
-4.55,+
-5.348,+
-4.625,+
-6.37,+
-2.56,+
-2.709,+
-4.137,+
