Scores,Label
-3.865,+
-3.86,+
-6.297,+
-3.379,+
-4.098,+
-5.375,+
-4.098,+
-5.22,+
-5.387,+
-3.32,+
-5.617,+
-4.11,+
-4.105,+
-4.56,+
-6.617,+
-5.84,+
-5.46,+
-3.365,+
-6.023,+
-3.742,+
-3.197,+
-2.146,+
-4.74,+
-5.816,+
-5.89,+
-4.9,+
-3.8,+
-4.5,+
-5.703,+
-4.04,+
-5.035,+
-3.496,+
-3.416,+
-5.13,+
-4.324,+
-4.293,+
-4.906,+
-3.695,+
-3.125,+
-6.32,+
-7.81,+
-5.38,+
-3.666,+
-6.09,+
-5.06,+
-3.94,+
-3.393,+
-5.355,+
-3.146,+
-6.08,+
-5.656,+
-5.68,+
-6.523,+
-4.05,+
-3.688,+
-5.56,+
-7.67,+
-3.506,+
-4.69,+
-5.18,+
-5.4,+
-5.945,+
-5.13,+
-4.008,+
-7.23,+
-6.348,+
-6.15,+
-5.305,+
-3.24,+
-4.46,+
-4.15,+
-3.467,+
-4.234,+
-4.6,+
-5.79,+
-5.83,+
-6.562,+
-4.816,+
-4.723,+
-4.984,+
-5.04,+
-6.723,+
-6.793,+
-6.08,+
-3.59,+
-3.914,+
-3.76,+
-6.1,+
-4.11,+
-3.0,+
-4.31,+
-4.562,+
-5.766,+
-4.38,+
-4.44,+
-2.89,+
-4.41,+
-8.32,+
-5.04,+
-2.105,+
-3.865,+
-5.445,+
-4.645,+
-4.555,+
-6.105,+
-4.434,+
-5.44,+
-3.996,+
-4.203,+
-3.672,+
-4.082,+
-3.416,+
-4.996,+
-5.426,+
-3.477,+
-2.87,+
-4.062,+
-5.52,+
-3.617,+
-4.316,+
-5.53,+
-5.312,+
-4.945,+
-5.33,+
-4.88,+
-2.959,+
-2.736,+
-4.406,+
-2.943,+
-6.098,+
-5.516,+
-5.266,+
-3.41,+
-7.023,+
-3.5,+
-5.83,+
-5.023,+
-4.797,+
-4.535,+
-5.207,+
-4.164,+
-4.38,+
-4.203,+
-6.633,+
-3.863,+
-4.367,+
-2.299,+
-5.21,+
-7.145,+
-6.492,+
-7.01,+
-3.867,+
-4.09,+
-5.55,+
-4.508,+
-5.676,+
-5.387,+
-3.969,+
-5.84,+
-4.42,+
-3.816,+
-5.223,+
-4.145,+
-4.98,+
-4.895,+
-6.24,+
-3.727,+
-5.6,+
-6.508,+
-2.295,+
-6.523,+
-4.887,+
-4.938,+
-4.707,+
-3.734,+
-4.195,+
-4.105,+
-3.334,+
-5.02,+
-4.438,+
-4.21,+
-6.35,+
-6.78,+
-4.613,+
-4.375,+
-3.072,+
-6.652,+
-5.332,+
-8.08,+
-4.53,+
-6.156,+
-4.438,+
-3.951,+
-5.42,+
-3.775,+
-5.934,+
-4.723,+
-5.926,+
-5.13,+
-3.719,+
-7.297,+
-2.848,+
-5.94,+
-1.861,+
-5.7,+
-5.977,+
-3.684,+
-3.117,+
-4.324,+
-3.463,+
-3.775,+
-6.24,+
-4.523,+
-4.723,+
-5.652,+
-3.09,+
-6.133,+
-3.96,+
-5.05,+
-4.043,+
-2.621,+
-4.957,+
-2.775,+
-7.17,+
-4.92,+
