Scores,Label
-2.25,+
-7.28,+
-3.395,+
-3.928,+
-2.758,+
-4.008,+
-2.857,+
-3.773,+
-5.0,+
-3.023,+
-1.817,+
-4.88,+
-4.926,+
-4.65,+
-3.854,+
-3.768,+
-3.158,+
-2.941,+
0.05942,+
-4.79,+
-1.119,+
-3.75,+
-2.8,+
-4.54,+
-4.69,+
-2.385,+
-2.018,+
-3.486,+
-4.156,+
-4.895,+
-3.91,+
-1.519,+
-3.977,+
-2.314,+
-3.691,+
-3.455,+
-5.24,+
-4.062,+
-5.3,+
-3.826,+
-4.582,+
-4.33,+
-4.203,+
-1.199,+
-4.676,+
-1.504,+
-3.488,+
-2.914,+
-6.78,+
-5.957,+
-4.03,+
-3.951,+
-2.479,+
-2.066,+
-5.06,+
-2.082,+
-3.258,+
-4.113,+
-0.8916,+
-3.69,+
-2.092,+
-3.637,+
-4.137,+
-2.361,+
-2.793,+
-3.91,+
-2.082,+
-3.523,+
-2.963,+
-2.838,+
-2.988,+
-5.492,+
-3.723,+
-4.41,+
-2.918,+
-3.77,+
-3.686,+
-3.064,+
-3.904,+
-1.949,+
-0.957,+
-3.375,+
-4.324,+
-3.16,+
-3.594,+
-2.518,+
-2.14,+
-3.9,+
-2.643,+
-1.705,+
-1.41,+
-5.48,+
-2.111,+
-3.113,+
-3.332,+
-4.2,+
-1.012,+
-4.0,+
-6.293,+
-2.5,+
-3.457,+
-5.125,+
-5.504,+
-5.05,+
-4.72,+
-4.277,+
-4.492,+
-2.81,+
-3.977,+
-5.285,+
-7.215,+
-3.045,+
-3.729,+
-2.06,+
-4.098,+
-3.68,+
-2.045,+
-4.508,+
-1.801,+
-3.498,+
-4.09,+
-2.352,+
-6.02,+
-3.14,+
-3.908,+
-3.895,+
-4.465,+
-2.71,+
-3.904,+
-1.644,+
-2.357,+
-4.188,+
-2.947,+
-3.178,+
-4.312,+
-1.698,+
-2.312,+
-4.246,+
-3.076,+
-5.008,+
-2.846,+
-3.928,+
-0.8257,+
-1.68,+
-6.21,+
-3.951,+
-3.66,+
-3.703,+
-4.082,+
-3.412,+
-3.658,+
-1.899,+
-3.078,+
-3.508,+
-4.5,+
-4.258,+
-2.248,+
-3.305,+
-4.55,+
-3.197,+
-2.703,+
-3.555,+
-4.145,+
-3.012,+
-4.797,+
-4.15,+
-2.055,+
-2.252,+
-4.273,+
-3.904,+
-5.457,+
-3.258,+
-3.506,+
-3.344,+
-2.605,+
-4.516,+
-4.7,+
-2.445,+
-2.352,+
-3.479,+
-8.09,+
-2.52,+
-2.91,+
-3.715,+
-2.906,+
-2.768,+
-2.174,+
-3.037,+
-4.508,+
-6.824,+
-3.643,+
-3.91,+
-3.355,+
-3.576,+
-4.266,+
-8.35,+
-3.094,+
-4.29,+
-1.899,+
-3.723,+
-3.424,+
-3.502,+
-2.252,+
-4.348,+
-3.344,+
-4.504,+
-4.215,+
-3.018,+
-3.242,+
-3.074,+
-2.5,+
