Scores,Label
-6.777,+
-6.1,+
-5.96,+
-7.44,+
-6.14,+
-5.32,+
-4.516,+
-4.84,+
-6.07,+
-3.947,+
-5.812,+
-5.324,+
-7.316,+
-4.387,+
-6.344,+
-5.195,+
-6.49,+
-6.695,+
-5.61,+
-4.92,+
-4.13,+
-5.28,+
-4.188,+
-4.152,+
-6.043,+
-5.59,+
-3.365,+
-6.875,+
-4.734,+
-9.06,+
-5.18,+
-6.53,+
-6.047,+
-4.01,+
-6.414,+
-4.67,+
-6.246,+
-5.53,+
-6.37,+
-5.047,+
-4.504,+
-5.703,+
-5.508,+
-5.0,+
-6.656,+
-5.117,+
-5.094,+
-6.19,+
-5.145,+
-5.12,+
-5.72,+
-5.914,+
-4.73,+
-4.055,+
-5.133,+
-3.15,+
-6.375,+
-4.535,+
-4.03,+
-6.26,+
-5.395,+
-6.914,+
-4.062,+
-4.926,+
-5.87,+
-4.82,+
-7.277,+
-6.336,+
-6.08,+
-6.02,+
-4.08,+
-5.01,+
-4.36,+
-4.97,+
-4.71,+
-5.324,+
-6.633,+
-6.28,+
-4.996,+
-4.914,+
-6.184,+
-5.26,+
-4.47,+
-3.822,+
-5.195,+
-3.31,+
-6.65,+
-5.28,+
-4.316,+
-6.062,+
-4.008,+
-5.758,+
-4.78,+
-8.2,+
-5.477,+
-5.1,+
-5.094,+
-4.99,+
-4.7,+
-4.25,+
-5.63,+
-7.727,+
-5.375,+
-7.098,+
-4.582,+
-6.137,+
-6.14,+
-5.203,+
-6.54,+
-5.832,+
-4.746,+
-5.61,+
-5.086,+
-5.28,+
-5.434,+
-4.906,+
-7.004,+
-3.838,+
-3.951,+
-4.562,+
-4.18,+
-2.496,+
-5.395,+
-6.965,+
-4.37,+
-1.957,+
-4.81,+
-3.764,+
-4.906,+
-8.71,+
-5.31,+
-4.98,+
-6.76,+
-4.758,+
-6.516,+
-4.766,+
-6.664,+
-6.074,+
-5.258,+
-2.51,+
-5.957,+
-3.78,+
-4.84,+
-5.855,+
-3.625,+
-4.934,+
-5.91,+
-6.133,+
-5.168,+
-4.695,+
-4.7,+
-5.195,+
-4.56,+
-5.535,+
-4.785,+
-5.312,+
-7.484,+
-6.32,+
-6.23,+
-4.78,+
-7.113,+
-5.266,+
-5.164,+
-4.902,+
-4.03,+
-6.043,+
-4.086,+
-6.887,+
-5.223,+
-5.59,+
-5.31,+
-5.605,+
-6.32,+
-4.965,+
-7.25,+
-6.902,+
-3.61,+
-4.156,+
-5.195,+
-3.588,+
-6.137,+
-5.945,+
-3.72,+
-5.875,+
-5.555,+
-5.18,+
-5.812,+
-3.498,+
-5.715,+
-6.63,+
-4.117,+
-5.637,+
-8.31,+
-5.867,+
-4.04,+
-4.1,+
-1.957,+
-5.375,+
-3.701,+
-4.38,+
-8.2,+
-5.227,+
-6.918,+
-6.016,+
-3.258,+
-7.12,+
-5.688,+
-4.996,+
-5.703,+
-6.02,+
-5.246,+
-6.02,+
-4.484,+
-4.85,+
-4.742,+
-5.652,+
-4.668,+
-5.312,+
-5.477,+
-5.98,+
-6.42,+
-4.348,+
-5.348,+
-5.406,+
-5.23,+
-6.17,+
-7.473,+
-5.97,+
-5.99,+
-4.1,+
-6.824,+
-4.18,+
-5.32,+
-4.49,+
-4.797,+
-6.625,+
-3.547,+
-4.71,+
-4.754,+
-4.34,+
-6.418,+
-6.598,+
-4.203,+
-6.113,+
-6.79,+
-6.793,+
-4.695,+
-6.293,+
-6.152,+
-3.889,+
-4.555,+
-4.074,+
-5.53,+
-5.266,+
-4.816,+
-4.457,+
-5.566,+
-6.246,+
-5.71,+
-5.977,+
-3.654,+
-5.957,+
-5.12,+
-4.45,+
-4.58,+
-5.4,+
-4.633,+
-6.266,+
-3.91,+
-2.557,+
-5.348,+
-7.496,+
-5.812,+
-6.434,+
-5.633,+
-5.74,+
-3.74,+
-4.688,+
-6.46,+
-4.01,+
-1.667,+
-5.805,+
-6.38,+
-4.516,+
-4.91,+
-4.684,+
-7.426,+
-3.977,+
-5.2,+
-5.797,+
-7.145,+
-5.316,+
-7.133,+
-6.062,+
-4.438,+
-5.4,+
-3.629,+
-5.81,+
-5.72,+
-5.234,+
-5.8,+
-4.51,+
-7.453,+
-6.785,+
-6.86,+
-6.22,+
-6.062,+
-5.445,+
-5.543,+
-5.9,+
-4.92,+
-5.258,+
-5.0,+
-5.746,+
-7.69,+
-5.383,+
-6.125,+
-2.896,+
-6.41,+
-4.8,+
-4.83,+
-3.365,+
-4.895,+
-3.83,+
-4.582,+
-4.312,+
-6.2,+
-4.535,+
-6.28,+
-5.523,+
-5.66,+
-5.55,+
-6.47,+
-5.953,+
-6.06,+
-6.12,+
-3.133,+
-5.023,+
-5.2,+
-5.332,+
-3.9,+
-3.74,+
-4.34,+
-6.32,+
-7.223,+
-4.062,+
-6.023,+
-4.348,+
-5.633,+
-4.91,+
-7.297,+
-4.484,+
-6.152,+
-3.39,+
-3.15,+
-6.965,+
-3.99,+
-3.814,+
-5.363,+
-5.1,+
-4.086,+
-5.766,+
-4.848,+
-6.465,+
-5.703,+
-7.508,+
-5.375,+
-6.06,+
-4.445,+
-5.223,+
-3.46,+
-3.78,+
-5.684,+
-7.36,+
-6.28,+
-6.742,+
-5.07,+
-4.56,+
-4.21,+
-5.363,+
-8.71,+
-3.926,+
-3.443,+
-5.688,+
-4.08,+
-6.113,+
-5.18,+
-6.902,+
-3.965,+
-4.58,+
-5.03,+
-5.938,+
-5.918,+
-6.605,+
-4.426,+
-3.854,+
-5.168,+
-4.23,+
-5.95,+
-5.215,+
-5.223,+
-6.56,+
-6.863,+
-4.586,+
-5.113,+
-2.957,+
-7.945,+
-5.793,+
-4.92,+
-4.266,+
-4.75,+
-4.285,+
-6.105,+
-8.2,+
-3.719,+
-4.3,+
-4.496,+
-5.074,+
-4.43,+
-4.332,+
-7.94,+
-7.75,+
-5.645,+
-7.23,+
-6.977,+
-3.16,+
-7.094,+
-4.586,+
-4.746,+
-5.434,+
-5.99,+
-5.94,+
-3.875,+
-4.84,+
-6.21,+
-5.453,+
-4.965,+
-7.094,+
-4.96,+
-5.38,+
-7.59,+
-4.51,+
-6.035,+
-5.785,+
-7.418,+
-5.387,+
-4.777,+
-5.336,+
-6.363,+
-5.07,+
-5.57,+
-3.545,+
-4.84,+
-6.2,+
-7.473,+
-5.113,+
-4.15,+
-4.72,+
-7.688,+
-8.48,+
-4.164,+
-7.555,+
-4.355,+
-5.65,+
-6.06,+
-6.773,+
-5.695,+
-4.39,+
-5.348,+
-5.56,+
-5.75,+
-4.594,+
-4.613,+
-4.18,+
-3.553,+
-3.998,+
-7.1,+
-4.15,+
-4.24,+
-5.82,+
-5.137,+
-7.418,+
-5.76,+
-6.508,+
-6.203,+
-7.562,+
-4.5,+
-6.777,+
-6.18,+
-3.715,+
-7.55,+
-6.824,+
-5.57,+
-5.848,+
-5.453,+
-6.44,+
-5.574,+
-3.531,+
-4.43,+
-4.75,+
-5.85,+
-6.34,+
-5.38,+
-5.637,+
-6.074,+
-6.21,+
-6.574,+
-3.82,+
-2.686,+
-6.17,+
-8.35,+
-6.285,+
-3.576,+
-5.43,+
-5.312,+
-4.402,+
-6.133,+
-7.957,+
-4.516,+
-4.715,+
-13.09,+
-4.723,+
-4.496,+
-5.75,+
-7.152,+
-4.285,+
-6.246,+
-6.414,+
-7.152,+
-6.19,+
-6.816,+
-4.848,+
-5.555,+
-6.31,+
-5.406,+
-5.047,+
-7.535,+
-4.664,+
-5.926,+
-5.918,+
-6.336,+
-4.824,+
-7.125,+
-7.035,+
-6.883,+
-6.06,+
-7.55,+
-6.07,+
-5.676,+
-5.457,+
-5.375,+
-6.207,+
-2.023,+
-6.51,+
-5.824,+
-4.77,+
-7.28,+
-5.156,+
-5.293,+
-5.625,+
-5.383,+
-4.566,+
-6.758,+
-3.234,+
-4.066,+
-5.695,+
-4.145,+
-5.223,+
-5.027,+
-5.61,+
-6.44,+
-4.043,+
-6.363,+
-5.184,+
-7.082,+
-5.496,+
-4.633,+
-4.86,+
-8.9,+
-6.68,+
-4.52,+
-5.43,+
-4.906,+
-6.965,+
-6.566,+
-7.75,+
-5.02,+
-5.383,+
-6.617,+
-3.258,+
-7.51,+
-6.41,+
-5.19,+
-6.09,+
-6.527,+
-4.47,+
-4.266,+
-4.168,+
-5.89,+
-4.58,+
-6.21,+
-6.688,+
-7.543,+
-6.527,+
-6.785,+
-5.637,+
-3.963,+
-2.867,+
-4.36,+
-6.414,+
-8.125,+
-7.645,+
-3.957,+
-5.13,+
-4.76,+
-6.668,+
-4.953,+
-2.834,+
-6.156,+
-5.047,+
-7.234,+
-4.645,+
-5.055,+
-5.0,+
-5.805,+
-5.035,+
-5.848,+
-5.117,+
-6.44,+
-4.754,+
-4.57,+
-5.293,+
-5.508,+
-5.613,+
-4.785,+
-6.5,+
-4.945,+
-3.684,+
-3.705,+
-9.695,+
-5.977,+
-5.457,+
-4.453,+
-4.273,+
-6.74,+
-6.145,+
-5.938,+
-3.096,+
-7.504,+
-4.254,+
-5.516,+
-5.258,+
-5.36,+
-5.57,+
-4.332,+
-3.098,+
-6.12,+
-5.29,+
-6.848,+
-3.018,+
-5.055,+
-4.953,+
-4.613,+
-4.41,+
-5.12,+
-7.17,+
-5.574,+
-4.125,+
-3.533,+
-3.549,+
