Scores,Label
-4.11,+
-2.822,+
-4.18,+
-3.068,+
-1.728,+
-3.264,+
-2.793,+
-2.623,+
-3.848,+
-3.16,+
-4.633,+
-3.016,+
-3.781,+
-3.238,+
-1.306,+
-2.273,+
-2.28,+
-3.0,+
-1.903,+
-4.26,+
-4.92,+
-2.805,+
-4.805,+
-1.82,+
-3.62,+
-2.459,+
-3.871,+
-2.965,+
-3.65,+
-3.668,+
-4.105,+
0.1147,+
-2.281,+
-0.874,+
-2.594,+
-3.568,+
-5.4,+
-1.917,+
0.1047,+
-2.014,+
-0.1705,+
-3.305,+
-1.694,+
-2.627,+
-3.365,+
-3.033,+
-4.055,+
-1.579,+
-2.793,+
-0.5312,+
-0.3652,+
-2.973,+
-3.434,+
-1.061,+
-3.994,+
-2.264,+
-5.11,+
-1.615,+
-3.607,+
-1.915,+
-2.568,+
-0.57,+
-3.506,+
-4.965,+
-1.548,+
-2.63,+
-2.81,+
-3.746,+
-4.082,+
-0.8022,+
-1.738,+
-2.768,+
-2.258,+
-2.375,+
-3.484,+
-3.8,+
-1.507,+
-0.7607,+
-1.432,+
-2.701,+
-2.1,+
-0.3357,+
-1.649,+
-4.42,+
-3.498,+
-3.258,+
-1.655,+
-4.21,+
0.4922,+
-2.02,+
-3.857,+
-1.882,+
-1.395,+
-1.743,+
-3.455,+
-1.596,+
-2.184,+
-3.736,+
-2.615,+
-2.44,+
-3.16,+
-2.297,+
-4.19,+
-0.3127,+
-1.089,+
-2.531,+
-3.654,+
-2.94,+
-1.22,+
-2.469,+
-2.26,+
-2.996,+
-3.44,+
-2.656,+
-1.695,+
-1.298,+
-3.686,+
-1.963,+
-0.1112,+
-2.879,+
-0.8936,+
-4.137,+
-0.8823,+
-4.19,+
-2.156,+
-0.09204,+
-3.557,+
-0.9355,+
-2.648,+
-2.777,+
-2.455,+
-2.672,+
-3.979,+
-2.373,+
-4.418,+
-1.4375,+
-3.88,+
-2.363,+
-5.383,+
-0.5054,+
-1.704,+
-3.146,+
-5.066,+
-4.15,+
-2.182,+
-2.771,+
-2.74,+
-4.406,+
-2.998,+
-1.873,+
-3.555,+
-2.426,+
-3.54,+
-3.295,+
-3.758,+
-2.969,+
-0.5425,+
-1.982,+
-3.254,+
-3.059,+
-3.127,+
-2.016,+
-1.444,+
-3.098,+
-1.92,+
-2.059,+
-0.84,+
-3.701,+
-2.375,+
-2.008,+
-3.127,+
-3.293,+
-4.01,+
-3.44,+
-0.8086,+
-4.133,+
-2.545,+
-3.467,+
-1.911,+
-4.062,+
-1.866,+
-1.005,+
-2.855,+
-1.559,+
-1.389,+
-2.006,+
-1.809,+
-2.137,+
-2.973,+
-1.896,+
-2.494,+
-3.49,+
-2.914,+
-3.828,+
-1.889,+
-2.44,+
-3.355,+
-2.564,+
-1.748,+
-2.176,+
-2.75,+
-3.766,+
-2.787,+
-4.047,+
-2.703,+
-1.412,+
-4.16,+
-3.25,+
-3.688,+
-1.322,+
-1.386,+
-2.184,+
-2.45,+
-1.114,+
-4.78,+
-3.145,+
-2.26,+
-2.547,+
-2.17,+
-3.78,+
-1.991,+
-2.81,+
-1.537,+
-2.795,+
-2.74,+
-0.3003,+
-2.266,+
-7.08,+
-5.01,+
-4.71,+
-2.46,+
-2.682,+
-4.008,+
-2.447,+
-1.868,+
-4.71,+
-3.693,+
-1.346,+
-1.7295,+
-6.105,+
-3.082,+
-3.15,+
-1.293,+
-2.736,+
-5.117,+
-2.12,+
-2.336,+
-4.49,+
-2.45,+
-2.682,+
-3.396,+
-1.079,+
-3.334,+
-0.844,+
-3.406,+
-0.3389,+
-3.941,+
-4.742,+
-2.613,+
-4.094,+
-2.482,+
-2.002,+
-0.94,+
-1.614,+
-3.283,+
-2.861,+
-1.436,+
-3.09,+
-3.098,+
-2.33,+
-3.348,+
-2.623,+
-0.3948,+
-4.67,+
-3.674,+
-3.436,+
-2.686,+
-2.25,+
-2.545,+
-3.559,+
-1.944,+
-2.682,+
-1.746,+
-3.209,+
-2.283,+
-0.6987,+
-1.398,+
-1.643,+
-3.645,+
-0.7104,+
-2.303,+
-5.11,+
-1.881,+
-2.963,+
-1.888,+
-2.557,+
-5.25,+
-3.06,+
-4.58,+
-3.588,+
-0.675,+
0.3604,+
-3.35,+
-2.568,+
-3.229,+
-2.361,+
-2.05,+
-2.756,+
-1.449,+
-2.906,+
-3.297,+
-3.129,+
-4.004,+
-3.076,+
-3.324,+
-2.498,+
-3.086,+
-1.347,+
-2.79,+
-6.133,+
-1.002,+
-0.3691,+
-1.525,+
-1.5205,+
-2.107,+
-1.83,+
-4.215,+
-2.348,+
-1.685,+
-4.004,+
-1.801,+
-3.377,+
-2.537,+
-1.484,+
-3.098,+
-2.732,+
-3.266,+
-3.176,+
-1.654,+
-2.047,+
-3.234,+
-3.133,+
-4.297,+
-1.944,+
-3.191,+
-2.299,+
-0.8154,+
-3.242,+
-0.67,+
-1.95,+
-3.305,+
-4.387,+
-3.459,+
-4.316,+
-3.102,+
-1.353,+
-1.012,+
-2.307,+
-2.146,+
-3.719,+
-1.759,+
-2.578,+
-3.805,+
-0.3552,+
-3.973,+
-2.379,+
-3.81,+
-1.754,+
-0.4336,+
-3.527,+
-2.107,+
-1.14,+
-3.701,+
0.3254,+
-3.777,+
-2.623,+
-2.826,+
-0.994,+
-3.518,+
-2.45,+
-1.744,+
-1.389,+
-3.37,+
-1.996,+
-3.467,+
-4.53,+
-6.562,+
-3.299,+
-2.373,+
-3.297,+
-2.574,+
-2.04,+
-2.19,+
-1.883,+
-2.91,+
-2.861,+
-3.643,+
-3.988,+
-2.113,+
-0.8257,+
-2.373,+
-1.917,+
-1.795,+
-1.627,+
-3.008,+
-3.51,+
-2.031,+
-3.014,+
-0.927,+
-2.047,+
-2.408,+
-2.463,+
-1.151,+
-2.969,+
-1.964,+
-2.438,+
-1.399,+
-3.959,+
-0.766,+
-3.549,+
-2.56,+
-2.36,+
-5.12,+
-1.165,+
-2.617,+
-2.256,+
-4.113,+
-3.334,+
-1.797,+
-5.117,+
-2.473,+
-1.926,+
-2.738,+
-3.408,+
-3.744,+
-1.22,+
-4.27,+
-2.186,+
-2.822,+
-2.572,+
-1.478,+
-0.882,+
-3.773,+
-2.533,+
-0.5757,+
-2.719,+
-5.105,+
-3.03,+
-2.994,+
-2.607,+
