Scores,Label
-7.227,+
-4.332,+
-5.723,+
-4.15,+
-6.938,+
-6.99,+
-6.207,+
-8.19,+
-8.09,+
-3.92,+
-7.96,+
-4.582,+
-6.01,+
-5.918,+
-3.322,+
-6.203,+
-3.17,+
-3.705,+
-5.5,+
-6.164,+
-6.97,+
-5.027,+
-2.479,+
-6.344,+
-8.53,+
-4.65,+
-7.42,+
-5.832,+
-4.195,+
-5.055,+
-6.465,+
-5.375,+
-6.69,+
-4.73,+
-2.91,+
-3.98,+
-4.07,+
-4.797,+
-5.895,+
-1.969,+
-7.504,+
-3.355,+
-5.613,+
-5.625,+
-8.11,+
-4.297,+
-5.54,+
-4.055,+
-7.7,+
-4.688,+
-7.37,+
-4.535,+
-4.72,+
-6.24,+
-6.785,+
-5.527,+
-2.271,+
-5.812,+
-6.184,+
-5.01,+
-6.547,+
-6.957,+
-6.86,+
-6.465,+
-6.527,+
-6.812,+
-6.992,+
-6.543,+
-5.004,+
-4.016,+
-6.023,+
-5.87,+
-3.871,+
-6.48,+
-7.21,+
-3.81,+
-5.23,+
-6.895,+
-4.676,+
-6.84,+
-6.945,+
-6.64,+
-9.09,+
-3.48,+
-3.998,+
-9.43,+
-9.195,+
-4.785,+
-4.73,+
-3.324,+
-4.5,+
-1.972,+
-6.58,+
-5.64,+
-3.041,+
-4.58,+
-4.57,+
-3.475,+
-5.008,+
-7.402,+
-5.137,+
-4.547,+
-3.943,+
-2.459,+
-5.547,+
-6.234,+
-6.133,+
-4.316,+
-5.812,+
-4.46,+
-3.695,+
-5.1,+
-2.771,+
-6.9,+
-5.08,+
-4.438,+
-1.955,+
-6.18,+
-6.883,+
-3.607,+
-6.387,+
-5.03,+
-4.61,+
-6.05,+
-7.06,+
-4.938,+
-3.875,+
-4.047,+
-5.176,+
-2.03,+
-6.45,+
-2.582,+
-5.176,+
-4.25,+
-4.605,+
-5.23,+
-7.914,+
-3.684,+
-5.53,+
-6.684,+
-6.08,+
-6.69,+
-3.176,+
-5.89,+
-6.754,+
-4.098,+
-2.646,+
-7.402,+
-8.22,+
-5.484,+
-4.79,+
-2.924,+
-7.004,+
-8.45,+
-6.523,+
-7.746,+
-3.453,+
-5.42,+
-7.242,+
-4.496,+
-6.164,+
-7.58,+
-5.758,+
-4.207,+
-3.729,+
-3.164,+
-3.564,+
-2.297,+
-4.984,+
-3.51,+
-6.21,+
-5.473,+
-4.23,+
-4.812,+
-5.152,+
-5.824,+
-4.855,+
-7.906,+
-3.934,+
-3.93,+
-2.217,+
-4.08,+
-5.008,+
-2.346,+
-6.434,+
-7.61,+
-8.28,+
-5.832,+
-4.918,+
-4.645,+
-5.426,+
-5.203,+
-5.645,+
-8.07,+
-4.73,+
-5.78,+
-1.5,+
-2.938,+
-4.918,+
-3.816,+
-4.527,+
-6.207,+
-4.2,+
-4.516,+
-7.59,+
-5.066,+
-2.732,+
-3.943,+
-6.04,+
-4.62,+
-5.168,+
-5.26,+
-2.85,+
-4.004,+
-6.42,+
-5.473,+
-2.947,+
-5.72,+
-5.418,+
-4.54,+
-4.84,+
-4.652,+
-5.5,+
-4.723,+
-3.102,+
-3.553,+
-5.234,+
-4.99,+
-4.05,+
-5.703,+
-2.695,+
-7.84,+
-5.535,+
-5.46,+
-4.81,+
-5.12,+
-0.789,+
-4.883,+
-4.336,+
-7.73,+
-2.8,+
-4.945,+
-6.48,+
-3.994,+
-4.797,+
-4.797,+
-4.664,+
