Scores,Label
-5.945,+
-5.14,+
-4.39,+
-5.355,+
-5.562,+
-5.715,+
-6.54,+
-4.367,+
-5.094,+
-3.611,+
-6.758,+
-4.113,+
-1.508,+
-3.3,+
-2.762,+
-4.61,+
-1.357,+
-7.34,+
-3.797,+
-4.203,+
-3.457,+
-5.055,+
-3.828,+
-2.762,+
-7.84,+
-7.832,+
-2.756,+
-5.957,+
-7.19,+
-3.121,+
-3.578,+
-5.254,+
-7.617,+
-9.43,+
-4.83,+
-7.41,+
-5.5,+
-4.336,+
-2.834,+
-2.416,+
-6.652,+
-3.936,+
-9.98,+
-5.625,+
-3.32,+
-4.355,+
-6.016,+
-2.44,+
-2.115,+
-4.773,+
-1.884,+
-8.22,+
-7.332,+
-5.668,+
-3.709,+
-4.785,+
-7.3,+
-5.867,+
-5.99,+
-6.945,+
-2.508,+
-4.652,+
-4.598,+
-7.164,+
-3.676,+
-7.11,+
-8.78,+
-3.715,+
-2.537,+
-4.6,+
-4.21,+
-4.945,+
-6.81,+
-2.188,+
-5.4,+
-4.746,+
-3.678,+
-6.715,+
-7.875,+
-3.467,+
-5.652,+
-7.336,+
-6.094,+
-6.855,+
-3.316,+
-6.633,+
-6.188,+
-6.6,+
-3.312,+
-5.793,+
-1.294,+
-7.902,+
-3.684,+
-5.465,+
-3.242,+
-3.176,+
-7.17,+
-4.1,+
-8.43,+
-3.654,+
-7.836,+
-3.15,+
-4.516,+
-6.5,+
-4.02,+
-4.465,+
-4.832,+
-4.406,+
-5.56,+
-4.293,+
-4.62,+
-6.605,+
-5.777,+
-7.074,+
-6.703,+
-7.34,+
-2.977,+
-6.863,+
-8.016,+
-3.674,+
-4.695,+
-4.945,+
-4.74,+
-4.594,+
-5.414,+
-5.3,+
-5.6,+
-3.713,+
-5.04,+
-5.723,+
-5.133,+
-5.574,+
-3.338,+
-2.117,+
-5.03,+
-6.395,+
-6.215,+
-8.03,+
-4.52,+
-6.23,+
-6.613,+
-4.508,+
-5.594,+
-6.188,+
-3.506,+
-6.977,+
-5.266,+
-6.43,+
-3.951,+
-5.066,+
-5.742,+
-8.125,+
-6.418,+
-6.473,+
-6.273,+
-7.004,+
-9.22,+
-6.008,+
-2.842,+
-4.15,+
-8.06,+
-5.414,+
-6.016,+
-3.783,+
-3.434,+
-4.137,+
-6.86,+
-4.957,+
-2.523,+
-6.207,+
-3.912,+
-4.215,+
-4.02,+
-7.215,+
-5.426,+
-3.348,+
-7.797,+
-5.473,+
-4.6,+
-5.395,+
-6.78,+
-3.564,+
-3.31,+
-3.172,+
-2.994,+
-3.176,+
-3.984,+
-6.438,+
-6.984,+
-5.87,+
-6.125,+
-1.976,+
-6.656,+
-4.12,+
-4.926,+
-3.941,+
-3.44,+
-6.285,+
-6.207,+
-4.176,+
-4.625,+
-4.3,+
-6.42,+
-6.707,+
-2.188,+
-5.996,+
-5.727,+
-5.902,+
-6.816,+
-4.098,+
-5.95,+
-1.528,+
-1.27,+
-5.215,+
-6.996,+
-3.947,+
-5.445,+
-3.521,+
-6.78,+
-7.37,+
-6.62,+
-6.348,+
-2.2,+
-4.582,+
-6.676,+
-4.848,+
-4.797,+
-7.688,+
-7.445,+
-5.72,+
-4.85,+
-3.922,+
-7.945,+
-5.043,+
-10.99,+
-5.28,+
-7.38,+
-4.902,+
-5.914,+
-5.273,+
-3.166,+
-7.31,+
-6.117,+
-4.83,+
-5.938,+
-4.598,+
-1.881,+
-5.363,+
-4.69,+
-8.51,+
-6.95,+
-3.932,+
-3.717,+
-5.25,+
-6.98,+
-5.438,+
-6.125,+
-7.41,+
-8.984,+
-5.234,+
-7.17,+
-4.89,+
-2.424,+
-4.918,+
-6.06,+
-3.652,+
-6.582,+
-3.46,+
-7.3,+
-3.68,+
-7.004,+
-5.426,+
-5.53,+
-4.715,+
-5.9,+
-4.465,+
-4.363,+
-5.574,+
-10.195,+
-6.24,+
-4.8,+
-3.133,+
-5.777,+
-6.996,+
-3.129,+
-4.406,+
-7.715,+
-4.97,+
-4.273,+
-5.87,+
-3.137,+
-8.336,+
-6.71,+
-4.15,+
-4.676,+
-2.934,+
-4.168,+
-3.266,+
-1.586,+
-4.07,+
-3.42,+
-8.11,+
-6.316,+
-4.938,+
-7.594,+
-3.111,+
-7.715,+
-7.098,+
-6.25,+
-4.516,+
-4.586,+
-6.836,+
-5.547,+
-4.64,+
-6.684,+
-3.367,+
-6.445,+
-3.676,+
-3.66,+
-3.979,+
-5.043,+
-3.623,+
-5.67,+
-4.79,+
-6.64,+
-0.769,+
-4.125,+
-2.105,+
-4.875,+
-2.408,+
-7.0,+
-5.094,+
-2.084,+
-8.02,+
-4.305,+
-6.363,+
-6.707,+
-6.836,+
-8.3,+
-6.46,+
-4.773,+
-1.915,+
-3.758,+
-4.88,+
-4.094,+
-3.5,+
-3.094,+
-4.074,+
-3.467,+
-5.957,+
-4.85,+
-9.71,+
-4.254,+
-6.836,+
-0.592,+
-3.51,+
-5.996,+
-5.09,+
-6.59,+
-5.26,+
-5.355,+
-6.348,+
-4.793,+
-8.08,+
-5.445,+
-4.11,+
-7.574,+
-7.84,+
-6.88,+
-5.24,+
-6.164,+
-2.531,+
-0.2764,+
-6.055,+
-7.19,+
-4.805,+
-3.387,+
-3.912,+
-6.273,+
-6.895,+
-8.94,+
-4.582,+
-3.148,+
-7.594,+
-5.89,+
-3.193,+
-3.494,+
-4.223,+
-3.951,+
-7.664,+
-4.965,+
-6.71,+
-5.14,+
-5.363,+
-3.885,+
-5.645,+
-4.15,+
-6.074,+
-5.938,+
-6.56,+
-6.434,+
-6.12,+
-3.967,+
-3.488,+
-5.785,+
-3.516,+
-6.25,+
-5.54,+
-4.52,+
-7.914,+
-5.41,+
-7.43,+
-4.902,+
-6.008,+
-4.203,+
-4.04,+
-5.777,+
-5.805,+
-3.71,+
-7.07,+
-3.018,+
-4.18,+
-3.32,+
-4.133,+
-6.324,+
-2.93,+
-6.74,+
-4.89,+
-7.8,+
-5.938,+
-4.523,+
-5.992,+
-7.01,+
-5.965,+
-6.35,+
-4.17,+
-6.992,+
-4.848,+
-6.324,+
-6.965,+
-3.951,+
-5.25,+
-5.75,+
-6.242,+
-8.74,+
-6.316,+
-2.738,+
-5.09,+
-3.943,+
-6.914,+
-5.88,+
-6.6,+
-7.316,+
-5.977,+
-6.0,+
-7.43,+
-3.932,+
-3.967,+
-5.42,+
-4.566,+
-8.25,+
-5.34,+
-4.71,+
-6.906,+
-5.3,+
-3.758,+
-6.95,+
-6.973,+
-4.355,+
-5.324,+
-5.324,+
-4.7,+
-3.105,+
-6.4,+
-3.305,+
-4.156,+
