Scores,Label
-4.227,+
-4.43,+
-3.438,+
-4.477,+
-2.695,+
-4.707,+
-2.82,+
-3.38,+
-3.365,+
-5.14,+
-3.297,+
-2.518,+
-2.527,+
-2.639,+
2.264,+
-2.307,+
-1.938,+
-2.256,+
-0.413,+
-0.536,+
-3.225,+
-5.094,+
-2.691,+
-1.388,+
-3.158,+
-4.062,+
-1.2295,+
-2.947,+
-2.348,+
-3.352,+
-3.45,+
-2.457,+
-2.98,+
-3.63,+
-2.809,+
1.084,+
-2.078,+
-0.852,+
-2.164,+
-2.521,+
-3.918,+
-2.016,+
-2.697,+
-3.186,+
-3.588,+
-1.422,+
-3.52,+
-2.094,+
-2.113,+
-2.955,+
-2.615,+
-2.723,+
-1.173,+
-4.94,+
-2.191,+
-3.229,+
-1.544,+
-4.38,+
-5.14,+
-6.305,+
-1.134,+
-4.027,+
-6.383,+
-1.679,+
-2.902,+
-2.27,+
-3.676,+
-2.547,+
-6.406,+
-6.36,+
-3.188,+
-3.016,+
-1.393,+
0.6396,+
-3.436,+
-2.617,+
-2.34,+
-2.287,+
-2.633,+
-2.307,+
-2.688,+
-0.947,+
-4.305,+
-3.957,+
-3.08,+
-3.176,+
-0.4338,+
-3.135,+
-1.81,+
-1.418,+
-4.01,+
-4.797,+
-4.074,+
-2.844,+
-0.9004,+
-4.516,+
-2.121,+
-4.234,+
-5.973,+
-3.832,+
-2.137,+
-3.947,+
-5.18,+
-4.496,+
-0.788,+
-3.148,+
-1.606,+
-3.398,+
-3.242,+
-1.743,+
-1.1875,+
-3.777,+
-1.704,+
-3.219,+
-3.887,+
-0.597,+
-2.477,+
-3.924,+
-3.213,+
-2.193,+
-3.305,+
-3.6,+
-1.551,+
-4.816,+
-2.145,+
0.1902,+
-3.393,+
-3.904,+
-2.348,+
-7.496,+
-4.14,+
-4.156,+
-6.566,+
-1.973,+
-3.607,+
-1.572,+
-3.262,+
-1.922,+
-3.027,+
-2.209,+
-3.588,+
-3.084,+
-4.465,+
-3.062,+
-2.83,+
-3.98,+
-4.195,+
-2.041,+
-2.82,+
-3.602,+
-2.69,+
-3.736,+
-2.46,+
-3.824,+
-4.344,+
-0.9014,+
-2.775,+
-4.785,+
-1.351,+
-3.121,+
-3.742,+
-3.387,+
-3.09,+
-3.643,+
-3.877,+
-3.611,+
-3.744,+
-0.07635,+
-4.21,+
-3.004,+
-2.87,+
-5.03,+
-3.059,+
-4.277,+
-3.387,+
-4.746,+
-2.592,+
-1.671,+
-3.904,+
-5.41,+
-3.943,+
-3.04,+
-3.13,+
-2.982,+
-3.46,+
-5.324,+
-2.61,+
-4.23,+
-3.008,+
-3.033,+
-3.092,+
-4.094,+
-1.604,+
-4.1,+
-4.668,+
-2.715,+
-4.74,+
-2.992,+
-3.951,+
-5.105,+
-3.06,+
-4.11,+
-4.543,+
-4.492,+
-3.629,+
-4.71,+
-6.332,+
-2.143,+
-3.48,+
-1.469,+
-3.06,+
-4.152,+
-4.426,+
-2.469,+
-0.6143,+
-3.453,+
-4.03,+
-3.69,+
-4.586,+
-3.98,+
-4.543,+
-3.863,+
-4.797,+
-3.488,+
-3.93,+
-4.387,+
-3.348,+
-3.041,+
-3.428,+
-1.603,+
-2.756,+
-2.543,+
-3.373,+
-6.914,+
-2.258,+
-2.738,+
-2.035,+
-1.602,+
-1.728,+
-1.695,+
-4.45,+
-1.408,+
-1.666,+
-3.658,+
-2.486,+
-3.744,+
-0.7534,+
-1.224,+
-5.008,+
-3.396,+
-1.157,+
-5.348,+
-2.455,+
-3.936,+
-5.37,+
-1.273,+
-2.29,+
-2.193,+
-2.639,+
-0.1815,+
-5.93,+
-2.037,+
-4.27,+
-1.455,+
-2.299,+
-3.146,+
-3.564,+
-6.37,+
-4.008,+
-1.947,+
-3.74,+
-3.145,+
-2.898,+
-2.912,+
-4.016,+
-3.031,+
-2.564,+
-3.684,+
-2.998,+
-0.5493,+
-4.516,+
0.2188,+
-4.64,+
-2.307,+
-2.83,+
-3.11,+
-1.406,+
-3.223,+
-0.83,+
-2.926,+
-4.11,+
-2.535,+
-0.691,+
-2.729,+
-5.406,+
-4.695,+
-5.29,+
-4.297,+
-2.678,+
-0.3657,+
-0.0952,+
-1.538,+
-2.824,+
-0.9478,+
-2.629,+
-2.26,+
-4.715,+
