Scores,Label
-4.82,+
-4.527,+
-3.63,+
-3.852,+
-5.21,+
-4.773,+
-5.75,+
-3.225,+
-6.816,+
-4.38,+
-3.568,+
-5.06,+
-4.715,+
-3.447,+
-4.19,+
-3.236,+
-3.42,+
-5.164,+
-4.1,+
-4.977,+
-2.566,+
-3.006,+
-5.566,+
-4.07,+
-4.035,+
-4.883,+
-3.889,+
-7.887,+
-4.637,+
-5.45,+
-3.156,+
-5.508,+
-5.08,+
-1.352,+
-6.793,+
-5.246,+
-4.48,+
-6.42,+
-5.316,+
-5.5,+
-5.617,+
-4.15,+
-1.394,+
-3.521,+
-6.543,+
-5.785,+
-6.01,+
-4.69,+
-5.773,+
-3.23,+
-5.633,+
-3.857,+
-5.383,+
-3.809,+
-5.156,+
-3.996,+
-5.91,+
-4.773,+
-6.97,+
-3.67,+
-3.438,+
-6.65,+
-6.082,+
-4.742,+
-3.693,+
-7.543,+
-2.566,+
-6.336,+
-5.418,+
-4.277,+
-4.562,+
-3.943,+
-3.164,+
-4.746,+
-5.523,+
-2.826,+
-5.664,+
-4.844,+
-4.19,+
-4.164,+
-4.53,+
-3.55,+
-2.232,+
-2.312,+
-4.96,+
-7.312,+
-2.008,+
-2.873,+
-3.65,+
-2.617,+
-5.64,+
-4.48,+
-4.848,+
-4.79,+
-2.643,+
-4.094,+
-3.57,+
-3.432,+
-5.055,+
-3.232,+
-2.953,+
-4.285,+
-3.518,+
-3.373,+
-7.16,+
-4.695,+
-2.945,+
-4.074,+
-2.74,+
-3.111,+
-3.924,+
-3.988,+
-6.074,+
-4.867,+
-5.34,+
-4.77,+
-5.395,+
-6.62,+
-4.47,+
-4.92,+
-4.07,+
-2.361,+
-3.51,+
-6.83,+
-4.48,+
-5.293,+
-7.633,+
-7.113,+
-7.344,+
-6.27,+
-3.926,+
-4.21,+
-3.484,+
-2.803,+
-4.285,+
-4.94,+
-5.53,+
-4.434,+
-4.31,+
-5.094,+
-4.984,+
-4.254,+
-4.977,+
-4.09,+
-5.48,+
-2.873,+
-5.812,+
-4.742,+
-4.99,+
-5.047,+
-4.902,+
-2.219,+
-3.982,+
-3.389,+
-5.246,+
-2.623,+
-5.863,+
-4.992,+
-3.428,+
-3.223,+
-7.7,+
-4.277,+
-5.496,+
-4.176,+
-5.363,+
-5.098,+
-4.9,+
-7.266,+
-5.156,+
-5.984,+
-3.893,+
-5.445,+
-5.64,+
-3.654,+
-3.941,+
-7.07,+
-5.56,+
-2.3,+
-4.285,+
-3.555,+
-4.562,+
-3.0,+
-5.2,+
-3.781,+
-7.004,+
-8.02,+
-4.56,+
-3.54,+
-5.61,+
-4.316,+
-1.04,+
-2.99,+
-2.1,+
-2.205,+
-3.385,+
-4.69,+
-6.336,+
-5.324,+
-5.305,+
-3.846,+
-3.771,+
-2.617,+
-4.06,+
-5.215,+
-4.812,+
-4.8,+
-6.39,+
-4.926,+
-3.555,+
-5.234,+
-4.48,+
-7.266,+
-6.82,+
-4.62,+
-4.477,+
-4.52,+
-4.133,+
-5.703,+
-6.574,+
-5.434,+
-1.91,+
-4.94,+
-6.3,+
-4.89,+
-2.928,+
-4.426,+
-4.04,+
-3.285,+
-4.297,+
-5.77,+
-3.287,+
-2.773,+
-6.082,+
-8.72,+
-3.242,+
-4.105,+
-4.38,+
-5.336,+
-1.456,+
-2.926,+
-5.137,+
-4.797,+
-3.941,+
-5.87,+
-6.414,+
-6.566,+
-4.37,+
-3.342,+
-6.74,+
-6.613,+
-2.355,+
-6.18,+
-5.03,+
-5.59,+
-4.54,+
-5.78,+
-6.13,+
-4.996,+
-3.926,+
-5.598,+
-7.29,+
-4.13,+
-4.207,+
-4.83,+
-4.73,+
-3.98,+
-5.703,+
-3.732,+
-4.473,+
-5.24,+
-6.695,+
-2.066,+
-3.867,+
-4.84,+
-2.94,+
-3.248,+
-5.406,+
-4.465,+
-5.66,+
-4.15,+
-4.36,+
-5.633,+
-6.13,+
-2.934,+
-3.72,+
-2.732,+
-6.895,+
-4.477,+
-4.785,+
-3.395,+
-5.176,+
-4.617,+
-7.707,+
-4.74,+
-3.447,+
-3.217,+
-4.555,+
-4.53,+
-3.562,+
-4.33,+
-4.383,+
-3.148,+
-6.332,+
-4.99,+
-5.19,+
-3.174,+
-5.625,+
-6.086,+
-1.978,+
-2.814,+
-4.617,+
-5.527,+
-4.258,+
-2.111,+
-7.766,+
-4.336,+
-4.42,+
-2.176,+
-3.855,+
-4.266,+
-7.83,+
-3.238,+
-5.38,+
-6.133,+
-5.145,+
-2.318,+
-4.227,+
-6.367,+
-5.363,+
-4.73,+
-2.467,+
-6.47,+
-3.305,+
-3.885,+
-3.93,+
-7.004,+
-5.28,+
-5.8,+
-6.438,+
-6.527,+
-6.336,+
-5.242,+
-3.082,+
-3.152,+
-5.453,+
-2.674,+
-5.53,+
-5.656,+
-2.318,+
-5.418,+
-4.26,+
-3.137,+
-5.113,+
-5.008,+
-3.604,+
-2.229,+
-3.469,+
-6.145,+
-3.055,+
-5.613,+
-4.812,+
-4.348,+
-4.61,+
-5.51,+
-3.664,+
-3.783,+
-4.938,+
-11.18,+
-6.223,+
-4.97,+
-5.22,+
-3.227,+
-3.725,+
-4.812,+
-4.992,+
-2.008,+
-4.93,+
-5.742,+
-5.574,+
-4.504,+
-2.994,+
-3.826,+
-2.275,+
-2.707,+
-3.709,+
-3.79,+
-5.08,+
-4.105,+
-3.646,+
-4.58,+
-5.137,+
-3.867,+
-4.277,+
-4.113,+
-4.13,+
-5.375,+
-3.285,+
-2.998,+
-2.422,+
-5.508,+
-2.854,+
-1.821,+
-5.434,+
-3.996,+
-5.984,+
-7.223,+
-3.396,+
-1.976,+
-2.97,+
-6.418,+
-7.273,+
-4.496,+
-4.848,+
-3.236,+
-3.305,+
-3.578,+
-4.28,+
-5.094,+
-4.51,+
-4.047,+
-4.18,+
-3.207,+
-6.76,+
-4.05,+
-4.67,+
-3.443,+
-3.66,+
-6.547,+
-7.18,+
-2.787,+
-5.832,+
-5.156,+
-3.04,+
-6.062,+
-5.105,+
-3.848,+
-5.03,+
-1.086,+
-7.004,+
-4.457,+
-3.87,+
-4.816,+
-4.84,+
