Scores,Label
-4.82,+
2.002,+
-3.549,+
-4.418,+
-2.805,+
-3.326,+
-3.479,+
-4.18,+
-5.914,+
-4.008,+
-3.848,+
-3.832,+
-4.934,+
-3.316,+
-4.508,+
-3.285,+
-4.01,+
-4.17,+
-7.125,+
-4.48,+
-4.79,+
-5.55,+
-3.822,+
-11.7,+
-2.113,+
-2.611,+
-3.045,+
-4.84,+
-1.423,+
-1.254,+
-1.618,+
-4.336,+
-5.5,+
-4.25,+
-1.426,+
-3.861,+
0.2347,+
-8.266,+
-5.258,+
-4.76,+
-4.594,+
-0.693,+
-4.09,+
-3.86,+
-5.72,+
-1.625,+
-6.8,+
-1.645,+
-3.652,+
-5.07,+
-6.785,+
-3.566,+
-6.895,+
-3.611,+
-4.68,+
-2.521,+
-4.086,+
-9.06,+
-4.65,+
-5.848,+
-5.504,+
-4.27,+
-1.126,+
-4.547,+
-4.902,+
-3.66,+
-3.229,+
-1.863,+
-2.54,+
-4.133,+
-3.973,+
-6.68,+
-3.348,+
-1.512,+
-4.09,+
-3.047,+
-6.14,+
-5.21,+
-2.67,+
-4.684,+
-1.654,+
-4.914,+
-5.137,+
-4.594,+
-2.242,+
-5.504,+
-5.023,+
-8.46,+
-4.043,+
-1.924,+
-4.812,+
-3.984,+
-2.488,+
-4.848,+
-8.44,+
-2.426,+
-3.78,+
-4.594,+
-2.244,+
-3.928,+
-4.48,+
-4.38,+
-3.723,+
-5.22,+
-3.521,+
-5.29,+
-3.281,+
-5.527,+
-5.375,+
-4.15,+
-4.21,+
-4.42,+
-2.1,+
-2.979,+
-5.7,+
-2.92,+
-4.1,+
-3.537,+
-2.498,+
-4.8,+
-4.168,+
-7.08,+
-2.24,+
-4.406,+
-1.646,+
-4.215,+
-1.925,+
-5.406,+
-0.808,+
-2.383,+
-4.617,+
-2.164,+
-3.045,+
-3.725,+
-5.156,+
-6.74,+
-4.895,+
-3.207,+
-4.45,+
-4.27,+
-4.766,+
-4.4,+
-6.367,+
-4.65,+
-1.148,+
0.9375,+
-1.639,+
-3.1,+
-2.346,+
-2.854,+
-1.325,+
-2.357,+
-4.13,+
-3.414,+
-3.33,+
-2.201,+
-4.74,+
-3.531,+
-5.508,+
-3.463,+
-5.457,+
-4.26,+
-3.906,+
-4.824,+
-1.066,+
-3.564,+
-2.453,+
-3.37,+
-4.27,+
-4.426,+
-2.25,+
-5.836,+
-0.4963,+
-8.47,+
-5.496,+
-6.66,+
-2.033,+
-6.312,+
-0.9224,+
-4.383,+
-6.15,+
-5.03,+
-4.77,+
-5.1,+
-5.8,+
-4.543,+
-3.928,+
-2.498,+
-5.67,+
-0.3635,+
-3.07,+
-5.484,+
-6.902,+
-3.428,+
-6.21,+
-5.805,+
-3.525,+
-8.016,+
-3.62,+
-4.92,+
-4.906,+
-3.36,+
-4.25,+
-2.793,+
-3.707,+
-5.89,+
-2.398,+
-2.857,+
-5.41,+
-7.348,+
-4.4,+
-2.857,+
-4.316,+
-6.48,+
-4.664,+
-3.332,+
-6.754,+
-4.08,+
-4.82,+
-2.691,+
-4.082,+
-3.727,+
-0.6875,+
-4.746,+
-1.777,+
-2.73,+
-4.97,+
-3.598,+
-4.938,+
-0.5957,+
-2.502,+
-3.303,+
-7.234,+
-3.99,+
-7.023,+
-5.574,+
-6.08,+
-4.344,+
-0.7217,+
-3.031,+
-4.05,+
-4.26,+
-5.89,+
-7.76,+
-5.33,+
-5.316,+
-0.62,+
-3.125,+
-3.03,+
-2.734,+
-4.973,+
-2.654,+
-3.586,+
-4.023,+
-4.527,+
-5.164,+
-8.414,+
-5.895,+
-6.34,+
-5.113,+
-10.66,+
-6.176,+
-3.176,+
-2.436,+
-4.67,+
-3.055,+
-3.924,+
-8.83,+
-4.473,+
-5.46,+
-4.86,+
-5.098,+
-4.855,+
-2.742,+
-1.133,+
-6.496,+
-4.383,+
-2.72,+
-6.203,+
-5.305,+
-5.652,+
-3.355,+
-5.73,+
-5.23,+
-4.58,+
-5.453,+
-4.74,+
-1.307,+
-3.658,+
-1.946,+
-3.908,+
-1.773,+
-1.981,+
-2.967,+
-5.383,+
-6.95,+
-3.703,+
-0.8296,+
-6.547,+
-0.917,+
-5.332,+
-2.207,+
-3.54,+
-4.496,+
-3.57,+
-4.82,+
-2.982,+
-3.125,+
-2.928,+
-3.066,+
-3.97,+
-4.605,+
-4.797,+
-5.176,+
-6.586,+
-8.2,+
-5.633,+
-5.324,+
-4.105,+
-5.164,+
0.4363,+
-2.297,+
-3.24,+
0.861,+
-1.403,+
-4.742,+
0.2102,+
-3.49,+
-4.97,+
-5.637,+
