Scores,Label
-5.6,+
-4.035,+
-3.658,+
-7.99,+
-2.303,+
-5.47,+
-6.9,+
-5.582,+
-5.844,+
-5.92,+
-5.16,+
-5.7,+
-8.28,+
-6.598,+
-4.594,+
-1.136,+
-5.008,+
-6.42,+
-4.64,+
-4.777,+
-4.25,+
-5.312,+
-4.105,+
-5.348,+
-2.092,+
-4.066,+
-3.926,+
-3.678,+
-4.36,+
-3.732,+
-6.74,+
-5.17,+
-6.72,+
-5.094,+
-6.24,+
-5.773,+
-4.574,+
-2.041,+
-4.67,+
-5.31,+
-4.62,+
-5.2,+
-8.38,+
-7.473,+
-5.434,+
-2.871,+
-6.05,+
-4.7,+
-5.97,+
-4.344,+
-3.602,+
-2.875,+
-4.746,+
-5.324,+
-5.39,+
-4.98,+
-1.832,+
-5.258,+
-5.188,+
-4.977,+
-4.117,+
-4.527,+
-5.164,+
-5.42,+
-3.004,+
-7.195,+
-4.15,+
-4.14,+
-6.67,+
-5.273,+
-5.16,+
-5.316,+
-6.2,+
-4.79,+
-6.246,+
-4.977,+
-4.895,+
-3.873,+
-6.586,+
-5.617,+
-7.38,+
-2.682,+
-6.105,+
-5.2,+
-3.996,+
-4.63,+
-3.062,+
-3.406,+
-4.707,+
-4.277,+
-4.57,+
-5.754,+
-5.375,+
-5.66,+
-3.236,+
-4.277,+
-6.188,+
-5.094,+
-5.617,+
-4.254,+
-4.387,+
-4.19,+
-6.027,+
-3.365,+
-4.824,+
-5.883,+
-2.207,+
-6.0,+
-0.899,+
-5.51,+
-3.668,+
-4.59,+
-2.836,+
-6.062,+
-6.05,+
-4.375,+
-5.547,+
-4.27,+
-6.06,+
-4.223,+
-2.625,+
-6.4,+
-5.957,+
-1.962,+
-3.586,+
-3.674,+
-6.07,+
-3.977,+
-5.496,+
-5.125,+
-3.176,+
-3.172,+
-6.5,+
-1.682,+
-5.1,+
-5.23,+
-6.523,+
-6.16,+
-6.14,+
-6.35,+
-7.02,+
-4.414,+
-4.734,+
-4.62,+
0.8315,+
-4.168,+
-3.744,+
-4.26,+
-4.695,+
-2.914,+
-3.865,+
-5.57,+
-6.535,+
-7.36,+
-5.625,+
-5.574,+
-5.016,+
-4.375,+
-7.492,+
-4.71,+
-5.184,+
-3.836,+
-5.32,+
-3.594,+
-5.266,+
-3.984,+
-4.35,+
-5.72,+
-6.06,+
-5.52,+
-4.434,+
-5.86,+
-2.195,+
-4.902,+
-4.676,+
-6.555,+
-4.57,+
-3.969,+
-2.633,+
-6.027,+
-4.15,+
-2.902,+
-6.508,+
-1.975,+
-4.36,+
-5.258,+
-5.168,+
-4.625,+
-3.713,+
-6.645,+
0.676,+
-2.797,+
-5.234,+
-3.488,+
-5.906,+
-6.062,+
-5.906,+
-6.67,+
-5.09,+
-4.953,+
-5.02,+
-4.086,+
-3.438,+
-4.477,+
-5.004,+
-4.082,+
-3.953,+
-2.455,+
-4.895,+
-3.879,+
