Scores,Label
-5.258,+
-6.414,+
-6.39,+
-5.586,+
-6.9,+
-6.277,+
-6.11,+
-6.633,+
-7.914,+
-7.734,+
-7.543,+
-6.13,+
-5.06,+
-5.348,+
-6.383,+
-5.605,+
-7.223,+
-6.156,+
-6.16,+
-7.387,+
-6.41,+
-7.176,+
-4.418,+
-6.906,+
-6.57,+
-5.94,+
-6.1,+
-5.73,+
-7.098,+
-5.48,+
-6.55,+
-7.13,+
-9.49,+
-7.312,+
-6.617,+
-5.56,+
-5.535,+
-5.43,+
-7.133,+
-6.09,+
-7.105,+
-6.35,+
-6.023,+
-7.164,+
-6.31,+
-5.94,+
-5.855,+
-5.73,+
-5.71,+
-7.168,+
-6.145,+
-6.91,+
-7.37,+
-5.27,+
-6.582,+
-5.62,+
-6.88,+
-6.816,+
-7.332,+
-5.773,+
-7.125,+
-5.043,+
-6.027,+
-6.38,+
-5.785,+
-9.16,+
-5.81,+
-6.305,+
-5.688,+
-7.22,+
-5.992,+
-5.8,+
-6.133,+
-5.9,+
-8.586,+
-6.832,+
-8.09,+
-6.812,+
-4.695,+
-6.406,+
-6.598,+
-6.336,+
-5.67,+
-6.043,+
-6.195,+
-6.5,+
-4.832,+
-7.977,+
-7.426,+
-5.65,+
-7.004,+
-5.688,+
-5.99,+
-5.965,+
-6.74,+
-6.293,+
-4.574,+
-7.195,+
-5.203,+
-5.453,+
-4.766,+
-5.58,+
-6.336,+
-6.547,+
-6.09,+
-6.004,+
-6.844,+
-7.598,+
-7.496,+
-6.438,+
-5.285,+
-6.797,+
-6.06,+
-7.086,+
-6.695,+
-5.09,+
-5.445,+
-4.73,+
-5.94,+
-6.25,+
-7.242,+
-6.3,+
-6.07,+
-6.59,+
-6.16,+
-7.297,+
-5.906,+
-7.406,+
-6.86,+
-5.926,+
-5.53,+
-5.65,+
-6.92,+
-6.91,+
-6.324,+
-5.848,+
-5.41,+
-7.402,+
-7.176,+
-6.12,+
-5.59,+
-6.395,+
-4.156,+
-6.49,+
-5.45,+
-6.07,+
-6.75,+
-6.047,+
-9.16,+
-5.83,+
-6.13,+
-6.387,+
-5.246,+
-6.168,+
-6.06,+
-6.25,+
-5.8,+
-6.18,+
-6.63,+
-6.484,+
-4.65,+
-6.0,+
-7.145,+
-5.547,+
-5.27,+
-4.97,+
-6.39,+
-6.31,+
-6.273,+
-6.027,+
-5.94,+
-7.3,+
-5.547,+
-6.09,+
-5.9,+
-5.85,+
-5.617,+
-5.523,+
-7.055,+
-6.816,+
-7.54,+
-5.582,+
-7.973,+
-6.254,+
-5.48,+
-6.438,+
-6.31,+
-5.24,+
-5.3,+
-6.676,+
-5.992,+
-6.047,+
-6.46,+
-6.113,+
-6.133,+
-6.434,+
-6.68,+
-5.594,+
-6.125,+
-5.855,+
-5.3,+
-6.9,+
-6.387,+
-5.594,+
-5.316,+
-6.027,+
-6.812,+
-5.746,+
-7.066,+
-6.24,+
-6.19,+
-6.117,+
-6.703,+
-6.9,+
-7.684,+
-7.406,+
-4.586,+
-6.297,+
-6.35,+
-6.824,+
-7.668,+
-7.586,+
-5.6,+
-6.66,+
-7.57,+
-5.574,+
-5.4,+
-6.562,+
-6.535,+
-6.473,+
-6.812,+
-6.05,+
-6.38,+
-7.09,+
-6.973,+
-5.266,+
-5.168,+
-7.008,+
-4.586,+
-6.715,+
-6.95,+
-6.594,+
-6.008,+
-5.89,+
-5.47,+
-7.53,+
-6.688,+
-6.277,+
-6.266,+
-6.31,+
-5.062,+
-5.332,+
-7.125,+
-9.04,+
-6.85,+
-5.99,+
-5.555,+
-7.656,+
-5.094,+
-5.65,+
-4.586,+
-6.434,+
-7.133,+
-6.555,+
-6.28,+
-6.93,+
-5.906,+
-5.445,+
-6.9,+
-5.258,+
-5.9,+
-4.766,+
-5.375,+
-7.32,+
-6.336,+
-6.38,+
-6.453,+
-4.473,+
-7.41,+
-4.76,+
-5.598,+
-6.457,+
-6.887,+
-6.184,+
-7.164,+
-7.34,+
-7.02,+
-6.645,+
-5.684,+
-8.02,+
-6.75,+
-7.59,+
-6.46,+
-5.902,+
-4.992,+
-6.773,+
-6.27,+
-6.605,+
-8.97,+
-6.22,+
-5.816,+
-6.33,+
-6.113,+
-6.246,+
-5.992,+
-7.76,+
-6.523,+
-6.344,+
-4.86,+
-5.363,+
-6.15,+
-6.918,+
-6.21,+
-5.457,+
-6.094,+
-8.95,+
-5.73,+
-7.066,+
-8.164,+
-6.05,+
-5.895,+
-5.996,+
-6.23,+
-6.953,+
-5.023,+
-5.96,+
-6.664,+
-5.727,+
-7.48,+
-7.65,+
-5.594,+
-7.54,+
-5.906,+
-5.69,+
-6.867,+
-5.64,+
-6.344,+
-6.875,+
-5.117,+
-5.305,+
-7.242,+
-6.484,+
-4.906,+
-7.02,+
-5.023,+
-5.75,+
-7.13,+
-7.65,+
-6.414,+
-5.527,+
-6.312,+
-5.742,+
-5.734,+
-6.766,+
-5.652,+
-7.402,+
-5.42,+
-5.164,+
-6.008,+
-5.824,+
-6.47,+
-7.688,+
-6.336,+
-6.08,+
-6.113,+
-5.8,+
-6.242,+
-6.316,+
-6.004,+
-7.4,+
-6.406,+
-4.688,+
-6.992,+
-4.973,+
-5.9,+
-6.57,+
-5.88,+
-6.375,+
-8.15,+
-6.688,+
-4.89,+
-6.473,+
-5.266,+
-4.195,+
-5.363,+
-5.516,+
-5.957,+
-5.938,+
-7.273,+
-7.242,+
-5.434,+
-7.523,+
-6.465,+
-6.16,+
-6.227,+
-6.11,+
-5.49,+
-7.293,+
-5.156,+
-5.094,+
-6.375,+
-6.887,+
-5.88,+
-6.11,+
-5.375,+
-8.125,+
-5.85,+
-6.395,+
-5.047,+
-5.797,+
-6.086,+
-7.484,+
-6.06,+
-5.637,+
-6.09,+
-7.734,+
-5.72,+
-5.64,+
-5.777,+
-5.258,+
-6.434,+
-6.93,+
-6.543,+
-5.906,+
-5.645,+
-5.598,+
-5.4,+
-6.457,+
-5.453,+
-6.21,+
-5.582,+
-8.22,+
-5.668,+
-6.734,+
-6.16,+
-6.9,+
-6.434,+
-5.16,+
-6.055,+
-4.938,+
-6.47,+
-6.21,+
-7.965,+
-6.434,+
-6.31,+
-7.11,+
-4.39,+
-6.945,+
-6.555,+
-4.367,+
-5.26,+
-5.273,+
-4.797,+
-4.95,+
-5.94,+
-6.11,+
-6.195,+
-6.438,+
-7.55,+
-5.46,+
-6.37,+
-5.363,+
-7.08,+
-6.355,+
-7.555,+
-7.855,+
-5.785,+
-5.95,+
-6.11,+
-5.77,+
-7.523,+
-5.69,+
-7.883,+
-7.152,+
-6.06,+
-6.527,+
-5.93,+
-7.168,+
-8.664,+
-5.32,+
-5.906,+
-5.344,+
-5.88,+
-7.277,+
-6.81,+
-6.496,+
-7.188,+
-6.01,+
-5.496,+
-4.844,+
-5.645,+
-6.523,+
-7.688,+
-7.715,+
-5.363,+
-5.934,+
-5.902,+
-5.793,+
-6.69,+
-6.51,+
-6.93,+
-4.844,+
-5.043,+
-5.758,+
-8.18,+
-6.316,+
-5.066,+
-5.715,+
-5.492,+
-5.81,+
-5.4,+
-5.867,+
-7.527,+
-6.332,+
-8.664,+
-7.43,+
-5.844,+
-5.88,+
-7.027,+
-7.562,+
-5.566,+
-6.055,+
-6.406,+
-6.44,+
-6.152,+
-6.035,+
-6.13,+
-7.195,+
-6.465,+
-7.18,+
-5.336,+
-7.24,+
-5.63,+
-6.17,+
-5.992,+
-7.06,+
-8.22,+
-5.59,+
-6.71,+
-6.434,+
-5.645,+
-7.254,+
-4.285,+
-6.023,+
-5.523,+
-5.438,+
-6.36,+
-4.95,+
-7.09,+
-6.28,+
-6.06,+
-5.19,+
-4.836,+
-5.887,+
-5.543,+
-7.69,+
-6.062,+
-6.38,+
-6.92,+
-6.09,+
-5.812,+
-6.953,+
-6.207,+
-5.715,+
-6.555,+
-6.29,+
-7.355,+
-5.8,+
-6.11,+
-5.53,+
-7.31,+
-6.965,+
-7.535,+
-6.7,+
-5.543,+
-6.33,+
-5.285,+
-7.176,+
-7.453,+
-5.457,+
-6.824,+
-7.363,+
-4.7,+
-4.72,+
-6.414,+
-4.42,+
-5.53,+
-5.113,+
-7.973,+
-5.97,+
-5.184,+
-7.117,+
-5.46,+
-5.46,+
-6.883,+
-7.855,+
-5.996,+
-6.047,+
-7.363,+
-5.305,+
-7.74,+
-7.04,+
-4.473,+
-5.344,+
-7.812,+
-5.93,+
-7.297,+
-5.715,+
-5.57,+
-5.766,+
-5.8,+
-8.86,+
-6.605,+
-5.848,+
-6.508,+
-5.844,+
-9.03,+
-6.594,+
-6.387,+
-6.62,+
-6.953,+
-5.7,+
