Scores,Label
-6.6,+
-8.34,+
-5.387,+
-6.37,+
-7.004,+
-8.36,+
-5.855,+
-6.13,+
-5.89,+
-8.2,+
-6.75,+
-7.375,+
-6.082,+
-6.945,+
-6.98,+
-6.76,+
-9.55,+
-8.16,+
-7.46,+
-6.836,+
-5.996,+
-6.74,+
-7.44,+
-8.305,+
-7.414,+
-6.418,+
-5.867,+
-6.855,+
-9.266,+
-7.633,+
-6.254,+
-6.72,+
-6.91,+
-5.99,+
-7.074,+
-6.13,+
-6.03,+
-8.164,+
-6.715,+
-8.07,+
-6.402,+
-6.82,+
-6.8,+
-7.332,+
-7.707,+
-8.19,+
-7.63,+
-7.598,+
-7.08,+
-7.086,+
-7.527,+
-7.316,+
-6.656,+
-5.953,+
-7.727,+
-6.254,+
-6.453,+
-8.875,+
-7.457,+
-7.81,+
-7.55,+
-7.53,+
-8.62,+
-7.445,+
-6.6,+
-6.695,+
-6.867,+
-7.125,+
-6.453,+
-8.29,+
-6.02,+
-7.81,+
-8.41,+
-5.477,+
-8.24,+
-6.293,+
-7.52,+
-6.15,+
-5.14,+
-6.883,+
-8.25,+
-6.934,+
-7.832,+
-6.594,+
-7.082,+
-6.375,+
-6.32,+
-8.19,+
-6.383,+
-6.465,+
-6.816,+
-5.816,+
-6.562,+
-5.594,+
-6.93,+
-6.82,+
-6.883,+
-7.383,+
-6.45,+
-6.895,+
-7.87,+
-7.363,+
-7.973,+
-9.125,+
-6.414,+
-7.695,+
-7.69,+
-7.906,+
-8.59,+
-5.53,+
-6.977,+
-6.695,+
-8.125,+
-8.88,+
-7.254,+
-5.664,+
-7.465,+
-6.965,+
-9.03,+
-7.05,+
-8.26,+
-7.918,+
-7.273,+
-6.496,+
-6.414,+
-6.707,+
-7.008,+
-7.145,+
-7.953,+
-6.277,+
-8.46,+
-6.082,+
-6.867,+
-5.64,+
-7.062,+
-8.95,+
-7.402,+
-7.184,+
-5.816,+
-7.867,+
-7.35,+
-6.945,+
-6.895,+
-6.58,+
-7.957,+
-8.74,+
-6.41,+
-6.53,+
-6.797,+
-5.926,+
-7.94,+
-8.47,+
-8.58,+
-6.52,+
-6.97,+
-7.332,+
-6.332,+
-6.13,+
-6.668,+
-7.332,+
-6.934,+
-6.625,+
-6.906,+
-7.387,+
-6.285,+
-7.49,+
-8.28,+
-7.203,+
-6.74,+
-6.023,+
-6.43,+
-6.688,+
-7.805,+
-6.918,+
-7.52,+
-7.82,+
-6.703,+
-6.406,+
-7.99,+
-6.18,+
-7.75,+
-6.402,+
-7.207,+
-7.37,+
-8.63,+
-6.71,+
-6.94,+
-6.996,+
-6.715,+
-7.258,+
-8.02,+
-7.57,+
-7.723,+
-6.793,+
-5.242,+
-5.613,+
-6.383,+
-8.57,+
-7.086,+
-7.38,+
-7.746,+
-5.62,+
-5.938,+
-6.37,+
-8.37,+
-7.06,+
-6.227,+
-9.06,+
-6.934,+
-6.695,+
-7.73,+
-7.44,+
-7.695,+
-7.44,+
-6.6,+
-7.383,+
-7.055,+
-6.414,+
-6.324,+
-7.3,+
-6.46,+
-6.523,+
-7.87,+
-6.625,+
-6.22,+
-6.055,+
-6.203,+
-7.082,+
-6.7,+
-7.055,+
-8.086,+
-7.316,+
-7.285,+
-6.703,+
-5.957,+
-5.977,+
-8.45,+
-7.992,+
-5.793,+
-6.87,+
-6.055,+
-5.41,+
-7.066,+
-6.793,+
-6.656,+
-6.84,+
-7.07,+
-6.14,+
-6.633,+
-8.125,+
-5.53,+
-7.707,+
-6.215,+
-6.883,+
-6.977,+
-7.08,+
-6.8,+
-7.78,+
-6.008,+
-6.723,+
-6.82,+
-7.14,+
-6.688,+
-6.82,+
-7.72,+
-8.81,+
-7.637,+
-7.523,+
-7.094,+
-7.688,+
-6.49,+
-7.207,+
-7.016,+
-8.02,+
-7.875,+
-6.293,+
-7.625,+
-7.477,+
-6.598,+
-7.84,+
-6.477,+
-8.62,+
-6.484,+
-7.133,+
-7.25,+
-5.867,+
-7.41,+
-8.4,+
-7.83,+
-6.664,+
-7.285,+
-6.777,+
-5.977,+
-7.36,+
-6.84,+
-7.273,+
-6.977,+
-6.84,+
-7.805,+
-6.832,+
-8.93,+
-8.516,+
-6.23,+
-8.055,+
-6.293,+
-7.54,+
-6.633,+
-7.81,+
-9.016,+
-7.78,+
-7.586,+
-5.98,+
-5.895,+
-8.34,+
-7.742,+
-6.938,+
-7.81,+
-6.316,+
-6.645,+
-7.906,+
-7.69,+
-6.945,+
-6.617,+
-6.023,+
-7.805,+
-6.13,+
-7.156,+
-5.84,+
-7.3,+
-8.7,+
-6.895,+
-7.16,+
-6.55,+
-6.02,+
-6.49,+
-6.703,+
-5.785,+
-7.1,+
-8.93,+
-5.594,+
-5.918,+
-7.668,+
-7.125,+
-5.8,+
-6.594,+
-8.125,+
-8.88,+
-6.816,+
-6.582,+
-6.555,+
-7.656,+
-7.598,+
-6.66,+
-6.477,+
-6.434,+
-6.18,+
-6.402,+
