Scores,Label
-4.53,+
-4.445,+
-4.664,+
-4.633,+
-2.928,+
-2.293,+
-4.51,+
-3.006,+
-7.36,+
-5.05,+
-4.316,+
-2.283,+
-1.371,+
-3.697,+
-6.375,+
-5.137,+
-4.316,+
-2.117,+
-3.258,+
-3.941,+
-0.6885,+
-3.096,+
-3.158,+
-5.08,+
-2.094,+
-2.094,+
-3.375,+
-2.227,+
-2.385,+
-3.361,+
-5.816,+
-1.537,+
-4.344,+
-4.234,+
-4.508,+
-2.701,+
-4.074,+
-1.556,+
-4.832,+
-1.39,+
-3.77,+
-7.707,+
-2.838,+
-4.87,+
-2.953,+
-4.047,+
-5.977,+
-4.598,+
-4.066,+
-3.69,+
-3.625,+
-3.086,+
-4.508,+
-4.168,+
-4.484,+
-3.135,+
-3.812,+
-2.396,+
-3.607,+
-3.512,+
-2.012,+
-4.2,+
-3.316,+
-2.52,+
-0.5215,+
-4.016,+
-2.39,+
-0.764,+
-0.9727,+
-3.81,+
-4.215,+
-3.656,+
-5.92,+
-2.275,+
-3.65,+
-2.438,+
-3.994,+
-3.205,+
-4.14,+
-4.39,+
-4.445,+
-1.785,+
-7.598,+
-2.176,+
-2.752,+
-3.633,+
-4.117,+
-3.06,+
-4.086,+
-1.821,+
-3.86,+
-6.285,+
-3.162,+
-2.89,+
-4.49,+
-4.883,+
-4.445,+
-2.455,+
-3.28,+
-2.645,+
-3.89,+
-3.928,+
-5.195,+
-5.203,+
-3.355,+
-2.69,+
-4.03,+
-4.26,+
-3.807,+
-2.531,+
-6.82,+
-1.614,+
-3.684,+
-3.0,+
-3.412,+
-4.438,+
-4.266,+
-3.35,+
-1.09,+
-2.95,+
-4.98,+
-3.055,+
-4.14,+
-2.059,+
-1.102,+
-5.023,+
-3.666,+
-5.0,+
-2.283,+
-2.191,+
-2.934,+
-4.754,+
-2.8,+
-5.645,+
-3.57,+
-3.523,+
-5.13,+
-3.803,+
-3.234,+
-4.258,+
-3.371,+
-2.172,+
-2.559,+
-5.95,+
-4.8,+
-2.967,+
-2.814,+
-3.252,+
-3.246,+
-4.29,+
-7.508,+
-4.664,+
-2.197,+
-2.918,+
-3.354,+
-3.25,+
-3.748,+
-3.973,+
-3.82,+
-1.717,+
-2.549,+
-2.525,+
-4.04,+
-4.57,+
-5.746,+
-4.906,+
-5.2,+
-5.773,+
-3.504,+
-1.857,+
-4.938,+
-3.365,+
-4.285,+
-3.969,+
-4.8,+
-4.203,+
-4.027,+
-4.26,+
-5.02,+
-3.158,+
-4.918,+
-2.752,+
-2.63,+
-1.918,+
-3.613,+
-2.635,+
-5.277,+
-3.438,+
-6.254,+
-4.688,+
-3.057,+
-2.271,+
-3.428,+
-4.418,+
-5.89,+
-3.176,+
-3.93,+
-4.277,+
-2.953,+
-4.44,+
-3.328,+
-3.494,+
-4.867,+
-4.996,+
-2.688,+
-3.15,+
-4.895,+
-4.617,+
-2.934,+
-3.207,+
-3.656,+
-3.498,+
-3.64,+
-3.77,+
-4.195,+
-5.54,+
-3.303,+
-4.695,+
-3.416,+
-3.855,+
-2.426,+
-3.154,+
-5.84,+
-5.074,+
-3.252,+
-4.35,+
-2.963,+
-1.206,+
-4.06,+
-0.873,+
-4.637,+
-2.553,+
-4.406,+
-3.764,+
-4.047,+
-3.61,+
-3.033,+
-5.805,+
-4.85,+
-2.998,+
-4.082,+
-6.84,+
-4.887,+
-3.572,+
-4.2,+
-1.747,+
-4.316,+
-3.447,+
-1.58,+
-3.363,+
-3.023,+
-4.223,+
-2.438,+
-4.156,+
-4.246,+
-1.067,+
-4.22,+
-2.764,+
-2.719,+
-5.1,+
-3.838,+
-2.209,+
-3.441,+
-4.805,+
-7.37,+
-4.09,+
-2.371,+
-5.168,+
-4.81,+
-2.791,+
-0.771,+
-3.244,+
-4.555,+
-2.576,+
-6.047,+
-4.38,+
-3.408,+
-3.396,+
-3.45,+
-3.512,+
-4.973,+
-3.88,+
-3.814,+
-3.09,+
-2.11,+
-3.822,+
-3.744,+
-4.926,+
-5.168,+
-4.125,+
-3.803,+
-4.465,+
-5.66,+
-3.553,+
-3.66,+
-5.504,+
-2.486,+
-4.94,+
-2.432,+
-2.072,+
-1.799,+
-3.75,+
-3.996,+
-3.146,+
-4.156,+
-3.426,+
-5.156,+
-3.445,+
-4.35,+
-5.418,+
-4.363,+
-4.742,+
-4.348,+
-1.665,+
-5.324,+
-3.797,+
-4.684,+
-4.914,+
-2.809,+
-3.555,+
-1.873,+
-3.805,+
-5.0,+
-5.508,+
-2.111,+
-2.863,+
-2.824,+
-3.559,+
-1.369,+
-4.285,+
-3.287,+
-3.953,+
-4.63,+
-2.03,+
-2.69,+
-2.178,+
-4.164,+
-3.35,+
-4.89,+
-4.31,+
-2.555,+
-3.564,+
-3.113,+
-2.836,+
-3.473,+
-2.809,+
-1.743,+
-4.32,+
-5.367,+
-6.926,+
-3.38,+
-5.18,+
-4.15,+
-3.023,+
-3.264,+
-4.11,+
-3.088,+
-2.81,+
-4.9,+
-2.49,+
-4.85,+
-1.626,+
-3.703,+
-3.283,+
-3.0,+
-5.215,+
-5.996,+
-3.502,+
-3.607,+
-5.47,+
-4.992,+
-3.697,+
-2.55,+
-3.201,+
-4.2,+
-6.684,+
-2.611,+
-3.004,+
-1.028,+
-3.705,+
-3.559,+
-3.496,+
-3.98,+
-3.637,+
-1.472,+
-1.1455,+
-3.104,+
-5.508,+
-3.723,+
-4.625,+
-3.307,+
-3.12,+
-4.98,+
-5.43,+
-3.426,+
-4.953,+
-3.328,+
-3.623,+
-0.648,+
-3.117,+
-5.914,+
-3.1,+
-3.512,+
-3.717,+
-2.408,+
-1.534,+
-4.445,+
-5.312,+
-5.285,+
-1.971,+
-2.48,+
-4.53,+
-3.57,+
-3.293,+
-4.855,+
-3.465,+
-4.086,+
-3.814,+
-3.062,+
-4.2,+
-2.89,+
-5.1,+
-2.682,+
-1.941,+
-5.418,+
-3.34,+
-2.537,+
-2.285,+
-3.146,+
-4.71,+
-4.938,+
-2.375,+
-3.766,+
-3.943,+
-1.623,+
-3.688,+
-3.713,+
-2.2,+
-5.562,+
-3.33,+
-1.863,+
-3.492,+
-4.895,+
-3.69,+
-3.596,+
-0.7354,+
-2.842,+
-2.094,+
-3.127,+
-1.48,+
-4.805,+
-3.914,+
-6.277,+
-2.219,+
-5.875,+
-4.016,+
-4.984,+
-3.393,+
-1.802,+
-3.406,+
-5.945,+
-2.893,+
-4.34,+
-4.598,+
-3.352,+
-3.684,+
-5.297,+
-5.527,+
-4.99,+
-3.242,+
-3.371,+
-3.33,+
-2.826,+
-3.938,+
-1.99,+
-4.133,+
-5.08,+
-4.42,+
-2.9,+
-2.83,+
-2.105,+
-3.678,+
-4.902,+
-5.02,+
-4.08,+
-2.521,+
-3.094,+
-6.414,+
-1.8125,+
-2.352,+
-2.879,+
-5.004,+
-3.97,+
-3.828,+
-4.48,+
-4.58,+
-4.36,+
-5.848,+
-4.01,+
-1.763,+
-3.688,+
-1.687,+
-6.414,+
-2.04,+
-3.35,+
-2.623,+
-4.945,+
-2.617,+
-2.309,+
-3.504,+
-4.59,+
-1.323,+
-4.758,+
-4.97,+
-3.705,+
-1.803,+
-5.086,+
-3.113,+
-5.582,+
-5.0,+
-2.9,+
-4.69,+
-3.092,+
-2.348,+
-3.625,+
-4.344,+
-5.43,+
-2.742,+
-2.682,+
-2.26,+
-3.998,+
-4.426,+
-0.724,+
-5.38,+
-3.373,+
-4.617,+
-3.3,+
-3.014,+
-3.191,+
-1.024,+
-3.87,+
-4.094,+
-1.944,+
-0.01215,+
-3.543,+
-2.445,+
-3.246,+
-2.723,+
-4.44,+
-3.732,+
-3.715,+
-3.877,+
-3.732,+
-3.748,+
-4.094,+
-3.867,+
-2.45,+
-5.39,+
-4.312,+
-6.418,+
-5.086,+
-4.4,+
-1.817,+
-2.656,+
-3.45,+
-4.375,+
-4.598,+
-3.766,+
-2.137,+
-5.426,+
-4.37,+
-3.77,+
-3.99,+
-2.64,+
-5.836,+
-4.734,+
-4.285,+
-2.924,+
-4.39,+
-5.1,+
-2.422,+
-4.613,+
-3.387,+
-3.484,+
-5.785,+
-3.9,+
-3.037,+
-4.57,+
-4.49,+
-3.523,+
-3.121,+
-4.22,+
-3.83,+
-4.18,+
-3.002,+
-4.008,+
-3.3,+
-4.22,+
-4.53,+
-4.043,+
-2.463,+
-1.779,+
-5.17,+
-3.262,+
-4.816,+
-4.355,+
-6.55,+
-3.217,+
-2.291,+
-4.58,+
-3.645,+
-2.898,+
-2.82,+
-2.027,+
-0.566,+
-4.594,+
-2.06,+
-3.898,+
-3.738,+
-2.838,+
-5.152,+
-5.31,+
-1.179,+
-4.363,+
-5.07,+
-2.447,+
-3.998,+
-5.645,+
-3.69,+
-4.38,+
-2.973,+
-2.74,+
-4.426,+
-1.956,+
-6.293,+
-2.902,+
-3.797,+
-0.768,+
-3.951,+
-2.871,+
-4.145,+
-3.57,+
-3.104,+
-2.256,+
-3.674,+
-3.258,+
-5.043,+
-3.854,+
-4.613,+
-3.865,+
-5.082,+
-2.967,+
-3.047,+
-1.6455,+
-3.34,+
-2.748,+
-2.57,+
-3.82,+
-4.754,+
-4.293,+
-7.3,+
-3.307,+
-5.457,+
-4.664,+
-2.285,+
-3.348,+
-4.426,+
-3.652,+
-6.832,+
-2.164,+
-5.312,+
-5.035,+
-2.713,+
-3.0,+
-1.697,+
-2.322,+
-5.26,+
-4.45,+
-5.13,+
-4.414,+
-4.527,+
-8.16,+
-3.033,+
-4.312,+
-1.911,+
-2.19,+
-4.445,+
-4.77,+
-8.24,+
-4.03,+
-1.406,+
-2.168,+
-2.76,+
-4.03,+
-3.54,+
-4.355,+
-3.242,+
-1.369,+
-5.03,+
-3.072,+
-2.252,+
-5.438,+
-1.213,+
-2.47,+
-2.412,+
-2.887,+
-2.451,+
-5.156,+
-2.623,+
-4.867,+
-3.35,+
-5.35,+
-5.24,+
-4.207,+
-6.863,+
-4.125,+
-3.936,+
-5.246,+
-2.947,+
-3.031,+
-2.953,+
-3.984,+
-5.02,+
-5.18,+
-5.11,+
-2.82,+
-6.77,+
-3.656,+
-3.77,+
-4.566,+
-2.375,+
-2.826,+
-4.32,+
-3.287,+
-5.316,+
-2.945,+
-6.516,+
-4.043,+
-2.877,+
-2.607,+
-3.795,+
-4.51,+
-3.357,+
-3.086,+
-5.77,+
-4.547,+
-5.473,+
-3.262,+
-4.062,+
-2.252,+
-3.928,+
-1.877,+
-3.627,+
-4.08,+
-2.967,+
-2.273,+
-2.549,+
-2.53,+
-4.758,+
-2.055,+
-4.0,+
-4.496,+
-1.5,+
-3.291,+
-6.066,+
-3.605,+
-4.56,+
-4.67,+
-3.44,+
-2.377,+
-2.475,+
-2.562,+
-2.918,+
-5.465,+
-1.85,+
-1.211,+
-3.682,+
-1.676,+
-2.604,+
-3.074,+
-4.332,+
-1.667,+
-1.68,+
-3.549,+
-2.576,+
-4.434,+
-1.514,+
-3.26,+
-2.379,+
-2.846,+
-2.584,+
-4.48,+
-2.943,+
-5.227,+
-2.303,+
-3.977,+
-2.3,+
-4.633,+
-2.12,+
-2.46,+
-3.041,+
-2.629,+
-1.385,+
-2.164,+
-5.21,+
-4.117,+
-4.402,+
-5.24,+
-4.152,+
-5.633,+
-2.215,+
-4.18,+
-2.195,+
-2.715,+
-6.234,+
-3.053,+
-3.775,+
-3.045,+
-2.662,+
-2.66,+
-6.06,+
-3.717,+
-3.87,+
-4.8,+
-3.91,+
-6.938,+
-4.305,+
-1.699,+
-3.459,+
-3.465,+
-6.523,+
-4.715,+
-3.725,+
-3.754,+
-3.457,+
-2.043,+
-4.31,+
-2.318,+
-2.14,+
-2.756,+
-6.668,+
-5.086,+
-6.4,+
-4.527,+
-0.9976,+
-2.578,+
-4.113,+
-4.168,+
-1.85,+
-4.55,+
-2.81,+
-2.965,+
-4.066,+
-3.662,+
-4.133,+
-3.12,+
-3.475,+
-3.227,+
-2.406,+
-4.293,+
-4.77,+
-4.664,+
-2.82,+
-3.412,+
-4.906,+
-1.564,+
-4.15,+
-3.184,+
-1.254,+
-3.0,+
-3.72,+
-3.71,+
