Gene,Correlation
YBL061C,0.49015373
YBR023C,0.48946276
YJL099W,0.4749525
YNL192W,0.4670064
YHR142W,0.4583693
YGL226C-A,0.45595095
YNL233W,0.4557782
YJL183W,0.4474866
YBL099W,0.43677664
YPL271W,0.434531
YBR039W,0.4295215
YBR110W,0.42934877
YBR161W,0.42589393
YJR121W,0.42416653
YBR221C,0.4236483
YPL078C,0.4203662
YKL016C,0.41328382
YDR245W,0.41311106
YPL050C,0.4127656
YGR193C,0.40965626
YGL084C,0.40464675
YLR153C,0.40343755
YBR199W,0.40205562
YBR038W,0.39790982
YAL023C,0.39756435
YBR004C,0.38979098
YER178W,0.37769908
YNL071W,0.37718087
YBR205W,0.3761444
YPR183W,0.37165314
YBR015C,0.36664364
YBL020W,0.35472447
YBR243C,0.34919676
YBR036C,0.34626016
YOR002W,0.34453273
YBR002C,0.34038693
YOR321W,0.33503196
YOL077W-A,0.33002245
YIL066C,0.32328555
YDR377W,0.32103992
YDR298C,0.32069442
YKR027W,0.31741235
YJL091C,0.31343928
YOR198C,0.31292105
YBL082C,0.31084815
YML115C,0.30998445
YMR207C,0.30825704
YGL027C,0.30756608
YOR320C,0.30428398
YER070W,0.29754707
YPL057C,0.2927103
YMR013C,0.2859734
YCR044C,0.28528243
YLR242C,0.27940923
YKL165C,0.278891
YDL095W,0.27871826
YER003C,0.2768181
YKR061W,0.27284506
YMR149W,0.2712904
YDL004W,0.2709449
YOR099W,0.26265332
YKL201C,0.24503368
YGR227W,0.2396787
YOR054C,0.23708758
YCL052C,0.23190534
YGL047W,0.22689584
YER001W,0.21998619
YDL055C,0.21808602
YMR237W,0.21514942
YGL257C,0.213422
YJL139C,0.21100363
YOR299W,0.21083088
YHR188C,0.20616686
YMR200W,0.19908448
YEL042W,0.19390222
YOR067C,0.19269304
