Gene,Correlation
YDL140C,-0.49896356
YGL207W,-0.49723613
YPL126W,-0.49689066
YER148W,-0.49654517
YDR176W,-0.49568146
YOR123C,-0.49395406
YOR151C,-0.49222663
YHR084W,-0.4917084
YNL309W,-0.4911902
YPL129W,-0.49049923
YHR041C,-0.49015373
YOR290C,-0.48980826
YGR005C,-0.4887718
YML062C,-0.4879081
YGL244W,-0.48756263
YJL109C,-0.48738986
YNL248C,-0.48721713
YML010W,-0.4861807
YGL070C,-0.48600796
YLR055C,-0.4832441
YNL330C,-0.4790983
YBR034C,-0.47806185
YIL126W,-0.47771636
YGR104C,-0.4773709
YLR182W,-0.47650716
YDR138W,-0.47564346
YHR196W,-0.47512522
YNL136W,-0.4749525
YNL236W,-0.47460702
YGR186W,-0.47426152
YCR106W,-0.4740888
YIL115C,-0.469943
YPL138C,-0.46942478
YOL051W,-0.46838832
YGL043W,-0.46666092
YBR010W,-0.46579722
YPR086W,-0.46545172
YPR052C,-0.46527898
YDL084W,-0.46441528
YKL189W,-0.46389705
YGR063C,-0.46320608
YGL066W,-0.46216962
YOR194C,-0.46199688
YLR226W,-0.46182415
YLR223C,-0.46130592
YEL037C,-0.45923302
YOR340C,-0.45733288
YGR274C,-0.45560545
YDR324C,-0.45525998
YCL055W,-0.45508724
YER164W,-0.45491448
YLR403W,-0.454569
YCR093W,-0.4504232
YHR205W,-0.45025048
YLR071C,-0.45007774
YMR039C,-0.44817758
YBR297W,-0.4478321
YDR123C,-0.4474866
YGR116W,-0.44420454
YDR448W,-0.44195887
YGR252W,-0.44023147
YBR083W,-0.439886
YNL088W,-0.43902227
YMR043W,-0.43884954
YML043C,-0.4383313
YPR161C,-0.43591294
YPL016W,-0.43522197
YJL168C,-0.43470374
YKR048C,-0.43142167
YGL058W,-0.43107617
YHL007C,-0.42727587
YPL190C,-0.42641217
YGL092W,-0.42623943
YDR145W,-0.4257212
YMR030W,-0.4253757
YPR070W,-0.42503023
YER040W,-0.42347556
YKL145W,-0.42295733
YDR308C,-0.4227846
YMR093W,-0.42053896
YPR110C,-0.4203662
YMR277W,-0.41915703
YGL035C,-0.4165659
YPR010C,-0.41639316
YPR072W,-0.41380203
YOR210W,-0.4127656
YGL246C,-0.41259286
YAR003W,-0.4119019
YOR061W,-0.41138366
YPL254W,-0.4110382
YOR341W,-0.40965626
YER109C,-0.40913802
YNL113W,-0.4089653
YGL112C,-0.40827432
YOL148C,-0.40792882
YNL216W,-0.40758336
YCR052W,-0.4074106
YPL228W,-0.40706512
YDR311W,-0.40671965
YKL144C,-0.40516496
YOR344C,-0.40499222
YGL194C,-0.4039558
YGR128C,-0.40291932
YDR224C,-0.40205562
YGL048C,-0.4018829
YGR040W,-0.4015374
YAL043C,-0.40136465
YKR008W,-0.4010192
YMR236W,-0.40032822
YNL206C,-0.39981
YMR179W,-0.39963725
YOR224C,-0.39929175
YER028C,-0.39877352
YKL057C,-0.39808258
YIL035C,-0.39756435
YDR190C,-0.39721885
YPL075W,-0.39324582
YDR195W,-0.39134565
YJR035W,-0.3903092
YDR259C,-0.39013648
YNR010W,-0.38910002
YOR032C,-0.3882363
YMR070W,-0.38754535
YNR003C,-0.3873726
YER045C,-0.38685438
YMR037C,-0.3861634
YDR028C,-0.38426325
YPR034W,-0.3840905
YHR058C,-0.3814994
YDL056W,-0.3811539
YML113W,-0.379081
YFL033C,-0.37873554
YMR091C,-0.37804458
YMR164C,-0.37769908
YAL021C,-0.37666264
YOR207C,-0.37631714
YPR187W,-0.37545344
YOL135C,-0.3752807
YIL036W,-0.37338054
YGL151W,-0.3723441
YDL108W,-0.3714804
YKR025W,-0.37130764
YPL011C,-0.3711349
YDR404C,-0.37096217
YMR042W,-0.37044394
YPR104C,-0.36975297
YPL082C,-0.36888927
YNL151C,-0.3685438
YFR037C,-0.36785284
YPR190C,-0.3664709
YNL112W,-0.36577994
YML015C,-0.36543444
YNR023W,-0.3652617
YLR274W,-0.36457074
YER159C,-0.36336154
YGR275W,-0.3631888
YDR398W,-0.3619796
YOR116C,-0.36007947
YIL021W,-0.35921577
YPR023C,-0.3573156
YOR174W,-0.35662463
YGL071W,-0.35576093
YKL062W,-0.35489723
YCR042C,-0.35299706
YOR038C,-0.35161513
YNL068C,-0.3514424
YER171W,-0.34867853
YMR227C,-0.34781483
YDR192C,-0.3472966
YPL122C,-0.3464329
YJL006C,-0.34539643
YFL021W,-0.34487823
YDR432W,-0.34453273
YCL067C,-0.34366903
YDR301W,-0.3431508
YPR009W,-0.3414234
YCR039C,-0.33831406
YCR033W,-0.3376231
YMR239C,-0.33416826
YDR228C,-0.33330455
YDR009W,-0.3331318
YDR045C,-0.33295906
YGL130W,-0.32984972
YMR127C,-0.32794955
YGL190C,-0.32777682
YDR303C,-0.32587665
YDR225W,-0.32553118
YKL139W,-0.32484022
YML114C,-0.32224908
YNL025C,-0.32155812
YGL209W,-0.32000345
YLR141W,-0.31862152
YPR133C,-0.31827605
YOR304W,-0.31775782
YIL033C,-0.31706685
YGL166W,-0.3168941
YKL043W,-0.31654862
YOR229W,-0.31620315
YAL040C,-0.3156849
YGL173C,-0.31499395
YGL133W,-0.30998445
YMR136W,-0.308948
YNL135C,-0.30704784
YJR084W,-0.3056659
YOR259C,-0.3051477
YOL005C,-0.30445674
YDL150W,-0.30255657
YER068W,-0.3018656
YPL181W,-0.30152014
YCL066W,-0.30134737
YML127W,-0.30117464
YKL125W,-0.30048367
YLL019C,-0.2985835
YHR178W,-0.2980653
YCR040W,-0.29789254
YGR002C,-0.2972016
YLR256W,-0.29668337
YOR117W,-0.2956469
YNL103W,-0.29461047
YDR397C,-0.29409224
YDL074C,-0.293574
YDR392W,-0.29340127
YLR277C,-0.2930558
YIR017C,-0.2927103
