Gene,Correlation
YPL266W,-0.47986576
YOL093W,-0.47231543
YML014W,-0.4681208
YJL125C,-0.4624161
YDR120C,-0.45184565
YLR186W,-0.44798657
YNL061W,-0.4432886
YCR047C,-0.40973154
YDR083W,-0.40620807
YDL201W,-0.38271812
YOL124C,-0.3763423
YCL054W,-0.375
YKR056W,-0.35872483
YDR165W,-0.3441275
YBL024W,-0.32567114
YOL125W,-0.31862417
YNR046W,-0.30369127
YCL055W,-0.292953
YGL192W,-0.28674495
YBR061C,-0.28422818
YOR201C,-0.2602349
YNL062C,-0.24496645
YOR240W,-0.2342282
YPL157W,-0.22667785
YML005W,-0.22080536
